problem,run,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP2_BC,3,1,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,3,2,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,3,3,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,3,4,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,9,391,3,3,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,3,5,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,29,371,2,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,3,6,3,1,0.02,3,0,0.0987523363932032,0.0987523363932032,3,6,3,0.000157043396325185,100,0.564857586877301,0.582429194872986,0,4,2,6,3,2,0.0184268980298338,0.0220581257217002,0,0.0220581257217002,16.5823106757053,0.666666666666667,0.0199756288779391,1,0.0199696491751092,0.0224240662886968,0.5,400,0,400,400,93,307,4,3,40,3,568,565,3,3,3,3,3,3,3,3,3,0,6
DASCMOP2_BC,3,7,18,1,0.04,18,0,0.0498073134481669,0.0726686957624087,18,20,3,0.000942260377951107,100,0.660942216371863,1.14983034682732,0,20,0,20,0,1.11111111111111,0.0254436051053149,0.03306071645439,0,0.0358181177997919,NaN,1,0.397795933565935,0,0.0281879920632886,0.0381220969926099,0,400,3,406,406,210,196,14,5,50,5,254,6,19,19,19,19,18,18,18,18,18,0,20
DASCMOP2_BC,3,8,26,1,0.06,26,0,0.0235359703367091,0.0498059067975836,26,20,3,0.0013610427681516,100,0.648756973663227,1.21720954927191,0,20,0,20,18,0.769230769230769,0.012059330676697,0.0271323751910905,0,0.0349560326548085,NaN,0.55,0.0196035549206025,1,0.0185764196925112,0.0355217396935556,0.9,400,18,436,436,253,183,32,6,65,6,1612,0,30,30,30,30,26,26,26,26,26,0,20
DASCMOP2_BC,3,9,40,1,0.08,40,0,0.0281043604774807,0.0829210267803859,40,20,3,0.00209391195100246,80,0.903940959253059,1.2302207859132,0,20,0,20,0,0.5,0.206779627527675,0.250626248263185,0,0.252730983907157,NaN,0.9,0.11919804071124,0,0.213957556200356,0.254128860118818,0,400,26,452,452,220,232,46,9,83,9,2952,0,45,45,45,45,40,40,40,40,40,0,20
DASCMOP2_BC,3,10,40,1,0.08,40,0,0.0167821427668672,0.0465409153429109,40,20,3,0.00209391195100246,80,0.872085504804963,1.1184088538044,0,14,6,20,0,0.5,0.27845127588662,0.30521241012753,0,0.308504807205553,NaN,1,0.155502182939678,0,0.280441355042793,0.309903340279605,0,400,40,480,480,202,278,39,10,79,10,2508,0,50,50,50,50,40,40,40,40,40,0,20
DASCMOP2_BC,3,11,41,1,0.09,41,0,0.00847993165272999,0.0351399423135173,41,20,3,0.00214625974977752,78.0487804878049,0.682888159914578,0.941871017840118,0,19,1,20,0,0.48780487804878,0.254939509176182,0.268555494143739,0,0.27248745315041,NaN,0.95,0.0912781055467836,0,0.262851178563169,0.273217568154719,0,400,40,480,480,186,294,59,10,90,10,4552,0,50,50,50,50,41,41,41,41,41,0,20
DASCMOP2_BC,3,12,40,1,0.08,40,0,0.00945696112279332,0.02855285826234,40,20,3,0.00209391195100246,80,0.675869643028806,0.975136257703138,0,17,3,20,0,0.5,0.32314536446489,0.339721806786427,0,0.339721806786427,NaN,0.85,0.106139926009525,0,0.327611157847539,0.340374412802999,0,400,41,482,482,191,291,50,9,92,9,3588,0,45,45,45,45,40,40,40,40,40,0,20
DASCMOP2_BC,3,13,45,1,0.09,45,0,0.00965132327442486,0.0252995521029345,45,20,3,0.00235565094487777,71.1111111111111,0.682888159914578,0.949839903181827,0,15,5,20,11,0.444444444444444,0.025819161559278,0.0366148654382105,0,0.0371483238893263,NaN,0.85,0.0720862560843256,0.777777777777778,0.0304310222314724,0.0376978619344618,0.55,400,40,480,480,181,299,53,10,89,10,3933,0,50,50,50,50,45,45,45,45,45,0,20
