problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP7_BC,1,ref_only,10000,10126,46,70,1,0.24,70,0,0.00501008274321537,0.0228561045664136,70,30,2,0.00368906455862978,45.7142857142857,0.258228370991342,0.344246009872735,0,0.431337444000885,2.09393549415707,zero,30,0,30,11,0.428571428571429,0.00330846811093117,0.00902748769765191,0,0.00902748769765191,NaN,0.733333333333333,0.0308844277008813,0.458333333333333,0.00999534466305642,0.0291719598931747,0.0291719598931747,NaN,0.366666666666667,400,69,538,538,389,149,176,41,93,36,2490,88,90,90,90,90,70,70,70,70,70,0,30
LIRCMOP7_BC,1,ref_only,30000,30136,133,66,1,0.22,66,0,0.00180611737567632,0.00498601551454197,66,30,2,0.00347826086956522,48.4848484848485,0.278511358721191,0.351245185808178,0,0.479717774373019,1.78750453115222,zero,30,0,30,4,0.454545454545455,0.015493497313219,0.0197933345383656,0,0.0216180358130644,NaN,0.8,0.0182311855253699,0.0909090909090909,0.0198069056935658,0.0226377442913658,0.0226377442913658,NaN,0.133333333333333,400,63,526,526,369,157,194,43,79,26,3028,1,78,78,78,78,66,66,66,66,66,0,30
LIRCMOP7_BC,1,ref_only,50000,50146,220,119,1,0.4,119,0,0.00366211083752782,0.0144421528088777,119,30,2,0.00627140974967062,26.890756302521,0.343846141674437,0.49279824553574,0,0.481664476317915,1.39726124891043,zero,30,0,30,0,0.252100840336134,0.0116312624819386,0.0130386193659019,0,0.0130386193659019,NaN,0.3,-0.014476324903943,0,0.0133478055735355,0.0202583569706206,0.0202583569706206,NaN,0,400,119,638,638,379,259,268,59,82,44,7731,64,130,130,130,130,119,119,119,119,119,0,30
LIRCMOP7_BC,1,ref_only,70000,70156,307,226,1,0.76,226,0,0.00228804915575705,0.00675523562264536,226,30,2,0.0119104084321476,14.1592920353982,0.365415558996196,0.799333236330075,0,0.689732714004086,1.6303596424099,zero,23,7,30,4,0.132743362831858,0.0101304944180917,0.0213991430749515,0,0.0252298594230513,NaN,0.533333333333333,0.0126200899438918,0.0657894736842105,0.0134316818110704,0.0336106549733432,0.0365595024139132,0.029464406976943,0.133333333333333,400,228,856,856,393,463,344,78,100,78,14672,0,234,234,234,234,226,226,226,226,226,0,30
LIRCMOP7_BC,1,ref_only,100000,100056,437,243,1,0.81,243,0,0.00180919210842853,0.00598806693053078,243,30,2,0.0128063241106719,13.1687242798354,0.436481718921738,1.48229283281337,0,0.939840452666352,0.473551524039812,zero,18,12,30,4,0.123456790123457,0.00188673295416917,0.00684787547349078,0,0.0103060296755791,NaN,0.6,0.0192644312415507,0.0617283950617284,0.00439587644013651,0.0103537943614039,0.00878721259380631,0.0104251036555493,0.133333333333333,400,249,898,898,385,513,345,84,100,84,16927,0,252,252,252,252,243,243,243,243,243,0,30
