problem,calibratorVariant,queryVariant,run,poolCount,candidateCount,eligibleCount,selectedCount,oracleAuditEnabled,stopGoReason,stopGoTargetVariant,stopGoBaseVariant,stopGoMedianSelectionOverlapPareto,stopGoSelectionDiffPoolRate,stopGoMedianBoundaryScoreDispersion,oracleCount,meanDB,medianDB,QPTau,rhoUtilityNegDB,overlapPoolCount,meanSelectionOverlapPareto,medianSelectionOverlapPareto,selectionDiffPoolCount,selectionDiffPoolRate,dispersionPoolCount,meanBoundaryScoreDispersion,medianBoundaryScoreDispersion
DASCMOP1_BC,raw,ParetoOnly,1,12,56,55,35,0,overlap_collapsed,FullSoftTrust,ParetoOnly,1,0.166666666666667,0.0573713114889755,0,NaN,NaN,NaN,NaN,12,0.972222222222222,1,0,0,12,0.0694927197645479,0.0573713114889755
DASCMOP1_BC,raw,FullSoftTrust,1,12,56,55,35,0,overlap_collapsed,FullSoftTrust,ParetoOnly,1,0.166666666666667,0.0573713114889755,0,NaN,NaN,NaN,NaN,12,0.916666666666667,1,2,0.166666666666667,12,0.0694927197645479,0.0573713114889755
DASCMOP1_BC,beta,ParetoOnly,1,12,56,55,35,0,overlap_collapsed,FullSoftTrust,ParetoOnly,1,0.166666666666667,0.0573713114889755,0,NaN,NaN,NaN,NaN,12,0.972222222222222,1,0,0,12,0.0694927197645479,0.0573713114889755
DASCMOP1_BC,beta,FullSoftTrust,1,12,56,55,35,0,overlap_collapsed,FullSoftTrust,ParetoOnly,1,0.166666666666667,0.0573713114889755,0,NaN,NaN,NaN,NaN,12,0.916666666666667,1,2,0.166666666666667,12,0.0694927197645479,0.0573713114889755
