problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_tau,10000,10013,47,90,1,0.3,90,0,0.00485330754194615,0.0134698473563722,90,30,3,0.0232498062516146,14.2222222222222,0.31282388628642,0.447936094994885,0,0.113266233784719,0.1,0.736415234222828,1.8535449783,zero,29,1,30,30,0.333333333333333,0.0225758136840145,0.0231853758177195,0,0.0321867384322843,NaN,0.533333333333333,0.0027576416670605,0.8,0.0283117766417606,0.0339933589051003,0.0335262460985725,0.0342099891449986,1,400,93,586,586,452,134,222,50,68,34,3301,0,102,102,102,102,90,90,90,90,90,0,30
LIRCMOP5_BC,1,ref_tau,30000,30023,134,51,1,0.17,51,0,0.000980759380832705,0.00408748738454049,51,30,3,0.0131748902092483,25.0980392156863,0.208403459774555,0.550105273334531,-0,0,0,0.373253947652926,1.2698470433809,zero,3,27,30,0,0.588235294117647,0.00837751180127516,0.00938742329879721,0,0.0198182861748254,NaN,0.7,0.0305899518838116,0,0.0167233357876936,0.0198182861748254,0.0193107898382023,0.0198182861748254,0,400,59,518,518,385,133,225,53,36,19,7221,7,55,55,55,55,51,51,51,51,51,0,30
LIRCMOP5_BC,1,ref_tau,50000,50033,221,129,1,0.43,129,0,0.00413890806586632,0.0122549817247426,129,30,3,0.0333247222939809,9.92248062015504,0.368713581829001,0.616680676133764,-0,1,0.0930232558139535,0.572843836623642,1.94162487755276,zero,25,5,30,17,0.232558139534884,0.0090463573808149,0.0465336658888602,0,0.0466138330475344,NaN,0.733333333333333,0.00905752540767324,0.13953488372093,0.0205081724436258,0.0472678712137017,0.041303354637832,0.0584802714637673,0.566666666666667,400,129,658,658,400,258,290,63,72,48,10003,33,141,141,141,141,129,129,129,129,129,0,30
LIRCMOP5_BC,1,ref_tau,70000,70043,308,42,1,0.14,42,0,0.0138095606592337,0.056101871664795,42,30,3,0.0108499095840868,30.4761904761905,0.106850026282922,0.211234138216187,0.324880054362912,0.689102190809448,0.5,0.986025550026713,2.52883291601363,zero,30,0,30,5,0.714285714285714,0.00265130663717682,0.00570217329636402,0,0.0156950900200882,NaN,0.3,-0.0239884663061755,0.142857142857143,0.00482383264665637,0.0172998777028674,0.0172998777028674,NaN,0.166666666666667,400,65,530,530,350,180,238,47,100,47,5415,2118,77,77,77,54,42,42,42,42,42,0,30
LIRCMOP5_BC,1,ref_tau,100000,100173,439,49,1,0.18,49,0,0.0139970233047054,0.0524574634841528,49,30,3,0.0126582278481013,26.1224489795918,0.138899171241864,0.274977381585235,0.398195185746687,0.785969323464121,0.775510204081633,0.425278820310599,1.80856519748158,zero,30,0,30,11,0.612244897959184,0.00988965456657553,0.0201717496930811,0,0.0764206914220842,NaN,0.666666666666667,0.0152259888316864,0.222222222222222,0.0524193003499091,0.0769973677000885,0.0769973677000885,NaN,0.366666666666667,400,42,484,484,309,175,232,71,100,71,3706,2082,87,87,87,67,49,49,49,49,49,0,30
LIRCMOP6_BC,1,ref_tau,10000,10009,48,39,1,0.13,39,0,0.00613918701373895,0.0154848622923506,39,30,3,0.0100749160423663,32.8205128205128,0.296590334224055,0.543053651883117,-0,0.498729416651496,0.153846153846154,1.40532903315204,23.8144843810313,zero,17,13,30,30,0.769230769230769,0.367467303274365,0.389306817167672,0,0.390922232482655,NaN,0.433333333333333,-0.024343646675801,1,0.369969685654727,0.391303199108504,0.391272673422558,0.391242786134174,1,400,39,478,478,427,51,195,40,36,16,1023,0,48,48,48,48,39,39,39,39,39,0,30
LIRCMOP6_BC,1,ref_tau,30000,30019,135,114,1,0.38,114,0,0.00159459457306993,0.00561723822700812,114,30,3,0.0294497545853785,11.2280701754386,0.346817781105453,0.5141170534075,0,1,0.210526315789474,0.403831757749624,0.922162156885129,zero,30,0,30,6,0.263157894736842,0.00395891481699963,0.00962356101285329,0,0.0132687397085424,NaN,0.266666666666667,-0.0150842746234655,0.0526315789473684,0.0157138000089794,0.0262193002177553,0.0262193002177553,NaN,0.2,400,114,628,628,427,201,266,62,77,49,5542,40,138,138,138,138,114,114,114,114,114,0,30
LIRCMOP6_BC,1,ref_tau,50000,50029,222,189,1,0.63,189,0,0.00213332356632087,0.00745128496097416,189,30,3,0.0488245931283906,6.77248677248677,0.392620590750302,0.746575523070358,-0,1,0.206349206349206,0.62069788015775,0.889755287364138,zero,30,0,30,9,0.158730158730159,0.00649694689004447,0.0137746944734703,0,0.0183942019292365,NaN,0.7,0.0403669304949467,0.0634920634920635,0.00802933370922019,0.0186274465580934,0.0186274465580934,NaN,0.3,400,171,742,742,461,281,299,67,100,67,8263,0,201,201,201,201,189,189,189,189,189,0,30
LIRCMOP6_BC,1,ref_tau,70000,70039,309,57,1,0.19,57,0,0.00204611510704918,0.0107066153641314,57,30,3,0.0147248772926892,22.4561403508772,0.173419838172506,0.568827921231797,0,0.43236479764293,0.210526315789474,0.627150106317911,1.46297502196593,zero,30,0,30,10,0.526315789473684,0.00195160906091224,0.00655559565351304,0,0.00689373010114562,NaN,0.0333333333333333,-0.0370242774905764,0.105263157894737,0.012196168837815,0.0147170021295938,0.0147170021295938,NaN,0.333333333333333,400,64,528,528,346,182,209,26,100,26,6719,122,66,66,66,66,57,57,57,57,57,0,30
LIRCMOP6_BC,1,ref_tau,100000,100169,440,60,1,0.2,60,0,0.00312764136302871,0.0138318529875542,60,30,3,0.0154998708344097,21.3333333333333,0.191467859741662,0.31519805210144,0.23961399112485,0.93643905880417,0.3,0.355687120424737,0.75516954003829,zero,30,0,30,5,0.5,0.00874717817050029,0.0156258588890826,0,0.0156258588890826,NaN,0.266666666666667,-0.0387017955615228,0.3,0.00969595190686975,0.0156278629025139,0.0156278629025139,NaN,0.166666666666667,400,45,490,490,320,170,211,38,100,38,3807,501,86,86,86,76,60,60,60,60,60,0,30
