problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,25690,20861,19068,7038,7038,416,6622,911,0.0378296673223048,0.0403251860599693,0.0211007786596282,0.942313157146917,0,1,0.0240384615384615,0.689217758985201,0.133041377227424,0.164216039083548,0.164216039083548,1,1,100,710,672,672,0.196253895948416,0.187225814167536,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP1_BC,DASCMOP_BC,2,1002,25537,20721,18563,6999,6999,348,6651,918,0.0444025078646948,0.0486503488439582,0.0217118747767305,0.951421631661666,0,1,0.0229885057471264,0.675236806495264,0.109306871147196,0.160617792766891,0.160617792766891,1,1,99,772,731,731,0.221517633520687,0.209476583151497,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP1_BC,DASCMOP_BC,3,1003,24078,19700,18487,7015,7015,282,6733,918,0.0475654037389715,0.051325411389331,0.0269242780187207,0.961083392729865,0,1,0.0319148936170213,0.738897965245804,0.112728352888757,0.200157484347331,0.191249130826498,1,1,100,765,735,735,0.209984207572607,0.199979385147151,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP1_BC,DASCMOP_BC,4,1004,26060,20776,18872,7100,7100,373,6727,919,0.0392330766804557,0.0418980794907255,0.0229661308131094,0.949154929577465,0,1,0.032171581769437,0.69659580793816,0.117734502750111,0.176467418778208,0.149233677723767,1,1,99,704,693,693,0.215161249201816,0.204799231994889,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP1_BC,DASCMOP_BC,5,1005,26447,20546,18826,7140,7140,372,6768,916,0.040555153783401,0.0444654634535394,0.0218727721234038,0.949439775910364,0,1,0.0295698924731183,0.641252955082742,0.112736406619385,0.163894341269363,0.163894341269363,1,1,100,765,714,714,0.208036610711176,0.192626314925924,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP2_BC,DASCMOP_BC,1,1001,33585,28023,20762,7303,7303,846,6457,915,0.0284791635325926,0.0308045051888243,0.0138852126004156,0.888128166506915,0.0189125295508274,1,0.0342789598108747,0.61839863713799,0.136286201022147,0.152655147411995,0.134130044777915,1,1,100,636,632,632,0.149050071467051,0.139142527431247,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP2_BC,DASCMOP_BC,2,1002,32184,27312,19928,7186,7186,1021,6165,918,0.0305861968146393,0.0329979825613568,0.0143111052238036,0.862371277483997,0.0107737512242899,1,0.0313418217433888,0.576155717761557,0.154582319545823,0.135671950509423,0.135671950509423,1,1,100,616,612,612,0.148059220342509,0.135176620897476,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP2_BC,DASCMOP_BC,3,1003,31690,26777,19580,7078,7078,828,6250,920,0.0311798444983737,0.0332493677867005,0.0153631865795745,0.887115004238485,0.0072463768115942,1,0.035024154589372,0.64304,0.13248,0.058740583289057,0.0587405832890571,1,1,100,657,653,653,0.183567915368993,0.177658910968138,0,1,0.25,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP2_BC,DASCMOP_BC,4,1004,33296,28469,20693,7290,7290,1038,6252,916,0.0257322182487079,0.027376310982103,0.0121296535078614,0.862688614540466,0.010597302504817,1,0.035645472061657,0.616122840690979,0.151151631477927,0.0821378912418724,0.0821378912418725,1,1,100,599,595,595,0.139199516077314,0.12887883760013,0,1,0.0313825117202437,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP2_BC,DASCMOP_BC,5,1005,33437,28478,20863,7282,7282,869,6413,915,0.0271075455539844,0.02891462276727,0.0130305187079549,0.884647074979401,0.0046029919447641,1,0.0333716915995397,0.660065491969437,0.149072197099641,0.122941945076705,0.122941945076705,1,1,98,591,587,587,0.138780831860587,0.128504455683083,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP3_BC,DASCMOP_BC,1,1001,4274,1612,1612,1520,1520,76,1444,757,0.0722784872692999,0.0595055675204382,0.0603820888255307,0.951315789473684,0.0394736842105263,1,0.0263157894736842,0.675207756232687,0.154432132963989,0.135149545601877,0.135149545601877,1,1,99,714,709,709,0.227732283050225,0.22506197617926,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP3_BC,DASCMOP_BC,2,1002,4068,1613,1613,1563,1563,33,1530,793,0.0145769842114935,0.0112171991840001,0.0115760347305132,0.980166346769034,0,1,0.0606060606060606,0.420915032679739,0.11437908496732,0.375880630560438,0.375880630560438,1,1,100,972,966,966,0.406904915590335,0.406874172964604,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP3_BC,DASCMOP_BC,3,1003,4393,1691,1684,1497,1497,84,1413,755,0.0677374215346676,0.057078917336319,0.059881664472501,0.947895791583166,0.0119047619047619,1,0.0714285714285714,0.726822363765039,0.201698513800425,0.242485304183376,0.242485304183376,1,1,100,661,656,656,0.208369812299998,0.206946001846434,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP3_BC,DASCMOP_BC,4,1004,5726,2360,2359,2234,2234,52,2182,835,0.0553120396874658,0.0414364510990227,0.0437529886069498,0.977170993733214,0,1,0.0192307692307692,0.5980751604033,0.200733272227314,0.171185497885535,0.136922659167256,1,1,100,659,613,613,0.298760563308316,0.295328941540235,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP3_BC,DASCMOP_BC,5,1005,5528,2189,2187,2064,2064,78,1986,794,0.0629192966238397,0.0502394072526831,0.0525190621142482,0.963662790697674,0,1,0.0384615384615385,0.638469284994965,0.221047331319235,0.153922675338103,0.153922675338103,1,1,99,468,464,464,0.246478238662152,0.244023909799921,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP4_BC,DASCMOP_BC,1,1001,6712,3476,3470,3104,3104,9,3095,533,0.026666880638806,0.0304860037035522,0.0262442898572179,0.997422680412371,0,1,0.111111111111111,0.47075928917609,0.00452342487883683,0.373144029945261,0.373144029945261,1,1,96,608,494,494,0.464253844622716,0.464119874918132,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP4_BC,DASCMOP_BC,2,1002,6533,3382,3372,2972,2972,13,2959,529,0.025553257280478,0.0281230516822233,0.0229968942548471,0.995962314939435,0.230769230769231,1,0.0769230769230769,0.492734031767489,0.0111524163568773,0.409304201762812,0.409304201762811,1,1,99,602,492,492,0.466472126488246,0.465638773705501,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP4_BC,DASCMOP_BC,3,1003,6732,3382,3373,3099,3099,8,3091,555,0.0321116294594626,0.0324179707475689,0.0303941867871115,0.997741206840916,0.375,1,0.125,0.494985441604659,0.00873503720478809,NaN,NaN,0,0,98,622,462,462,0.462859090764144,0.461847430043139,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP4_BC,DASCMOP_BC,4,1004,6812,3475,3469,3130,3130,4,3126,531,0.0183208992944795,0.0171077691253316,0.0166756904005892,0.999041533546326,0,1,0.25,0.41618682021753,0.0054382597568778,0.481560762496198,0.481560762496198,1,1,100,609,482,482,0.47706260511112,0.476132556015915,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP4_BC,DASCMOP_BC,5,1005,8327,3253,3249,2909,2909,35,2874,546,0.0552003774025868,0.0485807245417741,0.0458528416410989,0.988312134754211,0.314285714285714,1,0.0285714285714286,0.573416840640223,0.0393180236604036,0.218419631837465,0.218419631837465,1,1,99,635,550,550,0.329252747121522,0.322868932967808,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP5_BC,DASCMOP_BC,1,1001,9700,5916,5905,4006,4006,0,4006,578,0.0072093236036218,0.00807204731288997,0.00484405922454161,1,NaN,1,NaN,0.41662506240639,0.000748876684972541,0.464008718700413,0.464008718700413,1,1,99,637,519,519,0.487660591641935,0.487660591641935,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP5_BC,DASCMOP_BC,2,1002,10695,7061,6970,3827,3827,11,3816,552,0.0615274414053014,0.0657488717869893,0.0501154894291187,0.997386987196237,0.636363636363636,1,0.0909090909090909,0.648584905660377,0.0128406708595388,0.404929430150461,0.404929430150461,1,1,96,630,545,545,0.429893229258712,0.428976103737078,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP5_BC,DASCMOP_BC,3,1003,9624,5636,5624,3685,3685,35,3650,554,0.0577741607312573,0.0626083951380078,0.0464269252071311,0.991587516960651,0.457142857142857,1,0.114285714285714,0.62958904109589,0.0372602739726027,0.247376081744347,0.183743121422215,1,1,98,628,546,546,0.332110237911983,0.329702177043772,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP5_BC,DASCMOP_BC,4,1004,9778,5365,5351,4072,4072,7,4065,591,0.0279485298207836,0.0322643636990293,0.0216981345325185,0.9987721021611,0.142857142857143,1,0.285714285714286,0.519065190651906,0.00615006150061501,0.391588683404697,0.391588683404697,1,1,99,661,536,536,0.468426593719782,0.468330931359467,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP5_BC,DASCMOP_BC,5,1005,10017,5575,5558,3880,3880,53,3827,595,0.0470142399421514,0.0491867283366247,0.0373116860025595,0.987371134020619,0.150943396226415,1,0.0754716981132075,0.574862816827802,0.0326626600470342,0.193409427063605,0.193409427063605,1,1,99,666,591,591,0.365881548020842,0.362798037874144,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP6_BC,DASCMOP_BC,1,1001,2872,1339,1338,1333,1333,4,1329,454,0.0125727104018119,0.0134508667422906,0.0130945767297625,0.998499624906227,0,1,0.5,0.480812641083521,0.0090293453724605,0.496513491746514,0.496513491746514,1,1,100,624,523,523,0.486450500139168,0.486316677730784,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP6_BC,DASCMOP_BC,2,1002,2234,916,915,915,915,3,912,462,0.013931275057936,0.0121419126392593,0.0121543441433896,0.99672131147541,0,1,0,0.571271929824561,0.0109649122807018,0.461993248368529,0.461993248368529,1,1,100,668,590,590,0.460030955212076,0.459576497929551,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP6_BC,DASCMOP_BC,3,1003,2343,1189,1187,1186,1186,8,1178,460,0.00713025661964378,0.00744010388202349,0.00740342917721969,0.993254637436762,0.375,1,0,0.49320882852292,0.00509337860780985,0.485790696945635,0.485790696945635,1,1,100,608,513,513,0.479260420062567,0.479260420062567,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP6_BC,DASCMOP_BC,4,1004,3431,1402,1401,1399,1399,19,1380,511,0.0176900612451956,0.0174849476834817,0.0174932486759629,0.987848463187991,0.0526315789473684,1,0.105263157894737,0.63695652173913,0.0152173913043478,0.437695049890285,0.437695049890285,1,1,100,648,563,563,0.424563692298078,0.424188993142299,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP6_BC,DASCMOP_BC,5,1005,3156,1264,1263,1251,1251,7,1244,495,0.00816616680994242,0.00799556109766157,0.00778588842688336,0.995203836930456,0.142857142857143,1,0.142857142857143,0.476688102893891,0.00643086816720257,0.45990103515831,0.45990103515831,1,1,100,681,603,603,0.456244146751514,0.455883410348361,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP7_BC,DASCMOP_BC,1,1001,12036,9655,9443,4298,4298,16,4282,615,0.0235113118400481,0.0250665051436373,0.0154614679509762,0.997440670079107,0.1875,1,0.3125,0.564922933208781,0.00467071461933676,0.379514098390176,0.379514098390176,1,1,92,682,607,607,0.453092262918936,0.453092262918936,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP7_BC,DASCMOP_BC,2,1002,13353,10929,10282,4247,4247,15,4232,588,0.0217146777464524,0.0239980953935751,0.010939300115151,0.997174476100777,0.333333333333333,1,0.2,0.488421550094518,0.00307183364839319,0.466559516295005,0.466559516295005,1,1,100,650,575,575,0.457078479827359,0.455863514784586,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP7_BC,DASCMOP_BC,3,1003,12772,10469,9762,4267,4267,9,4258,594,0.0420723558832643,0.0436390574988793,0.0290577664976357,0.998125146472932,0.666666666666667,1,0.111111111111111,0.505401596993894,0.0169093471113199,0.331001897106797,0.331001897106797,1,1,99,647,534,534,0.426530893189225,0.426509803311901,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
DASCMOP7_BC,DASCMOP_BC,4,1004,12079,9725,9574,4208,4208,51,4157,581,0.0682324359433028,0.0734455967984224,0.0494552493164752,0.990256653992395,0.176470588235294,1,0.196078431372549,0.69569401010344,0.0137118114024537,0.276224253633185,0.276224253633185,1,1,92,652,572,572,0.341328865117468,0.338221663267577,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,185.895081083333
