problem,variant,run,sharedSectorCount,activeSectorCount,gatePassedPairCount,positiveMarginPairCount,candidateCount,selectedCount,feasibleDescendantSeedCount,FSG,boundaryStarted,SAR,GPR,FDR,oracleCount,meanSelectedOracleDB,medianSelectedOracleDB,qpTauSelectedOracleDB
DASCMOP4_BC,RandSectorPair,2,7446,7283,7283,7314,7283,7239,1,348,1,0.978109051839914,0.995761553185671,0.000138140627158447,0,NaN,NaN,NaN
DASCMOP4_BC,TopKPair,2,6451,6355,6355,6382,6355,6339,3,348,1,0.985118586265695,0.995769351300533,0.000473260766682442,0,NaN,NaN,NaN
DASCMOP4_BC,MainBridge,3,6829,6221,6221,6228,6221,6208,0,374,1,0.910967930882999,0.998876043673732,0,0,NaN,NaN,NaN
DASCMOP4_BC,RandSectorPair,3,6696,6248,6248,6291,6248,6234,1,375,1,0.933094384707288,0.993164838658401,0.000160410651267244,0,NaN,NaN,NaN
DASCMOP4_BC,TopKPair,3,5544,4549,4549,4628,4549,4536,4,374,1,0.820526695526696,0.982929991356958,0.000881834215167548,0,NaN,NaN,NaN
DASCMOP4_BC,MainBridge,4,7708,6719,6719,6745,6719,6703,0,387,1,0.871691748832382,0.996145292809488,0,0,NaN,NaN,NaN
DASCMOP4_BC,RandSectorPair,4,9118,8300,8300,8331,8300,8199,0,354,1,0.910287343715727,0.99627895810827,0,0,NaN,NaN,NaN
DASCMOP4_BC,TopKPair,4,8028,7106,7106,7118,7106,7086,0,387,1,0.885151968111609,0.998314133183479,0,0,NaN,NaN,NaN
DASCMOP4_BC,MainBridge,5,8101,7628,7628,7656,7628,7583,0,392,1,0.941612146648562,0.996342737722048,0,0,NaN,NaN,NaN
DASCMOP4_BC,RandSectorPair,5,7472,6973,6973,7034,6973,6931,1,394,1,0.933217344753747,0.991327836224055,0.00014427932477276,0,NaN,NaN,NaN
DASCMOP4_BC,TopKPair,5,7640,7029,7029,7065,7029,6994,0,392,1,0.920026178010471,0.994904458598726,0,0,NaN,NaN,NaN
DASCMOP5_BC,MainBridge,1,9932,8518,8518,8563,8518,8302,2,378,1,0.857631896898913,0.994744832418545,0.000240905805829921,0,NaN,NaN,NaN
DASCMOP5_BC,RandSectorPair,1,10080,9470,9470,9532,9470,8899,5,370,1,0.939484126984127,0.993495593789341,0.000561860883245308,0,NaN,NaN,NaN
DASCMOP5_BC,TopKPair,1,10244,9382,9382,9416,9382,8954,0,378,1,0.915853182350644,0.996389124893798,0,0,NaN,NaN,NaN
DASCMOP5_BC,MainBridge,2,8946,8605,8605,8637,8605,8030,1,418,1,0.961882405544377,0.99629500984138,0.00012453300124533,0,NaN,NaN,NaN
DASCMOP5_BC,RandSectorPair,2,7995,7521,7521,7571,7521,7405,0,396,1,0.940712945590994,0.99339585259543,0,0,NaN,NaN,NaN
DASCMOP5_BC,TopKPair,2,8063,7716,7716,7758,7716,7580,2,418,1,0.956963909214932,0.994586233565352,0.000263852242744063,0,NaN,NaN,NaN
DASCMOP5_BC,MainBridge,3,9977,6265,6265,6338,6265,5960,4,429,1,0.627944271825198,0.988482171031871,0.000671140939597315,0,NaN,NaN,NaN
DASCMOP5_BC,RandSectorPair,3,9976,8296,8296,8417,8296,7621,8,440,1,0.831595829991981,0.985624331709635,0.0010497310064296,0,NaN,NaN,NaN
DASCMOP5_BC,TopKPair,3,9986,6492,6492,6525,6492,6177,4,429,1,0.650110154215902,0.994942528735632,0.000647563542172576,0,NaN,NaN,NaN
DASCMOP5_BC,MainBridge,4,9248,8466,8466,8529,8466,8337,1,374,1,0.915441176470588,0.992613436510728,0.000119947223221782,0,NaN,NaN,NaN
DASCMOP5_BC,RandSectorPair,4,11524,10921,10921,10957,10921,9409,0,355,1,0.947674418604651,0.996714429132062,0,0,NaN,NaN,NaN
DASCMOP5_BC,TopKPair,4,9598,8897,8897,8933,8897,8510,0,374,1,0.926963950823088,0.995969998880555,0,0,NaN,NaN,NaN
