problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP9_BC,1,ref_only,10000,10049,45,44,1,0.15,44,0,0.00246515784058524,0.0121247888238912,44,30,2,0.00231884057971014,72.7272727272727,0.268096669716803,0.469293386023347,0,0.700113326176135,1.84055995623692,zero,30,0,30,3,0.681818181818182,0.000411021159106505,0.000534033194187715,0,0.00326486698837524,NaN,0.966666666666667,0.0583412912409646,0.133333333333333,0.0143025571619416,0.0244578172405815,0.0244578172405815,NaN,0.1,400,39,478,478,249,229,152,18,79,17,7842,60,49,49,49,49,44,44,44,44,44,0,30
LIRCMOP9_BC,1,ref_only,30000,30228,133,45,1,0.15,45,0,0.00314955216637775,0.00717241722372512,45,30,2,0.00237154150197628,71.1111111111111,0.0728939683349732,0.125040944972372,0,0.187103344773491,0.0852231615251554,zero,3,27,30,30,0.666666666666667,2.4498001461314e-05,3.4304323677497e-05,0,0.00124839560741801,NaN,0.833333333333333,0.026650310493863,1,0.000709374333116407,0.0020049271462186,0.00303368102786086,0.00125623167729638,1,400,92,584,584,359,225,251,16,74,16,17202,10,48,48,48,48,45,45,45,45,45,0,30
LIRCMOP9_BC,1,ref_only,50000,50008,219,72,1,0.24,72,0,0.00457259181872246,0.0144281709086788,72,30,2,0.00379446640316206,44.4444444444444,0.0758770972290446,0.0988838664107866,0,0.14824386877701,0.0672305758712239,zero,30,0,30,12,0.416666666666667,0.000206285879614218,0.00174783817138786,0,0.00174783817138786,NaN,0.766666666666667,0.0103320268758758,0.25,0.00272255027130691,0.00442508997046905,0.00442508997046905,NaN,0.4,400,75,550,550,330,220,219,27,93,27,5878,163,72,72,72,72,72,72,72,72,72,0,30
LIRCMOP9_BC,1,ref_only,70000,70018,306,51,1,0.17,51,0,0.00159750593442965,0.00592795690964306,51,30,2,0.00268774703557312,62.7450980392157,0.0655122177467026,0.146052177597783,0,0.392867012830974,0.168168815231295,zero,30,0,30,2,0.588235294117647,0.000523694815122893,0.00245075570146951,0,0.00245075570146951,NaN,0.933333333333333,0.00824831483006511,0.117647058823529,0.000948920490160975,0.00273588232918173,0.00273588232918173,NaN,0.0666666666666667,400,91,582,582,301,281,219,17,79,17,13385,12,51,51,51,51,51,51,51,51,51,0,30
LIRCMOP9_BC,1,ref_only,100000,100148,437,72,1,0.24,72,0,0.00238456643802055,0.00880241652471209,72,30,2,0.00379446640316206,44.4444444444444,0.0602009976638011,0.163812569931293,0,0.149099719474264,0.261019390650645,zero,30,0,30,4,0.416666666666667,0.000760743960298865,0.00126597807523436,0,0.00307443243230584,NaN,0.7,0.00385460571639858,0.166666666666667,0.00374384072573502,0.00534069076886291,0.00534069076886291,NaN,0.133333333333333,400,57,514,514,240,274,181,27,98,27,4030,109,75,75,75,75,72,72,72,72,72,0,30
