problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP3_BC,DASCMOP_BC,1,1001,4285,2090,2090,1981,1981,132,1849,866,0.0760953822654484,0.0671767911622208,0.0683496400747575,0.933871781928319,0.00757575757575758,1,0.00757575757575758,0.501352082206598,0.0427257977285019,0.162882692754436,0.162882692754436,1,1,100,969,964,964,0.266534484202331,0.262858417550077,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP3_BC,DASCMOP_BC,2,1002,4629,2040,2039,1958,1958,41,1917,892,0.0194586888547964,0.0130514360420266,0.0135975354868557,0.980081716036772,0,1,0.0487804878048781,0.240479916536255,0.0297339593114241,0.433398260761959,0.433398260761959,1,1,100,968,963,963,0.450748150289268,0.450748150289268,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP3_BC,DASCMOP_BC,3,1003,4339,2055,2053,1931,1931,119,1812,855,0.0594723280035739,0.0524822797472383,0.0529615754001439,0.939927498705334,0,1,0.0252100840336134,0.402869757174393,0.0309050772626932,0.201474370344668,0.164501197666624,1,1,100,968,963,963,0.294719503756317,0.291706932888461,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP3_BC,DASCMOP_BC,4,1004,5370,2835,2834,2736,2736,59,2677,909,0.0491116116287238,0.040413997537412,0.0418373566325365,0.978801169590643,0,1,0.0169491525423729,0.387747478520732,0.0478147179678745,0.2021220095937,0.2021220095937,1,1,100,961,942,942,0.343911882909374,0.34349430459149,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP3_BC,DASCMOP_BC,5,1005,4448,2212,2210,2083,2083,80,2003,875,0.0475529040874816,0.0409008240961943,0.0427370558936965,0.962554008641383,0,1,0.025,0.404892661008487,0.0524213679480779,0.224490593291691,0.218393322362511,1,1,99,969,965,965,0.365522438910894,0.364595187702575,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP4_BC,DASCMOP_BC,1,1001,6829,3517,3514,3126,3126,11,3115,528,0.0224033303588031,0.0200570576365187,0.0207132220962277,0.996801023672425,0,1,0.0909090909090909,0.443017656500803,0.00353130016051364,0.513404258280545,0.513404258280545,1,1,99,603,487,487,0.480699115875534,0.480699115875534,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP4_BC,DASCMOP_BC,2,1002,6880,3756,3745,3194,3194,34,3160,526,0.0708063799064809,0.0765027921550564,0.0739681724160298,0.991233562930495,0.0882352941176471,1,0.176470588235294,0.703164556962025,0.0113924050632911,0.369256036968833,0.369256036968832,1,1,95,596,484,484,0.376085852623706,0.375903119321408,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP4_BC,DASCMOP_BC,3,1003,6775,3299,3295,2978,2978,5,2973,553,0.0178339507787852,0.015313856716182,0.0157724122774062,0.998321020819342,0,1,0,0.438950554994955,0.00201816347124117,0.435750739024803,0.435750739024803,1,1,100,623,448,448,0.471939446765648,0.471939446765648,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP4_BC,DASCMOP_BC,4,1004,7039,3138,3130,2885,2885,2,2883,534,0.0190008401817829,0.017665435490247,0.0181068114761267,0.999306759098787,0,1,0,0.371141172389872,0.00104058272632674,0.489107054626824,0.489107054626824,1,1,100,612,523,523,0.476248178232936,0.476248178232936,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP4_BC,DASCMOP_BC,5,1005,8227,5112,5101,3997,3997,22,3975,555,0.0738690917820237,0.0758695909228896,0.073093851399834,0.99549662246685,0.0909090909090909,1,0.181818181818182,0.812830188679245,0.0143396226415094,0.355660834594679,0.355660834594679,1,1,100,625,540,540,0.369259728413573,0.369259728413573,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP5_BC,DASCMOP_BC,1,1001,8886,5073,5058,3875,3875,1,3874,579,0.0161366298099691,0.0152354099731748,0.015891046094661,0.999741935483871,0,1,0,0.380485286525555,0.000774393391843056,0.470277748977882,0.470277748977882,1,1,100,639,530,530,0.481275308494041,0.481275308494041,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP5_BC,DASCMOP_BC,2,1002,9176,5523,5512,3799,3799,2,3797,555,0.0181777380319497,0.0177017933838099,0.0181602963673141,1,0,1,1,0.44456149591783,0.00289702396628918,NaN,NaN,0,0,99,630,520,520,0.477536333986828,0.476721802616567,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP5_BC,DASCMOP_BC,3,1003,8548,4156,4144,3235,3235,11,3224,549,0.0568652765670633,0.0524049716447884,0.0515346103572399,0.996599690880989,0,1,0,0.509305210918114,0.00744416873449132,0.417078048726307,0.417078048726307,1,1,100,633,485,485,0.457367273688427,0.457275057234721,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP5_BC,DASCMOP_BC,4,1004,9167,5811,5794,4171,4171,2,4169,590,0.0133850354267978,0.0133765414187514,0.0134514971117672,1,0,1,1,0.486447589349964,0.000719597025665627,0.490094780122982,0.490094780122982,1,1,100,657,578,578,0.487977655198843,0.487977655198843,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP5_BC,DASCMOP_BC,5,1005,10621,6923,6901,4030,4030,23,4007,592,0.0506416930067711,0.0506176066795574,0.0487139299145697,0.995781637717122,0,1,0.260869565217391,0.427501871724482,0.00249563264287497,0.486095067934947,0.486095067934947,1,1,100,664,439,439,0.470408947656459,0.468877122536457,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP6_BC,DASCMOP_BC,1,1001,3200,1516,1515,1505,1505,1,1504,504,0.0139798378293126,0.0148093776405449,0.0146977119297675,0.999335548172757,0,1,0,0.496675531914894,0.00531914893617021,0.428096297548996,0.428096297548996,1,1,100,622,529,529,0.47618006626833,0.47618006626833,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP6_BC,DASCMOP_BC,2,1002,3256,1639,1636,1632,1632,26,1606,550,0.0296592702668227,0.0291851973959012,0.029236953787341,0.986519607843137,0,1,0.153846153846154,0.534246575342466,0.00435865504358655,0.462443625068788,0.462443625068788,1,1,100,654,576,576,0.439962186313567,0.439450637857729,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP6_BC,DASCMOP_BC,3,1003,1957,948,948,946,946,1,945,439,0.0165850230310361,0.0149706044213963,0.0149867321139468,0.998942917547569,0,1,0,0.5005291005291,0.00317460317460317,0.527987536734263,0.527987536734263,1,1,100,610,515,515,0.479177868588931,0.479177868588931,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP6_BC,DASCMOP_BC,4,1004,3392,1670,1667,1657,1657,10,1647,534,0.0227617523652667,0.0228384414564575,0.0229373732167681,0.994568497284249,0,1,0.1,0.523982999392835,0.00182149362477231,0.489226887429752,0.489226887429752,1,1,100,644,462,462,0.475966323937878,0.475966323937878,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP6_BC,DASCMOP_BC,5,1005,3997,1687,1686,1681,1681,0,1681,544,0.0149806607248804,0.0149777146021435,0.0149963159762705,1,NaN,1,NaN,0.414039262343843,0.00118976799524093,0.489674702391069,0.489674702391069,1,1,100,677,588,588,0.482745388361718,0.482745388361718,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP7_BC,DASCMOP_BC,1,1001,12939,11192,10594,4473,4473,7,4466,622,0.0319912949767544,0.0327106508689185,0.0336750588881593,0.998882181980773,0.142857142857143,1,0.285714285714286,0.426332288401254,0.00111957008508733,0.47680896788976,0.47680896788976,1,1,100,680,515,515,0.472783608246661,0.472783608246661,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP7_BC,DASCMOP_BC,2,1002,14413,12191,10200,4188,4188,5,4183,589,0.0134290178528134,0.0129972119547416,0.0138757806368192,0.999522445081184,0.2,1,0.6,0.42648816638776,0.0011953143676787,0.484437405323751,0.484437405323751,1,1,100,651,576,576,0.481764906707762,0.480872156573966,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP7_BC,DASCMOP_BC,3,1003,12808,10746,10074,4294,4294,3,4291,594,0.0278090405098323,0.0286237965605898,0.026111059641712,0.999534233814625,0,1,0.333333333333333,0.383360522022838,0.00349568865066418,0.33732268102013,0.33732268102013,1,1,91,647,534,534,0.462079812077507,0.462079812077507,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP7_BC,DASCMOP_BC,4,1004,12571,10687,10247,4250,4250,8,4242,584,0.0364560736089701,0.0378734590534944,0.0379543758004577,0.999529411764706,0.25,1,0.75,0.486091466289486,0.00282885431400283,0.501253587967891,0.50125358796789,1,1,99,661,466,466,0.469583717476673,0.469583717476673,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP7_BC,DASCMOP_BC,5,1005,17535,15209,12935,4915,4915,13,4902,657,0.0554777581564789,0.0571462078264437,0.0515578603575869,0.998372329603255,0,1,0.384615384615385,0.509383924928601,0.00224398204814361,0.481825104760821,0.481825104760821,1,1,100,713,652,652,0.440084064032846,0.440084064032847,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP8_BC,DASCMOP_BC,1,1001,14317,12006,11309,4534,4534,3,4531,627,0.0140823769974982,0.013878174075968,0.0134179760230174,0.999558888398765,0,1,0.333333333333333,0.359523284043258,0.000662105495475612,0.479593085523618,0.479593085523618,1,1,100,685,617,617,0.48490516200208,0.483660773922563,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP8_BC,DASCMOP_BC,2,1002,15518,13312,11899,4662,4662,3,4659,630,0.0154212817612838,0.0150667191557029,0.0149925903677865,0.9997854997855,0,1,0.666666666666667,0.493453530800601,0.00150246834084568,0.489747414472023,0.489747414472022,1,1,100,686,618,618,0.486844948829965,0.48544362550193,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP8_BC,DASCMOP_BC,3,1003,13138,11047,10159,4289,4289,7,4282,583,0.0129672534174476,0.0131678140375237,0.0126474310643389,0.998601072511075,0,1,0.142857142857143,0.41872956562354,0.00256889304063522,0.479711877311293,0.479711877311293,1,1,100,645,565,565,0.473627701563259,0.473591812137037,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP8_BC,DASCMOP_BC,4,1004,13640,11616,11007,4424,4424,5,4419,607,0.021658268337922,0.0223959554160078,0.0205407966005501,0.999321880650995,0,1,0.4,0.494003168137588,0.00158406879384476,0.465740048805869,0.465740048805869,1,1,100,673,589,589,0.480189305623493,0.480170165825719,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP8_BC,DASCMOP_BC,5,1005,14712,11954,11213,4660,4660,3,4657,614,0.0182334027331107,0.0186429622037853,0.0165824644822197,0.999570815450644,0,1,0.333333333333333,0.405196478419583,0.00128838307923556,0.507065033703565,0.507065033703565,1,1,100,676,608,608,0.468320028915095,0.468320028915095,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP9_BC,DASCMOP_BC,1,1001,17642,15882,15854,7098,7098,16,7082,918,0.0845973159487023,0.0861256252181725,0.0617102527533978,0.998591152437306,0.0625,1,0.375,0.576390850042361,0.00734255859926574,0.314964038718262,0.314964038718262,1,1,95,919,913,913,0.361537533789801,0.360024061182578,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP9_BC,DASCMOP_BC,2,1002,17083,14896,14875,6882,6882,15,6867,920,0.0583169177374085,0.0580052501587455,0.0503413910123382,0.998837547224644,0.0666666666666667,1,0.466666666666667,0.475462356196301,0.00567933595456531,0.335411810739529,0.335411810739529,1,1,100,921,916,916,0.37910650406434,0.378902031981584,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP9_BC,DASCMOP_BC,3,1003,18422,16027,16007,7217,7217,14,7203,917,0.0596230941208278,0.059413096491592,0.0552535863470505,0.999584314812249,0.142857142857143,1,0.785714285714286,0.448840760794114,0.00499791753436068,0.434445006596431,0.434445006596431,1,1,100,916,910,910,0.377314963380188,0.376635195055205,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP9_BC,DASCMOP_BC,4,1004,18011,15573,15545,6950,6950,13,6937,916,0.0664429790149664,0.0664429288464025,0.0628804066233546,0.999136690647482,0,1,0.538461538461538,0.474989188409976,0.00619864494738359,0.318099897520344,0.318099897520344,1,1,93,920,913,913,0.353513465396505,0.353419450795138,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
DASCMOP9_BC,DASCMOP_BC,5,1005,17634,15487,15466,6910,6910,17,6893,919,0.0726753014092114,0.0729986832134443,0.0639393824184455,0.998408104196816,0,1,0.352941176470588,0.503264181053242,0.0100101552299434,0.323668877911244,0.323668877911244,1,1,90,919,914,914,0.364066414024149,0.363534987878546,0,0,0,beta,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
