scope,name,family,problemCount,runCount,candidateCount_mean,candidateCount_median,selectedSeedCount_mean,selectedSeedCount_median,M1_mean,M1_median,M1_eligible_mean,M1_selected_mean,M2_mean,M2_median,M3_mean,M3_median,M3_downstream_mean,M4_mean,M4_median,M4_tight_mean,M4_recover_mean,M5_boundaryEce_mean,M5_boundaryEce_median,M5_boundaryGap_mean,M5_boundaryGap_median,M5_validRunCount,auditReadyRunCount,validUpdateCount_mean,auditReadyUpdateCount_mean,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
problem,DASCMOP1_BC,DASCMOP_BC,1,5,25369.8,25285,7083,7094,0.0697318780751292,0.0698826097426538,0.070562124123039,0.0668912492145172,0.988718118871285,0.987663074305162,0,0,0.0919038128957671,1,1,0.589010662533116,0.019579624783311,0.202451369048752,0.181929019387183,0.202451369048752,0.181929019387182,5,5,876.2,876.2,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP2_BC,DASCMOP_BC,1,5,32113.4,32514,7255.2,7258,0.0442294228434467,0.0452574158338499,0.0440016788067047,0.0436291221599921,0.9600189731722,0.962423738214088,0.0282608385985508,0.0311526479750779,0.0444272176449787,1,1,0.493205681456808,0.0524463742594765,0.196345785250692,0.195027435495614,0.191922447270944,0.195027435495614,5,5,879.2,879.2,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4614.2,4448,2137.8,1981,0.0503381829680048,0.0491116116287238,0.0428050657170184,0.043896632697598,0.95904723498049,0.962554008641383,0.00151515151515152,0,0.0247030963913244,1,1,0.387468379089293,0.0407201840437143,0.244873585349291,0.2021220095937,0.236259496627846,0.2021220095937,5,5,959.4,959.4,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7150,6880,3236,3126,0.0407827186015752,0.0224033303588031,0.0410817465841788,0.0403308939331249,0.99623179779758,0.996801023672425,0.0358288770053476,0,0.0898395721925134,1,1,0.55382082590538,0.00646441481257643,0.432635784699137,0.435750739024803,0.432635784699137,0.435750739024803,5,5,496.4,496.4,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9279.6,9167,3822,3875,0.0310412745685102,0.0181777380319497,0.0298672646200164,0.0295502759691104,0.998424652816396,0.999741935483871,0,0,0.452173913043478,1,1,0.449660290887189,0.00286616315223283,0.46588641144053,0.478186408456415,0.46588641144053,0.478186408456415,4,4,510.4,510.4,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP6_BC,DASCMOP_BC,1,5,3160.4,3256,1484.2,1632,0.0195933088434637,0.0165850230310361,0.0193562671032887,0.0193710174048188,0.995873314169542,0.998942917547569,0,0,0.0634615384615385,1,1,0.493894693904628,0.00317273375487464,0.479485809834573,0.489226887429752,0.479485809834573,0.489226887429752,5,5,534,534,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP7_BC,DASCMOP_BC,1,5,14053.2,12939,4424,4294,0.0330326370209698,0.0319912949767544,0.0338702652528376,0.032634827064947,0.999168120448909,0.999522445081184,0.118571428571429,0.142857142857143,0.470732600732601,1,1,0.446331273605988,0.00217668189311533,0.45632954939247,0.481825104760821,0.456329549392471,0.481825104760821,5,5,548.6,548.6,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP8_BC,DASCMOP_BC,1,5,14265,14317,4513.8,4534,0.0164725166494525,0.0154212817612838,0.0166303249777975,0.0156362517075825,0.999367631359396,0.999558888398765,0,0,0.375238095238095,1,1,0.434181205404914,0.00152118375000737,0.484371491963273,0.479711877311293,0.484371491963273,0.479711877311293,5,5,599.4,599.4,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
problem,DASCMOP9_BC,DASCMOP_BC,1,5,17758.4,17642,7011.4,6950,0.0683311216462233,0.0664429790149664,0.0685971167856713,0.0588250038309173,0.998911561863699,0.998837547224644,0.0544047619047619,0.0625,0.503756733462616,1,1,0.495789467299199,0.00684572245310375,0.345317926297162,0.323668877911244,0.345317926297162,0.323668877911244,5,5,913.2,913.2,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,176.017307625
