problem,run,condition_mode,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP2_BC,2,ref_y,1,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,2,ref_y,2,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,1,399,1,1,34,1,296,296,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,2,ref_y,3,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,2,398,2,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,2,ref_y,4,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,8,392,1,1,26,1,336,336,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,2,ref_y,5,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,26,374,2,1,38,1,490,490,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,2,ref_y,6,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,67,333,6,3,43,3,774,773,1,1,1,1,1,1,0,0,0,0,0
DASCMOP2_BC,2,ref_y,7,3,1,0.01,3,0,0.0517750638358567,0.0879009298723475,3,2,4,0.000155998128022464,100,0.699492502579486,1.03932753511404,0,0,2,2,0,0.666666666666667,0.148641035256514,0.14944284197592,0,0.14944284197592,NaN,0,-0.0918900189355349,0,0.148641035256514,0.14944284197592,NaN,0.14944284197592,0,400,0,400,400,165,235,4,3,44,2,212,20,3,3,3,3,3,3,3,3,3,0,2
DASCMOP2_BC,2,ref_y,8,12,1,0.04,12,0,0.00628592174918701,0.0176711496024504,12,20,4,0.000623992512089855,100,0.873136506882599,1.0296051296299,0,9,11,20,0,1.66666666666667,0.103388163113112,0.105325367840802,0,0.105325376968816,NaN,0.6,0.0515805650505508,0,0.103504025773698,0.105377212617342,0.105765570049173,0.105182989888337,0,400,3,406,406,207,199,4,4,62,4,395,0,12,12,12,12,12,12,12,12,12,0,20
DASCMOP2_BC,2,ref_y,9,20,1,0.07,20,0,0.0146092479895722,0.029851468392822,20,20,4,0.00103998752014976,100,0.755944569713944,0.880986660414713,0,12,8,20,20,1,0.0196503992636195,0.0230310643605537,0,0.026768105926386,NaN,0.85,0.054697906794651,1,0.0242829930121969,0.027753292788849,0.0276896699553119,0.0282716478232686,1,400,12,424,424,257,167,19,7,80,7,1375,0,21,21,21,21,20,20,20,20,20,0,20
DASCMOP2_BC,2,ref_y,10,27,1,0.09,27,0,0.0122399366983636,0.0224213663401886,27,20,4,0.00140398315220217,100,0.7616653354659,0.990926647232174,0,10,10,20,14,0.740740740740741,0.00200787364179033,0.00321020027075753,0,0.01554891756751,NaN,0.95,0.132207787756153,0.777777777777778,0.0101825847738966,0.01554891756751,0.0116782312346892,0.0163103559317087,0.7,400,20,440,440,233,207,32,9,68,9,2517,0,27,27,27,27,27,27,27,27,27,0,20
DASCMOP2_BC,2,ref_y,11,39,1,0.13,39,0,0.00936997434469502,0.0236815906438564,39,20,4,0.00202797566429203,82.0512820512821,0.804431358268799,0.974720707514787,0,7,13,20,0,0.512820512820513,0.0189227724626434,0.0197357173771181,0,0.0244776482845097,NaN,0.65,0.0871165082538823,0,0.0211056061783029,0.0246789075946848,0.0216918446746339,0.0247911622086734,0,400,27,454,454,185,269,41,13,83,13,3805,0,39,39,39,39,39,39,39,39,39,0,20
DASCMOP2_BC,2,ref_y,12,31,1,0.11,31,0,0.00572884088344732,0.0152552272090414,31,20,4,0.00161198065623213,100,0.774761806254934,0.972734474537902,0,11,9,20,4,0.645161290322581,0.00507334621769219,0.0111783655946589,0,0.0128339941954897,NaN,0.7,0.135635619650523,0.272727272727273,0.00845011180536678,0.0142389599094604,0.0140030192143737,0.0138916557270988,0.2,400,39,478,478,185,293,58,11,56,11,5608,0,33,33,33,33,31,31,31,31,31,0,20
DASCMOP2_BC,2,ref_y,13,48,1,0.16,48,0,0.00706845536342987,0.0151794604244177,48,20,4,0.00249597004835942,66.6666666666667,0.867289295223341,0.992057905737205,0,6,14,20,6,0.416666666666667,0.0907461987663565,0.108518183589906,0,0.108941950665542,NaN,0.75,0.104218932278712,0.5,0.0913756210934483,0.109011244322197,0.110089841338386,0.10778104492282,0.3,400,31,462,462,170,292,56,16,53,16,5209,0,48,48,48,48,48,48,48,48,48,0,20
DASCMOP2_BC,2,ref_y,14,42,1,0.14,42,0,0.0087945629026481,0.0215125896430965,42,20,4,0.00218397379231449,76.1904761904762,0.730701892928308,0.973136603458546,0,9,11,20,0,0.476190476190476,0.510377544875211,0.537710768434118,0,0.538346683580336,NaN,0.65,0.0154392906689495,0,0.511261624126342,0.538609269763573,0.53337420502563,0.542435339652326,0,400,48,496,496,189,307,74,14,74,14,7063,0,42,42,42,42,42,42,42,42,42,0,20
DASCMOP2_BC,2,ref_y,15,45,1,0.15,45,0,0.00934331631987599,0.0228634495637732,45,20,4,0.00233997192033696,71.1111111111111,0.761925464356953,1.10426902456185,0,7,13,20,0,0.444444444444444,0.275868395391973,0.306582810762527,0,0.306588087155476,NaN,0.5,-0.0113959153250872,0,0.277374321053263,0.306779989142748,0.302506023733708,0.310893461914151,0,400,42,484,484,191,293,69,15,81,15,5843,0,45,45,45,45,45,45,45,45,45,0,20
DASCMOP2_BC,2,ref_y,16,39,1,0.13,39,0,0.006005262823902,0.016789139198507,39,20,4,0.00202797566429203,82.0512820512821,0.821400258324735,0.992067679274918,0,5,15,20,0,0.512820512820513,0.627751596468067,0.639917003174632,0,0.642018447372876,NaN,0.65,0.0741190725786467,0,0.630344404996147,0.642145645294483,0.639524651054051,0.643512029377154,0,400,45,490,490,184,306,67,14,86,14,5907,0,42,42,42,42,39,39,39,39,39,0,20
