problem,snapshot_run,gan_seed,variant,variant_description,condition_mode,snapshot_file,train_count,query_count,condition_dim,D,advWeight,reconstructionWeight,pairMarginWeight,useMismatchD,runtime,status,error_message,train_x_rec50,train_x_rec90,train_y_rec50,train_y_rec90,query_y_err50,query_y_err90,boundary_dist50,boundary_dist90,pair_violation_rate,pair_margin50,pair_margin90,side_rate,feasible_rate,segment_width90,coverage_by_ref,outlier_rate,collapse_rate,z_sensitivity
LIRCMOP6_BC,1,2,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,1,4.62039075,ok,,1.63137583299192,1.74464550820123,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-1.46529644283744e-05,0.0165941529374199,0.5,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,3,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,1,4.8838175,ok,,1.59679170117184,1.70177910020991,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-0.00197500916923343,0.0112456069319193,0.45,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,1,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,0,1,6.608021125,ok,,1.55652064648336,1.67060142393045,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,0.00133969896143971,0.0137142351010375,0.6,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,2,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,0,1,2.97666120833333,ok,,1.60685559481297,1.72272494837463,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-0.000233042060241107,0.0165873359023613,0.5,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,3,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,0,1,2.51499641666667,ok,,1.57409418025894,1.68134126525592,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-0.00227873261770739,0.0108102474710068,0.45,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,1,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,1,1,3.22649083333333,ok,,1.57602884604711,1.69238290691136,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,0.00139383938713455,0.0136481360673283,0.6,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,2,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,1,1,3.87805783333333,ok,,1.64120683517344,1.75591628990996,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,0.000126103856251003,0.0169123150558061,0.5,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,3,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,1,1,4.33383058333333,ok,,1.60974006955015,1.70765215005243,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-0.00156146973835292,0.0111756823806606,0.45,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,1,V4_Full_current,"Adversarial plus Huber plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,1,1,3.174174125,ok,,1.55492301009439,1.67449915100729,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,0.0015861140977167,0.0142811910154174,0.6,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,2,V4_Full_current,"Adversarial plus Huber plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,1,1,3.15166204166667,ok,,1.6189082786906,1.73346637955907,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-0.000109340665386481,0.0168480924153073,0.5,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,3,V4_Full_current,"Adversarial plus Huber plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,1,1,3.02986191666667,ok,,1.58809506775978,1.69126907252474,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-0.00173487486968094,0.0110061085815819,0.45,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,1,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,0,1,1,0,2.162471875,ok,,1.53228853574761,1.62465220399626,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,0.00247770323299101,0.0160658688780109,0.7,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,2,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,0,1,1,0,2.21892220833333,ok,,1.52436649819414,1.64193147020525,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,0.00401187286850524,0.0151010409509269,0.7,1,0.0523993904496647,0.75,0,0,0
LIRCMOP6_BC,1,3,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,0,1,1,0,1.55670816666667,ok,,1.51566844905728,1.63273258899563,0.0345918842534,0.0526954712288086,0.0437072973917957,0.0524277598140356,0.0342806706827685,0.0342806706827685,0.95,-0.000689138472911965,0.0103100094163445,0.5,1,0.0523993904496647,0.75,0,0,0
LIRCMOP7_BC,1,1,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP7_BC_run1_snapshot.mat,243,20,4,30,1,0,0,0,2.59191354166667,ok,,1.52745842026808,2.48190420436358,0.043798191476494,0.0490487866666064,0.0490393794751668,0.0720861381864744,0.0377462029254217,0.0377462029254217,0.8,0.0115214764979673,0.167277196069113,0.75,1,0.0502107745201207,0.833333333333333,0,0.1,0
LIRCMOP7_BC,1,2,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP7_BC_run1_snapshot.mat,243,20,4,30,1,0,0,0,3.00924854166667,ok,,1.57837038136116,2.50597355539171,0.043798191476494,0.0490487866666064,0.0490393794751668,0.0720861381864744,0.0377462029254217,0.0377462029254217,0.75,0.0157025683883169,0.180680496587812,0.75,1,0.0502107745201207,0.833333333333333,0,0.1,0
LIRCMOP7_BC,1,3,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP7_BC_run1_snapshot.mat,243,20,4,30,1,0,0,0,3.51563129166667,ok,,1.55075337579211,2.3994505373825,0.043798191476494,0.0490487866666064,0.0490393794751668,0.0720861381864744,0.0377462029254217,0.0377462029254217,0.8,0.0158996273789749,0.19620341159892,0.8,1,0.0502107745201207,0.833333333333333,0,0.1,0
LIRCMOP7_BC,1,1,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP7_BC_run1_snapshot.mat,243,20,4,30,1,0,0,1,4.134698125,ok,,1.6215514684117,2.47012381750846,0.043798191476494,0.0490487866666064,0.0490393794751668,0.0720861381864744,0.0377462029254217,0.0377462029254217,0.8,0.0122296493586338,0.175193812488514,0.75,1,0.0502107745201207,0.833333333333333,0,0.1,0
