variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,10000,30,0.8,32.9,32.9,0.421666666666667,0.102191505133633,0.587916666666667,0,2.9055983320747,4.69450463124559,0.0864865959980904,0.112073496952199,4.70077530637974,0.3581741740845,0.05,0.397059431703485,0.05,0.503958333333333,54.0179130235471,0.05,59.8333333333333,0.434375,NaN,3.10522592948309,2.91817254352794,4.70077530637974,0.095179978482277,0.0929295444423304,0.117058428107396,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,30000,30,0.966666666666667,83.8,83.8,0.377931034482759,0.0556918546202959,0.607931034482759,0,3.31744951541242,6.03312702105093,0.031449999029146,0.0479191832970388,6.04316777276643,0.587528080345314,0.05,0.616532732738358,0.05,0.533793103448276,35.6525458211834,0.05,48.9655172413793,0.337413793103448,NaN,3.61286205947826,3.33166754356978,6.04316777276643,0.0365305679318586,0.0348666321313019,0.0514883428067983,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,50000,30,1,116.8,116.8,0.344666666666667,0.0624671360965274,0.640666666666667,0,1.01210614881554,2.0680094844277,0.0253420876938189,0.0405434597527922,2.07227432839048,0.616522209519295,0.05,0.633697928242212,0.05,0.583333333333333,31.028650199027,0.05,51,0.319666666666667,NaN,1.18278476364916,1.02168527300165,2.07227432839048,0.0304033087259133,0.0283964427579686,0.0437611973765836,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,70000,30,1,141.866666666667,141.866666666667,0.354,0.0527586378256729,0.652333333333334,0,0.932609862616042,1.76855265443507,0.0242529412092149,0.0375310593758573,1.77271106099569,0.611380145794065,0.05,0.624638158740343,0.05,0.555833333333333,26.5530118574798,0.05,45.5666666666667,0.345,NaN,1.03953195467823,0.937203028854189,1.77271106099569,0.0288750249194401,0.0270774174466753,0.0410254105609047,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,100000,30,1,148.533333333333,148.533333333333,0.2845,0.0601858939156188,0.624666666666667,0,0.582714924856788,1.36748668580338,0.0237166121223497,0.0396248822192162,1.37480362240005,0.551933733530841,0.05,0.578173421448345,0.05,0.468166666666667,20.0875550079504,0.05,38.9333333333333,0.326,NaN,0.71154510388531,0.590379565550927,1.37480362240005,0.0288576927771092,0.0264201323074371,0.0425376552987418,0
