variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,10000,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,30000,3,0.666666666666667,14,14,0.5,0,0.045,0,24.6245026022325,43.3741910218426,0.0152268706642733,0.0226171426443386,43.4203042402306,0,0.05,0,0.05,0.015,170.909090909091,0.05,200,0,NaN,26.0883891445367,24.7167728676625,43.4203042402306,0.0169791830751474,0.0163421187197922,0.0234772165286709,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,50000,3,1,56.6666666666667,56.6666666666667,0.00166666666666667,0,0.353333333333333,0,4.34803646378574,8.58209598478115,0.00902907449768382,0.0128905085504952,8.58762445863147,0,0.05,0,0.05,0.0183333333333333,145.053854875283,0.05,193,0,NaN,4.95069102613469,4.37039725813771,8.58762445863147,0.0105878816955979,0.0103540911580956,0.0142121453910225,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,70000,3,1,71,71,0.015,2.51539330428971e-07,0.43,0,2.68401255413069,5.34301894795191,0.00723791688822131,0.0111994316768155,5.34494685364295,0.00749063670411985,0.05,0.00749063670411985,0.05,0.0433333333333333,97.953216374269,0.05,176,0.0216666666666667,NaN,3.0343694095063,2.69092006729761,5.34494685364295,0.00904300892004054,0.00868550390896143,0.0128318405772456,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,100000,3,1,117,117,0.005,3.42246154285855e-05,0.326666666666667,0,2.55786891448713,5.71119178766924,0.00648923197359923,0.0111331452107108,5.71676714576389,0.0179661016949153,0.05,0.0236158192090395,0.05,0.0733333333333333,57.4794283204887,0.05,153,0.0766666666666667,NaN,3.00336477483611,2.56247583822597,5.71676714576389,0.00843092333999683,0.00803395062530334,0.0130690459588676,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,10000,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,30000,3,1,42.6666666666667,42.6666666666667,0,0,0.12,0,14.4434096253452,26.4253248049422,0.0127201345800287,0.0198609606008716,26.4283241113612,0,0.05,0,0.05,0.0166666666666667,151.955676272798,0.05,199.666666666667,0,NaN,15.9543937287772,14.4584319417895,26.4283241113612,0.0147244400769289,0.0139723199233624,0.0204901554765124,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,50000,3,1,70.6666666666667,70.6666666666667,0,2.50950838817506e-05,0.313333333333333,0,5.34692730294032,10.8169603095612,0.00808193533996594,0.0150270973669277,10.8244680326573,0,0.05,0,0.05,0.0266666666666667,134.786685419597,0.05,185,0.00166666666666667,NaN,6.22378168452189,5.39064986243818,10.8244680326573,0.0105809008296124,0.00930541302823711,0.016624234728523,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,70000,3,1,80,80,0.336666666666667,3.9155639966419e-06,0.3,0,6.25895602290655,11.0934430782675,0.0124521611649758,0.0178145664400141,11.0934430782675,0.015625,0.05,0.015625,0.05,0.0216666666666667,142.651969946923,0.05,187.333333333333,0.00333333333333333,NaN,6.78746661788732,6.27652878709249,11.0934430782675,0.0130891411893775,0.0133074921435845,0.0181957447940312,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,100000,3,1,105.666666666667,105.666666666667,0.0283333333333333,3.23347001047135e-05,0.386666666666667,0,2.76496005685796,6.43988410304433,0.00710037559909924,0.0116090791639259,6.44888424630154,0.00860215053763441,0.05,0.010752688172043,0.05,0.0333333333333333,111.852167056529,0.05,155,0.055,NaN,3.36548298639552,2.79719592649408,6.44888424630154,0.00867521404966588,0.00817020406980997,0.0127712336221588,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,10000,3,1,27.6666666666667,27.6666666666667,0.485,0.0912506796502607,0.77,0,0.14579192275642,0.455705364499398,0.0290343813903592,0.04296731331659,0.458271952661302,0.556384408602151,0.05,0.610551075268817,0.05,0.84,1.50890951081125,0.05,0.333333333333333,0.363333333333333,NaN,0.210910056760576,0.158925113012323,0.458271952661302,0.0339896308599383,0.0331979507135198,0.0468935252387094,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,30000,3,1,80.6666666666667,80.6666666666667,0.816666666666667,0.297674218657999,0.706666666666667,0,0.0151514642683704,0.0689636030734186,0.0149620619885379,0.0266545427310764,0.0720946993431516,0.60750276887433,0.05,0.611334186498851,0.05,0.96,1.09478039100283,0.05,0,0.523333333333333,NaN,0.0313971685047177,0.0190160808963524,0.0720946993431516,0.0179473808165502,0.0157590280329163,0.0278776570453032,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,50000,3,1,100,100,0.905,0.436703432810029,0.67,0,0.00525575970635758,0.0490131414228596,0.00955656970556389,0.0240642941016967,0.0525275437810709,0.662705633673376,0.05,0.662705633673376,0.05,0.925,1.18947541857687,0.05,1,0.63,NaN,0.0527233500123141,0.00721335012065112,0.0525275437810709,0.0141082648701435,0.00992681081848846,0.0249235439603225,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,70000,3,1,120,120,0.921666666666667,0.432837094677109,0.606666666666667,0,0.00440315730927977,0.043548596396,0.00858716854043758,0.0203965869634014,0.0566102754234678,0.698663655185394,0.05,0.716520798042537,0.05,0.628333333333333,2.09594809119341,0.05,0,0.675,NaN,0.0197590024443224,0.00579024759514291,0.0566102754234678,0.0114197795712389,0.0091445215829502,0.0212654959011167,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,100000,3,1,127.666666666667,127.666666666667,0.965,0.28681526789617,0.51,0,0.00414089643389229,0.0211741826389585,0.00857889131317287,0.0165957286799598,0.0231666826563186,0.637626854020297,0.05,0.658785092664874,0.05,0.496666666666667,2.57457429542159,0.05,0,0.785,NaN,0.0109816451955241,0.00550213293398966,0.0231666826563186,0.0108020392267981,0.00897470396042664,0.0169355672557651,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,10000,3,1,22,22,0.403333333333333,0.0574085664710409,0.523333333333333,0,5.15098921409923,5.98051377761625,0.10813515858995,0.129691310834609,5.98292491711203,0.231777231777232,0.05,0.300982800982801,0.05,0.495,60.7425203724602,0.05,71.3333333333333,0.546666666666667,NaN,5.24060774161426,5.16841424670666,5.98292491711203,0.116787341689018,0.114110990637779,0.133865763442411,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,30000,3,1,76.3333333333333,76.3333333333333,0.405,0.0503346898573176,0.74,0,0.0615770239402444,0.199124255007076,0.0346551380884947,0.0526200908690992,0.208016111956528,0.733482658855793,0.05,0.766700408491453,0.05,0.621666666666667,2.41000740303332,0.05,15.3333333333333,0.348333333333333,NaN,0.106925333560854,0.0755263831792217,0.208016111956528,0.0391603769063879,0.0380005870527841,0.0557233617388673,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,50000,3,1,132.666666666667,132.666666666667,0.231666666666667,0.0287628949451343,0.753333333333333,0,0.0550292449570482,0.191207430564752,0.0348003232313118,0.0571047078141869,0.197219854078767,0.828511918537376,0.05,0.872260536398468,0.05,0.616666666666667,2.28655120069507,0.05,9.66666666666667,0.303333333333333,NaN,0.085321474404548,0.0625672678591176,0.197219854078767,0.0414699302513966,0.0384733609374556,0.061634839714283,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,70000,3,1,154.666666666667,154.666666666667,0.25,0.0147805374109415,0.75,0,0.058846249244039,0.241409770598795,0.0354222646401317,0.050163556523368,0.243580056105531,0.798284531203786,0.05,0.833431923494035,0.05,0.61,3.35210844226726,0.05,9.33333333333333,0.318333333333333,NaN,0.105577170383736,0.0622622963088887,0.243580056105531,0.0401499294368418,0.038704526790365,0.0547580173071127,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,100000,3,1,43.3333333333333,43.3333333333333,0.235,0.000822031928374657,0.706666666666667,0,0.108095414950367,0.32869497676552,0.03344736103381,0.046595868817231,0.343334911401358,0.476426933500104,0.05,0.594821763602251,0.05,0.428333333333333,4.16497828041218,0.05,2.33333333333333,0.161666666666667,NaN,0.1647454831884,0.129491696690547,0.343334911401358,0.0381684555882025,0.0383478848545372,0.0497082559636947,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,10000,3,1,12.6666666666667,12.6666666666667,0.333333333333333,0,0.653333333333333,0,10.7727412096211,13.2349193427763,0.222709687870608,0.24479714683494,13.2349193427763,0,0.05,0,0.05,0.015,170.267307364081,0.05,200,1,NaN,11.051043804128,10.7755528357525,13.2349193427763,0.224787251880069,0.223430875171719,0.245034912067467,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,30000,3,1,96.6666666666667,96.6666666666667,0.34,0.0500586004474808,0.81,0,0.0578729001773716,0.155527388544081,0.0366142715325272,0.0567585891002115,0.175083800725887,0.853027775671646,0.05,0.89591241859799,0.05,0.703333333333333,2.19502101047038,0.05,23.6666666666667,0.376666666666667,NaN,0.0822104950830577,0.0677801104175576,0.175083800725887,0.0416355450827188,0.0391178841082242,0.059853809268907,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,50000,3,1,152,152,0.333333333333333,0.0506979674977203,0.813333333333333,0,0.0391383135355702,0.10203865103498,0.0289440399713209,0.0406585321962911,0.107558457747452,0.883402978241899,0.05,0.8966126006841,0.05,0.87,1.38257371075918,0.05,9.66666666666667,0.363333333333333,NaN,0.0519536466449309,0.0432158666359096,0.107558457747452,0.0333209674245786,0.0316043681747222,0.0437968527499746,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,70000,3,1,207,207,0.243333333333333,0.0211051960707944,0.803333333333333,0,0.0445910150125661,0.159952831377321,0.0297485169542871,0.0463200528778068,0.160939673650206,0.875774022870797,0.05,0.891111111111111,0.05,0.63,2.51770532745632,0.05,1.33333333333333,0.291666666666667,NaN,0.0736486750976565,0.0471649062228838,0.160939673650206,0.0359264730037815,0.0333272004743097,0.0498918605391316,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,100000,3,1,125.666666666667,125.666666666667,0.155,0.00462543904301244,0.686666666666667,0,0.0860814607379964,0.199362876963702,0.0359998915575087,0.0562726268019554,0.204615944336821,0.769993706850279,0.05,0.790739815277547,0.05,0.526666666666667,3.50008079971815,0.05,3.66666666666667,0.3,NaN,0.109281756082562,0.091378219534496,0.204615944336821,0.0427947409837764,0.0391665044702732,0.0600020401764796,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,10000,3,1,42.3333333333333,42.3333333333333,0.791666666666667,0.103965591227626,0.743333333333333,0,0.0770936241541627,0.171289805752972,0.0604301887820317,0.0862553053245094,0.192189645062545,0.471232596232596,0.05,0.519383019383019,0.05,0.781666666666667,1.80173753099412,0.05,44.3333333333333,0.303333333333333,NaN,0.112598248263152,0.0948071116338098,0.192189645062545,0.0709358781626768,0.0684624403684421,0.093090679370811,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,30000,3,1,121,121,0.3,0.0123218598489799,0.726666666666667,0,0.0677109940150899,0.163640879596493,0.0344975654402613,0.0499703941478418,0.169301043721076,0.797673531655225,0.05,0.833242526606371,0.05,0.69,1.88371866809354,0.05,8.33333333333333,0.211666666666667,NaN,0.0920361329879805,0.0804247143042822,0.169301043721076,0.0416243722333196,0.039181322333883,0.0545034869474987,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,50000,3,1,142,142,0.381666666666667,0.0208284350702405,0.756666666666667,0,0.0288731682206955,0.0926627961241235,0.0266597478588005,0.0455446932952618,0.0977600657994734,0.852155182758538,0.05,0.863077095383237,0.05,0.755,1.77911751329463,0.05,5,0.261666666666667,NaN,0.0473010804074252,0.0332213983115939,0.0977600657994734,0.0328207061082324,0.0298380662523652,0.0507721244089694,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,70000,3,1,193.666666666667,193.666666666667,0.266666666666667,0.00930859795484928,0.716666666666667,0,0.0335216964554552,0.127476699410823,0.0233754690738403,0.0443365203027839,0.130487950862014,0.788185085354897,0.05,0.794474393530997,0.05,0.816666666666667,1.51051760365751,0.05,8.66666666666667,0.231666666666667,NaN,0.0558091183589239,0.0357821164918539,0.130487950862014,0.030963167084181,0.0262342698159973,0.0497024491561414,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,100000,3,1,225,225,0.0933333333333333,0.00158459072376874,0.78,0,0.0780544339153521,0.205308889031177,0.028672149997251,0.0498345937426576,0.220939472525574,0.743852663016426,0.05,0.75089725863245,0.05,0.561666666666667,3.34120544822419,0.05,3.66666666666667,0.205,NaN,0.109100069701832,0.0807171699294295,0.220939472525574,0.0353740515727397,0.0320398179442678,0.0532101747906697,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,10000,3,1,58.6666666666667,58.6666666666667,0.515,0.0732642636309361,0.726666666666667,0,0.0960715394582405,0.225403976261772,0.0591195473237106,0.0817507092009174,0.244207284950584,0.562960016590344,0.05,0.589115306292432,0.05,0.698333333333333,2.24241341993517,0.05,46.6666666666667,0.376666666666667,NaN,0.133837825535356,0.11078242009448,0.244207284950584,0.0690321424390451,0.0671779633490463,0.0876160180971029,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,30000,3,1,131,131,0.266666666666667,0.0299958811981666,0.78,0,0.0636834487643852,0.19915274406652,0.0366645424325776,0.0547830322213379,0.201670089135579,0.913513611615245,0.05,0.955173018753781,0.05,0.415,4.67773738969838,0.05,25,0.313333333333333,NaN,0.0958960436625079,0.0671235033956759,0.201670089135579,0.0430780401045022,0.0410937649780388,0.0584268685715054,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,50000,3,1,135,135,0.343333333333333,0.0412233058395113,0.763333333333333,0,0.0296719186969131,0.111963281468969,0.0338666387035179,0.0526089256958716,0.115457004081284,0.886868257117148,0.05,0.931031374211,0.05,0.718333333333333,1.94228557904748,0.05,32.6666666666667,0.37,NaN,0.0553241578541424,0.0338585141893205,0.115457004081284,0.0390249833067402,0.0368795477305212,0.0546853319572674,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,70000,3,1,138.333333333333,138.333333333333,0.236666666666667,0.0152064022161651,0.78,0,0.0463530698857772,0.119003996492413,0.0352911215971057,0.054369186560282,0.128081348276848,0.828599851568791,0.05,0.859041934448146,0.05,0.71,2.07594740978537,0.05,12.6666666666667,0.225,NaN,0.0608185564426989,0.0506325637338047,0.128081348276848,0.0413581560218982,0.0386047637505473,0.0578774317501582,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,100000,3,1,206,206,0.363333333333333,0.0335016162971098,0.763333333333333,0,0.0225523401262938,0.191539137880401,0.0272185947421374,0.053368856277338,0.193408594201243,0.850018004115226,0.05,0.859133230452675,0.05,0.755,1.84546386283263,0.05,9.33333333333333,0.303333333333333,NaN,0.0738974452236246,0.024157001039966,0.193408594201243,0.0343940096680973,0.0301062144741418,0.0563396176345514,0
