variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,3,3,100,30,100000,30000,30200,137,1,23,23,0,0,0.05,0,13.8056550874589,24.2481803643822,0.0159888486812076,0.0233590271276331,24.2481803643822,0,0.05,0,0.05,0.015,160,0.05,200,0,NaN,14.9663103325088,13.8301362145417,24.2481803643822,0.0174770031617003,0.0166382307409906,0.0235094751700948,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,3,3,100,30,100000,50000,50200,217,1,51,51,0,0,0.33,0,5.6103093854579,10.9609365480915,0.0110123819529518,0.0154936377534071,10.9609365480915,0,0.05,0,0.05,0.025,142.857142857143,0.05,200,0,NaN,6.62371897118651,5.63204552419722,10.9609365480915,0.0127135008867498,0.0122898590410218,0.0169371584241846,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,3,3,100,30,100000,70000,70200,297,1,61,61,0,0,0.45,0,3.77250894739178,6.63781346186576,0.0082792384770636,0.012752596216684,6.63781346186576,0,0.05,0,0.05,0.06,83.3333333333334,0.05,200,0,NaN,4.05279370165516,3.77690559397202,6.63781346186576,0.0109720555793711,0.0105300303377809,0.0155819788621929,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,3,3,100,30,100000,100000,100200,417,1,133,133,0.005,0,0.23,0,4.10666312631727,7.91210937344161,0.00886015753970674,0.0141608793666864,7.91271670543913,0,0.05,0,0.05,0.045,74.9063670411986,0.05,194,0,NaN,4.52976343801195,4.11363901136326,7.91271670543913,0.0112667508484082,0.0108336132657666,0.0154661702573107,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,30000,30100,136,1,73,73,0,0,0.24,0,8.65889579093708,14.1891791472023,0.0111827779369924,0.0160225140223783,14.1929338694062,0,0.05,0,0.05,0.01,175.438596491228,0.05,200,0,NaN,9.07427397016409,8.66286198912256,14.1929338694062,0.0136210210483368,0.0135097952002182,0.0173766972286447,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,50000,50100,216,1,89,89,0,0,0.35,0,6.3136310053295,14.0265474949174,0.00776335939301367,0.0169566869014684,14.0265474949174,0,0.05,0,0.05,0.035,126.582278481013,0.05,200,0,NaN,7.90988958459149,6.33032435623442,14.0265474949174,0.0115846232756247,0.00961044276106668,0.0183596641384598,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,70000,70100,296,1,81,81,0,0,0.24,0,11.1532030722659,18.2244508776026,0.0214759898161867,0.029315749817535,18.2244508776026,0,0.05,0,0.05,0.025,143.884892086331,0.05,200,0,NaN,11.8019094601117,11.1836187916371,18.2244508776026,0.0208250263872244,0.0220657595003748,0.029315749817535,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,100000,100100,416,1,98,98,0,0,0.2,0,4.66322565766344,9.42886620714088,0.00991218986681855,0.0154007953097851,9.42886620714088,0,0.05,0,0.05,0.02,125.786163522013,0.05,200,0,NaN,5.4012030201885,4.67428333549212,9.42886620714088,0.0113650444672843,0.0106376751770068,0.0156283508863878,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,30000,30100,140,1,24,24,0,0,0.04,0,25.3830798869442,42.3645087476596,0.0151165196082125,0.0218949449820248,42.3697519447126,0,0.05,0,0.05,0.02,153.846153846154,0.05,200,0,NaN,27.5520297682856,25.4154201485201,42.3697519447126,0.0162968290512913,0.0157193817483877,0.0223729186054352,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,50000,50100,220,1,68,68,0,0,0.2,0,6.6424975070917,11.9490917318149,0.00854921417908899,0.0169481912523318,11.9687150476531,0,0.05,0,0.05,0.02,130.718954248366,0.05,181,0,NaN,7.06713039454006,6.6760619248116,11.9687150476531,0.0114456930163883,0.00986831931820555,0.0196842274889752,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,70000,70100,300,1,95,95,1,0,0.29,0,5.3405775942257,8.53665345459861,0.00821971414028248,0.0122287361686616,8.53665345459861,0,0.05,0,0.05,0.015,155.038759689922,0.05,194,0,NaN,5.50352346058843,5.35389326750971,8.53665345459861,0.00977879659592297,0.00975870967401105,0.0129713622359272,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,100000,100100,420,1,155,155,0.085,8.7475045216063e-05,0.56,0,0.865996148782475,2.71919910385826,0.00354992263497793,0.00567673428790828,2.71919910385826,0.0258064516129032,0.05,0.032258064516129,0.05,0.045,79.0513833992095,0.05,91,0.155,NaN,1.21362019324109,0.883899776158865,2.71919910385826,0.00529242534568678,0.00495213320663405,0.00852617696294803,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,30000,30150,132,1,31,31,0,0,0.08,0,9.28825319815419,22.7222865199647,0.0118611061948811,0.0216654227982117,22.7222865199647,0,0.05,0,0.05,0.02,126.582278481013,0.05,199,0,NaN,11.2368774478818,9.29701368772586,22.7222865199647,0.0142554701311585,0.0126877828214812,0.0217208505954573,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,50000,50150,212,1,55,55,0,7.52852516452517e-05,0.39,0,3.08465339639977,6.47524170195119,0.00793323244779514,0.0111764139469829,6.47814155540123,0,0.05,0,0.05,0.025,147.058823529412,0.05,174,0.005,NaN,3.69432507443412,3.16556330626851,6.47814155540123,0.0087123861968241,0.00843747700543911,0.011828812558134,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,70000,70150,292,1,64,64,0.01,1.17466919899257e-05,0.37,0,2.28308740222808,6.51922490260121,0.00766077953845811,0.0118992133338457,6.51922490260121,0.046875,0.05,0.046875,0.05,0.025,129.032258064516,0.05,168,0.01,NaN,3.05696693296183,2.29207430213062,6.51922490260121,0.00866360058498523,0.00809800725636762,0.0123001223286314,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,100000,100150,412,1,64,64,0,9.5290550980775e-06,0.4,0,2.76565836412795,7.17158699813385,0.00783901429550125,0.0137497078940843,7.19858742790549,0,0.05,0,0.05,0.035,130.718954248366,0.05,174,0.01,NaN,3.48162574575698,2.83340466783126,7.19858742790549,0.00936817233602657,0.00892080382578907,0.0141591730171407,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10200,47,1,37,37,0.555,0.111762382044269,0.66,0,0.131736241825252,0.362185640821631,0.0553929812430967,0.0746053565366532,0.365840636110415,0.513513513513513,0.05,0.675675675675676,0.05,0.765,1.69880234434723,0.05,13,0.48,NaN,0.183722396897716,0.150075885917604,0.365840636110415,0.0637151180899048,0.0617077328489644,0.0786194784797794,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30200,127,1,67,67,0.5,0.0355965236813141,0.84,0,0.0466492019227837,0.141560869273557,0.0420842118486349,0.0608612875579677,0.160972012260348,0.865671641791045,0.05,0.955223880597015,0.05,0.615,2.54032770227359,0.05,15,0.41,NaN,0.0893608152774968,0.0696133292294493,0.160972012260348,0.0467988960301945,0.045725936838953,0.0632614893201553,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50200,207,1,149,149,0.165,0.00505071316804298,0.89,0,0.0438973947251718,0.124024777232213,0.0348622423492464,0.054413381548538,0.128793428208512,0.899328859060403,0.05,1,0.05,0.775,1.65057357431707,0.05,12,0.285,NaN,0.0660329656715966,0.0521281510284479,0.128793428208512,0.0418450026271101,0.0391116758016937,0.0594162408526534,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70200,287,1,184,184,0.235,0.00595704014789589,0.84,0,0.0387623342304907,0.187732492299287,0.0398305793843099,0.0506052691347529,0.18782711262477,0.782608695652174,0.05,0.782608695652174,0.05,0.82,1.48400979446464,0.05,11,0.26,NaN,0.0860226469189454,0.0415071396281173,0.18782711262477,0.0428631373424454,0.0417828161341915,0.0536259727652141,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100200,407,1,39,39,0.11,0.000525112501375864,0.71,0,0.120519669233749,0.299815565351805,0.0404421236770776,0.0496376068178933,0.317065480115601,0.41025641025641,0.05,0.461538461538462,0.05,0.5,3.33722676455865,0.05,0,0.05,NaN,0.157863305362908,0.134027858362269,0.317065480115601,0.0455826824245799,0.0441630420220098,0.0539076130834341,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10050,45,1,22,22,0.655,0.0604633173688538,0.44,0,0.12263840343019,0.416453894506768,0.0335127070708871,0.0710342127234765,0.420032317705334,0.181818181818182,0.05,0.227272727272727,0.05,0.71,1.95733020160501,0.05,1,0.16,NaN,0.236805045768282,0.155612373299793,0.420032317705334,0.0475924706213926,0.0423504696266358,0.0768685936974338,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30050,125,1,63,63,0.4,0.10167665763666,0.72,0,0.0692257683795883,0.260330803583286,0.0235883169822486,0.0463907533224658,0.262885867780709,0.476190476190476,0.05,0.476190476190476,0.05,0.43,3.20821302534488,0.05,13,0.42,NaN,0.121301130173455,0.079665403977035,0.262885867780709,0.0279892990760868,0.0259972855975432,0.0485995334594431,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50050,205,1,75,75,0.39,0.0800236119723161,0.57,0,0.0553909793167526,0.307504217484399,0.0341545673565131,0.0686172313398959,0.311979325269374,0.666666666666667,0.05,0.68,0.05,0.64,2.32099338516885,0.05,16,0.46,NaN,0.113209073226792,0.0661139198146882,0.311979325269374,0.0411236940770638,0.036723382029206,0.0718194228645977,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70050,285,1,84,84,0.42,0.0335842553171158,0.65,0,0.0365300352263083,0.11565053316953,0.0289312836430465,0.043192255656942,0.122066769364254,0.821428571428571,0.05,0.916666666666667,0.05,0.655,2.20896841175171,0.05,15,0.45,NaN,0.0570624560941815,0.0404400295382056,0.122066769364254,0.0326945962276895,0.0320348695813624,0.0489977278892252,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100050,405,1,50,50,0.24,0.00181732811160575,0.66,0,0.1011426844967,0.324324284929447,0.0331102033048576,0.0517142818735559,0.325448335004229,0.58,0.05,0.64,0.05,0.51,3.45482812230092,0.05,7,0.27,NaN,0.148891910652101,0.103484862123099,0.325448335004229,0.0373385021863066,0.0394804064558545,0.0530589889443986,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10000,48,1,7,7,0,0,0.47,0,15.1985929970423,17.1629017975204,0.235499787455866,0.243434363243699,17.1629017975204,0,0.05,0,0.05,0.01,178.571428571428,0.05,200,1,NaN,15.3012957821768,15.1995544809026,17.1629017975204,0.239054436355756,0.238274769437738,0.24610921815002,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30000,128,1,99,99,0.315,0.0137308882539786,0.66,0,0.0688561015183612,0.195481092164384,0.0382928854346006,0.050608231726864,0.200190455828526,0.858585858585859,0.05,0.868686868686869,0.05,0.82,1.48148148148148,0.05,18,0.215,NaN,0.11011405523161,0.0773004163311807,0.200190455828526,0.0426929356128825,0.0422785387218562,0.0553090624370036,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50000,208,1,174,174,0.14,0.00121435969504395,0.8,0,0.0657993608292202,0.142093296977645,0.035384159988176,0.0482835105541269,0.150886808758414,0.919540229885057,0.05,0.936781609195402,0.05,0.435,2.88808664259928,0.05,1,0.165,NaN,0.0767223843152552,0.0694597327342167,0.150886808758414,0.041441094050016,0.039585024981467,0.053668855425598,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70000,288,1,196,196,0.095,0.00480031676781275,0.76,0,0.101246378275318,0.420846286327568,0.0375049308930388,0.056693144778409,0.420846286327568,0.790816326530612,0.05,0.801020408163265,0.05,0.355,6.36334712058543,0.05,2,0.245,NaN,0.17364640813808,0.104839719760343,0.420846286327568,0.0448920547403907,0.0422958946555411,0.0616503512668987,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100000,408,1,41,41,0.355,0.000123655172142359,0.75,0,0.102623891120651,0.361945080015307,0.0267897561194948,0.0384357177602438,0.387490919084243,0.439024390243902,0.05,0.682926829268293,0.05,0.275,5.70287995437696,0.05,0,0.165,NaN,0.187481233550192,0.150962369586273,0.387490919084243,0.0315841821537211,0.0314002060857474,0.0421581658632514,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10050,49,1,9,9,0,0,0.64,0,13.5664925786941,16.789669136634,0.249687753276851,0.289020740269741,16.789669136634,0,0.05,0,0.05,0.015,178.571428571429,0.05,200,1,NaN,14.1084867132106,13.5684540044402,16.789669136634,0.257000217488061,0.251610237448629,0.289734035967321,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30050,129,1,121,121,0.195,0.0138985654138125,0.77,0,0.0625222293520619,0.117752639810416,0.0425038344226044,0.0619413505221672,0.153058644590192,0.900826446280992,0.05,0.966942148760331,0.05,0.57,2.86000286000286,0.05,31,0.395,NaN,0.0820868960701911,0.0763650206467854,0.153058644590192,0.0477938386533968,0.0460260886316192,0.0649819713330475,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50050,209,1,179,179,0.13,0.00283371362528247,0.83,0,0.0561427333313807,0.155121119639361,0.0366610344965597,0.0530869133882976,0.161337947826727,0.972067039106145,0.05,1,0.05,0.725,1.88875247898762,0.05,19,0.355,NaN,0.0740428209189504,0.0596628178541772,0.161337947826727,0.0421708652924562,0.0398875640340151,0.0539314404896688,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70050,289,1,225,225,0.12,0.00422447551080637,0.87,0,0.0605226024901073,0.214756974241316,0.0318796778590468,0.0491248750487808,0.214756974241316,0.875555555555556,0.05,0.906666666666667,0.05,0.435,4.16233090530697,0.05,1,0.265,NaN,0.0916250838709021,0.062809547346924,0.214756974241316,0.0384270783379731,0.0362273869460125,0.0523132439388037,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100050,409,1,58,58,0.09,0.000158796142323639,0.54,0,0.129958729862938,0.213379500112064,0.0393032394586109,0.0673084347446331,0.220856490187782,0.620689655172414,0.05,0.620689655172414,0.05,0.67,2.10150257434065,0.05,6,0.205,NaN,0.126636005278154,0.135564260222398,0.220856490187782,0.0481639930324838,0.0420094017540488,0.0683599657988585,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10050,48,1,10,10,1,0,0.71,0,13.6976369370397,16.6451095039052,0.228474090473394,0.237390885581031,16.6451095039052,0,0.05,0,0.05,0.015,170.940170940171,0.05,200,1,NaN,14.0256270616367,13.70185355976,16.6451095039052,0.229369631199861,0.228478599375156,0.237390885581031,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30050,128,1,109,109,0.42,0.0671959228281807,0.8,0,0.0276396291655668,0.0950712485178887,0.0299938701486908,0.0414486988653589,0.100026427376796,0.908256880733945,0.05,0.954128440366973,0.05,0.925,1.16686114352392,0.05,0,0.305,NaN,0.0435848169867565,0.0301332823555683,0.100026427376796,0.0328033119292113,0.0309477911969499,0.0448550864091492,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50050,208,1,171,171,0.29,0.0210581066942409,0.72,0,0.0320662327993324,0.0715180468948731,0.0278131281973754,0.0376839885742316,0.0746273260000949,0.847953216374269,0.05,0.859649122807018,0.05,0.905,1.21795262164302,0.05,10,0.325,NaN,0.0412400674979265,0.0365200065309621,0.0746273260000949,0.0327047766267371,0.0310253665826682,0.0436459441356883,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70050,288,1,210,210,0.19,0.00633366255284534,0.83,0,0.0394348715027344,0.0888028812461573,0.0292132784518551,0.0414529979496797,0.0917634080648124,0.923809523809524,0.05,0.933333333333333,0.05,0.6,2.02634245187437,0.05,1,0.265,NaN,0.0496078887411544,0.042089841755689,0.0917634080648124,0.0350175676102776,0.0332351467275842,0.0465420222834158,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100050,408,1,135,135,0.305,0.0113938683963499,0.67,0,0.0407602394110526,0.140250213336474,0.0327190051405865,0.0456936556725302,0.142945084584141,0.874074074074074,0.05,0.903703703703704,0.05,0.54,2.99625468164794,0.05,3,0.35,NaN,0.0656713071193283,0.0458261670365216,0.142945084584141,0.0373522631787861,0.0365690569451108,0.0507461184815836,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10200,48,1,19,19,0,0,0.61,0,5.05409411312965,6.2699793877897,0.18996721986158,0.207979814654049,6.2699793877897,0,0.05,0,0.05,0.015,161.290322580645,0.05,200,1,NaN,5.01901763753664,5.05635094305719,6.2699793877897,0.187991906952284,0.19020378869137,0.207979814654049,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30200,128,1,60,60,0.405,0.0690813131004492,0.86,0,0.0834568420144861,0.253758277303938,0.0373451100262863,0.0668857179131084,0.272166330210672,0.75,0.05,0.766666666666667,0.05,0.615,2.55819902788437,0.05,40,0.43,NaN,0.120959772192225,0.0968420282503191,0.272166330210672,0.0443094846655484,0.0403797724961036,0.0697243700645241,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50200,208,1,106,106,0.58,0.128202082173638,0.89,0,0.0292059744759976,0.0794767865707046,0.0223579572200275,0.031204694626344,0.0867100994155348,0.830188679245283,0.05,0.830188679245283,0.05,0.98,1.04101603164689,0.05,0,0.41,NaN,0.0405780515179157,0.0334647755225894,0.0867100994155348,0.0250872603545426,0.0239001739074834,0.0338131736245667,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70200,288,1,186,186,0.42,0.0527574501487316,0.71,0,0.0338155710448566,0.176298638644491,0.0281525945519593,0.0483822856349598,0.176298638644491,0.827956989247312,0.05,0.833333333333333,0.05,0.855,1.36444262518761,0.05,2,0.345,NaN,0.079713052680913,0.0365953295660386,0.176298638644491,0.0343347730630938,0.0305190677493324,0.0508203153951752,0
