setting,variant,condition_mode,advWeight,reconstructionWeight,nGen,zDim,ganIter,ganMiniBatch,trainMode,trainZMode,sampleZMode,maxCandidatePairsPerRef,networkPreset,generatorHidden,discriminatorHidden,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP7_BC,1,10000,10135,46,177,1,0.31,177,0,0.00465242550995265,0.0114133768320654,177,30,3,0.00926556038318589,18.0790960451977,0.280852622033929,0.396860926145337,0,0.836866464566378,0.231638418079096,0.335811424434496,0.734960881567562,zero,30,0,30,7,0.169491525423729,0.00517587808424082,0.00768297786446159,0,0.00965534017348489,NaN,0.566666666666667,0.0136989170702147,0.225806451612903,0.0088372223737944,0.0112473804403856,0.0112473804403856,NaN,0.233333333333333,400,158,716,716,464,252,281,45,89,37,5942,81,221,221,221,203,177,177,177,177,177,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP7_BC,1,30000,30145,133,102,1,0.17,102,0,0.00445008554274343,0.0172189723435853,102,30,3,0.00533947547505627,31.3725490196078,0.237492309018208,0.290702601234237,0.167630560815458,0.852871807258727,0.352941176470588,0.441340002677474,1.17563417826484,zero,30,0,30,10,0.294117647058824,0.00440118208840051,0.00944738395917961,0,0.0127572535195795,NaN,0.733333333333333,0.0529815033310761,0.176470588235294,0.00608540815839076,0.0133952365724822,0.0133952365724822,NaN,0.333333333333333,400,92,584,584,395,189,202,23,98,23,6091,190,132,132,132,128,102,102,102,102,102,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP7_BC,1,50000,50155,220,90,1,0.15,90,0,0.00355295359173813,0.0123535083957358,90,30,3,0.00471130188975554,35.5555555555556,0.326840703032118,0.573082473618995,0.444232872579561,0.801806302646033,0.277777777777778,0.514703109758514,1.24583719488003,zero,14,16,30,3,0.333333333333333,0.00742228241238851,0.0138832270970835,0,0.0210857073958216,NaN,0.966666666666667,0.0658754208526444,0.266666666666667,0.0140152795658246,0.0219703741402867,0.0228076678987849,0.0200539460955764,0.1,400,79,558,558,408,150,236,54,31,15,10213,8,90,90,90,90,90,90,90,90,90,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP7_BC,1,70000,70165,307,438,1,0.73,438,0,0.00281037950186504,0.00830940489031999,438,30,3,0.0229283358634769,7.30593607305936,0.407487037362344,0.765459678315569,0,0.567354070641778,0.0958904109589041,0.551426114594909,0.634291011131905,zero,23,7,30,9,0.0684931506849315,0.00150950549900781,0.00540856828761144,0,0.00666264433553013,NaN,0.533333333333333,0.0042513084895498,0.0821917808219178,0.00238841294607368,0.00712061345206348,0.00689574747156482,0.00980922639804382,0.3,400,404,1208,1208,550,658,509,76,100,76,32742,5,456,456,456,456,438,438,438,438,438,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP7_BC,1,100000,100065,437,480,1,0.8,480,0,0.00313687609584751,0.0107660709007392,480,30,3,0.0251269434120295,6.66666666666667,0.371967460559346,1.09776989703193,0,1,0.235416666666667,0.886207813960975,2.953345037212,zero,19,11,30,5,0.0625,0.0237995147918086,0.0571851146990676,0,0.0595207309653562,NaN,0.7,0.0563867145795098,0.075,0.0259826158167385,0.0595772959806094,0.0605778001419063,0.0519826362875443,0.166666666666667,400,444,1288,1288,578,710,550,82,100,82,36191,0,492,492,492,492,480,480,480,480,480,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP8_BC,1,10000,10116,47,249,1,0.42,249,0,0.00252111181955692,0.00777944814060423,249,30,3,0.0130346018949903,12.85140562249,0.356322175552091,0.555972285482619,0,0.949734726347825,0.240963855421687,0.519662966189451,1.42051930712062,zero,11,19,30,3,0.120481927710843,0.0133270772629314,0.0178855457584712,0,0.0291434825729442,NaN,0.633333333333333,0.0364079350583,0.142857142857143,0.0263396288465903,0.0291737239968281,0.0302648722319546,0.0292297052413957,0.1,400,258,916,916,620,296,417,71,64,49,17537,0,289,289,289,287,249,249,249,249,249,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP8_BC,1,30000,30126,134,66,1,0.11,66,0,0.00176752249119246,0.0045885924596726,66,30,3,0.00345495471915406,48.4848484848485,0.229102238521125,0.492017787098185,0,0,0,0.497973679729574,0.843249060961297,zero,30,0,30,1,0.454545454545455,0.00364148870369015,0.00731217143789277,0,0.00845351054759703,NaN,0.633333333333333,0.0106917984491878,0.181818181818182,0.00778822102451068,0.0114242380344236,0.0114242380344236,NaN,0.0333333333333333,400,66,532,532,406,126,223,35,53,14,3131,114,84,84,84,84,66,66,66,66,66,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP8_BC,1,50000,50136,221,234,1,0.39,234,0,0.00140116586601807,0.00461103478289452,234,30,3,0.0122493849133644,13.6752136752137,0.243607863791425,0.457796688042269,0,0.727335717266227,0.230769230769231,0.509258787435362,1.17243968348779,zero,30,0,30,9,0.128205128205128,0.0017413629797117,0.00644249965394455,0,0.0105057445207667,NaN,0.333333333333333,-0.0114474596825594,0.0769230769230769,0.00246482363470295,0.0109208961515491,0.0109208961515491,NaN,0.3,400,234,868,868,514,354,339,45,98,45,15764,2,270,270,270,263,234,234,234,234,234,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP8_BC,1,70000,70146,308,342,1,0.57,342,0,0.000867970290142691,0.00231476276098179,342,30,3,0.017902947181071,9.35672514619883,0.378348941526708,0.618639644290861,0,1,0.140350877192982,0.441455943187059,0.603776024884334,zero,6,24,30,10,0.087719298245614,0.00137970441368418,0.00544122131776611,0,0.00876076587632507,NaN,0.833333333333333,0.0574955848688926,0.228070175438596,0.00407281466452681,0.00911375905914649,0.00894519278146532,0.00918120718861449,0.333333333333333,400,370,1140,1140,586,554,500,69,100,69,38403,16,397,397,397,397,342,342,342,342,342,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP8_BC,1,100000,100046,438,384,1,0.64,384,0,0.00226838371168428,0.0066638839555326,384,30,3,0.0201015547296236,8.33333333333333,0.355599620312092,0.623133657565987,-0,1,0.182291666666667,0.683993730693136,0.582695352559515,zero,18,12,30,8,0.078125,0.0031493150023435,0.00645848633722513,0,0.00843969390611519,NaN,0.666666666666667,0.113481725994825,0.09375,0.00341157877420406,0.00859323903729147,0.00938047325817716,0.0084271587630343,0.266666666666667,400,396,1192,1192,561,631,526,70,100,70,35990,8,420,420,420,416,384,384,384,384,384,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP9_BC,1,10000,10087,45,112,1,0.19,112,0,0.00232918448526945,0.00774717541231096,112,30,3,0.00586295346280689,28.5714285714286,0.247880437265265,0.546286321335242,0.339454766701734,0.872903645985942,0.508928571428571,0.320936640569051,1.03437175717057,zero,30,0,30,16,0.267857142857143,0.00256111393177256,0.0756420551056373,0,0.0794556106717297,NaN,0.4,-0.0327790037359759,0.105263157894737,0.0137049823379678,0.0892919616853678,0.0892919616853678,NaN,0.533333333333333,400,96,592,592,303,289,193,21,96,21,10509,174,126,126,126,124,112,112,112,112,112,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP9_BC,1,30000,30097,132,112,1,0.22,112,0,0.00593506865754361,0.0133366433558901,112,30,3,0.00586295346280689,28.5714285714286,0.0844358149112779,0.129217886697447,0.0134612833782898,0.896191119668367,0.839285714285714,2.2917501934678,0.469701897378683,zero,30,0,30,14,0.267857142857143,0.000184618627769598,0.000488800885667975,0,0.000488800885667975,NaN,0.3,-0.0174129641757838,0.545454545454545,0.001353926282472,0.00378142060694615,0.00378142060694615,NaN,0.466666666666667,400,123,646,646,414,232,267,32,95,32,9065,263,174,174,174,112,112,112,112,112,112,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP9_BC,1,50000,50107,219,118,1,0.2,118,0,0.00448018341963838,0.0156733793496124,118,30,3,0.00617704025545726,27.1186440677966,0.0773009542334322,0.136407713590334,0.0993503296172236,0.575745509190412,0.847457627118644,0.0800998910705012,0.0509052853301529,zero,30,0,30,9,0.254237288135593,0.000370286862559999,0.00166231155868845,0,0.00166231155868845,NaN,0.6,0.00117980963032005,0.3,0.00305733637264982,0.00582456009827571,0.00582456009827571,NaN,0.3,400,95,590,590,354,236,259,22,93,22,9589,566,130,130,130,118,118,118,118,118,118,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP9_BC,1,70000,70117,306,72,1,0.12,72,0,0.000675085802715674,0.00330267224471135,72,30,3,0.00376904151180443,44.4444444444444,0.0830957326347995,0.133203479455402,0.0526145775347785,0.950760323343882,0.416666666666667,0.272950988441823,0.355275859657754,zero,30,0,30,1,0.416666666666667,0.00485307321390849,0.0071121548301984,0,0.0071121548301984,NaN,0.433333333333333,-0.0014702617390483,0.166666666666667,0.00521734633324542,0.0072370462412868,0.0072370462412868,NaN,0.0333333333333333,400,114,628,628,317,311,251,13,73,13,23413,0,78,78,78,78,72,72,72,72,72,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP9_BC,1,100000,100017,436,138,1,0.23,138,0,0.00165574262689667,0.00497297398497814,138,30,3,0.00722399623095849,23.1884057971014,0.0608848085555232,0.127471204965418,0.707303890278179,0.996781218819671,0.695652173913043,2.40001930610966,0.470812644795148,zero,30,0,30,0,0.217391304347826,0.000926917680729079,0.00165266442410188,0,0.00236558637458176,NaN,0.833333333333333,0.00260475940165052,0,0.00215414776901403,0.00802651765801164,0.00802651765801164,NaN,0,400,132,664,664,331,333,264,23,100,23,13426,135,138,138,138,138,138,138,138,138,138,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP10_BC,1,10000,10162,46,63,1,0.11,63,0,0.00518336137209236,0.00675459288307139,63,30,3,0.00329791132282887,50.7936507936508,0.260693560747819,0.894486320925659,0.851164450200879,0.999782140908259,0.476190476190476,0.823454010956132,1.57622545432624,zero,30,0,30,9,0.476190476190476,0.00189366522203269,0.00836614824619153,0,0.0213840008169877,NaN,0.9,0.117913978818926,0.181818181818182,0.0191370564327224,0.0227074442702458,0.0227074442702458,NaN,0.3,400,53,506,506,397,109,214,16,62,12,6446,7,70,70,70,70,63,63,63,63,63,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP10_BC,1,30000,30172,133,135,1,0.24,135,0,0.00640689428727407,0.0206497784664731,135,30,3,0.0070669528346333,23.7037037037037,0.0718166452994218,0.149946681265289,0.465601519071356,0.948715812534301,0.748148148148148,0.135320479930512,0.0604430292773315,zero,30,0,30,11,0.222222222222222,4.49276159196499e-05,0.00011076841413395,0,0.000117520317176816,NaN,0.366666666666667,-0.00816583175573548,0.208333333333333,0.000203911611480118,0.000294413273556534,0.000294413273556534,NaN,0.366666666666667,400,151,702,702,419,283,320,35,91,28,13555,269,156,156,156,141,135,135,135,135,135,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP10_BC,1,50000,50182,220,150,1,0.25,150,0,0.00615277605095312,0.0142885984210698,150,30,3,0.00785216981625923,21.3333333333333,0.0899048177766879,0.150496634046258,0.59396567506974,1,0.8,0.147605344477231,0.277370503367301,zero,17,13,30,7,0.2,0.00104313990957684,0.001410225339043,0,0.00351052743621211,NaN,0.7,0.0109477847400594,0.16,0.0018588840679922,0.00438010153291226,0.00457628894630454,0.0034908240482179,0.233333333333333,400,168,736,736,430,306,324,27,87,26,21352,411,156,156,156,150,150,150,150,150,150,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP10_BC,1,70000,70192,307,162,1,0.27,162,0,0.00437403290362811,0.0120401810254178,162,30,3,0.00848034340155996,19.7530864197531,0.0764234720387546,0.11094695502318,0.521181834491758,0.997069688239762,0.62962962962963,0.117416140966324,0.123475362773498,zero,30,0,30,11,0.185185185185185,9.0506414352286e-05,0.000271891715866136,0,0.00032443204547957,NaN,0.433333333333333,-0.00172271113733392,0.333333333333333,0.000700612894131246,0.00106673033833598,0.00106673033833598,NaN,0.366666666666667,400,204,808,808,448,360,369,41,98,41,16320,262,198,198,198,162,162,162,162,162,162,0,30
D_tau_huber_default_epoch50_pair6,D_tau_huber_default_epoch50_pair6,ref_tau,1,1,30,2,50,32,epoch,zero,zero,6,default,64:64:64,64:64:32,LIRCMOP10_BC,1,100000,100092,437,202,1,0.34,202,0,0.00326816421385315,0.0116022591716833,202,30,3,0.0105742553525624,15.8415841584158,0.073662717260386,0.123172343594677,0.931213698182122,0.991877490304736,0.504950495049505,0.131328684746975,0.248764422358289,zero,30,0,30,5,0.148514851485149,9.0713463818131e-05,0.000118697354602068,0,0.000118697354602068,NaN,1,0.0166410033086438,0.0588235294117647,0.000359206981116483,0.000920471921006439,0.000920471921006439,NaN,0.166666666666667,400,223,846,846,472,374,376,50,95,45,18942,350,216,216,216,208,202,202,202,202,202,0,30
