problem,mode,stage,GroupCount,mean_actualFE,mean_IGD,mean_HV,mean_activePairs,mean_eligiblePairs,mean_archivePairs,mean_p1Feasible,mean_p2Feasible,mean_gapMedian,mean_trainingEvents,mean_generatorUpdates,mean_lastTrainingEndpointRMSE,mean_selectedFeasibleRate,mean_cumulativeGuided
LIRCMOP5_BC,pair_only,FE030000,3,30000,0.878246798941942,0.062185706409168,46.3333333333333,343.666666666667,343.666666666667,100,43,0.0161836875323447,0,0,NaN,0.633333333333333,2334
LIRCMOP5_BC,pair_only,FE050000,3,50000,0.490004945259673,0.137277023670975,17.6666666666667,265,265,100,44.3333333333333,0.0219599181654055,0,0,NaN,0.683333333333333,4064
LIRCMOP5_BC,pair_only,FE070000,3,70000,0.0283655427551483,0.279944130259451,5,217,217,100,83,0.0304472711503126,0,0,NaN,0.833333333333333,4947.66666666667
LIRCMOP5_BC,pair_only,FE100000,3,100000,0.0140855091752759,0.287205736566429,2.66666666666667,37.3333333333333,37.3333333333333,100,94.6666666666667,0.036671523693949,0,0,NaN,0.75,6121
LIRCMOP5_BC,pair_only,first_true_use,3,4466.66666666667,2.67640933037685,0,2.66666666666667,3.66666666666667,3.66666666666667,100,93,0.513256548194082,0,0,NaN,0,2
LIRCMOP6_BC,cgan,FE010000,3,10000,1.35450763306211,0,31.6666666666667,39.3333333333333,39.3333333333333,100,55.3333333333333,0.227256614531305,17,1320,0.0681915560954961,0.383333333333333,426.666666666667
LIRCMOP6_BC,cgan,FE030000,3,30000,0.787975737187963,0.046569362801598,36.6666666666667,196.333333333333,196.333333333333,100,52.3333333333333,0.15956040250147,96,2900,0.06955603926555,0.05,2180
LIRCMOP6_BC,cgan,FE050000,3,50000,0.115601923456687,0.163812033409533,4.66666666666667,6.33333333333333,6.33333333333333,100,73,0.129494465553442,130,3580,0.0564806822974173,0.0833333333333333,3986.66666666667
LIRCMOP6_BC,cgan,FE070000,3,70000,0.0248547851944923,0.189867343167877,7.66666666666667,16,16,100,97,0.165641832206027,154.333333333333,4066.66666666667,0.0385476617465273,0.266666666666667,5986.66666666667
LIRCMOP6_BC,cgan,FE100000,3,100000,0.0137410011904326,0.19309082142043,1,2,2,100,99.6666666666667,0.191724892068621,166.333333333333,4306.66666666667,0.0272810865483403,0.4,6813.33333333333
LIRCMOP6_BC,cgan,first_true_use,3,5933.33333333333,1.49819045574781,0,3.33333333333333,3.66666666666667,3.66666666666667,100,88,0.551479348628328,1,1000,0.0930104592279199,0.583333333333333,20
LIRCMOP6_BC,fallback_only,FE010000,3,10000,1.35790659465396,0,23,29,29,100,62.6666666666667,0.314283811688724,0,0,NaN,NaN,0
LIRCMOP6_BC,fallback_only,FE030000,3,30000,0.465182827212742,0.0700632690900443,10.6666666666667,57,57,100,49.6666666666667,0.12024621282042,0,0,NaN,NaN,0
LIRCMOP6_BC,fallback_only,FE050000,3,50000,0.0737772460271293,0.166932669311493,3.66666666666667,6,6,100,77.6666666666667,0.123221542728145,0,0,NaN,NaN,0
LIRCMOP6_BC,fallback_only,FE070000,3,70000,0.0183636836316122,0.190764367822094,7.33333333333333,13,13,100,96.6666666666667,0.0972195699491515,0,0,NaN,NaN,0
LIRCMOP6_BC,fallback_only,FE100000,3,100000,0.0119015327243071,0.193698926225397,1,2.33333333333333,2.33333333333333,100,99.6666666666667,0.349710759228393,0,0,NaN,NaN,0
LIRCMOP6_BC,fallback_only,first_true_use,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0
LIRCMOP6_BC,pair_only,FE010000,3,10000,1.34886689214795,0,38.3333333333333,85.6666666666667,85.6666666666667,100,53.6666666666667,0.0199570960533581,0,0,NaN,0.266666666666667,366.666666666667
LIRCMOP6_BC,pair_only,FE030000,3,30000,0.689416148370247,0.0715351829458809,34.3333333333333,310,310,100,46.6666666666667,0.00190728679095414,0,0,NaN,0.675,2109.33333333333
LIRCMOP6_BC,pair_only,FE050000,3,50000,0.173832293608361,0.123515139355924,1.66666666666667,11,11,100,67,0.0617875754326877,0,0,NaN,0.75,3559.33333333333
LIRCMOP6_BC,pair_only,FE070000,3,70000,0.0272181962459484,0.189601865779669,6,129.333333333333,129.333333333333,100,97.3333333333333,0.0672999876827869,0,0,NaN,1,4222
LIRCMOP6_BC,pair_only,FE100000,3,100000,0.0142661149266976,0.193226640064812,0,0,0,100,100,NaN,0,0,NaN,NaN,4434
LIRCMOP6_BC,pair_only,first_true_use,3,5066.66666666667,2.49191734705846,0,1.66666666666667,2.33333333333333,2.33333333333333,100,95,0.579744952960313,0,0,NaN,0.166666666666667,2
LIRCMOP7_BC,cgan,FE010000,3,10000,0.213533105796589,0.221038273769011,27.6666666666667,40.3333333333333,40.3333333333333,100,34.3333333333333,0.197370580065745,24.3333333333333,1466.66666666667,0.042092321863377,0.133333333333333,606.666666666667
LIRCMOP7_BC,cgan,FE030000,3,30000,0.0865052101235089,0.259174872371501,68.6666666666667,400.333333333333,400.333333333333,100,34.3333333333333,0.137134969496857,124,3460,0.0574505180285432,0.05,2606.66666666667
LIRCMOP7_BC,cgan,FE050000,3,50000,0.0464095352884715,0.274033882147079,84.6666666666667,500,500,100,21.3333333333333,0.126147116433327,223.666666666667,5453.33333333333,0.0745447030791241,0.116666666666667,4606.66666666667
LIRCMOP7_BC,cgan,FE070000,3,70000,0.0136533085513679,0.29055664932042,83.6666666666667,500,500,100,1.66666666666667,0.10977662361575,323.333333333333,7446.66666666667,0.0999511611436446,0.05,6606.66666666667
LIRCMOP7_BC,cgan,FE100000,3,100000,0.00852491374914495,0.293677529608719,91.6666666666667,500,500,100,0,0.115122520289126,470.333333333333,10386.6666666667,0.122918428964244,0.0333333333333333,9606.66666666667
LIRCMOP7_BC,cgan,first_true_use,3,4133.33333333333,2.17596516592651,0,5,5.66666666666667,5.66666666666667,100,79,0.600618970312524,1,1000,0.111943241557853,0.466666666666667,20
LIRCMOP7_BC,fallback_only,FE010000,3,10000,0.292543393738312,0.20582417229369,19,26.6666666666667,26.6666666666667,100,46.6666666666667,0.283002023799522,0,0,NaN,NaN,0
LIRCMOP7_BC,fallback_only,FE030000,3,30000,0.0934328863992424,0.259245517510635,67,342,342,100,40.6666666666667,0.165611321786046,0,0,NaN,NaN,0
LIRCMOP7_BC,fallback_only,FE050000,3,50000,0.035987913905503,0.279673802910628,80.6666666666667,500,500,100,22,0.143128020058845,0,0,NaN,NaN,0
LIRCMOP7_BC,fallback_only,FE070000,3,70000,0.0123420912381468,0.291332384548236,88.6666666666667,499.666666666667,499.666666666667,100,11.3333333333333,0.118950019892545,0,0,NaN,NaN,0
LIRCMOP7_BC,fallback_only,FE100000,3,100000,0.00898789694006478,0.293226848635432,93.3333333333333,499.666666666667,499.666666666667,100,0.666666666666667,0.114643375757352,0,0,NaN,NaN,0
LIRCMOP7_BC,fallback_only,first_true_use,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0
LIRCMOP7_BC,pair_only,FE010000,3,10000,0.310275235229243,0.193478019122844,17.3333333333333,46.6666666666667,46.6666666666667,100,51,0.03106688314627,0,0,NaN,0.516666666666667,557.333333333333
LIRCMOP7_BC,pair_only,FE030000,3,30000,0.0822968328468973,0.263654206549947,69.6666666666667,500,500,100,28.6666666666667,0.00035349027666188,0,0,NaN,0.65,2557.33333333333
LIRCMOP7_BC,pair_only,FE050000,3,50000,0.0307904973292485,0.282658049897139,84,500,500,100,11.6666666666667,0.000407740850162768,0,0,NaN,0.666666666666667,4557.33333333333
LIRCMOP7_BC,pair_only,FE070000,3,70000,0.00814129991319125,0.293899418189638,93,500,500,100,2,0.000478620486163153,0,0,NaN,0.516666666666667,6557.33333333333
LIRCMOP7_BC,pair_only,FE100000,3,100000,0.00691312690093621,0.295023887331577,88.3333333333333,500,500,100,0.666666666666667,0.000219667625795649,0,0,NaN,0.466666666666667,9557.33333333333
LIRCMOP7_BC,pair_only,first_true_use,3,3133.33333333333,3.84319066542715,0,2,2.33333333333333,2.33333333333333,100,93.6666666666667,0.411332120649349,0,0,NaN,0,2.66666666666667
LIRCMOP8_BC,cgan,FE010000,3,10000,1.35468644909135,0.0437742445107383,40.3333333333333,59,59,100,51.6666666666667,0.258534316378595,23.6666666666667,1453.33333333333,0.0679394374161605,0.15,526.666666666667
LIRCMOP8_BC,cgan,FE030000,3,30000,0.0755168973690269,0.265211150160275,78.3333333333333,334,334,100,15.3333333333333,0.136137659974744,122,3420,0.0506618593834526,0.0666666666666667,2526.66666666667
LIRCMOP8_BC,cgan,FE050000,3,50000,0.0243382796957574,0.284983550021999,83.3333333333333,500,500,100,4.33333333333333,0.119287165823165,221.666666666667,5413.33333333333,0.0647840803084598,0.15,4526.66666666667
LIRCMOP8_BC,cgan,FE070000,3,70000,0.00889929790836544,0.293488414038732,86.3333333333333,500,500,100,3,0.106141464875998,321.333333333333,7406.66666666667,0.071901026212581,0.116666666666667,6526.66666666667
LIRCMOP8_BC,cgan,FE100000,3,100000,0.00798216130840028,0.294025054239978,90,500,500,100,0.666666666666667,0.0916325291870629,468.333333333333,10346.6666666667,0.077581371823187,0.0166666666666667,9526.66666666667
LIRCMOP8_BC,cgan,first_true_use,3,4933.33333333333,1.87617212622285,0,2,2,2,100,80.3333333333333,0.415167978946599,1,1000,0.10601086852703,0.333333333333333,20
LIRCMOP8_BC,fallback_only,FE010000,3,10000,1.69704065549832,0,41,53,53,100,59.3333333333333,0.43690488178009,0,0,NaN,NaN,0
LIRCMOP8_BC,fallback_only,FE030000,3,30000,0.0867973926297234,0.261515716689118,68.6666666666667,146.666666666667,146.666666666667,100,23.6666666666667,0.176051194083059,0,0,NaN,NaN,0
LIRCMOP8_BC,fallback_only,FE050000,3,50000,0.00956432737754385,0.292836943492145,86,409.333333333333,409.333333333333,100,0,0.131705599939222,0,0,NaN,NaN,0
LIRCMOP8_BC,fallback_only,FE070000,3,70000,0.00850823497091614,0.293440642054422,91,499.333333333333,499.333333333333,100,0,0.113038926585828,0,0,NaN,NaN,0
LIRCMOP8_BC,fallback_only,FE100000,3,100000,0.00795560321329595,0.293834328760053,96,500,500,100,0,0.0938164891777595,0,0,NaN,NaN,0
LIRCMOP8_BC,fallback_only,first_true_use,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0
LIRCMOP8_BC,pair_only,FE010000,3,10000,1.26252210339991,0.0610590046428327,37,112,112,100,51.6666666666667,0.0155077442992907,0,0,NaN,0.45,467.333333333333
LIRCMOP8_BC,pair_only,FE030000,3,30000,0.0669587793117967,0.268244053518181,72,468.666666666667,468.666666666667,100,17,0.00143643491400195,0,0,NaN,0.5,2467.33333333333
LIRCMOP8_BC,pair_only,FE050000,3,50000,0.0134700467695428,0.289556935641714,89.6666666666667,500,500,100,5.66666666666667,0.00130359549046444,0,0,NaN,0.483333333333333,4467.33333333333
LIRCMOP8_BC,pair_only,FE070000,3,70000,0.0069896999308453,0.294582951753575,87.6666666666667,500,500,100,0,0.000913222950871934,0,0,NaN,0.6,6467.33333333333
LIRCMOP8_BC,pair_only,FE100000,3,100000,0.00670391841392236,0.294914578489186,88.3333333333333,500,500,100,0,0.00051790341467816,0,0,NaN,0.383333333333333,9467.33333333333
LIRCMOP8_BC,pair_only,first_true_use,3,4200,3.05067096160725,0,3.66666666666667,4,4,100,93,0.820316144739955,0,0,NaN,0.25,2.66666666666667
