problem,run,mode,sigma,iter,reconstructionWeight,repeat,n,dec_rmse,obj_dist50,obj_dist90,feasible_rate
DASCMOP4_BC,3,true_train,0,NaN,NaN,NaN,22,0,0,0,1
DASCMOP4_BC,3,perturb,0.005,NaN,NaN,1,22,0.00506106351469739,0.090576123982961,0.109429874594901,0
DASCMOP4_BC,3,perturb,0.005,NaN,NaN,2,22,0.00503491482921613,0.0862631593083904,0.118171023510102,0
DASCMOP4_BC,3,perturb,0.005,NaN,NaN,3,22,0.00495758992972586,0.0836067090597077,0.114092601044492,0
DASCMOP4_BC,3,perturb,0.01,NaN,NaN,1,22,0.0102429203100391,0.326071769410653,0.412363632953006,0
DASCMOP4_BC,3,perturb,0.01,NaN,NaN,2,22,0.009602212368248,0.281402394499589,0.385171662579217,0
DASCMOP4_BC,3,perturb,0.01,NaN,NaN,3,22,0.00956564943001977,0.280349318628184,0.389419795059565,0
DASCMOP4_BC,3,perturb,0.02,NaN,NaN,1,22,0.0198751882754882,1.01066431876382,1.24355088959125,0
DASCMOP4_BC,3,perturb,0.02,NaN,NaN,2,22,0.0213608198004633,1.04688209395209,1.27952889818913,0
DASCMOP4_BC,3,perturb,0.02,NaN,NaN,3,22,0.0203746574417133,0.9888651456532,1.16872907939669,0
DASCMOP4_BC,3,perturb,0.05,NaN,NaN,1,22,0.0519477918107391,1.82797578200054,2.03909047473704,0
DASCMOP4_BC,3,perturb,0.05,NaN,NaN,2,22,0.0483567877937319,1.73504597079401,1.9709900211857,0
DASCMOP4_BC,3,perturb,0.05,NaN,NaN,3,22,0.0471880186079164,1.70796546737718,2.07634606391888,0
DASCMOP4_BC,3,overfit,0,100,100,1,22,0.0703981504163155,0.599998029098318,0.610537763666432,0
DASCMOP4_BC,3,overfit,0,100,500,2,22,0.0744956346374884,0.313553534275548,0.318516392508192,0
DASCMOP4_BC,3,overfit,0,300,100,3,22,0.070774549571575,0.279223242039444,0.280840904008246,0
DASCMOP4_BC,3,overfit,0,300,500,4,22,0.0719042104542508,0.151969125694564,0.173018410473376,0
DASCMOP4_BC,3,overfit,0,1000,100,5,22,0.073957602989806,0.227472101955415,0.32174144535041,0
DASCMOP4_BC,3,overfit,0,1000,500,6,22,0.0765492581732465,0.101266005291352,0.170906172743359,0
