problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_y,10000,10013,47,112,1,0.38,112,0,0.0046224542420203,0.0115351884670769,112,30,4,0.00582393011283865,28.5714285714286,0.315382680661506,0.448776071661311,0,0,0,0.38204630384326,0.698901232291893,zero,21,9,30,13,0.267857142857143,0.00470691685066826,0.012102792556979,0,0.0133127270387718,NaN,0.633333333333333,0.0185235892909316,0.315789473684211,0.00719050174372087,0.014269827228251,0.0144383931068093,0.0122544650781321,0.433333333333333,400,108,616,616,454,162,227,54,73,43,3984,0,129,129,129,129,112,112,112,112,112,0,30
LIRCMOP5_BC,1,ref_y,30000,30023,134,45,1,0.15,45,0,0.000484354653425906,0.00177936880208715,45,30,4,0.00233997192033696,71.1111111111111,0.340331194620094,0.429298854071894,0,0,0,0.383409608116862,0.987984884672886,zero,15,15,30,4,0.666666666666667,0.00348934791439639,0.0083994383660626,0,0.0085676715465465,NaN,0.733333333333333,0.0711493281126386,0.133333333333333,0.00865316212754086,0.0142064233693778,0.0143771105303731,0.0137549609405286,0.133333333333333,400,60,520,520,414,106,219,56,34,20,4737,0,60,60,60,60,45,45,45,45,45,0,30
LIRCMOP5_BC,1,ref_y,50000,50033,221,128,1,0.43,128,0,0.00343982665875644,0.013581547232289,128,30,4,0.00665592012895845,25,0.368608453098978,0.550720069735567,-0,0,0,0.504407208234701,1.21490339240795,zero,30,0,30,9,0.234375,0.0119894683913699,0.0268151237440131,0,0.0268151237440131,NaN,0.666666666666667,0.0136763007191712,0.0465116279069767,0.0176845458966012,0.0268523399744659,0.0268523399744659,NaN,0.3,400,124,648,648,413,235,236,54,88,50,6498,3,150,150,150,150,128,128,128,128,128,0,30
LIRCMOP5_BC,1,ref_y,70000,70043,308,81,1,0.27,81,0,0.00736065958647303,0.0362850114647297,81,30,4,0.00421194945660652,39.5061728395062,0.147474440081032,0.312054957134167,0,0,0,0.331458958934488,0.88863413841812,zero,30,0,30,4,0.37037037037037,0.0068338937271627,0.0106479921589113,0,0.0125530012550347,NaN,0.833333333333333,0.0181327592664167,0.0740740740740741,0.0103345156427886,0.0129889057165232,0.0129889057165232,NaN,0.133333333333333,400,88,576,576,381,195,242,35,100,35,7490,873,104,104,104,104,81,81,81,81,81,0,30
LIRCMOP5_BC,1,ref_y,100000,100173,439,92,1,0.31,92,0,0.00918557828013435,0.0139954773001745,92,30,4,0.00478394259268889,34.7826086956522,0.174662381530457,0.29685766134627,0,0,0,0.139415581726358,0.151477296537049,zero,30,0,30,7,0.326086956521739,0.00327501942085297,0.00529731354653956,0,0.00681365958618965,NaN,1,0.251462642818624,0.0645161290322581,0.00606782338499025,0.0112276633100592,0.0112276633100592,NaN,0.233333333333333,400,81,562,562,350,212,271,74,100,74,5453,2107,121,121,121,121,92,92,92,92,92,0,30
LIRCMOP6_BC,1,ref_y,10000,10017,48,38,1,0.13,38,0,0.00596492734430584,0.012415215222029,38,30,4,0.00197597628828454,84.2105263157895,0.256180055071194,0.333418837107016,0,0,0,0.460636308619298,1.55964491968026,zero,18,12,30,30,0.789473684210526,0.00234304744671345,0.00472591120422809,0,0.0234983966156097,NaN,0.733333333333333,0.0690462638434829,1,0.00934866074933783,0.0260161366553676,0.0259640815759177,0.026674571982686,1,400,42,484,484,428,56,146,42,36,14,828,0,42,42,42,42,38,38,38,38,38,0,30
LIRCMOP6_BC,1,ref_y,30000,30027,135,129,1,0.43,129,0,0.00160678747784414,0.00474619528384054,129,30,4,0.00670791950496594,24.8062015503876,0.237589060304024,0.393400698315077,0,0,0,0.335639689027021,0.503423838823966,zero,27,3,30,11,0.232558139534884,0.00362099320024509,0.00664124475517375,0,0.0099081833669923,NaN,0.866666666666667,0.044843203894528,0.0465116279069767,0.0079587273382702,0.0129797969888281,0.0128312764830432,0.0129087091547246,0.366666666666667,400,120,640,640,459,181,281,64,77,51,5909,32,147,147,147,147,129,129,129,129,129,0,30
LIRCMOP6_BC,1,ref_y,50000,50037,222,198,1,0.66,198,0,0.00153416066494319,0.00475458152223202,198,30,4,0.0102958764494826,16.1616161616162,0.314859203568635,0.627744854563893,-0,0,0,0.561111483468002,0.912015508378285,zero,25,5,30,15,0.151515151515152,0.00428328847100033,0.0103871429925105,0,0.0109495515543149,NaN,0.433333333333333,-0.0110210024341108,0.196969696969697,0.00483082490831479,0.0114494620102964,0.0113728449771511,0.0117240043494076,0.5,400,180,760,760,478,282,339,74,100,74,8172,0,222,222,222,222,198,198,198,198,198,0,30
LIRCMOP6_BC,1,ref_y,70000,70047,309,204,1,0.68,204,0,0.00186005842869895,0.00648549975945404,204,30,4,0.0106078727055275,15.6862745098039,0.374401783593291,0.768814532040144,0,0,0,0.69989006770086,1.87301256402733,zero,26,4,30,25,0.147058823529412,0.0223731844686148,0.0304697613789877,0,0.0334735241677992,NaN,0.6,0.0114952428644176,0.279411764705882,0.0290681159560669,0.0339234285475177,0.0338885868612973,0.0338959271002498,0.833333333333333,400,192,784,784,429,355,335,76,100,76,11123,0,228,228,228,228,204,204,204,204,204,0,30
LIRCMOP6_BC,1,ref_y,100000,100177,440,99,1,0.33,99,0,0.00649825632175188,0.0262269341467102,99,30,4,0.0051479382247413,32.3232323232323,0.195426675715447,0.73118388591009,0,0,0,0.517767156766996,0.59836224419872,zero,30,0,30,4,0.303030303030303,0.00747912264000695,0.0121687472797445,0,0.0121687472797445,NaN,0.6,0.00590101159924086,0.0606060606060606,0.00766588364666686,0.0121833677960102,0.0121833677960102,NaN,0.133333333333333,400,99,598,598,360,238,266,37,100,37,7039,786,104,104,104,104,99,99,99,99,99,0,30
