problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP1_BC,1,ref_y,10000,10218,46,33,1,0.11,33,0,0.0018919077267293,0.00539950891913136,33,20,4,0.0017159794082471,96.969696969697,0.860971354586335,1.24517825796556,0,0,20,20,14,0.606060606060606,0.0466851409048521,0.0495417532676917,0,0.0501138492793288,NaN,0.75,0.0581082357973666,1,0.0471011209061409,0.0501395801649755,NaN,0.0501395801649755,0.7,400,33,466,466,172,294,68,12,100,12,5696,0,36,36,36,36,33,33,33,33,33,0,20
DASCMOP1_BC,1,ref_y,30000,30163,137,66,1,0.22,66,0,0.00608937346070939,0.014540271478341,66,20,4,0.0034319588164942,48.4848484848485,0.493746859005262,0.771107567778156,0,20,0,20,6,0.303030303030303,0.0253228908478367,0.0607799521152903,0,0.0619574184233895,NaN,0.95,0.0628188677237336,0.181818181818182,0.0266066299092811,0.0633828998951822,0.0633828998951822,NaN,0.3,400,66,532,532,210,322,102,23,93,23,5291,1,69,69,69,69,66,66,66,66,66,0,20
DASCMOP1_BC,1,ref_y,50000,50183,228,84,1,0.28,84,0,0.00309994558317913,0.00941487329477325,84,20,4,0.00436794758462898,38.0952380952381,0.510240097883366,0.665263829404598,0,20,0,20,4,0.238095238095238,0.0276000776413698,0.0491032035914354,0,0.0491032035914354,NaN,0.2,-0.0326639149790786,0.0714285714285714,0.0323370003835988,0.0529655241059477,0.0529655241059477,NaN,0.2,400,78,556,556,226,330,178,28,100,28,9182,0,84,84,84,84,84,84,84,84,84,0,20
DASCMOP1_BC,1,ref_y,70000,70203,319,78,1,0.26,78,0,0.000950389212896286,0.00360476927920898,78,20,4,0.00405595132858406,41.025641025641,0.528373281088098,0.689697623192811,0,20,0,20,0,0.256410256410256,0.0104687930136483,0.0152392737303272,0,0.0152392737303272,NaN,1,0.0862784431564741,0,0.014588705587617,0.0207210862491774,0.0207210862491774,NaN,0,400,78,556,556,212,344,179,29,100,29,9353,0,87,87,87,87,78,78,78,78,78,0,20
DASCMOP1_BC,1,ref_y,100000,100123,455,91,1,0.31,91,0,0.00142805349786679,0.00583736383993518,91,20,4,0.0047319432166814,35.1648351648352,0.500479371112301,0.750638849605784,0,20,0,20,1,0.21978021978022,0.0929511481369313,0.148732269509657,0,0.148732269509657,NaN,0.7,0.0501961433949003,0.0645161290322581,0.0952491767126866,0.150976680685456,0.150976680685456,NaN,0.05,400,84,568,568,226,342,184,31,100,31,8697,0,93,93,93,93,91,91,91,91,91,0,20
DASCMOP2_BC,1,ref_y,10000,10211,46,42,1,0.14,42,0,0.00127459675905599,0.00288952702746977,42,20,4,0.00218397379231449,76.1904761904762,0.689875779837625,0.893996424003149,0,0,20,20,0,0.476190476190476,0.127226064431281,0.152628067009537,0,0.153159145565112,NaN,0.95,0.111646240988051,0,0.130733144974566,0.153315488004312,NaN,0.153315488004312,0,400,42,484,484,184,300,64,15,100,15,5728,0,45,45,45,45,42,42,42,42,42,0,20
DASCMOP2_BC,1,ref_y,30000,30011,136,108,1,0.36,108,0,0.00728566344118536,0.0244131316380372,108,20,4,0.00561593260880869,29.6296296296296,0.768590204654934,0.958463859135638,0,10,10,20,1,0.185185185185185,0.0733292884456989,0.0825099754660059,0,0.0880922998174472,NaN,0.55,0.0234285735780966,0.0555555555555556,0.0775434813248094,0.0896834687188351,0.0888250244544432,0.0901167883953661,0.05,400,105,610,610,253,357,207,36,100,36,11571,0,108,108,108,108,108,108,108,108,108,0,20
DASCMOP2_BC,1,ref_y,50000,50031,227,141,1,0.47,141,0,0.00268774680051525,0.0103475773200869,141,20,4,0.0073319120170558,22.6950354609929,0.774061542306101,1.0829300076676,0,2,18,20,2,0.141843971631206,0.0283603367227895,0.0325141804524848,0,0.0414474883611008,NaN,0.8,0.0968085659922295,0.0851063829787234,0.0313918716773857,0.0441443668886505,0.0469278060481397,0.0401839785670549,0.1,400,129,658,658,268,390,226,47,100,47,10924,0,141,141,141,141,141,141,141,141,141,0,20
DASCMOP2_BC,1,ref_y,70000,70051,318,138,1,0.46,138,0,0.00134433568157107,0.0049613395899492,138,20,4,0.00717591388903333,23.1884057971014,0.739567002284417,1.0829300076676,0,5,15,20,6,0.144927536231884,0.0211807029731673,0.0272872921905798,0,0.0282253204486417,NaN,0.75,0.0775109692805186,0.152173913043478,0.023288719350805,0.0290165274955289,0.0289635862936304,0.0290694686974273,0.3,400,138,676,676,279,397,238,48,100,48,11836,0,144,144,144,144,138,138,138,138,138,0,20
DASCMOP2_BC,1,ref_y,100000,100191,455,117,1,0.39,117,0,0.000778360722093635,0.00386783106827283,117,20,4,0.00608392699287609,27.3504273504273,0.739567002284417,1.07525251423917,0,11,9,20,2,0.170940170940171,0.0177961198500702,0.039211327730166,0,0.0425816333609702,NaN,0.75,0.0692925031163024,0.0512820512820513,0.018179487698177,0.0450243926825795,0.0448996703988732,0.0450708720826944,0.1,400,117,634,634,256,378,217,48,100,48,9886,0,144,144,144,144,117,117,117,117,117,0,20
DASCMOP4_BC,1,ref_y,10000,10071,48,25,1,0.09,25,0,0.00668898403681458,0.0225546862929082,25,20,4,0.0012999844001872,100,0.10925157574805,0.140218703752396,0,20,0,20,0,0.8,2.33102907327377,2.37597415696277,0,2.37824703662965,NaN,0.45,-0.00092628527725809,0,2.33338398738381,2.37888019726038,2.37888019726038,NaN,0,400,27,454,454,201,253,49,10,100,10,915,48,26,26,26,26,25,25,25,25,25,0,20
DASCMOP4_BC,1,ref_y,30000,30091,139,64,1,0.22,64,0,0.000403428059820939,0.00103130745510737,64,20,4,0.00332796006447923,50,0.00108745409245829,0.0185617316723072,0,20,0,20,0,0.3125,1.2409141739573,1.48520667824865,0,1.49080075765419,NaN,0.5,-0.000239004999523063,0,1.24532304771324,1.49336270061203,1.49336270061203,NaN,0,400,68,536,536,184,352,174,24,100,24,7606,0,72,72,72,72,64,64,64,64,64,0,20
