stageName,factorName,armName,armValue,blockCount,gAUCMedian,IGD100KMedian,numericalScore,gAUCRatioToBestMedian,gAUCRatioCILow,gAUCRatioCIHigh,IGD100KRatioToBestMedian,IGD100KRatioCILow,IGD100KRatioCIHigh,overallWithinFivePercent,allProblemsWithinTenPercent,signrankP,holmP,eligible,selected
epoch,retrainEpoch,retrainEpoch=5,5,30,0.144215940069955,0.0203719693010013,1.0899544979986,1.02100021993563,0.948020293818151,1.17005599355027,0.985974715236966,0.92953339649251,1.03628137060018,1,0,0.845080424161516,0.845080424161516,0,0
epoch,retrainEpoch,retrainEpoch=10,10,30,0.145147457180673,0.0200437177756059,1.07615152022895,1.06101405452018,0.967194647000814,1.16933455754166,0.994665509906167,0.972060885425826,1.07541330207199,0,0,0.213358073389451,0.426716146778903,0,0
epoch,retrainEpoch,retrainEpoch=20,20,30,0.140937598533404,0.0181489743529231,1.03556107446463,1,1,1,1,1,1,1,1,NaN,NaN,1,1
