addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.732143674868142,0.723890125177611,-0.00825354969053138,0.432555329540916,0.432555329540916,-0.0112552499758447,0.0405140800272692,1.57629501273208,1.48760824523733,1.57629501273208
2,0.723890125177611,0.722339864928967,-0.00155026024864402,-0.0297299155291127,-0.0297299155291127,-0.00304223722933494,0.0319562206402906,1.21338224788317,1.07074651153306,1.21338224788317
3,0.722339864928967,0.713065481262184,-0.00927438366678235,0.549365277928159,0.549365277928159,-0.0125546557994409,0.0374109318362273,1.46485475168578,1.42556845721506,1.46485475168578
4,0.713065481262184,0.70778875158313,-0.00527672967905446,0.375885960095287,0.375885960095287,-0.00709219611857642,0.03317510544923,1.01585242756623,1.19937801380388,1.01585242756623
5,0.70778875158313,0.714415391769944,0.00662664018681458,-0.107030965325695,-0.107030965325695,-6.83321325421701e-05,0.0431418805970908,1.906038040983,1.15281842587058,1.906038040983
20,0.693305582952967,0.690744254229265,-0.00256132872370163,0.513421447835142,0.513421447835142,-0.0107339768680899,0.0455861992945995,1.90456808958144,1.46113245657805,1.90456808958144
40,0.684096492269599,0.68842408358589,0.00432759131629179,-0.111895225100752,-0.111895225100752,-0.000207897238676345,0.040556564086144,1.19338841881131,1.02240043348461,1.19338841881131
60,0.682743199301166,0.674507996821641,-0.00823520247952536,0.663869274976963,0.663869274976963,-0.0142976955933596,0.0436282111895489,1.33443128425016,1.90548526047478,1.33443128425016
80,0.670315170856561,0.687964489744481,0.0176493188879203,0.446148129895932,0.446148129895932,-0.00855001319986326,0.0690840738142199,2.98887711066981,1.68283686779686,2.98887711066981
100,0.67279248871234,0.707471923014304,0.0346794343019642,-0.591821430442603,-0.591821430442603,0.0201195645720383,0.0579144938466038,2.49754776880162,1.53361131086857,2.49754776880162
120,0.661406224024463,0.664440903721386,0.00303467969692317,0.0834812867080978,0.0834812867080978,-0.00156291718153705,0.0374535665826216,0.905470450407526,0.984510275187682,0.905470450407526
140,0.664135084840371,0.664419701956778,0.000284617116407593,-0.0227063639561615,-0.0227063639561615,-0.00229974137390675,0.0313616418392925,0.79993192929358,0.819530167493816,0.79993192929358
160,0.669212088423151,0.671998348153332,0.00278625973018187,-0.0265138328781423,-0.0265138328781423,-0.00113921909950873,0.0453294406135667,0.956082561160927,1.01243452453223,0.956082561160927
180,0.6686636198094,0.661172993895452,-0.00749062591394811,0.754393580832882,0.754393580832882,-0.0141548746640853,0.0452366424738652,1.85168623346379,2.20858478071028,1.85168623346379
200,0.666275026029948,0.667275695645665,0.0010006696157171,0.394111130727961,0.394111130727961,-0.00670333295556289,0.0459575339853833,1.71760195388087,2.46835342543678,1.71760195388087
220,0.657642520674747,0.657168253822533,-0.000474266852213523,0.23817346208697,0.23817346208697,-0.00280271213125149,0.0361238526543625,0.857306505637089,0.652729247213551,0.857306505637089
240,0.652981065471347,0.649195006504326,-0.00378605896702022,0.626251607503823,0.626251607503823,-0.016968179780232,0.0522359391434925,1.74990888642151,1.40050305134777,1.74990888642151
260,0.65515972122909,0.653640272291411,-0.00151944893767886,0.255890938591503,0.255890938591503,-0.0034651378560084,0.0333331345417625,0.959018136613067,1.34306813511535,0.959018136613067
280,0.6608884178466,0.671026227503014,0.0101378096564132,-0.37249158292539,-0.37249158292539,0.00497994161580648,0.0402984785977167,1.20308252844603,1.41539944889095,1.20308252844603
300,0.64767441759814,0.650309280700889,0.00263486310274907,-0.0113291207266251,-0.0113291207266251,-0.00590429507435722,0.0439873080296536,1.66004483618544,1.60481931424221,1.66004483618544
320,0.656082994323175,0.650977652822965,-0.00510534150020958,0.491627027951305,0.491627027951305,-0.00738984300999185,0.0364740259709966,0.663996412605965,1.31140702186432,0.663996412605965
340,0.661945657594216,0.653610228009572,-0.00833542958464339,0.669114043803723,0.669114043803723,-0.012946786649085,0.0440925098717885,1.2551041040711,1.39099537027101,1.2551041040711
360,0.654603534353235,0.657193178097874,0.00258964374463899,-0.0748059738274199,-0.0748059738274199,-0.000610156270704836,0.0430749055675169,0.816690645680284,1.444881512288,0.816690645680284
380,0.675267008525416,0.693189032365927,0.0179220238405117,-0.289138898425276,-0.289138898425276,0.00789556397967505,0.0552965389564371,1.71742113426885,1.32425549448231,1.71742113426885
400,0.683141616538629,0.663751486037786,-0.0193901305008433,0.757633742135975,0.757633742135975,-0.0275218162503738,0.0514726443385399,1.85567778553624,1.94446266460493,1.85567778553624
420,0.652670154336344,0.655098315760086,0.00242816142374158,0.319748328933239,0.319748328933239,-0.00792588383596415,0.0497966616504019,1.5110066253184,1.36514430132797,1.5110066253184
440,0.637469293901146,0.639242240659878,0.00177294675873163,0.469665025983835,0.469665025983835,-0.00646468369143281,0.043052714206993,1.36876668321681,2.18609783796185,1.36876668321681
460,0.666797916509099,0.651978448475594,-0.014819468033505,0.617444784758851,0.617444784758851,-0.0223958273363029,0.0436711403530993,1.3231676593599,1.61117317466342,1.3231676593599
480,0.66739602751181,0.667447885114997,5.18576031860452e-05,0.239581047406963,0.239581047406963,-0.00635107763401165,0.0504339297184251,1.24147655875951,2.11350910933305,1.24147655875951
500,0.626271629731606,0.631525933448249,0.00525430371664337,-0.0271977746347694,-0.0271977746347694,0.000929676533314126,0.0384107653421066,0.976014232235834,0.988878481558305,0.976014232235834
520,0.63900724479116,0.631991770184369,-0.00701547460679175,0.583796014739293,0.583796014739293,-0.0177548424820731,0.0467690571155116,1.4772568066984,1.50801134703837,1.4772568066984
540,0.632708759035081,0.633430466098816,0.000721707063734423,0.251505630530738,0.251505630530738,-0.00419548605005142,0.0430149737609045,1.11603999072878,1.82862624563043,1.11603999072878
560,0.636795531068369,0.648387976258979,0.0115924451906093,-0.384807133511698,-0.384807133511698,0.00338699962718667,0.0470750617994795,1.33585004361354,0.824174911573332,1.33585004361354
