addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.368226562898301,0.293243499028967,-0.0749830638693348,0.282736350758163,0.999245841964907,-0.0861673774778181,0.0459007307035356,2.43099658932612,2.99925101741195,2.430996537353
2,0.293243499028967,0.239350283077564,-0.0538932159514024,0.485528852982252,0.984131870242662,-0.0654479610427348,0.0463314085199218,2.58460961370112,2.32833595016117,2.58460947420047
3,0.239350283077564,0.199742539982816,-0.0396077430947479,0.404568345533279,0.953078598091028,-0.0473425151171145,0.0452792650516752,2.41427777009448,1.67046616729152,2.41427773091068
4,0.199742539982816,0.212055544204773,0.0123130042219569,0.385169313403714,0.761622249528465,-0.0316052830106777,0.0537556236237948,2.7628607654501,1.61870114726051,2.76286084161488
5,0.212055544204773,0.179710505519272,-0.0323450386855015,0.261626650607013,0.999389890626279,-0.115141447265549,0.046699926708298,2.58546814345819,3.67838543969895,2.58546803110634
20,0.129174392267277,0.137505058619366,0.00833066635208876,-0.0896252956945646,0.94718169824947,-0.0779572243451811,0.039034088465208,2.68357402015034,3.95774210319881,2.68357409312
40,0.171011567471586,0.0919123332269589,-0.0790992342446271,0.0796005679526651,0.994711717667323,-0.109661086958149,0.0338339066597396,2.59536122041772,4.55577847473213,2.59536129515207
60,0.104516999897414,0.135334709124537,0.0308177092271225,-0.552312205608539,0.996912975540634,-0.103200050668124,0.041216997745995,2.51090313481321,3.55703071198508,2.51090314672014
80,0.112848333270279,0.122205930432822,0.00935759716254303,-0.140321557469339,0.990936491674191,-0.104753795861499,0.0482581782559179,2.08915652799166,3.31299328121452,2.08915650381341
100,0.121268145579971,0.102506270680887,-0.0187618748990846,0.0154391201174232,0.998347027319628,-0.105080332862257,0.0406933695366476,1.86905969013901,4.06855689926611,1.86905974299877
120,0.102277892446716,0.128749802305849,0.0264719098591336,-0.589379974939862,0.995849230763007,-0.117031623204653,0.0556901308677401,2.13005580136318,3.85485574886626,2.13005575682985
140,0.11344906603608,0.0943612167203224,-0.0190878493157576,0.334967933089561,0.998082497826491,-0.101772118917214,0.043898562823126,2.02301457843975,4.25550290951863,2.02301459203904
160,0.0943536856443347,0.12219958534687,0.0278458997025351,0.342064108354588,0.99456274232138,-0.105884492179748,0.0462868064561391,2.13278406278685,4.07177253727446,2.13278407828818
180,0.099251660163967,0.120913685476896,0.0216620253129291,-0.439708606734265,0.994381222933327,-0.130627618148047,0.0467585472368663,2.37044279111118,4.22559120897669,2.37044278242999
200,0.104906112747823,0.111687054029796,0.00678094128197282,0.52587178185415,0.995577718399552,-0.121895603858764,0.0508188963645796,2.81436269406588,4.01629349804128,2.81436258179783
220,0.0801470670778861,0.136364096710589,0.0562170296327026,-0.710556364722414,0.996455705033294,-0.115628824294051,0.0581839930386192,2.99676533597282,3.38833366317108,2.99676532562777
240,0.0779747349046064,0.120266375153802,0.0422916402491954,-0.321449486344484,0.994844664217083,-0.106732808033706,0.0416754039967453,2.73150527089728,4.68786503778988,2.73150530062479
260,0.125837081896225,0.0663185333323611,-0.0595185485638643,0.602551865707293,0.998606754186209,-0.107704605413871,0.0427771242845475,2.65473300993918,4.25321668043068,2.65473305908511
280,0.118695072621924,0.085808354017811,-0.0328867186041133,0.604206139449133,0.993263425833606,-0.126688466312863,0.0449260358437888,3.0720707177072,5.32340170374507,3.07207059272752
300,0.0639949184669672,0.132052027030051,0.0680571085630835,-0.604479193089807,0.995646124866008,-0.102252772490197,0.0441566733559083,3.08496055420176,4.45058967210849,3.08496064279617
320,0.081320436622738,0.12355323704873,0.0422328004259922,-0.849514126190607,0.992613546052547,-0.128919669160445,0.0506822595901642,3.86942681585667,4.16897438262305,3.86942685988004
340,0.0646626644704171,0.132326371428469,0.0676637069580514,-0.694833855385822,0.99538447778821,-0.105694494506292,0.0507681836509239,3.79206940973428,3.61926100414848,3.79206948540479
360,0.0762565052606711,0.113774813157223,0.0375183078965516,-0.843635277135084,0.997551167696665,-0.0996385494222254,0.0456394197551024,4.10753008829408,3.70711906347954,4.10753005525682
380,0.0715038556845984,0.116164329293536,0.0446604736089376,-0.908863525538957,0.997508021631314,-0.113806605061417,0.0416627623866972,4.16105107348146,4.67475415006327,4.16105106436254
400,0.124830582593416,0.052593926012054,-0.0722366565813618,-0.712820453446044,0.999236620712835,-0.111599372684912,0.0366365785884208,3.23886774433844,5.17435658318608,3.23886772349099
420,0.120527379185355,0.0690129967422762,-0.0515143824430788,0.817256555289813,0.998435182577165,-0.12008545779647,0.0404358622124312,3.93765283926776,4.70049997920312,3.93765285220306
440,0.059080253062754,0.11772694031788,0.0586466872551261,0.733734384226409,0.99424883545253,-0.0919914765177082,0.0387945785130635,3.39236196513939,4.22621478512285,3.39236187556315
460,0.064493339178245,0.109746627126383,0.0452532879481379,-0.283026057914802,0.997670439120816,-0.101197496699451,0.0388986755771598,2.58996899628942,4.28500251174744,2.58996908964117
480,0.0933894380646366,0.0896743614012512,-0.00371507666338543,-0.627482818563844,0.997305307839926,-0.124786626970491,0.0443638733879214,3.0040978584354,5.11778282120425,3.00409800239567
500,0.0715340645532112,0.109240368254561,0.0377063037013495,-0.525246882449629,0.992827873959846,-0.107561681090828,0.0479888891291406,2.87785543018535,4.49817163930178,2.87785547921827
520,0.0496823250739819,0.108692069561236,0.0590097444872543,0.0748311836774705,0.991548868680859,-0.0622360303981356,0.0653332834317563,3.57382082671666,1.8894785878766,3.57382080470636
540,0.074374013190516,0.108188267169963,0.0338142539794475,-0.755334236600401,0.998279494829756,-0.116132949184266,0.0408198826134849,3.74271834532139,4.77427930162815,3.74271843678628
560,0.125369534831084,0.0530892779002206,-0.0722802569308636,-0.123740147977276,0.99808082285672,-0.105216976158034,0.0373063943041346,2.85535828771776,4.59734350004031,2.85535829303159
580,0.0721568988789577,0.106624561313381,0.0344676624344234,0.311508738845202,0.997465331328644,-0.106666159497451,0.0446257679644354,2.88174205711505,4.14571153740669,2.88174195378399
