addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.494337989768463,0.492292369850322,-0.00204561991814134,0.259950334687472,0.259950334687472,-0.00543318386022855,0.0366264491454406,0.825305533378687,0.802269131230788,0.825305533378687
2,0.492292369850322,0.489236202128788,-0.00305616772153339,0.452081420760134,0.452081420760134,-0.00994362458422192,0.0457949286652917,1.23919625638411,0.725797659249842,1.23919625638411
3,0.489236202128788,0.48486204437358,-0.0043741577552085,0.37045920482123,0.37045920482123,-0.00710308259029015,0.0386013340922296,0.910256137505085,0.926952008733378,0.910256137505085
4,0.48486204437358,0.486182467662365,0.00132042328878512,0.0690142456278987,0.0690142456278987,-0.00294979707726217,0.0449440779558169,1.01111883053499,0.643245788124973,1.01111883053499
5,0.486182467662365,0.484259020783194,-0.00192344687917079,0.332732280639159,0.332732280639159,-0.00672885956787621,0.0425195092365311,1.08323094867143,0.888445240991766,1.08323094867143
20,0.470981263171856,0.466184666105948,-0.00479659706590752,0.599061633745311,0.599061633745311,-0.0114142219092962,0.0448706747396972,1.15917532192938,0.713087652931022,1.15917532192938
40,0.467019417409638,0.468454089649691,0.00143467224005234,0.28931423574379,0.28931423574379,-0.00255252411909257,0.037117337541175,0.88014017008504,0.566270865371199,0.88014017008504
60,0.484762134075197,0.485489757808191,0.000727623732993898,0.437999919807142,0.437999919807142,-0.00741921318450431,0.0495290641788881,1.42435074742464,0.860899877957985,1.42435074742464
80,0.485388467577471,0.491888297723283,0.00649983014581218,0.170717056524388,0.170717056524388,-0.00383842673758771,0.0526656463792192,1.34501504510914,0.752414507888709,1.34501504510914
100,0.490259218982326,0.497911307616682,0.00765208863435574,-0.104603651101926,-0.104603651101926,-0.000418893068488234,0.0491614910113532,1.58753432599445,0.842276614169244,1.58753432599445
120,0.46956329202218,0.473331198656237,0.00376790663405735,-0.0260734692196051,-0.0260734692196051,-0.000560171021067778,0.0369339575410545,1.00728989605295,0.616445335129024,1.00728989605295
140,0.473803603108368,0.473665686484932,-0.00013791662343593,0.366762978887106,0.366762978887106,-0.00680387827964141,0.0406936757118065,1.11429283362589,0.725571937274399,1.11429283362589
160,0.490247211152252,0.490942881304274,0.00069567015202221,0.187828112683465,0.187828112683465,-0.00331425415156818,0.0397114313546302,0.859486310485285,0.878297099911951,0.859486310485285
180,0.485073110310014,0.487119709537266,0.00204659922725198,0.25019908477309,0.25019908477309,-0.00488077855841856,0.045287459117761,1.22110733607931,0.770265657256386,1.22110733607931
200,0.469967629142507,0.471580953118459,0.0016133239759516,0.466193296703312,0.466193296703312,-0.0105997642080538,0.0554802351440948,1.94641130249792,0.673618523604603,1.94641130249792
220,0.47390400857738,0.473637492977399,-0.000266515599981532,0.323445138065355,0.323445138065355,-0.00434026619029622,0.0418999817665723,0.921823824498298,0.77962131760913,0.921823824498298
240,0.482568107212356,0.482323543318498,-0.000244563893857908,0.489386621018955,0.489386621018955,-0.0108468766765297,0.0523216645292826,1.70482980058263,0.828776475476608,1.70482980058263
260,0.484892013670598,0.484824671549725,-6.73421208730041e-05,0.267248468995845,0.267248468995845,-0.00746704201768857,0.0489960542735325,1.23049872234412,0.735675236757749,1.23049872234412
