addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.371594009963739,0.406704000246741,0.0351099902830017,-0.421588232901198,-0.421588232901198,0.0134196511266367,0.0473587225635968,1.61778336639212,2.19217100259668,1.61778336639212
2,0.406704000246741,0.389205951661486,-0.0174980485852544,0.476053145483833,0.476053145483833,-0.0340671686713468,0.0423612135812425,1.24465063338564,3.36226814790973,1.24465063338564
3,0.389205951661486,0.381413681298381,-0.0077922703631057,0.497559545552885,0.497559545552885,-0.0240755295198316,0.0408191247625247,1.20526926586811,2.34492529338808,1.20526926586811
4,0.381413681298381,0.38710782361219,0.00569414231380894,0.150126242361165,0.150126242361165,-0.0109128479117016,0.0436753749842748,1.17412020643414,1.95250400776027,1.17412020643414
5,0.38710782361219,0.378759536959241,-0.00834828665294862,0.456587768759791,0.456587768759791,-0.0197849394674035,0.0374805362873986,1.03584401395753,2.38145870622671,1.03584401395753
20,0.374520913650292,0.37737026321304,0.00284934956274768,0.472333256461167,0.472333256461167,-0.0299130433895471,0.0499069829666213,1.71788491418152,2.31811743195029,1.71788491418152
40,0.371656220228052,0.367877046230838,-0.0037791739972145,0.440542946381527,0.440542946381527,-0.0133977820974711,0.0365195169852413,0.834238491827785,1.53091022069555,0.834238491827785
60,0.350995033776298,0.342738454492918,-0.00825657928338025,0.619675666186505,0.619675666186505,-0.0133187774545791,0.0298645134206233,0.741635114680755,1.20707505341248,0.741635114680755
80,0.367997906533359,0.356619911796347,-0.0113779947370121,0.646394924688468,0.646394924688468,-0.0458387671187393,0.0540503084451269,1.64187831011321,2.19864826839945,1.64187831011321
100,0.404199181208726,0.363063672170924,-0.0411355090378024,0.714248782909774,0.714248782909774,-0.0834120177984681,0.05666015894633,1.87907204083275,3.92546447759131,1.87907204083275
120,0.315165264227813,0.311997267811392,-0.00316799641642151,0.461989103645657,0.461989103645657,-0.0131922328685118,0.037262533139913,0.913864280537831,1.58081311097479,0.913864280537831
140,0.343348759046034,0.330661959715447,-0.0126867993305871,0.809159322561198,0.809159322561198,-0.05447189189246,0.0553907728829163,1.74236731720005,2.16002240832645,1.74236731720005
160,0.313230646778492,0.315054807628245,0.00182416084975295,0.399931911351338,0.399931911351338,-0.0186800021355386,0.0443756040585066,1.17452726231258,1.4981975596008,1.17452726231258
180,0.391176420982541,0.421397861565393,0.0302214405828519,-0.388115335639603,-0.388115335639603,0.0222044841493928,0.0367178488199908,1.12738185134711,3.11684508815663,1.12738185134711
200,0.325462894663239,0.334405618034485,0.00894272337124657,0.279901639696996,0.279901639696996,-0.0100498063505941,0.0423187377135058,1.12287147903402,1.37956215388214,1.12287147903402
220,0.308868678623428,0.307323541823842,-0.00154513679958562,0.458695645006465,0.458695645006465,-0.0193463575636844,0.0432172990827557,1.17187938596104,1.64481707914149,1.17187938596104
240,0.326585323136859,0.324879822598692,-0.00170550053816693,0.659077062332017,0.659077062332017,-0.0365316782844515,0.0490683985756948,1.65932537410311,1.84065143889844,1.65932537410311
260,0.322682884211601,0.324669050277742,0.00198616606614022,0.409547647657846,0.409547647657846,-0.0159361904242949,0.0427362018008176,1.49669321514224,1.66092465415162,1.49669321514224
280,0.29915767292776,0.302950744982499,0.00379307205473817,0.334764745854944,0.334764745854944,-0.0167186818239843,0.048160114986616,1.437664753841,1.84663753544495,1.437664753841
300,0.284374371009578,0.281172079849352,-0.00320229116022663,0.435759273389991,0.435759273389991,-0.017941152702311,0.0406649090237832,1.06385746658322,1.42351074452592,1.06385746658322
320,0.295876197324849,0.294371984245545,-0.00150421307930348,0.659348177138823,0.659348177138823,-0.0441291497692346,0.0508207160938601,1.74978842803616,2.51330892209164,1.74978842803616
340,0.321460065011939,0.316133740033333,-0.00532632497860608,0.696916506425452,0.696916506425452,-0.0433090244433658,0.0487606309541833,1.96686489311222,2.64298142845834,1.96686489311222
360,0.297024134046546,0.329675165775668,0.0326510317291221,0.101530596652012,0.101530596652012,-0.00937273082215136,0.0471365580265751,1.99364977459763,1.31815619732566,1.99364977459763
380,0.309087722782698,0.307406193370895,-0.00168152941180272,0.43267173331723,0.43267173331723,-0.0114749678262383,0.0344051925462482,0.961748774113409,1.45211136802914,0.961748774113409
400,0.311648791323216,0.320189621584301,0.00854083026108471,0.513006940885325,0.513006940885325,-0.0251621107162757,0.0507626380151585,2.07100741329973,1.9789688894748,2.07100741329973
420,0.3198569113832,0.320429583826936,0.000572672443735434,0.60242246769672,0.60242246769672,-0.0354195236415883,0.0503128872660158,2.2576653000722,1.83981708795803,2.2576653000722
