exactDistance,weightedDecisionMSE,conditionalVariance,varianceFraction,gradientCosine,objectiveGap,reverseCoverageGap,seenObjectiveGap,conditionalSeenGap,singletonObjectiveGap,multipleObjectiveGap,archiveExcludedObjectiveGap,archiveUnseenObjectiveGap,directionError,seenDirectionError,singletonConditions,multipleConditions,archiveExcludedConditions,archiveUnseenConditions,queryConditions,generatedFeasibleRate,offlineFE,offlineObjRows,offlineConRows,addedUpdates,trainingSeconds,problem,stage,stream,loss
0.3715940117836,0.00156158169200488,5.46841806848427e-06,0.00350184565846406,-0.589813539612511,1.24093823956098,0.253046211537626,0.131992060274897,0.455993933426924,0.136375330793011,0.079392814057535,0.24520311678157,1.32379864522495,16.5884242340441,10.6738141030532,12,1,1,186,200,0.36,200,400,200,0,0,LIRCMOP5_BC,late,3,distance
0.258925139904022,0.00114727617381424,5.46841806848427e-06,0.00476643566152338,0.329860730756483,1.25034516530832,0.173274165282711,0.0533567567784424,0.337827197115065,0.0556775972937011,0.0255066705953385,0.109011816158364,1.34014184627627,12.6608906896493,2.7202202512172,12,1,1,186,200,0.41,200,400,200,20,2.64799441666667,LIRCMOP5_BC,late,3,distance
0.223316550254822,0.00108251988365653,5.46841806848427e-06,0.00505156362579974,-0.522575900566214,0.968770224129946,0.13783881040321,0.0332369135094999,0.287911381575736,0.0355109238576637,0.00594878933153455,0.00793287185103744,1.03932275311029,12.6457424362859,1.49253999976446,12,1,1,186,200,0.37,200,400,200,200,15.348744375,LIRCMOP5_BC,late,3,distance
0.181153118610382,0.000930800442021342,5.46841806848427e-06,0.00587496290462535,-0.503262927399935,0.794701583645405,0.0967123504135213,0.02919985081752,0.277836454047416,0.0306562328924778,0.0117232659180257,0.0118542955594377,0.852413249316633,13.7606659775344,0.884799009242431,12,1,1,186,200,0.395,200,400,200,2000,124.0069575,LIRCMOP5_BC,late,3,distance
