addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.607987167217591,0.609336944835818,0.00134977761822697,0.210397364306776,0.210397364306776,-0.005070754127541,0.0419707002413333,1.0987567439533,1.67233439310837,1.0987567439533
2,0.609336944835818,0.609345724025486,8.77918966790681e-06,0.264381319731818,0.264381319731818,-0.00711869703291445,0.0490784065748092,1.25274287428265,0.968865195014045,1.25274287428265
3,0.609345724025486,0.603754841457004,-0.00559088256848206,0.387102570342063,0.387102570342063,-0.0149039460316951,0.0508558855545923,1.410205984514,0.935381179816981,1.410205984514
4,0.603754841457004,0.610794605824653,0.00703976436764897,-0.0950562690215864,-0.0950562690215864,-0.0014438914447584,0.0476517174568477,1.51914175349776,0.886339394338623,1.51914175349776
5,0.610794605824653,0.601828475217286,-0.0089661306073674,0.606623487234014,0.606623487234014,-0.0154440737515942,0.0456218119361728,1.1462703611169,1.77942285993212,1.1462703611169
20,0.59694538421057,0.601615727997994,0.00467034378742448,0.218428778900235,0.218428778900235,-0.00370029899992762,0.0478118681894402,1.23582202653292,0.919778145272736,1.23582202653292
40,0.606120817521712,0.618989780563397,0.0128689630416853,-0.204504866957231,-0.204504866957231,0.00450957756309345,0.0448193677644555,1.20762929081331,0.871568396727149,1.20762929081331
60,0.611729638314074,0.608048851396536,-0.00368078691753815,0.445639774673246,0.445639774673246,-0.0107674820942127,0.0427048531932016,1.02088335693829,1.19296203494843,1.02088335693829
80,0.594748447637748,0.598071805307092,0.00332335766934388,0.0555468918879142,0.0555468918879142,-0.00343498365775447,0.0451856098381988,1.18740765571292,0.698314005325935,1.18740765571292
100,0.633062567275232,0.624723307824651,-0.00833925945058089,0.553015027269143,0.553015027269143,-0.0193049006778436,0.0505962680755031,1.3155470172606,1.91439165841291,1.3155470172606
120,0.610821005800227,0.610437040565737,-0.000383965234490136,0.386299535164732,0.386299535164732,-0.00805751178493789,0.0473483181213828,1.22845234245277,0.853556243278084,1.22845234245277
140,0.613195280482805,0.610178310975976,-0.00301696950682973,0.446480801508,0.446480801508,-0.00857851080109219,0.0397758900392304,1.08193937580471,0.867939375286628,1.08193937580471
160,0.598443552728704,0.608316973231014,0.00987342050231044,0.244216566395495,0.244216566395495,-0.00333988438502798,0.0509374345278317,1.56784966561167,0.930838337631983,1.56784966561167
180,0.603024728602271,0.602868656617964,-0.000156071984306227,0.297948115567811,0.297948115567811,-0.0100812468810818,0.0460641403768378,1.45786075214399,1.5216858994258,1.45786075214399
200,0.618277492951358,0.614965580211797,-0.003311912739561,0.397961195767304,0.397961195767304,-0.00845270257885126,0.0372867633323708,1.00399138957997,0.940448830765431,1.00399138957997
220,0.617693048633752,0.615601391044635,-0.00209165758911634,0.310487946466117,0.310487946466117,-0.00924576269254576,0.0474025824976135,1.5004283248925,1.14206820869856,1.5004283248925
