problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP7_BC,1,ref_only,10000,10133,46,67,1,0.23,67,0,0.00889946174637093,0.0132335518606783,67,30,2,0.00353096179183136,19.1044776119403,0.301935427270171,0.435988471317979,0,0.421851176397967,0.238805970149254,0.404957100267855,1.12474107034344,zero,30,0,30,14,0.447761194029851,0.00229654890819341,0.00593036929807772,0,0.0133093263401619,NaN,0.433333333333333,-0.00514037024809763,0.478260869565217,0.0062702382237953,0.016636116052548,0.016636116052548,NaN,0.466666666666667,400,64,528,528,383,145,201,39,93,33,2736,76,93,93,93,87,67,67,67,67,67,0,30
LIRCMOP7_BC,1,ref_only,30000,30143,133,142,1,0.48,142,0,0.00144268792700746,0.0027995307789769,142,30,2,0.00748353096179183,9.01408450704225,0.18157245146502,0.26222820847507,0,0.527993087800776,0.0422535211267606,0.176724971945456,0.165297400326134,zero,30,0,30,1,0.211267605633803,0.00162440601142778,0.00257439451627903,0,0.00264560257909892,NaN,0.366666666666667,-0.00855168605296638,0.0416666666666667,0.00243814132428618,0.00531753618270801,0.00531753618270801,NaN,0.0333333333333333,400,144,688,688,365,323,269,57,100,57,8717,19,170,170,170,170,142,142,142,142,142,0,30
LIRCMOP7_BC,1,ref_only,50000,50153,220,57,1,0.19,57,0,0.000244185166065434,0.00160300143635978,57,30,2,0.00300395256916996,22.4561403508772,0.202500050054473,0.465215493802718,-0,0.563860462869083,0.105263157894737,0.218438963920789,0.522998381039611,zero,26,4,30,2,0.526315789473684,0.000946180730945383,0.00151826413367734,0,0.00174105448330695,NaN,0.766666666666667,0.0311402408022405,0.105263157894737,0.00278880412876297,0.00768207669880163,0.0078425448055994,0.00385090330561433,0.0666666666666667,400,52,504,504,319,185,187,43,58,23,8320,7,66,66,66,66,57,57,57,57,57,0,30
LIRCMOP7_BC,1,ref_only,70000,70163,307,40,1,0.14,40,0,0.00207926492617652,0.00816439256269071,40,30,2,0.00210803689064559,32,0.390280653689235,0.568536820899644,0,0,0,0.49530708785187,0.825195611771284,zero,10,20,30,5,0.75,0.00599252132765582,0.0169017031509856,0,0.0179464796139767,NaN,0.9,0.0716778398033934,0.285714285714286,0.0092415785408869,0.0187498200246723,0.0111680542849571,0.0196295200814115,0.166666666666667,400,49,498,498,353,145,163,43,27,15,7383,1,43,43,43,41,40,40,40,40,40,0,30
LIRCMOP7_BC,1,ref_only,100000,100063,437,240,1,0.8,240,0,0.00262755287020761,0.00717285431599102,240,30,2,0.0126482213438735,5.33333333333333,0.378934469053837,1.01021608329845,0,1,0.141666666666667,0.79799372390928,0.718316200827854,zero,17,13,30,2,0.125,0.00628337175417555,0.0113621552776441,0,0.0156453105712788,NaN,0.4,-0.00987406331144269,0.025,0.00874823924672894,0.0158470089938761,0.0169928570804113,0.0144483570368879,0.0666666666666667,400,240,880,880,385,495,354,82,100,82,16345,0,246,246,246,246,240,240,240,240,240,0,30
LIRCMOP8_BC,1,ref_only,10000,10116,47,125,1,0.42,125,0,0.00395247202406622,0.0124031563873534,125,30,2,0.00658761528326746,10.24,0.380464407507048,0.528013159721925,0,0.841809125342472,0.192,0.497639019592256,2.32392335247587,zero,26,4,30,29,0.24,0.00908909584620648,0.0146499805527693,0,0.0236958642250843,NaN,0.433333333333333,-0.00148919950675119,0.380952380952381,0.0196485363758303,0.02709030110418,0.0273275702103219,0.0261949015831378,0.966666666666667,400,117,634,634,452,182,266,63,77,48,5301,0,143,143,143,143,125,125,125,125,125,0,30
LIRCMOP8_BC,1,ref_only,30000,30126,134,142,1,0.48,142,0,0.00151027463974876,0.0049565670465882,142,30,2,0.00748353096179183,9.01408450704225,0.425473163677623,0.738040038071078,0,0.675603909904976,0.0704225352112676,0.544433429676797,1.36601244861849,zero,18,12,30,14,0.211267605633803,0.00374320531406788,0.00743082210603116,0,0.0094935621953535,NaN,0.5,0.00765231047185908,0.1875,0.00558953049664401,0.00999296708571772,0.00986502399211759,0.0157652024838706,0.466666666666667,400,132,664,664,453,211,288,69,74,53,6644,10,157,157,157,154,142,142,142,142,142,0,30
LIRCMOP8_BC,1,ref_only,50000,50136,221,180,1,0.6,180,0,0.00134703855747838,0.00373808329232546,180,30,2,0.00948616600790514,7.11111111111111,0.237826747221327,0.499191372171711,0,0.974355312507717,0.2,0.387541666407978,0.268396138709193,zero,30,0,30,2,0.166666666666667,0.00230148004956146,0.0134066281789883,0,0.0134066281789883,NaN,0.866666666666667,0.0479440303901825,0.0333333333333333,0.00380660151776917,0.0141305332523001,0.0141305332523001,NaN,0.0666666666666667,400,177,754,754,379,375,314,66,100,66,11444,0,198,198,198,195,180,180,180,180,180,0,30
LIRCMOP8_BC,1,ref_only,70000,70146,308,144,1,0.49,144,0,0.000913847269580411,0.00336350729301815,144,30,2,0.00758893280632411,8.88888888888889,0.308036681851266,0.492783971585032,0,1,0.1875,0.514158165507321,0.722073196977291,zero,30,0,30,12,0.208333333333333,0.0311790339876659,0.0779497470392259,0,0.0779497470392259,NaN,0.2,-0.0752864269932997,0.0612244897959184,0.0381598530059875,0.0807257653295442,0.0807257653295442,NaN,0.4,400,168,736,736,381,355,309,64,100,64,14465,0,192,192,192,183,144,144,144,144,144,0,30
LIRCMOP8_BC,1,ref_only,100000,100046,438,205,1,0.69,205,0,0.00186217014654846,0.00577647173849473,205,30,2,0.0108036890645586,6.24390243902439,0.342557469247387,0.589400058463856,0,1,0.0878048780487805,0.618426977057282,0.689719450120925,zero,29,1,30,5,0.146341463414634,0.0045353419351443,0.009723834225393,0,0.0111287545901396,NaN,0.533333333333333,0.000382190743939692,0.101449275362319,0.00614338384002259,0.0121740690299336,0.0122038426560765,0.00922862934243216,0.166666666666667,400,222,844,844,380,464,337,72,100,72,17311,0,216,216,216,216,205,205,205,205,205,0,30
LIRCMOP9_BC,1,ref_only,10000,10051,45,48,1,0.16,48,0,0.00270674414389311,0.00939762022007423,48,30,2,0.0025296442687747,26.6666666666667,0.166316857022111,0.368581256593158,0.459417729109886,0.962967762899537,0.5,0.850713479298283,15.4370233371453,zero,30,0,30,11,0.625,0.000152235703432632,0.067754763710614,0,0.0743541527723978,NaN,0.6,0.00880428653072472,0.25,0.00329952452214403,0.0801097409756212,0.0801097409756212,NaN,0.366666666666667,400,45,490,490,259,231,156,19,87,18,7001,90,54,54,54,54,48,48,48,48,48,0,30
LIRCMOP9_BC,1,ref_only,30000,30228,133,36,1,0.12,36,0,0.00190026813687786,0.00670676791981357,36,30,2,0.00189723320158103,35.5555555555556,0.0962464114535488,0.154889911158557,0.353547572293742,0.683733607552042,0.75,0.27350995099742,0.469668384059406,zero,30,0,30,0,0.833333333333333,0.000571578813020674,0.00057188398684038,0,0.00300892604711347,NaN,0.966666666666667,0.00294872144151553,0,0.00773320502100795,0.0117355457523922,0.0117355457523922,NaN,0,400,33,466,466,330,136,207,13,95,13,12273,12,39,39,39,39,36,36,36,36,36,0,30
LIRCMOP9_BC,1,ref_only,50000,50008,219,35,1,0.12,35,0,0.00200944172055034,0.00647846571103092,35,30,2,0.00184453227931489,36.5714285714286,0.0734072811601953,0.132810175573639,0.173042095123059,0.636693137876587,0.514285714285714,0.219031261383531,0.100517517978886,zero,30,0,30,22,0.857142857142857,4.55919934550939e-05,0.000611249479124132,0,0.00138306239258248,NaN,0.6,0.00280905699210354,0.416666666666667,0.0049059766326032,0.00724926859412217,0.00724926859412217,NaN,0.733333333333333,400,36,472,472,284,188,201,16,72,13,8610,0,39,39,39,35,35,35,35,35,35,0,30
LIRCMOP9_BC,1,ref_only,70000,70018,306,50,1,0.17,50,0,0.00266381466042961,0.00854734379954237,50,30,2,0.00263504611330698,25.6,0.064021898727166,0.118016752753259,0.524235531190387,0.969205810654355,0.64,0.200378215048056,0.418186977106648,zero,30,0,30,18,0.6,0.00112171216773996,0.108258968841645,0,0.109981248860873,NaN,0.466666666666667,-0.000304848590177084,0.352941176470588,0.00395525306357004,0.121094020529914,0.121094020529914,NaN,0.6,400,48,496,496,291,205,193,18,92,18,5199,0,54,54,54,50,50,50,50,50,50,0,30
LIRCMOP9_BC,1,ref_only,100000,100148,437,54,1,0.18,54,0,0.00140326768574408,0.00689201466000315,54,30,2,0.00284584980237154,23.7037037037037,0.0788635453227213,0.28942529334448,0.837534068406315,0.974643905533712,0.611111111111111,0.500239318949783,1.80678578720178,zero,30,0,30,13,0.555555555555556,0.00848017588213869,0.0250435452661853,0,0.0255281827540531,NaN,0.233333333333333,-0.00475132517382126,0.222222222222222,0.00951385350427042,0.0370613915985123,0.0370613915985123,NaN,0.433333333333333,400,61,522,522,297,225,179,18,99,18,6809,9,54,54,54,54,54,54,54,54,54,0,30
LIRCMOP10_BC,1,ref_only,10000,10150,46,39,1,0.13,39,0,0.00465878541241199,0.0120638321197976,39,30,2,0.00205533596837945,32.8205128205128,0.372654518321248,0.961333937270423,0.232018729977777,0.501059956051963,0.384615384615385,1.18894982132864,1.54450112921001,zero,28,2,30,0,0.769230769230769,0.000180365296024099,0.000264833405920913,0,0.00027991536594102,NaN,0.133333333333333,-0.0605998626874342,0,0.0108230561152204,0.0209478718396015,0.0202806757722655,0.0223317784670827,0,400,39,478,478,377,101,223,18,47,15,5493,21,41,41,41,41,39,39,39,39,39,0,30
LIRCMOP10_BC,1,ref_only,30000,30160,133,69,1,0.23,69,0,0.006513499256524,0.0201298548844082,69,30,2,0.00363636363636364,18.5507246376812,0.0962384530702169,0.12223277560126,0.593212995020636,0.981995190142645,0.797101449275362,0.414608626102511,0.534544713163162,zero,30,0,30,28,0.434782608695652,0.000137347194447431,0.0002696250114873,0,0.000745938281507056,NaN,0.466666666666667,-0.00313623970255578,0.260869565217391,0.00124170170682988,0.00234915441266193,0.00234915441266193,NaN,0.933333333333333,400,58,516,516,328,188,223,33,100,33,4173,72,72,72,72,69,69,69,69,69,69,0,30
LIRCMOP10_BC,1,ref_only,50000,50170,220,80,1,0.27,80,0,0.00807066677169831,0.0203925575575773,80,30,2,0.00421607378129117,16,0.0674048135116401,0.174067519146475,0.784237459420985,0.975800570873518,0.8125,0.119682614511717,0.0685973895791606,zero,30,0,30,8,0.375,6.38291864984951e-05,7.83803595068049e-05,0,8.21670605732895e-05,NaN,0.666666666666667,0.00818175807316342,0.148148148148148,0.000616273629045137,0.000810999880600179,0.000810999880600179,NaN,0.266666666666667,400,82,564,564,343,221,268,39,89,34,5916,117,87,87,87,80,80,80,80,80,80,0,30
LIRCMOP10_BC,1,ref_only,70000,70180,307,111,1,0.37,111,0,0.00984362200741122,0.0395621179344706,111,30,2,0.0058498023715415,11.5315315315315,0.0751907306389205,0.129818070601286,0.416087979298087,0.967848276742707,0.693693693693694,0.149731476487281,0.266316853791619,zero,30,0,30,7,0.27027027027027,3.09688070573087e-05,0.000101279103461182,0,0.000134901296522913,NaN,1,0.00620261616817992,0.162162162162162,0.000396908559177364,0.00099417676993113,0.00099417676993113,NaN,0.233333333333333,400,99,598,598,342,256,266,44,100,44,6187,231,111,111,111,111,111,111,111,111,111,0,30
LIRCMOP10_BC,1,ref_only,100000,100080,437,133,1,0.45,133,0,0.0081152632773244,0.0265818504030141,133,30,2,0.00700922266139657,9.62406015037594,0.0962865325467206,0.173028583756201,0.752943638835879,0.964407491533654,0.736842105263158,0.140399053630208,0.161600936780124,zero,30,0,30,8,0.225563909774436,0.000223799658783249,0.000774221622001849,0,0.00105786283569846,NaN,0.666666666666667,0.00787804843843763,0.133333333333333,0.000802718954461263,0.00208737987998018,0.00208737987998018,NaN,0.266666666666667,400,123,646,646,369,277,285,51,100,51,7671,277,143,143,143,133,133,133,133,133,133,0,30
