problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,25868,21715,19366,7038,7038,154,6884,911,0.0694946302318356,0.0744678991277608,0.0426963362349887,0.979539641943734,0,1,0.0649350649350649,0.499273678094131,0.0530214991284137,0,0,0,0.0014208581983518,10,0,0,0.0649350649350649,3437,365,0.169870535959988,0.169870535959988,1,1,95,917,883,883,0.254658199323819,0.242859315360426,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP1_BC,DASCMOP_BC,2,1002,24302,20520,18890,6998,6998,168,6830,918,0.0710972325681107,0.0762406339467927,0.0445288529356065,0.977279222635039,0,1,0.0535714285714286,0.618740849194729,0.0505124450951684,0,0,0,0.00128608173763933,9,0,0,0.0535714285714286,4226,345,0.153143246638184,0.153143246638184,1,1,99,898,857,857,0.252844313986286,0.239668442831595,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP1_BC,DASCMOP_BC,3,1003,26401,21704,19281,7043,7043,147,6896,919,0.0608666730415098,0.0659044248823533,0.0372003077496233,0.981257986653415,0,1,0.102040816326531,0.492894431554524,0.056699535962877,0,0,0,0.00212977424393014,15,0,0,0.102040816326531,3399,391,0.193852591282897,0.168766768965283,1,1,98,910,878,878,0.262019338112308,0.240853352886175,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP1_BC,DASCMOP_BC,4,1004,26578,22877,19721,7188,7188,188,7000,919,0.0617095553127843,0.0652103337878837,0.0391391996352168,0.975514746800223,0,1,0.0638297872340425,0.625714285714286,0.0644285714285714,0,0,0,0.00166944908180301,12,0,0,0.0638297872340425,4380,451,0.182651611299538,0.182651611299538,1,1,95,909,892,892,0.239157253938846,0.228762458443064,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP1_BC,DASCMOP_BC,5,1005,25172,20947,19297,7152,7152,111,7041,916,0.0759961295942671,0.0831253353121501,0.0448987220396633,0.98587807606264,0,1,0.0900900900900901,0.537849737253231,0.0549637835534725,0,0,0,0.00139821029082774,10,0,0,0.0900900900900901,3787,387,0.207458406942649,0.176262439415982,1,1,100,916,867,867,0.255399839890043,0.23669855582803,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP1_BC,DASCMOP_BC,6,1006,25835,21954,19187,7009,7009,201,6808,916,0.0578931543070049,0.0619278263428014,0.0348337544437722,0.972606648594664,0,1,0.0447761194029851,0.554935370152762,0.070358401880141,0,0,0,0.00128406334712512,9,0,0,0.0447761194029851,3778,479,0.207863720418122,0.183128708215714,1,1,100,884,846,846,0.247286646891445,0.229295935595315,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP2_BC,DASCMOP_BC,1,1001,32698,29750,20339,7241,7241,532,6709,916,0.0565483203628125,0.0607620092269698,0.0136878640437522,0.92915343184643,0.018796992481203,1,0.0357142857142857,0.471903413325384,0.133700998658518,0.00215982721382289,6,6.00264421641681e-06,0.00262394696865074,19,0,10,0.0357142857142857,3166,897,0.175097905068741,0.146288771007284,1,1,100,776,772,772,0.200309831035497,0.189792624738801,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP2_BC,DASCMOP_BC,2,1002,30914,28058,19655,7105,7105,576,6529,918,0.0418318926831398,0.0438022945852963,0.0210699473628156,0.921323011963406,0.015625,1,0.0295138888888889,0.608209526726911,0.127890948077807,0.00862998921251348,14,6.90788422628857e-07,0.0023926812104152,17,0,9,0.0295138888888889,3971,835,0.168241964267781,0.168241964267781,1,1,100,746,742,742,0.189540461209067,0.18315587377527,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP2_BC,DASCMOP_BC,3,1003,32042,28718,20171,7229,7229,637,6592,919,0.0369429093583997,0.0384464685281532,0.0235703391817122,0.914649329091161,0.00784929356357928,1,0.0313971742543171,0.701456310679612,0.0837378640776699,0.00215982721382289,3,1.54566049444088e-07,0.00276663438926546,20,0,5,0.0313971742543171,4624,552,0.191812374438318,0.191812374438318,1,1,100,742,738,738,0.190949040008511,0.183027709432301,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
DASCMOP2_BC,DASCMOP_BC,4,1004,34209,30538,21094,7287,7287,615,6672,916,0.0392676823626744,0.0409001747622931,0.0222415973474702,0.91889666529436,0.016260162601626,1,0.0390243902439024,0.647182254196643,0.095773381294964,0.00215982721382289,2,0,0.00329353643474681,24,0,10,0.0390243902439024,4318,639,0.146236825495579,0.146236825495579,1,1,100,767,763,763,0.16776742598937,0.160880785045744,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,226.836323166667
