problem,run,mode,sigma,iter,reconstructionWeight,repeat,n,dec_rmse,obj_dist50,obj_dist90,feasible_rate
LIRCMOP10_BC,1,true_train,0,NaN,NaN,NaN,36,0,0,0,1
LIRCMOP10_BC,1,perturb,0.005,NaN,NaN,1,36,0.00498653231170689,0.000142707318442322,0.000466839058702573,0.916666666666667
LIRCMOP10_BC,1,perturb,0.005,NaN,NaN,2,36,0.00504935274864871,0.000145760900631316,0.000467195066077113,0.888888888888889
LIRCMOP10_BC,1,perturb,0.005,NaN,NaN,3,36,0.0051563923485453,0.000105618274474512,0.000455190142444605,0.861111111111111
LIRCMOP10_BC,1,perturb,0.01,NaN,NaN,1,36,0.00966021659489931,0.000330137612288224,0.000870494597971383,0.916666666666667
LIRCMOP10_BC,1,perturb,0.01,NaN,NaN,2,36,0.00967094929445922,0.000343448776133664,0.000670224784496607,0.833333333333333
LIRCMOP10_BC,1,perturb,0.01,NaN,NaN,3,36,0.00999205554669554,0.000308657512316382,0.000814490640707448,0.777777777777778
LIRCMOP10_BC,1,perturb,0.02,NaN,NaN,1,36,0.0203292617423198,0.00103577202386528,0.00211083734401729,0.5
LIRCMOP10_BC,1,perturb,0.02,NaN,NaN,2,36,0.0205809664037355,0.00118606383473209,0.00304708387372112,0.277777777777778
LIRCMOP10_BC,1,perturb,0.02,NaN,NaN,3,36,0.0194134298131591,0.000884074306395728,0.00191620272463733,0.527777777777778
LIRCMOP10_BC,1,perturb,0.05,NaN,NaN,1,36,0.0493469395314382,0.00515870622246591,0.0146934042716461,0.305555555555556
LIRCMOP10_BC,1,perturb,0.05,NaN,NaN,2,36,0.0496519150105117,0.00431470678154851,0.0112749278907802,0.166666666666667
LIRCMOP10_BC,1,perturb,0.05,NaN,NaN,3,36,0.0505337365984296,0.00629242858918065,0.0146717260741863,0.25
LIRCMOP10_BC,1,overfit,0,100,100,1,36,0.247912105521171,0.0426370562729818,0.0433207913637587,1
LIRCMOP10_BC,1,overfit,0,100,500,2,36,0.243342543893966,0.0332116525459659,0.0352684162311832,1
LIRCMOP10_BC,1,overfit,0,300,100,3,36,0.205697622954851,0.00685717759902668,0.0180294507294793,0
LIRCMOP10_BC,1,overfit,0,300,500,4,36,0.209082759447849,0.00730816277983755,0.0191543320867857,0
LIRCMOP10_BC,1,overfit,0,1000,100,5,36,0.20085440363874,0.00689655495017625,0.0183130896113563,0
LIRCMOP10_BC,1,overfit,0,1000,500,6,36,0.179812949104597,0.00616988256102054,0.0163563799751282,0.277777777777778
