problem,run,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP1_BC,2,1,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP1_BC,2,2,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP1_BC,2,3,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP1_BC,2,4,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP1_BC,2,5,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP1_BC,2,6,2,1,0.02,2,0,0.0402830440523157,0.0557446439536105,2,7,3,0.000104695597550123,100,0.817700548744944,1.23227694306848,0,6,1,7,0,3.5,0.0732569253427979,0.0833181767119925,0,0.0833181767119925,9.12686637617713,0,-0.0922552365815265,0,0.0733142647595429,0.0837914291546778,0
DASCMOP1_BC,2,7,3,1,0.03,3,0,0.0331284729071803,0.0348286318679962,3,13,3,0.000157043396325185,100,1.04023192275254,1.04107607393726,0,11,2,13,0,4.33333333333333,0.0342036476611593,0.0372419274352961,0,0.0390231133534743,4.80259226200212,1,0.151913964756109,0,0.038443088491218,0.0395489985273662,0
DASCMOP1_BC,2,8,6,1,0.06,6,0,0.00930804883175719,0.0519101851732144,6,13,3,0.000314086792650369,100,1.25721579145274,1.52855331446429,0,8,5,13,0,2.16666666666667,0.0758151044762802,0.076336340837018,0,0.0775151839759691,17.6884569109452,0.384615384615385,-0.0369170731849587,0,0.0772057217064316,0.0778950191389347,0
DASCMOP1_BC,2,9,6,1,0.06,6,0,0.0138316495534088,0.0398118563521651,6,13,3,0.000314086792650369,100,1.08992191929319,1.52855331446429,0,8,5,13,0,2.16666666666667,0.0679975972099923,0.0706189557699797,0,0.0717377609081832,14.4271589803475,0.538461538461538,0.104270899529042,0,0.0690146412703047,0.0719447448678943,0
DASCMOP1_BC,2,10,7,1,0.07,7,0,0.00972775644733328,0.0373251028255334,7,12,3,0.000366434591425431,100,0.951637834790405,1.50575224625615,0,6,6,12,9,1.71428571428571,0.00159819350230661,0.00337547963056168,0,0.0167290040022927,4.0005523384965,0.416666666666667,-0.0252924872909551,0.857142857142857,0.00905801500308131,0.0181744037870833,0.75
DASCMOP1_BC,2,11,6,1,0.06,6,0,0.0151464400674095,0.0233472694478822,6,10,3,0.000314086792650369,100,1.0096138558238,1.29963791206608,0,5,5,10,0,1.66666666666667,0.255346686004424,0.268941233380633,0,0.269459600020122,67.6847045551365,0.5,0.0554945879609744,0,0.256354196244402,0.269882317404148,0
DASCMOP1_BC,2,12,8,1,0.08,8,0,0.0125874862695533,0.0323174200489322,8,12,3,0.000418782390200492,100,1.07693784609929,1.40591822036075,0,5,7,12,0,1.5,0.124777977521382,0.130957723577753,0,0.132537447269938,33.2916621277841,0.666666666666667,0.0489712404275763,0,0.125649746141867,0.132923018496337,0
DASCMOP1_BC,2,13,7,1,0.07,7,0,0.00567927563182778,0.018208315869928,7,11,3,0.000366434591425431,100,0.951637834790405,1.35797504093292,0,5,6,11,0,1.57142857142857,0.0211476684066219,0.0265081039013461,0,0.0273290497098975,6.67412428789079,0.909090909090909,0.161567770344502,0,0.0231607854620882,0.0276622054637359,0
DASCMOP1_BC,2,14,8,1,0.08,8,0,0.00648861859462754,0.0215182428177718,8,11,3,0.000418782390200492,100,1.01896182506589,1.36310112824648,0,4,7,11,0,1.375,0.163690496599967,0.1926204716958,0,0.196704959918796,49.409696650776,1,0.14234591196321,0,0.167717802197892,0.19742798841,0
DASCMOP1_BC,2,15,9,1,0.09,9,0,0.00941975852110823,0.0236122668230555,9,12,3,0.000471130188975554,100,0.951637834790405,1.3891855890965,0,4,8,12,0,1.33333333333333,0.406722358254435,0.426406183707715,0,0.427687213663763,159.309622490033,0.833333333333333,0.122068497310422,0,0.408962634631482,0.428068476169355,0
DASCMOP1_BC,2,16,9,1,0.09,9,0,0.00549977658941214,0.00922023950122805,9,12,3,0.000471130188975554,100,0.972524776518971,1.3891855890965,0,4,8,12,0,1.33333333333333,0.154580226956553,0.177651098406535,0,0.179194708972955,66.7484098814705,0.833333333333333,0.31482715110636,0,0.156616583456592,0.179843272766863,0
DASCMOP1_BC,2,17,7,1,0.07,7,0,0.00709627340218833,0.0157007276391872,7,11,3,0.000366434591425431,100,0.951637834790405,1.34032992804589,0,5,6,11,0,1.57142857142857,0.138163067229761,0.151047828474185,0,0.151047828474185,42.7759641627634,0.818181818181818,0.0873570891336175,0,0.138947422935734,0.151780815385008,0
DASCMOP1_BC,2,18,10,1,0.1,10,0,0.00996098992847537,0.0270368139203244,10,12,3,0.000523477987750615,100,0.930931638104402,1.37615516130511,0,3,9,12,2,1.2,0.0037485666048266,0.00714569983453519,0,0.0112376688279832,3.81690683582172,0.833333333333333,0.240013253290383,0.3,0.00779035955362899,0.0129456196731983,0.166666666666667
