problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,25206,20423,18754,6998,6998,63,6935,915,0.0920258104343982,0.0987841295854616,0.0599731610376239,0.992426407545013,0,1,0.158730158730159,0.488103821196828,0.0449891852919971,0.193420838359609,0.193420838359609,1,1,94,919,872,872,0.268141493710724,0.265708208550602,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP1_BC,DASCMOP_BC,2,1002,25690,20952,18914,7008,7008,63,6945,918,0.0884077373358966,0.0960101681388898,0.0565594607156047,0.992722602739726,0,1,0.19047619047619,0.515334773218143,0.0397408207343413,0.2506171269416,0.2506171269416,1,1,98,919,899,899,0.315664793116759,0.312756593259181,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP1_BC,DASCMOP_BC,3,1003,26355,21543,19140,7056,7056,69,6987,918,0.089997486090501,0.0966855862255003,0.0588055764189648,0.991780045351474,0,1,0.159420289855072,0.537856018319737,0.0449406039788178,0.226885062871244,0.226885062871244,1,1,98,919,887,887,0.322277155726698,0.320613308330218,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP1_BC,DASCMOP_BC,4,1004,24949,20306,18998,7156,7156,26,7130,919,0.0670155153097713,0.0701640944184739,0.048421063600662,0.997065399664617,0,1,0.192307692307692,0.697475455820477,0.0168302945301543,0.359207016436644,0.359207016436644,1,1,96,918,911,911,0.375138466370474,0.374834802514479,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP1_BC,DASCMOP_BC,5,1005,24345,19599,18329,6916,6916,64,6852,918,0.077693153897011,0.082029830615387,0.0568975085293184,0.992192018507808,0,1,0.15625,0.581436077057793,0.0370694687682428,0.18841557634363,0.18841557634363,1,1,93,919,888,888,0.2958208839699,0.292285091233598,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP2_BC,DASCMOP_BC,1,1001,32378,27948,20396,7252,7252,363,6889,916,0.0469825900888288,0.0488608257224404,0.0304374466014159,0.952840595697739,0.00826446280991736,1,0.0578512396694215,0.688198577442299,0.0595151691101756,0.211626294675821,0.211626294675821,1,1,100,850,846,846,0.213334126449782,0.204785331115085,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP2_BC,DASCMOP_BC,2,1002,32302,27703,20321,7217,7217,253,6964,916,0.0611388546411972,0.06529510595351,0.0324504230137099,0.966883746709159,0.0474308300395257,1,0.0553359683794466,0.664704192992533,0.0541355542791499,0.202822724823469,0.173941244640031,1,1,100,865,861,861,0.215216015389265,0.205979480830111,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP2_BC,DASCMOP_BC,3,1003,32086,27724,19837,7112,7112,317,6795,919,0.0539084561600902,0.0568203538494142,0.030160175605874,0.957817772778403,0.00630914826498423,1,0.0536277602523659,0.676232523914643,0.0710816777041943,0.177269725296814,0.177269725296814,1,1,97,827,823,823,0.229626736390697,0.225875696836496,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP2_BC,DASCMOP_BC,4,1004,33321,28100,20543,7283,7283,256,7027,916,0.0523804024082429,0.054248373001759,0.0385765586419133,0.966909240697515,0.03515625,1,0.05859375,0.642379393766899,0.0342962857549452,0.214496882312435,0.20458363419585,1,1,100,904,900,900,0.214706819024245,0.206697098968105,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP2_BC,DASCMOP_BC,5,1005,32817,27996,20170,7181,7181,316,6865,916,0.0503122435247383,0.0519914703659762,0.0394593402499041,0.958083832335329,0.0126582278481013,1,0.0474683544303797,0.755717407137655,0.0432629278951202,0.222923694419319,0.206278113170724,1,1,99,896,892,892,0.208654300798172,0.204633583169671,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
DASCMOP3_BC,DASCMOP_BC,1,1001,4407,1937,1937,1856,1856,166,1690,869,0.0738597389475983,0.0697741962128577,0.0703899245591175,0.911637931034483,0.0301204819277108,1,0.0120481927710843,0.544378698224852,0.0414201183431953,0.168082853259062,0.168082853259062,1,1,100,856,851,851,0.222981796133564,0.214880152829115,0,0,0,beta,bridge_topk_3,Bridge ablation with BridgeTopK = 3,beta,183.261025625
