problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP2_BC,3,10000,10205,46,23,1,0.23,23,0,0.00622781630311291,0.0196901254746876,23,20,3,0.00120399937182641,100,0.789302030895913,0.972296705287009,0,1,19,20,5,0.869565217391304,0.0262641853083896,0.0349085873438056,0,0.0380422288147782,22.8479476717036,0.65,0.0726689166064478,0.304347826086957,0.0265724865939573,0.0384722630888262,0.25
DASCMOP2_BC,3,30000,30166,137,43,1,0.43,43,0,0.00466545894278995,0.0190354449931989,43,20,3,0.00225095534732764,74.4186046511628,0.707159592778254,0.977204119762656,0,7,13,20,1,0.465116279069767,0.147316105273226,0.30222861333631,0,0.305274000707046,102.86747322344,0.7,0.0426504808035735,0.0465116279069767,0.152690809867071,0.305579700923072,0.05
DASCMOP2_BC,3,50000,50186,228,47,1,0.47,47,0,0.00412518782067221,0.0163448872102662,47,20,3,0.00246034654242789,68.0851063829787,0.751724292979435,0.950138457262441,0,3,17,20,6,0.425531914893617,0.0394865514035754,0.068370078412915,0,0.0695312601809998,26.6709733372247,0.5,0.00407532821004292,0.234042553191489,0.0448225016039738,0.0698114851036264,0.3
DASCMOP2_BC,3,70000,70206,319,47,1,0.47,47,0,0.00233396309013536,0.0108034221882958,47,20,3,0.00246034654242789,68.0851063829787,0.75411441298446,0.962795416590013,0,3,17,20,7,0.425531914893617,0.0122728735040492,0.0432597506274208,0,0.044425408482673,14.7992152876314,0.65,0.0464873658110706,0.297872340425532,0.0240269346865618,0.046357071067314,0.35
DASCMOP2_BC,3,100000,100126,455,49,1,0.49,49,0,0.00181349540427064,0.0179637617531213,49,20,3,0.00256504213997801,65.3061224489796,0.744037289408605,1.04617366517378,0,1,19,20,1,0.408163265306122,0.161588861875136,0.470484464566892,0,0.478774718065275,163.693808302033,0.4,-0.0219715713168883,0.0408163265306122,0.176946891737496,0.478962540183521,0.05
DASCMOP4_BC,1,10000,10078,48,15,1,0.15,15,0,0.00265851413014178,0.00752372958357856,15,20,3,0.000785216981625923,100,0.0220837803794227,0.103266722259091,0,20,0,20,0,1.33333333333333,1.872544194109,2.37053340565168,0,2.37472070082897,628.900602869468,0.55,8.60524738975355e-05,0,1.87318272697736,2.37670527901696,0
DASCMOP4_BC,1,30000,30098,139,24,1,0.24,24,0,0.000182014829217918,0.00114052463958613,24,20,3,0.00125634717060148,100,0.00180362397017631,0.00418838501152278,0,20,0,20,0,0.833333333333333,0.943989961157994,1.52967755903641,0,1.52967755903641,1661.73519995419,1,0.00285910817252323,0,0.948330206781636,1.53075528806777,0
DASCMOP4_BC,1,50000,50118,230,26,1,0.26,26,0,0.000166645120960598,0.00142278504856973,26,20,3,0.0013610427681516,100,0.0016186522663638,0.00645403993702754,0,20,0,20,0,0.769230769230769,0.885880044461318,1.67872121206687,0,1.68637304357165,1625.94860565292,0.9,0.00158182241429512,0,0.88864450400241,1.68698443145951,0
DASCMOP4_BC,1,70000,70138,321,27,1,0.27,27,0,0.000160128653357687,0.000887943510033095,27,20,3,0.00141339056692666,100,0.00160841043349593,0.00513685851698683,0,20,0,20,0,0.740740740740741,0.868879296990794,1.96945832017609,0,1.96945832017609,1887.5876436289,0.9,0.000698650235187018,0,0.874308345580099,1.97035732817851,0
DASCMOP4_BC,1,100000,100058,457,24,1,0.24,24,0,0.000164969165737434,0.00174063298804725,24,20,3,0.00125634717060148,100,0.00194666812868265,0.00702301822850466,0,20,0,20,0,0.833333333333333,0.759336875183276,1.34267161059809,0,1.34267161059809,964.70689430258,0.95,0.0076393781358529,0,0.763902724581363,1.34359586153592,0
