problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,26327,22301,19464,7046,7046,230,6816,912,0.0595473076468037,0.063031899590748,0.0380420937069707,0.968776610843031,0,1,0.0434782608695652,0.561473004694836,0.0583920187793427,0.228589171444092,0.16589589491631,1,1,99,899,865,865,0.253230559475322,0.24018244034781,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP1_BC,DASCMOP_BC,2,1002,24561,21317,19025,7006,7006,216,6790,919,0.0644470414992113,0.0678383332442609,0.0411563667277036,0.970882101056238,0,1,0.0555555555555556,0.67820324005891,0.0506627393225331,0.177227814046791,0.177227814046791,1,1,99,917,876,876,0.257552895437507,0.246624010355061,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP1_BC,DASCMOP_BC,3,1003,25602,21748,19324,7051,7051,165,6886,920,0.0663183554804594,0.0710934498760465,0.0411070686566083,0.978726421784144,0,1,0.0909090909090909,0.513069997095556,0.0615742085390648,0.167158364439802,0.167158364439802,1,1,98,920,888,888,0.253314277728428,0.235697545953888,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP1_BC,DASCMOP_BC,4,1004,26345,23058,19743,7196,7196,257,6939,920,0.070848878343335,0.0741265823526099,0.0433519105144471,0.965397443023902,0,1,0.0311284046692607,0.75875486381323,0.0639861651534803,0.188447520183433,0.188447520183433,1,1,95,863,846,846,0.23987338534018,0.220063104070202,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP1_BC,DASCMOP_BC,5,1005,25530,21311,19407,7160,7160,132,7028,917,0.0770404895797609,0.0839214165039646,0.0446389038464375,0.982960893854749,0,1,0.0757575757575758,0.557057484348321,0.0626067159931702,0.172830533454023,0.172830533454023,1,1,92,904,855,855,0.253818877070986,0.232805747429965,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP2_BC,DASCMOP_BC,1,1001,32094,29191,20135,7285,7285,578,6707,919,0.0367745626895254,0.0381775936789153,0.0190362799565613,0.923129718599863,0,1,0.0311418685121107,0.621440286268078,0.114358133293574,0.146664874726674,0.146664874726674,1,1,100,729,725,725,0.206907428033088,0.197976608413863,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP2_BC,DASCMOP_BC,2,1002,32627,29935,20441,7266,7266,812,6454,921,0.0334599844512985,0.0345223856066846,0.0188771330551054,0.891687310762455,0,1,0.0307881773399015,0.654632785869228,0.125348621010226,0.165810930480559,0.165810930480559,1,1,100,672,668,668,0.178017349407877,0.17097593049075,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP2_BC,DASCMOP_BC,3,1003,32359,29493,20127,7192,7192,687,6505,923,0.0348196614303436,0.0361692422032449,0.0171550872606727,0.908231368186874,0,1,0.0393013100436681,0.620906994619523,0.12651806302844,0.12356137419401,0.12356137419401,1,1,100,663,659,659,0.197681530560541,0.187718967359393,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP2_BC,DASCMOP_BC,4,1004,33916,30953,21280,7331,7331,866,6465,920,0.0321676973097874,0.0335492804954843,0.0153012663078929,0.885145273496112,0,1,0.0277136258660508,0.605413766434648,0.14230471771075,0.16532853254694,0.143552155231826,1,1,100,637,633,633,0.148920350588472,0.139120962843929,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
DASCMOP2_BC,DASCMOP_BC,5,1005,32491,29738,20395,7287,7287,670,6617,918,0.0423492640563034,0.0441416027501592,0.021673739966416,0.910662824207493,0,1,0.0283582089552239,0.574278373885447,0.14780111833157,0.158045215339614,0.158045215339614,1,1,100,660,656,656,0.178002121134877,0.170055452157841,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,177.015360458333
