variant,maxCandidatePairsPerRef,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
pair1,1,LIRCMOP5_BC,3,100000,100200,459,23,1,0.23,23,0,0.0084543065835029,0.0460167720471463,23,20,3,0.00120399937182641,100,0.12592585423778,0.213792324293109,0,20,0,20,8,0.869565217391304,0.00105352857461049,0.00930636210301568,0,0.0104043422823015,19.9915380780485,0.9,0.0454583747547725,0.130434782608696,0.00153130445583444,0.0106016975244942,0.4
pair1,1,LIRCMOP6_BC,1,10000,10152,49,20,1,0.2,20,0,0.00644600225752737,0.0182230224728786,20,20,3,0.00104695597550123,100,0.36749076507318,0.461261212132377,0,17,3,20,20,1,0.0360375189482795,0.0404239490179469,0,0.0594858379466318,22.6608160581571,0.7,0.0236845762980264,0.8,0.0452049793331659,0.0609585486840925,1
pair1,1,LIRCMOP6_BC,1,30000,30172,140,45,1,0.45,45,0,0.0031431301762372,0.008955067465372,45,20,3,0.00235565094487777,71.1111111111111,0.339120109557833,0.464829688012177,0,20,0,20,20,0.444444444444444,0.0275695788042368,0.0347192278414713,0,0.0538542005997035,51.0100597203502,0.65,0.0231258137800451,0.444444444444444,0.0409824862616265,0.0539724534699009,1
pair1,1,LIRCMOP6_BC,1,50000,50192,231,67,1,0.67,67,0,0.00196386653979984,0.0051594187908349,67,20,3,0.00350730251792912,47.7611940298507,0.371469678183058,0.55953051464917,0,20,0,20,20,0.298507462686567,0.0426893595895692,0.0874245862038729,0,0.0895462434149303,104.510246062921,0.45,-0.00691239732801979,0.522388059701492,0.0443259338547268,0.0896181436637819,1
pair1,1,LIRCMOP6_BC,1,70000,70212,322,60,1,0.6,60,0,0.000573054591865833,0.00245603001421757,60,20,3,0.00314086792650369,53.3333333333333,0.375085627568205,0.797893305573816,0,20,0,20,1,0.333333333333333,0.0101753576981376,0.0179307255560867,0,0.0193170804841254,19.7773476938185,0.4,-0.005416810075169,0.0333333333333333,0.0109215695586617,0.0195679631242049,0.05
pair1,1,LIRCMOP6_BC,1,100000,100132,458,33,1,0.33,33,0,0.00334875127340657,0.01621859891026,33,20,3,0.00172747735957703,96.969696969697,0.134519339456189,0.708950137948192,0,20,0,20,8,0.606060606060606,0.0269154602808077,0.0377368192952089,0,0.0377368192952089,58.0941762368574,0.65,0.0148867721837882,0.121212121212121,0.0286481928861527,0.0452015500081138,0.4
pair1,1,LIRCMOP6_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pair1,1,LIRCMOP6_BC,2,30000,30106,141,17,1,0.17,17,0,0.00217716816073802,0.00871817801331217,17,20,3,0.000889912579176046,100,0.384359773526251,0.516725643488588,0,15,5,20,4,1.17647058823529,0.00990000606281603,0.0176410609253737,0,0.0226435825005859,10.2666521074875,0.35,-0.0319462486200972,0.235294117647059,0.0148286092026696,0.0267918498585375,0.2
pair1,1,LIRCMOP6_BC,2,50000,50126,232,66,1,0.66,66,0,0.00531448605161998,0.0137091624559658,66,20,3,0.00345495471915406,48.4848484848485,0.406877725435018,0.76579961702547,0,20,0,20,9,0.303030303030303,0.0191587592389089,0.0384336871859321,0,0.0419418512977026,43.2661287466372,0.6,0.0112286402373623,0.136363636363636,0.0235653887252343,0.0419659614650032,0.45
pair1,1,LIRCMOP6_BC,2,70000,70146,323,43,1,0.43,43,0,0.0115295768108135,0.0301769381093714,43,20,3,0.00225095534732764,74.4186046511628,0.128513666509199,0.252996963570504,0,20,0,20,0,0.465116279069767,0.00482274520865937,0.00839052368740148,0,0.00875045988458692,23.9577867417723,0.5,-0.00264793769084253,0,0.00675576108789198,0.00894804656331718,0
pair1,1,LIRCMOP6_BC,2,100000,100066,459,54,1,0.54,54,0,0.0133796380517213,0.0549917719934704,54,20,3,0.00282678113385332,59.2592592592593,0.135357491682002,0.299812465135267,0,20,0,20,4,0.37037037037037,0.00227012199440347,0.00437269437848341,0,0.00465138531252076,14.3109919744821,1,0.0643502915363644,0.0925925925925926,0.00243285709784553,0.00468188767233977,0.2
pair1,1,LIRCMOP6_BC,3,10000,10075,48,29,1,0.29,29,0,0.00258289682975752,0.00599233598940629,29,20,3,0.00151808616447678,100,0.27880441677397,0.382854136335626,0,20,0,20,20,0.689655172413793,0.00636641011319955,0.0137525823092163,0,0.0413361249326495,22.3106599837276,0.4,-0.0138307563500644,0.310344827586207,0.0388352927629893,0.045198660034934,1
pair1,1,LIRCMOP6_BC,3,30000,30095,139,22,1,0.22,22,0,0.00174293047904018,0.00677024706419118,22,20,3,0.00115165157305135,100,0.28150518621354,0.45120075762912,0,10,10,20,11,0.909090909090909,0.0161335446607082,0.0247327001702453,0,0.024997049410477,14.4670473757061,0.85,0.0579234216908531,0.227272727272727,0.0176893975559462,0.0288024212366211,0.55
pair1,1,LIRCMOP6_BC,3,50000,50115,230,55,1,0.55,55,0,0.00428852559160677,0.0147882503368962,55,20,3,0.00287912893262838,58.1818181818182,0.398215036799321,0.665533119484709,0,20,0,20,14,0.363636363636364,0.029925834777073,0.0496024469042169,0,0.0508154252034001,56.0997479795216,0.5,0.000285763298675218,0.145454545454545,0.0320441948152117,0.0509490398211489,0.7
pair1,1,LIRCMOP6_BC,3,70000,70135,321,45,1,0.45,45,0,0.00332931099804844,0.00954252134161645,45,20,3,0.00235565094487777,71.1111111111111,0.211288611346971,0.440754425207255,0,20,0,20,3,0.444444444444444,0.00833958600340434,0.0103940929229752,0,0.0224882425511465,55.569245636787,0.5,-0.000144406733541574,0.111111111111111,0.0110483670825006,0.0228147906559621,0.15
pair1,1,LIRCMOP6_BC,3,100000,100055,457,41,1,0.41,41,0,0.0107030370706974,0.0266766002976578,41,20,3,0.00214625974977752,78.0487804878049,0.132739190914463,0.248696558034477,0,20,0,20,1,0.48780487804878,0.0085115951827066,0.0151431393594496,0,0.0165648835371148,46.5357247394962,1,0.148034636125401,0.0487804878048781,0.0108062918773366,0.0177290951141331,0.05
pair1,1,LIRCMOP7_BC,1,10000,10109,47,24,1,0.24,24,0,0.00504495878268642,0.0111910046946743,24,20,3,0.00125634717060148,100,0.287935963767535,0.418002615540208,0,20,0,20,15,0.833333333333333,0.0111347053796596,0.0255111863999326,0,0.0255111863999326,13.129194222212,1,0.0294407363126329,0.125,0.015100072604327,0.0259577992362477,0.75
pair1,1,LIRCMOP7_BC,1,30000,30129,138,35,1,0.35,35,0,0.00124292793599361,0.00542122922903809,35,20,3,0.00183217295712715,91.4285714285714,0.209933824878059,0.339942770994343,0,20,0,20,13,0.571428571428571,0.0117241847917636,0.0255463936212561,0,0.0288124238782414,45.6112604832218,0.3,-0.000985929176979483,0.142857142857143,0.0187254981196034,0.0352916412185284,0.65
pair1,1,LIRCMOP7_BC,1,50000,50149,229,37,1,0.37,37,0,0.00329921691131401,0.00905572398551352,37,20,3,0.00193686855467728,86.4864864864865,0.349937747435297,0.512013310297754,0,20,0,20,0,0.540540540540541,0.0137222337123542,0.0200873229721097,0,0.0231716326482538,25.192806781283,0.8,0.070496441880794,0,0.0157089201572669,0.023462604635071,0
pair1,1,LIRCMOP7_BC,1,70000,70169,320,57,1,0.57,57,0,0.00218386271099907,0.00615894568083024,57,20,3,0.00298382453017851,56.140350877193,0.384151352016498,0.880788009594561,0,20,0,20,0,0.350877192982456,0.013372756354828,0.0253844124513437,0,0.0318506678563028,50.2628672178941,0.5,0.00462260078208804,0,0.0229403955956912,0.0320786805494069,0
pair1,1,LIRCMOP7_BC,1,100000,100089,456,78,1,0.78,78,0,0.00174710534819882,0.0053527660008707,78,20,3,0.0040831283044548,41.025641025641,0.472967158616362,0.997702633208664,0,20,0,20,1,0.256410256410256,0.0171562298082356,0.0287078599182847,0,0.0289770684360313,54.9469861500884,0.3,-0.0162803981873476,0.0256410256410256,0.0175293901840624,0.0290788733073383,0.05
pair1,1,LIRCMOP7_BC,2,10000,10200,48,6,1,0.06,6,0,0.00416591635611725,0.0053328176096425,6,20,3,0.000314086792650369,100,0.378914405328088,0.538646598591724,0,20,0,20,3,3.33333333333333,0.0172843203813011,0.0267912692819325,0,0.0385635786990612,2.24184028926976,0.75,0.0282442202014102,0.333333333333333,0.030477247843846,0.0397974682463844,0.15
pair1,1,LIRCMOP7_BC,2,30000,30000,138,21,1,0.21,21,0,0.0026355906904861,0.00652683811953222,21,20,3,0.00109930377427629,100,0.240428313003262,0.449802807420702,0,20,0,20,6,0.952380952380952,0.0153695783347104,0.0247929602372653,0,0.0252893300270259,21.5951421607723,1,0.087227428638903,0.19047619047619,0.0159449937767805,0.0254123078465543,0.3
pair1,1,LIRCMOP7_BC,2,50000,50020,229,69,1,0.69,69,0,0.00445466812351527,0.0140684036489547,69,20,3,0.00361199811547924,46.3768115942029,0.359311149046929,0.78915135360109,0,19,1,20,3,0.289855072463768,0.0109636985057132,0.0375055464879124,0,0.0387956729813019,96.2233851996794,0.5,-0.00136417116735368,0.072463768115942,0.0247268008067324,0.0390823495920772,0.15
pair1,1,LIRCMOP7_BC,2,70000,70040,320,73,1,0.73,73,0,0.00360412568472512,0.00815895537694858,73,20,3,0.00382138931057949,43.8356164383562,0.412013776601189,0.984641410405687,0,19,1,20,2,0.273972602739726,0.00631042183001084,0.0107473739995104,0,0.0200456336127083,51.211306628391,0.65,0.024178655551074,0.0547945205479452,0.00731861525234589,0.0204133606905784,0.1
pair1,1,LIRCMOP7_BC,2,100000,100180,457,76,1,0.76,76,0,0.00213560224572011,0.0072496036851557,76,20,3,0.00397843270690468,42.1052631578947,0.409676796843831,0.960003239018176,0,19,1,20,2,0.263157894736842,0.016760929544344,0.030354979460048,0,0.0333497968024872,74.6439230102558,0.45,-0.0238996401754289,0.0526315789473684,0.0228124712091561,0.0341013464211388,0.1
pair1,1,LIRCMOP7_BC,3,10000,10156,48,8,1,0.08,8,0,0.00628783759005168,0.00891698789605341,8,20,3,0.000418782390200492,100,0.264935713372412,0.533977220720907,0,20,0,20,20,2.5,0.0195015603837026,0.0261241198552356,0,0.0300101137296613,11.7957246093406,0.75,0.0516653376455535,0.875,0.023629337218928,0.033685268728782,1
pair1,1,LIRCMOP7_BC,3,30000,30176,139,14,1,0.14,14,0,0.00145219451003815,0.00235325961038205,14,20,3,0.000732869182850861,100,0.362781580124549,0.604938347122886,0,20,0,20,3,1.42857142857143,0.00737559053579557,0.0158324173136739,0,0.0172846827636059,15.7570271122149,0.5,0.0107232317611797,0.285714285714286,0.0174155619287452,0.0233486851930352,0.15
pair1,1,LIRCMOP7_BC,3,50000,50196,230,51,1,0.51,51,0,0.00359771453989664,0.00957382520888784,51,20,3,0.00266973773752814,62.7450980392157,0.381078387954746,0.55560437882558,0,20,0,20,2,0.392156862745098,0.00644102565345964,0.0120358108242418,0,0.0156704606749065,21.0886338922976,0.85,0.0541509696780602,0.0784313725490196,0.00969828680540345,0.0187432284155975,0.1
pair1,1,LIRCMOP7_BC,3,70000,70216,321,64,1,0.64,64,0,0.00240011690187367,0.00740551958763547,64,20,3,0.00335025912160394,50,0.380950730082623,0.847950206341812,0,20,0,20,3,0.3125,0.0230333821278276,0.0330870567319883,0,0.0491218213907005,100.497971391555,0.45,-0.0465223284684522,0.078125,0.0251518831394201,0.0508218648230127,0.15
pair1,1,LIRCMOP7_BC,3,100000,100136,457,83,1,0.83,83,0,0.00220086233865499,0.00707483686612335,83,20,3,0.00434486729833011,38.5542168674699,0.467364086123039,1.00333875289066,0,17,3,20,17,0.240963855421687,0.0877904187063769,0.112624605927131,0,0.113912003664779,231.125791021415,0.3,-0.0323579885697893,0.216867469879518,0.0885139027807599,0.113955600617712,0.85
pair1,1,LIRCMOP8_BC,1,10000,10155,48,37,1,0.37,37,0,0.00375957635529407,0.00920872685076602,37,20,3,0.00193686855467728,86.4864864864865,0.399142417428324,0.605249843198592,0,7,13,20,5,0.540540540540541,0.00237236469579378,0.00345307302176286,0,0.0501342112088534,22.9729282002941,0.65,0.0272423982014794,0.135135135135135,0.0388284686498539,0.0508033509342035,0.25
pair1,1,LIRCMOP8_BC,1,30000,30175,139,47,1,0.47,47,0,0.00178739809143065,0.00540229182872818,47,20,3,0.00246034654242789,68.0851063829787,0.443455439872879,0.615186911182305,0,20,0,20,2,0.425531914893617,0.0155091547375341,0.031703334836011,0,0.0321513793040195,26.1092022212917,0.75,0.04348073026134,0.0638297872340425,0.0168685656423685,0.0322355978216592,0.1
pair1,1,LIRCMOP8_BC,1,50000,50195,230,52,1,0.52,52,0,0.00209064819756766,0.00616211517427339,52,20,3,0.0027220855363032,61.5384615384615,0.218408635611125,0.367161295456413,0,20,0,20,3,0.384615384615385,0.0049842453131481,0.0278522989094466,0,0.0278522989094466,57.5261029047534,0.8,0.0188119061868197,0.0769230769230769,0.00772607535327343,0.0304424028318176,0.15
pair1,1,LIRCMOP8_BC,1,70000,70215,321,64,1,0.64,64,0,0.00106442137859848,0.00335033388191378,64,20,3,0.00335025912160394,50,0.297167239553186,0.463691533801098,0,20,0,20,4,0.3125,0.0247448404737894,0.0521286038587117,0,0.0526305415031508,112.957757062678,0.65,0.0151573133730158,0.0625,0.0257329580241315,0.0606044318462896,0.2
pair1,1,LIRCMOP8_BC,1,100000,100135,457,65,1,0.65,65,0,0.00202656042578078,0.00682368968298348,65,20,3,0.003402606920379,49.2307692307692,0.327401076078715,0.560167852997674,0,20,0,20,7,0.307692307692308,0.0499265144270601,0.0724166406767586,0,0.0792932335183135,168.42737092907,0.8,0.0895822194062413,0.0307692307692308,0.0550802118287069,0.0814782433639527,0.35
pair1,1,LIRCMOP8_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pair1,1,LIRCMOP8_BC,2,30000,30006,140,25,1,0.25,25,0,0.00337532893793879,0.0129056063495163,25,20,3,0.00130869496937654,100,0.409229563914458,0.526088184175132,0,13,7,20,3,0.8,0.00931307617468223,0.0156564570518746,0,0.0177709479711648,8.21237310204369,0.9,0.0398975271749052,0.12,0.0156992712528986,0.0189834460719207,0.15
pair1,1,LIRCMOP8_BC,2,50000,50026,231,59,1,0.59,59,0,0.00332667805237824,0.00928297652790983,59,20,3,0.00308852012772863,54.2372881355932,0.304630294988496,0.554355994797478,0,20,0,20,5,0.338983050847458,0.0124817867113931,0.0237958121768359,0,0.0245468772124316,41.7519552791379,0.15,-0.242876347769317,0.0338983050847458,0.0172545329818481,0.025837020296245,0.25
pair1,1,LIRCMOP8_BC,2,70000,70046,322,77,1,0.77,77,0,0.00246816920972877,0.00825110744515544,77,20,3,0.00403078050567974,41.5584415584416,0.309529276633723,0.606452961194508,0,19,1,20,4,0.25974025974026,0.00618006347502124,0.0111612415486932,0,0.0143789585585906,32.3491965215032,0.5,0.00317884046661487,0.0909090909090909,0.00822997434552247,0.0149512262213193,0.2
pair1,1,LIRCMOP8_BC,2,100000,100186,459,85,1,0.85,85,0,0.00198521042783806,0.00648529409714169,85,20,3,0.00444956289588023,37.6470588235294,0.342498125967698,1.04235026240567,0,13,7,20,0,0.235294117647059,0.00926622293192695,0.0217938201189938,0,0.022211817052136,49.6414812349025,1,0.0345295081536277,0,0.0106278965041862,0.0222175440235428,0
pair1,1,LIRCMOP8_BC,3,10000,10123,47,12,1,0.12,12,0,0.00344623452572684,0.0121510498006366,12,20,3,0.000628173585300738,100,0.264507378769251,0.434057327280857,0,20,0,20,2,1.66666666666667,0.00384192628762404,0.00542023115497112,0,0.0149786505500171,4.91822732240259,1,0.0372311257741861,0.166666666666667,0.0112300798056939,0.0157693737780365,0.1
pair1,1,LIRCMOP8_BC,3,30000,30143,138,26,1,0.26,26,0,0.00164587390217217,0.0083093752251494,26,20,3,0.0013610427681516,100,0.337201865219329,0.577644454883214,0,20,0,20,9,0.769230769230769,0.00626505220977697,0.00988290055262295,0,0.0104983622915845,4.6413637832406,0.45,-0.000705146089068409,0.230769230769231,0.00899075855002159,0.0117219854449598,0.45
pair1,1,LIRCMOP8_BC,3,50000,50163,229,34,1,0.34,34,0,0.00392559741256857,0.0177353404446329,34,20,3,0.00177982515835209,94.1176470588235,0.269405325054666,0.482404536675794,0,20,0,20,6,0.588235294117647,0.0156592623096891,0.0551052809699282,0,0.0559987165818077,68.506102170001,0.5,-0.00100108107692071,0.117647058823529,0.0199685260056723,0.060383770374466,0.3
pair1,1,LIRCMOP8_BC,3,70000,70183,320,53,1,0.53,53,0,0.0019087804703322,0.00547363472288592,53,20,3,0.00277443333507826,60.377358490566,0.30818777862272,1.04567934942603,0,20,0,20,2,0.377358490566038,0.0267948664957901,0.0341649627857243,0,0.0514828989350238,69.1737007904318,0.85,0.043801754794285,0.0754716981132075,0.039469495803505,0.0516127374594364,0.1
pair1,1,LIRCMOP8_BC,3,100000,100103,456,77,1,0.77,77,0,0.00141628172606818,0.00397962660030073,77,20,3,0.00403078050567974,41.5584415584416,0.346263453954501,0.949709507043577,0,20,0,20,3,0.25974025974026,0.0243217804255051,0.0517254308220657,0,0.057759087347096,118.384684726294,0.5,0.00384402953530638,0.0649350649350649,0.0281458523208034,0.05791894643289,0.15
pair1,1,LIRCMOP9_BC,1,10000,10192,47,12,1,0.12,12,0,0.00161244263737498,0.00458490986301047,12,12,3,0.000628173585300738,100,0.291779094071929,0.361114058452718,0,1,11,12,3,1,0.0202733441849998,0.0402382274239374,0,0.0403811744131155,147.869627889834,0.583333333333333,0.0156453766991923,0.333333333333333,0.0221325802118599,0.0404802527964363,0.25
pair1,1,LIRCMOP9_BC,1,30000,30065,139,23,1,0.23,23,0,0.00521136969156103,0.0166916180363386,23,20,3,0.00120399937182641,100,0.0857281390905887,0.124273852984817,0,20,0,20,6,0.869565217391304,0.000283822087603219,0.00244403638500928,0,0.0034114996945698,40.9114718401191,0.85,0.0218065847921033,0.173913043478261,0.00219248645762441,0.00472368642156295,0.3
pair1,1,LIRCMOP9_BC,1,50000,50085,230,26,1,0.26,26,0,0.00532218187288226,0.013138274287,26,20,3,0.0013610427681516,100,0.0723642142913268,0.110034040777065,0,20,0,20,11,0.769230769230769,0.00471751329701222,0.0992770870434918,0,0.0993279196820921,799.40914074554,0.85,0.0017732794170722,0.153846153846154,0.00657698332703012,0.112195804191455,0.55
pair1,1,LIRCMOP9_BC,1,70000,70105,321,15,1,0.15,15,0,0.00231510096160794,0.00649662179479543,15,20,3,0.000785216981625923,100,0.0725107065377943,0.141913888321129,0,20,0,20,13,1.33333333333333,0.0285694439070497,0.0726252982549689,0,0.0735605694771285,294.025178120614,0.95,0.0112519301745175,0.133333333333333,0.0383893779114881,0.0866647984164625,0.65
pair1,1,LIRCMOP9_BC,1,100000,100025,457,18,1,0.18,18,0,0.00151246780962154,0.00724173977878667,18,20,3,0.000942260377951107,100,0.0735951310916599,0.178136155041148,0,20,0,20,7,1.11111111111111,0.00101165156498388,0.00899862629901566,0,0.00899862629901566,27.768119312844,0.05,-0.00545019283518845,0.333333333333333,0.00137528630613072,0.0120348755605392,0.35
pair1,1,LIRCMOP9_BC,2,10000,10212,47,9,1,0.09,9,0,0.00158870939748644,0.00614713144186027,9,20,3,0.000471130188975554,100,0.939721560104441,1.26772899855838,0,20,0,20,4,2.22222222222222,0.000352852274117269,0.000458997846365635,0,0.00245918301111662,5.06870857537361,0.95,0.242025850999155,0.222222222222222,0.00886201665362345,0.0190276508761355,0.2
pair1,1,LIRCMOP9_BC,2,30000,30012,137,32,1,0.32,32,0,0.003225565802796,0.0118681079601672,32,20,3,0.00167512956080197,100,0.0893888591953481,0.118574474013774,0,16,4,20,4,0.625,0.000372430041070335,0.000420837954914647,0,0.000420837954914648,7.00632536691305,0.95,0.0356863918181329,0.0625,0.00100759983994951,0.00235595654857354,0.2
pair1,1,LIRCMOP9_BC,2,50000,50013,228,25,1,0.25,25,0,0.00271360079578003,0.00914185002506876,25,20,3,0.00130869496937654,100,0.0836959613513727,0.10971155600715,0,20,0,20,15,0.8,6.8957513713374e-05,0.000189548994594841,0,0.00045214166194176,5.42652891752934,0.85,0.0108684650156524,0.24,0.00125355688965659,0.00206578609008629,0.75
pair1,1,LIRCMOP9_BC,2,70000,70033,319,35,1,0.35,35,0,0.00315905075740639,0.0110872734192023,35,20,3,0.00183217295712715,91.4285714285714,0.0773128719564071,0.112217790635889,0,20,0,20,11,0.571428571428571,0.000548300840797381,0.00174244696558162,0,0.00189245041724309,26.2043918916717,0.7,0.00555853927237744,0.171428571428571,0.00193529085155802,0.00254067533501749,0.55
pair1,1,LIRCMOP9_BC,2,100000,100173,456,39,1,0.39,39,0,0.00499730331055787,0.0122352549305654,39,20,3,0.0020415641522274,82.0512820512821,0.0838896259570135,0.155479137538894,0,20,0,20,2,0.512820512820513,0.00022836278068187,0.00356262378398079,0,0.00356262378398079,38.7056763372117,0.5,-0.00109894050228879,0.0512820512820513,0.00108747780305592,0.00412173372328963,0.1
pair1,1,LIRCMOP9_BC,3,10000,10050,47,6,1,0.06,6,0,0.00575458193221699,0.0152103489125755,6,20,3,0.000314086792650369,100,0.174915424779803,0.376489704828104,0,20,0,20,17,3.33333333333333,0.0156513714109655,0.0208408779812872,0,0.0261801695416767,8.52070002713933,0.05,-0.0233271073789536,0.333333333333333,0.0271121781730383,0.0357287451904004,0.85
pair1,1,LIRCMOP9_BC,3,30000,30070,138,20,1,0.2,20,0,0.00362356847186751,0.0115845783117596,20,20,3,0.00104695597550123,100,0.345989134645176,1.25478231783268,0,20,0,20,11,1,0.0167718155266144,0.361147238638637,0,0.363053742394608,1728.72722133836,0.15,-0.00704709400679732,0.1,0.0322414641510161,0.37783186003512,0.55
pair1,1,LIRCMOP9_BC,3,50000,50090,229,21,1,0.21,21,0,0.00171998978090706,0.00689745623575742,21,20,3,0.00109930377427629,100,0.0937125862907754,0.321493932741094,0,20,0,20,14,0.952380952380952,0.0610104706574106,0.160931772785784,0,0.161825839508315,900.1697348479,0.1,-0.00364742725531708,0.0952380952380952,0.0759857227488151,0.175721091940166,0.7
pair1,1,LIRCMOP9_BC,3,70000,70110,320,17,1,0.17,17,0,0.00216615150967504,0.00661734632639103,17,20,3,0.000889912579176046,100,0.127580367658466,0.171377115137675,0,20,0,20,14,1.17647058823529,0.00987134113487267,0.0662894129004334,0,0.0684144399747122,338.058169282273,0.3,-0.00504792148199512,0.352941176470588,0.0142199460134353,0.0810307354174598,0.7
pair1,1,LIRCMOP9_BC,3,100000,100030,456,28,1,0.28,28,0,0.00446016325455835,0.0148336693841343,28,20,3,0.00146573836570172,100,0.0794924898955149,0.154995821785313,0,20,0,20,5,0.714285714285714,0.0036739513818288,0.0128712413090476,0,0.0128718328236238,38.6555978376253,0.75,0.00570354214972574,0.0714285714285714,0.00426319512769285,0.0150125355150115,0.25
pair1,1,LIRCMOP10_BC,1,10000,10162,47,14,1,0.14,14,0,0.00747424003473913,0.0206948620778854,14,20,3,0.000732869182850861,100,0.452406105742097,0.837380909338207,0,20,0,20,0,1.42857142857143,0.000428554557426349,0.00107225416681007,0,0.00113499694886749,1.70561606904816,0.05,-0.107949627459858,0,0.00438392663541492,0.0154517108166897,0
pair1,1,LIRCMOP10_BC,1,30000,30182,138,27,1,0.27,27,0,0.00794921541599167,0.0258742651130951,27,20,3,0.00141339056692666,100,0.0913860511345367,0.164020783341192,0,20,0,20,18,0.740740740740741,7.38141082329614e-05,0.000402852812195767,0,0.00134588810775515,7.36240053387626,0.95,0.0109500283771825,0.222222222222222,0.00149859188072962,0.00262859970314944,0.9
pair1,1,LIRCMOP10_BC,1,50000,50202,229,33,1,0.33,33,0,0.0081151337421054,0.0223539729999178,33,20,3,0.00172747735957703,96.969696969697,0.0815100049899982,0.148741493097654,0,20,0,20,17,0.606060606060606,2.88067353364884e-05,0.000276349961783089,0,0.000946433411038041,4.56037623108057,0.9,0.00917817461050376,0.121212121212121,0.00163807588281176,0.0025223904400327,0.85
pair1,1,LIRCMOP10_BC,1,70000,70002,319,40,1,0.4,40,0,0.00790778794758588,0.0197188197452659,40,20,3,0.00209391195100246,80,0.0746060085844921,0.168295322285839,0,20,0,20,11,0.5,8.23643351606347e-06,2.83692835788615e-05,0,0.00104323618400865,4.40004303992417,1,0.0126569292875802,0.05,0.00147022141993767,0.0017333074304347,0.55
pair1,1,LIRCMOP10_BC,1,100000,100142,456,42,1,0.42,42,0,0.00373911832402536,0.0170518349967102,42,20,3,0.00219860754855258,76.1904761904762,0.0854090498781223,0.148118176799203,0,20,0,20,4,0.476190476190476,6.94237515418042e-05,0.000179856674058102,0,0.00037571864317289,1.29642069766211,1,0.00761452943773413,0.0476190476190476,0.000244413652492474,0.000626236127932207,0.2
pair1,1,LIRCMOP10_BC,2,10000,10056,47,10,1,0.1,10,0,0.00360373943292962,0.00929838927508998,10,20,3,0.000523477987750615,100,0.195411717776893,0.485430506202786,0,20,0,20,0,2,0.000424755925268121,0.00102408703591836,0,0.00102408703591836,1.97229738828444,0.9,0.0317942336624009,0,0.00530424096854421,0.00705756345338093,0
pair1,1,LIRCMOP10_BC,2,30000,30046,138,19,1,0.19,19,0,0.00607183660193325,0.0217561305798893,19,20,3,0.000994608176726169,100,0.0872722316950262,0.172995838577941,0,20,0,20,11,1.05263157894737,0.000291219544825403,0.000559797469732422,0,0.000679178850731823,1.9881093186118,0.95,0.0226518573912387,0.210526315789474,0.00114807828605377,0.00262097317657295,0.55
pair1,1,LIRCMOP10_BC,2,50000,50066,229,28,1,0.28,28,0,0.00582595243486371,0.0186051288175404,28,20,3,0.00146573836570172,100,0.0798997006901098,0.140524595161104,0,20,0,20,0,0.714285714285714,0.00133783287723835,0.00317997605202078,0,0.00323764194187312,10.98335627747,0.4,-0.00073915257425651,0,0.00172175754986686,0.00333018701827268,0
pair1,1,LIRCMOP10_BC,2,70000,70086,320,35,1,0.35,35,0,0.00764262997036418,0.0182340981046059,35,20,3,0.00183217295712715,91.4285714285714,0.0806499923742908,0.139085617550164,0,20,0,20,13,0.571428571428571,3.62862304006246e-05,0.000185181407613332,0,0.00046284574235813,1.72649760383684,0.55,0.00622065439123854,0.114285714285714,0.00116478030985334,0.0016433509273419,0.65
pair1,1,LIRCMOP10_BC,2,100000,100006,456,44,1,0.44,44,0,0.00454045941378017,0.0142451834246333,44,20,3,0.00230330314610271,72.7272727272727,0.0878547952529791,0.158647066163867,0,20,0,20,6,0.454545454545455,0.00032147419387416,0.000926950179149162,0,0.00152435677480409,5.19615943719632,1,0.025469725466148,0.136363636363636,0.00132956442354231,0.00228854169086289,0.3
pair1,1,LIRCMOP10_BC,3,10000,10028,47,11,1,0.11,11,0,0.00508550738102463,0.0124179304234361,11,20,3,0.000575825786525677,100,0.186820935280479,1.6537094163324,0,20,0,20,0,1.81818181818182,0.000425423151389428,0.00059887506404752,0,0.00059887506404752,0.891826714228991,1,0.0968038775091189,0,0.00562412349581002,0.0145787965180312,0
pair1,1,LIRCMOP10_BC,3,30000,30203,139,23,1,0.23,23,0,0.0129946878004237,0.027989153583574,23,20,3,0.00120399937182641,100,0.0894186283328939,0.142010615418926,0,20,0,20,3,0.869565217391304,0.00482165138856459,0.0114031948165355,0,0.0129566933453391,72.9171009695007,0.6,0.000124540981085081,0.0869565217391304,0.00670384150872958,0.0130949316009178,0.15
