problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,generated_new_ref_hit_rate,train_dec_rmse,train_obj_dist50,train_obj_dist90,train_feasible_rate,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP1_BC,1,10000,10048,45,13,1,13,5,20,0,0.0785962384609671,0.0817565369379329,0.00257515299222534,1,0.133160024741528,0.0784298192948867,0.0835844022233013,0,0.0844529592961304,0.0855989598374871,0
DASCMOP1_BC,1,30000,30068,136,34,1,34,5,20,0,0.00468189581017569,0.0544526534201819,0.0038654720246953,1,0.105754003875857,0.0237824796857886,0.0745019570899544,0.235294117647059,0.0445013255942764,0.102335491290205,0
DASCMOP1_BC,1,50000,50088,227,32,1,32,5,20,0,0.0288543731596926,0.031164101265162,0.00146473120994307,1,0.0766253976715023,0.00868241996116597,0.04234548304601,0.6875,0.0863862863585512,0.099322905001905,0
DASCMOP1_BC,1,70000,70108,318,33,1,33,5,20,0,0.0220335543506449,0.0456685832709551,0.00113667096899278,1,0.0629250218330372,0.0106055012823208,0.0255549262266604,0.121212121212121,0.0404029566637861,0.0886352434382656,0
DASCMOP1_BC,1,100000,100028,454,35,1,35,5,20,0,0.0228892565436589,0.0381671291873274,0.000692357675923792,1,0.0822933253832767,0.00735498959017466,0.0308299084726742,0.628571428571429,0.051487481231169,0.0828403238005428,0
