problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP7_BC,DASCMOP_BC,3,1003,12698,10967,10285,4297,4297,2,4295,594,0.0161964356216566,0.0176726595911989,0.00544351768645396,0.999767279497324,0,1,0.5,0.420488940628638,0.00232828870779977,0,0,0,0.000232720502676286,1,0,0,0.5,1806,10,0.469188227186842,0.469188227186842,1,1,100,647,534,534,0.484820444218171,0.484820444218171,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP7_BC,DASCMOP_BC,4,1004,14268,12185,10966,4312,4312,6,4306,583,0.0198628087796891,0.0218342981642705,0.00529253929458014,0.999768089053803,0,1,0.833333333333333,0.547375754760799,0.0020901068276823,0.00104712041884817,5,6.29900580637302e-06,0.0011595547309833,5,0,0,0.833333333333333,2357,9,0.477182654438422,0.477182654438422,1,1,100,654,564,564,0.47989496660924,0.47989496660924,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP7_BC,DASCMOP_BC,5,1005,18065,15852,13047,4845,4845,10,4835,659,0.0185369211407887,0.019869086887268,0.00560664281106014,0.998555211558308,0.3,1,0.3,0.605791106514995,0.00248190279214064,0,0,0,0.000619195046439629,3,0,3,0.3,2929,12,NaN,NaN,0,0,99,714,618,618,0.483554319678178,0.483554319678178,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP7_BC,DASCMOP_BC,6,1006,10966,8927,8780,4247,4247,14,4233,595,0.0181964407934915,0.0194947284398201,0.00803714116069346,0.998351777725453,0,1,0.5,0.485235057878573,0.0047247814788566,0.00209205020920502,9,0,0.00164822227454674,7,0,0,0.5,2054,20,0.486466141402293,0.486466141402293,1,1,100,660,587,587,0.480766910025457,0.480766910025457,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP8_BC,DASCMOP_BC,1,1001,13610,10824,10570,4451,4451,3,4448,636,0.0164735770541596,0.0179185443909948,0.00800039569489146,0.999325994158616,0,1,0,0.288444244604317,0.000674460431654676,0.0010482180293501,5,0,0,0,0,0,0,1283,3,0.484522364443529,0.484522364443529,1,1,100,686,600,600,0.480986374478234,0.480986374478234,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP8_BC,DASCMOP_BC,2,1002,16238,14415,12217,4673,4673,12,4661,629,0.0128863781843098,0.0137353334790045,0.00427439769119926,0.998502032955275,0,1,0.416666666666667,0.502038189229779,0.00171636987770865,0,0,0,0.00106997646051787,5,0,0,0.416666666666667,2340,8,0.484700387204737,0.484700387204737,1,1,100,684,616,616,0.464252309061102,0.464252309061102,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP8_BC,DASCMOP_BC,3,1003,13904,12086,10455,4229,4229,7,4222,584,0.0165755747233825,0.0178016295748534,0.00593317771445682,0.998581224875857,0.142857142857143,1,0.142857142857143,0.46328754144955,0.00142112742775936,0,0,0,0.000236462520690471,1,0,1,0.142857142857143,1956,6,0.497217721591885,0.497217721591885,1,1,100,643,553,553,0.483341209346878,0.482888922405147,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP8_BC,DASCMOP_BC,4,1004,11954,9955,9551,4321,4321,15,4306,606,0.0222518640291478,0.024306036644703,0.00900459531437343,0.997454292987734,0.0666666666666667,1,0.266666666666667,0.470274036228518,0.00487691593125871,0,0,0,0.000925711640823883,4,0,1,0.266666666666667,2025,21,0.449874411258445,0.449874411258445,1,1,100,674,602,602,0.479402547716173,0.479366077106444,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP8_BC,DASCMOP_BC,5,1005,15813,13695,11705,4614,4614,8,4606,614,0.0200855787334279,0.0218836117752337,0.00650889403191877,0.99913307325531,0.25,1,0.5,0.542336083369518,0.00434216239687364,0.00315126050420168,12,0,0.000866926744690074,4,0,2,0.5,2498,20,0.471633818313809,0.471633818313809,1,1,99,676,608,608,0.480903109464405,0.480903109464405,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP8_BC,DASCMOP_BC,6,1006,15934,13805,11793,4664,4664,10,4654,627,0.0163414006984853,0.0175860077940152,0.00567392861404809,0.998284734133791,0,1,0.2,0.444993553932101,0.00343790287924366,0.00315126050420168,13,0,0.000428816466552316,2,0,0,0.2,2071,16,0.447806313175524,0.447806313175524,1,1,100,689,622,622,0.470084971791393,0.470084971791393,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP9_BC,DASCMOP_BC,1,1001,17843,15875,15847,7035,7035,27,7008,918,0.0146649672281932,0.0153655274801408,0.0066558244194544,0.997441364605544,0.111111111111111,1,0.333333333333333,0.332191780821918,0.0125570776255708,0,0,0,0.00127931769722815,9,0,3,0.333333333333333,2328,88,0.391062226936749,0.39106222693675,1,1,100,919,912,912,0.395931443769383,0.395471867679544,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP9_BC,DASCMOP_BC,2,1002,17435,15531,15513,6884,6884,21,6863,919,0.0159466791181239,0.0168212194212292,0.00674420758471321,0.998111563044741,0,1,0.380952380952381,0.335130409441935,0.0131137986303366,0,0,0,0.00116211504938989,8,0,0,0.380952380952381,2300,90,0.4028227510402,0.4028227510402,1,1,100,922,917,917,0.418794386996092,0.41833774539815,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP9_BC,DASCMOP_BC,3,1003,18492,16644,16618,7101,7101,21,7080,917,0.0127488940589339,0.0135149399228254,0.00541322238540371,0.998310097169413,0.142857142857143,1,0.428571428571429,0.351694915254237,0.0100282485875706,0,0,0,0.00126742712294043,9,0,3,0.428571428571429,2490,71,0.412754533395231,0.412754533395231,1,1,100,918,912,912,0.422300286028746,0.422300286028746,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP9_BC,DASCMOP_BC,4,1004,18044,16270,16249,7100,7100,22,7078,917,0.0132977583456927,0.0139717192335973,0.00589171144453053,0.998169014084507,0.136363636363636,1,0.409090909090909,0.35560892907601,0.00819440519920882,0,0,0,0.00126760563380282,9,0,3,0.409090909090909,2517,58,0.426586729792676,0.426586729792676,1,1,100,918,912,912,0.424129341983345,0.424115421979869,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
DASCMOP9_BC,DASCMOP_BC,5,1005,17305,15509,15485,6798,6798,20,6778,921,0.0152344300400508,0.0159853329789374,0.00684870959660814,0.998676081200353,0,1,0.55,0.337857775154913,0.008262024195928,0,0,0,0.00161812297734628,11,0,0,0.55,2290,56,0.455599761762681,0.455599761762681,1,1,100,921,916,916,0.463109466734173,0.463009009550797,0,0,0,raw,boundarycore_raw,BoundaryCore mainline with raw calibrator,raw,224.112529666667
