variant,problem,GroupCount,median_train_x_rec90,median_train_y_rec90,median_boundary_dist90,median_segment_width90,median_feasible_rate,median_side_rate,median_ref_cover
A_ref_only_adv,LIRCMOP10_BC,1,0.190331216623313,0.249453096675671,0.00042032651266548,0.000473678541328157,0.3,0.7,0.133333333333333
A_ref_only_adv,LIRCMOP5_BC,1,0.196965027115626,0.299764681448742,0.00382936948628064,0.00560444345933001,0.166666666666667,1,0.137931034482759
A_ref_only_adv,LIRCMOP6_BC,1,1.04863088726245,1.69096876999431,0.0133182361371957,0.0133182361371957,0,0.666666666666667,0
A_ref_only_adv,LIRCMOP7_BC,1,0.939840452666352,0.473551524039812,0.00684787547349078,0.0103060296755791,0.133333333333333,0.6,0.0617283950617284
A_ref_only_adv,LIRCMOP8_BC,1,0.841384322664982,0.56305256901968,0.00642179568257469,0.00980248459364917,0.1,0.3,0.0454545454545455
A_ref_only_adv,LIRCMOP9_BC,1,0.149099719474264,0.261019390650645,0.00126597807523436,0.00307443243230584,0.133333333333333,0.7,0.166666666666667
