problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP4_BC,DASCMOP_BC,2,1002,6473,3303,3300,3000,3000,3,2997,525,0.0221304058454367,0.0209926510739706,0.0191249330800868,0.999333333333333,0,1,0.333333333333333,0.481481481481481,0.00433767100433767,0.497704954715412,0.497704954715411,1,1,100,600,510,510,0.474405125328288,0.472525658457797,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP4_BC,DASCMOP_BC,3,1003,6374,3471,3464,3164,3164,5,3159,552,0.0205458768978819,0.0187460426597101,0.0178064344010575,0.99905183312263,0,1,0.4,0.383349161126939,0.000633111744222855,0.455401550455743,0.455401550455743,1,1,100,629,544,544,0.460786361614401,0.460786361614401,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP4_BC,DASCMOP_BC,4,1004,7342,4251,4240,3463,3463,6,3457,532,0.015521301150562,0.0149217108554973,0.0121050957188566,0.999422466069882,0.166666666666667,1,0.666666666666667,0.40960370263234,0.00231414521261209,0.481352397999461,0.481352397999461,1,1,100,605,516,516,0.46868348445603,0.467847094868163,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP4_BC,DASCMOP_BC,5,1005,8224,5147,5140,3953,3953,21,3932,556,0.0846390510186835,0.0860123284598504,0.0770058828143802,0.994940551479889,0,1,0.0476190476190476,0.689216683621567,0.0190742624618515,0.34687024902995,0.34687024902995,1,1,98,623,538,538,0.366664242753155,0.365651296099006,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP5_BC,DASCMOP_BC,1,1001,9804,6394,6381,4054,4054,3,4051,577,0.0147235605500761,0.0166631706577587,0.0106682241636294,0.999259990133202,0,1,0,0.409034806220686,0.000740557886941496,0.493623458597185,0.493623458597185,1,1,100,637,459,459,0.491832650503526,0.491832650503526,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP5_BC,DASCMOP_BC,2,1002,9301,5655,5635,3629,3629,2,3627,551,0.0226924129330096,0.0261257943718856,0.0151782010316649,1,0,1,1,0.544802867383513,0.00441135925006893,0.467357550447128,0.467357550447128,1,1,100,635,547,547,0.48053348290863,0.48053348290863,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP5_BC,DASCMOP_BC,3,1003,9274,5990,5975,3934,3934,5,3929,553,0.0257513771184825,0.0286264429579932,0.0185802520671846,0.999237417386884,0,1,0.4,0.608042758971749,0.00254517688979384,0.481409266819255,0.481409266819254,1,1,100,627,495,495,0.475371855479816,0.475371855479816,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP5_BC,DASCMOP_BC,4,1004,9850,6496,6473,4108,4108,2,4106,589,0.0130155420022331,0.0143731012967709,0.00924289407208269,0.999756572541383,0,1,0.5,0.567462250365319,0.000974184120798831,0.485884415408463,0.485884415408463,1,1,100,657,579,579,0.486645807357446,0.486553601655424,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP5_BC,DASCMOP_BC,5,1005,9451,5837,5829,3800,3800,6,3794,596,0.0176835947916132,0.0193586019724121,0.0120023438159494,0.999210526315789,0.166666666666667,1,0.5,0.446230890880337,0.00210859251449657,0.475534030331063,0.475534030331063,1,1,100,666,591,591,0.470747329406391,0.469870960407515,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP6_BC,DASCMOP_BC,1,1001,3063,1517,1517,1514,1514,0,1514,512,0.0178272870571358,0.0172827825445204,0.0172436860682314,1,NaN,1,NaN,0.467635402906209,0,0.481377407947159,0.481377407947159,1,1,100,624,533,533,0.478644530913111,0.478629174607614,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP6_BC,DASCMOP_BC,2,1002,3501,1589,1587,1583,1583,8,1575,540,0.0322847250885426,0.0346886756331942,0.0347062470436811,0.99557801642451,0,1,0.125,0.641269841269841,0.00952380952380952,0.470910798127119,0.470910798127119,1,1,100,662,578,578,0.455798984903825,0.454355822556531,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP6_BC,DASCMOP_BC,3,1003,2472,1215,1212,1197,1197,10,1187,471,0.0211790250301707,0.0201339290746252,0.0201068835728038,0.993316624895572,0,1,0.2,0.513058129738837,0.0067396798652064,0.453347779796473,0.453347779796473,1,1,100,601,493,493,0.461395101799267,0.461395101799267,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP6_BC,DASCMOP_BC,4,1004,2706,1111,1108,1108,1108,2,1106,484,0.0151834761650173,0.0156513577409544,0.0156818383429558,0.998194945848375,0,1,0,0.540687160940326,0.00180831826401447,0.477628187112981,0.477628187112981,1,1,100,649,523,523,0.473988061171981,0.473988061171981,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP6_BC,DASCMOP_BC,5,1005,4178,2106,2105,2088,2088,4,2084,591,0.0190118521332435,0.0197816773642262,0.0196919620762347,0.998084291187739,0,1,0,0.447696737044146,0.00383877159309021,0.47016871320435,0.47016871320435,1,1,100,677,586,586,0.471652637521515,0.471605293040978,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP7_BC,DASCMOP_BC,1,1001,14102,12066,11042,4478,4478,11,4467,630,0.0139705269022288,0.0148232028276098,0.00570301600590955,0.998883430102724,0.0909090909090909,1,0.545454545454545,0.546451757331542,0.00201477501678979,0.499411459173289,0.499411459173289,1,1,100,679,603,603,0.482537745371209,0.482537745371209,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP7_BC,DASCMOP_BC,2,1002,12863,10614,9916,4182,4182,23,4159,585,0.0157983706882468,0.0171484481123794,0.00633740064985756,0.996413199426112,0.217391304347826,1,0.347826086956522,0.508054820870402,0.00144265448425102,0.353692791613212,0.353692791613212,1,1,97,655,579,579,0.478506527636499,0.477301293802365,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP7_BC,DASCMOP_BC,3,1003,14225,12447,10821,4300,4300,0,4300,597,0.0196561826715709,0.0211064299191201,0.00798990635617692,1,NaN,1,NaN,0.365348837209302,0.000465116279069767,0.481426960185933,0.481426960185933,1,1,100,650,544,544,0.479722144939239,0.479710290931955,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP7_BC,DASCMOP_BC,4,1004,11748,9626,9497,4279,4279,17,4262,585,0.0793499721141997,0.0849420180309462,0.0587887249169878,0.996494508062631,0.411764705882353,1,0.117647058823529,0.69568277803848,0.00703894885030502,0.397628514739202,0.397628514739202,1,1,95,660,578,578,0.400904197567197,0.400550212155646,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP7_BC,DASCMOP_BC,5,1005,15687,13576,12514,4954,4954,26,4928,659,0.0332382255585618,0.0356795284025295,0.0187106630465214,0.995155429955591,0,1,0.0769230769230769,0.609172077922078,0.00385551948051948,0.423741882219152,0.423741882219152,1,1,100,711,650,650,0.41988161019327,0.419337881265377,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP8_BC,DASCMOP_BC,1,1001,14050,12112,11452,4446,4446,0,4446,628,0.0142302671971449,0.0154573522525686,0.00470730357145212,1,NaN,1,NaN,0.563427800269906,0.000449842555105713,0.496199961894056,0.496199961894056,1,1,100,688,613,613,0.482496697662395,0.482496697662395,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP8_BC,DASCMOP_BC,2,1002,15177,13378,12168,4769,4769,15,4754,632,0.0248252263932752,0.0260465519855414,0.0144794559874578,0.997483749213672,0.4,1,0.2,0.534917963819941,0.00378628523348759,0.359080882731847,0.359080882731847,1,1,95,686,619,619,0.442952949218169,0.442129048345371,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP8_BC,DASCMOP_BC,3,1003,13507,11743,10778,4327,4327,2,4325,590,0.0169646687472378,0.0175124018182557,0.00673933312984267,0.999768892997458,0,1,0.5,0.493179190751445,0.00161849710982659,0.477797630726743,0.477797630726743,1,1,100,655,563,563,0.487703152802302,0.487703152802302,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP8_BC,DASCMOP_BC,4,1004,16536,14345,11160,4471,4471,61,4410,611,0.0641563933878488,0.0678645063963045,0.0389343143658881,0.990606128382912,0.0655737704918033,1,0.311475409836066,0.723356009070295,0.0421768707482993,0.173438176880884,0.132150575029985,1,1,96,634,562,562,0.29593697570426,0.274515503773857,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP8_BC,DASCMOP_BC,5,1005,15737,13804,11781,4642,4642,18,4624,614,0.066664034746007,0.0708269002777506,0.0396043551855961,0.997414907367514,0.166666666666667,1,0.333333333333333,0.686851211072664,0.00583910034602076,0.407392264038619,0.407392264038619,1,1,97,672,430,430,0.44409804623544,0.443385198933065,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP9_BC,DASCMOP_BC,1,1001,18092,16114,16086,7070,7070,30,7040,918,0.0773369007590104,0.079168671645736,0.0567082473406601,0.997171145685997,0.1,1,0.333333333333333,0.601420454545455,0.0163352272727273,0.296047142670892,0.296047142670892,1,1,98,917,912,912,0.324051943415988,0.322761225720975,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP9_BC,DASCMOP_BC,2,1002,17798,15827,15795,6946,6946,28,6918,920,0.066506254024836,0.0678022275200661,0.0548107714349561,0.997552548229197,0.0357142857142857,1,0.392857142857143,0.639780283318878,0.0144550448106389,0.255041475843118,0.255041475843118,1,1,98,920,915,915,0.30178707695514,0.298335979872759,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP9_BC,DASCMOP_BC,3,1003,18630,16694,16665,7267,7267,40,7227,917,0.0618070312751652,0.0628836334463147,0.0501345200926997,0.997247832668226,0.1,1,0.5,0.603431576034316,0.0161892901618929,0.249557178267244,0.249557178267244,1,1,100,910,905,905,0.219947535038756,0.203691020840523,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP9_BC,DASCMOP_BC,4,1004,18473,16537,16513,7173,7173,29,7144,917,0.0597832739507645,0.060346095143092,0.0497119688996485,0.998327059807612,0.137931034482759,1,0.586206896551724,0.598544232922732,0.0151175811870101,0.270418515682639,0.270418515682639,1,1,98,918,912,912,0.317046500904636,0.313332507822371,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
DASCMOP9_BC,DASCMOP_BC,5,1005,18647,16430,16408,7103,7103,23,7080,918,0.0745161808152051,0.0759886957671391,0.0608820953906561,0.998029001830213,0,1,0.391304347826087,0.611158192090395,0.0127118644067797,0.313491241037355,0.313491241037355,1,1,96,917,911,911,0.331018610458614,0.330503429220145,0,0,0,beta,bridge_gap_0,Bridge ablation with BridgeActivationGap = 0,beta,172.191544583333
