problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP2_BC,2,ref_y,10000,10182,46,51,1,0.17,51,0,0.00205747949332067,0.00491753182880606,51,20,4,0.00265196817638188,62.7450980392157,0.805119939576674,0.953262496152483,0,1,19,20,13,0.392156862745098,0.0750800374550307,0.0864333760018351,0,0.0865153351830533,NaN,0.65,0.0599070158809786,0.823529411764706,0.0776227362849051,0.0866416717158456,0.0788339591874376,0.0867879203688545,0.65,400,51,502,502,195,307,93,18,100,18,6667,0,54,54,54,54,51,51,51,51,51,0,20
DASCMOP2_BC,2,ref_y,30000,30202,137,51,1,0.17,51,0,0.00139780327748018,0.0237454010420923,51,20,4,0.00265196817638188,62.7450980392157,0.704195858112279,1.10096926646772,0,1,19,20,4,0.392156862745098,0.035237347695116,0.0500850582892294,0,0.0504990895922245,NaN,0.95,0.13822587357596,0.352941176470588,0.0354430080211022,0.0505741186237885,0.00582539816204408,0.0512924289896363,0.2,400,54,508,508,196,312,154,22,100,22,11129,2,66,66,66,66,51,51,51,51,51,0,20
DASCMOP2_BC,2,ref_y,50000,50002,227,129,1,0.43,129,0,0.00383327899008701,0.0145052676504334,129,20,4,0.00670791950496594,24.8062015503876,0.704195858112279,0.910374522310712,0,4,16,20,0,0.155038759689922,0.0293091520217053,0.0331995889118457,0,0.0476842908996292,NaN,0.75,0.090361519806768,0,0.0320080214111865,0.0476842908996292,0.0437843298808329,0.0477246121412437,0,400,126,652,652,275,377,226,46,100,46,11450,0,138,138,138,138,129,129,129,129,129,0,20
DASCMOP2_BC,2,ref_y,70000,70022,318,132,1,0.44,132,0,0.00256503630594749,0.0099753758794732,132,20,4,0.0068639176329884,24.2424242424242,0.738801869308346,0.895365754283927,0,3,17,20,6,0.151515151515152,0.0279247447059719,0.037212426735627,0,0.0470531900687502,NaN,0.8,0.0855307491147672,0.272727272727273,0.0323065459968232,0.0523223311092801,0.0550631756602473,0.0467090036482692,0.3,400,129,658,658,272,386,230,48,100,48,11139,0,144,144,144,144,132,132,132,132,132,0,20
DASCMOP2_BC,2,ref_y,100000,100162,455,144,1,0.48,144,0,0.00148766596412787,0.00561165562388831,144,20,4,0.00748791014507826,22.2222222222222,0.701084002617659,0.965156034734496,0,2,18,20,0,0.138888888888889,0.030400709009225,0.040568400523857,0,0.040568400523857,NaN,0.6,0.00964678526701324,0,0.0329215028494057,0.0407731507477294,0.0343978954301366,0.0408935866658593,0,400,141,682,682,284,398,243,49,100,49,12295,0,147,147,147,147,144,144,144,144,144,0,20
DASCMOP2_BC,3,ref_y,10000,10202,46,60,1,0.2,60,0,0.00362694877670983,0.0137825577789235,60,20,4,0.00311996256044927,53.3333333333333,0.790139460570827,0.990830143784971,0,2,18,20,0,0.333333333333333,0.428123654038511,0.474726417076949,0,0.480230018991859,NaN,0.7,0.0354079971973791,0,0.43288782564355,0.480483651456906,0.392650517649162,0.482414349644858,0,400,57,514,514,198,316,116,22,100,22,7342,0,66,66,66,66,60,60,60,60,60,0,20
DASCMOP2_BC,3,ref_y,30000,30002,136,126,1,0.42,126,0,0.00474029176086899,0.0169097154342261,126,20,4,0.00655192137694348,25.3968253968254,0.663701077523977,1.01362948872018,0,6,14,20,2,0.158730158730159,0.115805654516598,0.147752650060846,0,0.164594986840344,NaN,0.85,0.0831194065377379,0.0476190476190476,0.121397565008011,0.165435950017082,0.168630079688003,0.162510721433173,0.1,400,126,652,652,278,374,227,43,100,43,11296,0,129,129,129,129,126,126,126,126,126,0,20
DASCMOP2_BC,3,ref_y,50000,50022,227,141,1,0.47,141,0,0.00248435462264317,0.00803440142786544,141,20,4,0.0073319120170558,22.6950354609929,0.736594250508821,1.05609424228798,0,4,16,20,4,0.141843971631206,0.0450592230874499,0.10891205532059,0,0.126024567635689,NaN,0.5,0.000351450935513309,0.170212765957447,0.0476099436493551,0.126348915909304,0.111789703749588,0.133457913583775,0.2,400,144,688,688,279,409,246,49,100,49,12403,0,147,147,147,147,141,141,141,141,141,0,20
DASCMOP2_BC,3,ref_y,70000,70042,318,144,1,0.48,144,0,0.00130182016506455,0.00427716813238642,144,20,4,0.00748791014507826,22.2222222222222,0.715148618986537,0.934306762536845,0,2,18,20,5,0.138888888888889,0.0235901081799296,0.0415959214818111,0,0.0440652850436376,NaN,0.85,0.129633531268465,0.208333333333333,0.0261743766790553,0.0445122147872416,0.0428207681232403,0.0451244090698742,0.25,400,144,688,688,284,404,246,50,100,50,11949,0,150,150,150,150,144,144,144,144,144,0,20
DASCMOP2_BC,3,ref_y,100000,100182,455,138,1,0.46,138,0,0.00124550000888098,0.00541114033727143,138,20,4,0.00717591388903333,23.1884057971014,0.696553349982317,0.992062599512738,0,4,16,20,6,0.144927536231884,0.02431245743895,0.0390185574340059,0,0.0436250985150948,NaN,0.45,-0.00721814457182846,0.217391304347826,0.0247525462565317,0.0455676294829312,0.0496498219668243,0.0412662375572199,0.3,400,144,688,688,284,404,243,50,100,50,12010,0,150,150,150,150,138,138,138,138,138,0,20
