variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C6_refToken,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt_ref,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,10000,30,0.8,35.8666666666667,35.8666666666667,0.464583333333333,0.0537952777821149,0.64625,0,2.32630184103303,4.42862117114462,0.0832412210358711,0.108592914627856,4.44168958653458,0.457960303063192,0.05,0.520519875911526,0.05,0.471875,40.1470242491993,0.05,60.625,0.393541666666667,NaN,2.77482611625809,2.34150121986605,4.44168958653458,0.0927509904840168,0.0905565108461446,0.114986896796715,0
C6_refToken,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt_ref,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,30000,30,0.966666666666667,83.2666666666667,83.2666666666667,0.272068965517241,0.0519712128341868,0.601379310344828,0,3.61415343660139,6.32512957684915,0.0384402986392971,0.0662865012076267,6.33282351483613,0.661696077892752,0.05,0.697914344989587,0.05,0.473448275862069,35.796027825921,0.05,49.0689655172414,0.284827586206897,NaN,3.93687473100106,3.62558299175467,6.33282351483613,0.0480926750484859,0.0430827360255784,0.071759585698959,0
C6_refToken,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt_ref,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,50000,30,1,115.833333333333,115.833333333333,0.240833333333333,0.0511241609572786,0.615,0,1.72442294651897,3.45880848969954,0.0319193039496849,0.058125918813049,3.46469560183994,0.637285770306837,0.05,0.660549814990654,0.05,0.432,37.6682528656739,0.05,50.5666666666667,0.277,NaN,2.02779968147701,1.73311124228313,3.46469560183994,0.0411462162247327,0.0357012831473117,0.0629658294543152,0
C6_refToken,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt_ref,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,70000,30,1,140.233333333333,140.233333333333,0.2565,0.0584617130578038,0.581666666666667,0,2.33560738687938,3.77856978284646,0.0309063344499599,0.0581879700128648,3.78196463250617,0.645416992038416,0.05,0.661133153531954,0.05,0.480333333333333,34.4760102955983,0.05,48.9,0.286333333333333,NaN,2.49011005154108,2.34597221864153,3.78196463250617,0.0401608439364125,0.0342613121744556,0.0636749465349589,0
C6_refToken,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt_ref,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,100000,30,1,160.2,160.2,0.2095,0.0445902066263002,0.583333333333333,0,2.07315989906209,4.16327473319846,0.0326308955625208,0.0724143473280092,4.17044460220777,0.583629492742045,0.05,0.597148644536135,0.05,0.442,31.0727679839953,0.05,51.4333333333333,0.274333333333333,NaN,2.44712943520674,2.08005458883593,4.17044460220777,0.0448245438421742,0.0365695030952356,0.0777738433514728,0
