problem,seed,mode,stage,targetFE,actualFE,missing,IGD,HV,p1Feasible,p2Feasible,populationOverlap,archivePairs,activePairs,inactivePairs,eligiblePairs,activeRefCoverage,frontRejectedPairs,infeasibleDominatedPairs,eligibilityRemoved,feasiblePoolEligible,infeasiblePoolEligible,gapMedian,gapP90,trainingEvents,generatorUpdates,criticUpdates,trainingSeconds,lastTrainingFE,lastTrainingPairs,lastTrainingEpochs,lastTrainingUpdates,lastTrainingEndpointRMSE,modelVersion,consumedTrainingFE,consumedTrainingPairs,consumedTrainingEpochs,consumedTrainingUpdates,consumedTrainingRMSE,productionFE,selectedCount,selectedFeasibleRate,survivedP1,survivedP2,cumulativeGuided,nativeBandRate,rebuildInputPoints,netGapReduction
LIRCMOP5_BC,2,cgan,FE070000,70000,70000,0,0.0389466864177768,0.277158542228759,100,80,58,20,4,16,20,0.04,3,2,5,125,35,0.0983112572411532,0.308815437280953,143,3840,19200,456.212999916667,61000,8,18.4615384615385,20,0.0364104703139474,143,61000,8,18.4615384615385,20,0.0364104703139474,69800,20,0.1,0,0,6520,NaN,440,0
LIRCMOP5_BC,2,cgan,FE100000,100000,100000,0,0.0183461459917006,0.284198167461874,100,86,52,26,7,19,26,0.07,0,0,0,133,24,0.0745389672282336,1.01119662738509,145,3880,19400,460.787641291667,99200,9,20,20,0.0666423371090035,145,99200,9,20,20,0.0666423371090035,99800,20,0.4,0,0,9520,NaN,452,0
LIRCMOP5_BC,3,cgan,first_true_use,5000,5000,0,1.36706340985046,0,100,78,63,3,3,0,3,0.03,9,4,9,13,9,0.470807221595857,0.58489236585864,1,1000,5000,64.3158359583333,4800,9,941.176470588235,1000,0.0855747865317056,1,4800,9,941.176470588235,1000,0.0855747865317056,4800,20,0.5,9,17,20,NaN,420,0.155278780290201
LIRCMOP5_BC,3,cgan,FE010000,10000,10000,0,1.23404409297125,0,100,22,11,60,33,27,60,0.33,10,2,12,62,203,0.216713491805246,0.371630565608916,24,1460,7300,93.1245422916667,10000,33,10.3225806451613,20,0.0517834722862166,23,9800,35,9.84615384615385,20,0.0488151896355355,9800,20,0.2,0,0,520,NaN,524,0.0186930407727023
LIRCMOP5_BC,3,cgan,FE030000,30000,30000,0,1.21900497365085,0,100,70,32,492,48,444,492,0.48,9,2,10,132,341,0.144119121388661,0.328105383951046,124,3460,17300,208.470599291667,30000,48,6.88172043010753,20,0.0667406115961972,123,29800,58,5.81818181818182,20,0.0597386675334345,29800,20,0.2,0,0,2520,NaN,1388,0.108283330726423
LIRCMOP5_BC,3,cgan,FE050000,50000,50000,0,1.17747029704403,0,100,10,4,457,48,409,457,0.48,51,7,56,117,516,0.123353904259024,0.248151777962517,223,5440,27200,319.60321675,50000,48,6.95652173913043,20,0.109614682957963,222,49800,55,5.92592592592593,20,0.087076741878092,49800,20,0,0,0,4520,NaN,1400,-0.178846669815433
LIRCMOP5_BC,3,cgan,FE070000,70000,70000,0,0.0366752321609665,0.276975546941613,100,87,79,8,7,1,8,0.07,0,0,0,111,22,0.0908988458806557,0.187781065186951,256,6100,30500,355.870978291667,69600,8,18.4615384615385,20,0.037199578827335,256,69600,8,18.4615384615385,20,0.037199578827335,69800,20,0.3,0,0,6520,NaN,416,0
LIRCMOP5_BC,3,cgan,FE100000,100000,100000,0,0.0166738802382949,0.286086439789641,100,94,70,25,6,19,25,0.06,0,0,0,132,12,0.109029573074494,0.227156656878123,277,6520,32600,383.641822958333,98400,8,18.4615384615385,20,0.0269819224970005,277,98400,8,18.4615384615385,20,0.0269819224970005,99800,20,0.5,0,0,9520,NaN,450,0
LIRCMOP6_BC,1,cgan,first_true_use,5600,5600,0,2.83063676044396,0,100,83,62,10,10,0,10,0.1,6,0,6,19,39,0.580242442720838,0.780909293981437,2,1020,5100,130.255184125,5600,10,18.9473684210526,20,0.0903935147949567,1,5400,8,933.333333333333,1000,0.0904759849696597,5400,20,0.45,1,9,20,NaN,416,0.391933813133707
LIRCMOP6_BC,1,cgan,FE010000,10000,10000,0,1.34867338662669,0,100,60,24,83,50,33,83,0.5,1,2,3,88,123,0.117460625040837,0.261215033300132,23,1440,7200,188.36451275,10000,50,7.27272727272727,20,0.0367649870648223,22,9800,49,7.44186046511628,20,0.034274085403597,9800,20,0.15,0,0,460,NaN,556,0.0132450664434053
LIRCMOP6_BC,1,cgan,FE030000,30000,30000,0,1.34685513030586,0,100,26,9,500,92,408,500,0.92,7,1,8,167,484,0.125805747347933,0.286693028121201,123,3440,17200,395.159191791667,30000,92,3.61581920903955,20,0.059580923571991,122,29800,90,3.69942196531792,20,0.0581312416193859,29800,20,0,0,0,2460,NaN,1400,0.00824569257308358
LIRCMOP6_BC,1,cgan,FE050000,50000,50000,0,0.334406810509128,0.119303228173304,100,56,53,139,18,121,139,0.18,10,2,11,69,142,0.126641546513118,0.277629156142843,223,5440,27200,571.51351925,50000,18,18.8235294117647,20,0.0477157028180379,222,49800,17,19.3939393939394,20,0.0512840816115131,49800,20,0,0,0,4460,NaN,668,-0.232438211282014
LIRCMOP6_BC,1,cgan,FE070000,70000,70000,0,0.145325190531074,0.143855723910497,100,71,69,47,9,38,47,0.09,1,3,4,106,44,0.270751423233663,0.292422325813426,312,7220,36100,712.102169375,70000,9,18.6666666666667,20,0.0354923093477718,311,69800,8,20,20,0.0338807048906394,69800,20,0,0,0,6460,NaN,496,0.0864037357404324
LIRCMOP6_BC,1,cgan,FE100000,100000,100000,0,0.0160262142058471,0.192521432420848,100,100,82,0,0,0,0,0,0,0,0,120,0,NaN,NaN,421,9400,47000,848.89636925,94800,8,17.7777777777778,20,0.022709625896004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8960,NaN,400,0
LIRCMOP6_BC,2,cgan,first_true_use,6600,6600,0,1.50596609966569,0,100,94,64,1,1,0,1,0.01,8,8,9,18,9,0.670876046534376,0.670876046534376,1,1000,5000,122.539068875,6400,10,1000,1000,0.114840100320135,1,6400,10,1000,1000,0.114840100320135,6400,20,0.5,1,5,20,NaN,420,1.50574921003819
LIRCMOP6_BC,2,cgan,FE010000,10000,10000,0,1.36966859263689,0,100,51,38,28,23,5,28,0.23,5,2,7,32,94,0.295633428752671,0.449526036498453,9,1160,5800,155.942358458333,10000,23,14.2222222222222,20,0.066016673769274,8,9800,23,14.2222222222222,20,0.0694817533551177,9800,20,0.15,0,3,320,NaN,450,0.0837015716845632
LIRCMOP6_BC,2,cgan,FE030000,30000,30000,0,0.171068768922974,0.13270311216173,100,69,69,1,1,0,1,0.01,1,1,1,42,56,0.120500252090373,0.120500252090373,62,2220,11100,278.575452,20800,22,15.609756097561,20,0.0905413732166843,62,20800,22,15.609756097561,20,0.0905413732166843,29800,20,0,0,0,1780,NaN,402,0
LIRCMOP6_BC,2,cgan,FE050000,50000,50000,0,0.0305454225789355,0.187447331248617,100,85,64,18,12,6,18,0.12,1,1,2,120,17,0.0940946919028207,0.19164933368207,73,2440,12200,308.762814,50000,12,20,20,0.028649035347819,72,49800,12,18.9473684210526,20,0.02968093492852,49800,20,0,0,0,3620,NaN,430,-0.00468244215898346
LIRCMOP6_BC,2,cgan,FE070000,70000,70000,0,0.0136827371931963,0.193108079333045,100,99,66,19,6,13,19,0.06,1,0,1,139,3,0.20784680179289,0.262783651284138,115,3280,16400,401.377099958333,58800,11,18.4615384615385,20,0.030297456984108,115,58800,11,18.4615384615385,20,0.030297456984108,69800,20,0.2,0,0,5620,NaN,436,0
LIRCMOP6_BC,2,cgan,FE100000,100000,100000,0,0.0108094494689822,0.194470040359181,100,100,63,0,0,0,0,0,0,0,0,137,0,NaN,NaN,115,3280,16400,401.377099958333,58800,11,18.4615384615385,20,0.030297456984108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6180,NaN,400,0
LIRCMOP6_BC,3,cgan,first_true_use,5600,5600,0,1.52658518096776,0,100,88,58,6,5,1,6,0.05,5,3,5,13,16,0.453092201800932,0.877075791190181,1,1000,5000,49.4718314166667,5400,8,933.333333333333,1000,0.103887045319826,1,5400,8,933.333333333333,1000,0.103887045319826,5400,20,0.35,4,12,20,NaN,420,1.32272601084002
LIRCMOP6_BC,3,cgan,FE010000,10000,10000,0,1.35246848663337,0,100,49,25,77,55,22,77,0.55,16,2,17,75,138,0.201770788802665,0.337182323390283,18,1340,6700,71.9002335416667,10000,55,6.27450980392157,20,0.0660167443151997,17,9800,53,6.46464646464646,20,0.0738286272407574,9800,20,0.2,1,0,460,NaN,558,0.245183521463022
LIRCMOP6_BC,3,cgan,FE030000,30000,30000,0,1.34755393539611,0,100,30,11,500,90,410,500,0.9,19,4,21,166,458,0.160532592526692,0.308920607292919,118,3340,16700,152.291595625,30000,90,3.76470588235294,20,0.0659719062679354,117,29800,89,3.76470588235294,20,0.0682593938750746,29800,20,0,0,0,2460,NaN,1400,0.0716645103799297
LIRCMOP6_BC,3,cgan,FE050000,50000,50000,0,0.141597301907726,0.138650392008597,100,68,98,5,5,0,5,0.05,0,0,0,40,43,0.1975080772345,0.239061179391741,167,4320,21600,190.067437708333,40200,9,20,20,0.0360085742079586,167,40200,9,20,20,0.0360085742079586,49800,20,0.3,0,0,4460,NaN,410,0
LIRCMOP6_BC,3,cgan,FE070000,70000,70000,0,0.0483095303391381,0.176052437096781,100,75,66,12,8,4,12,0.08,0,2,2,106,36,0.0888003387213247,0.310232443318987,168,4340,21700,191.443898,70000,8,18.4615384615385,20,0.0383299521726921,167,40200,9,20,20,0.0360085742079586,69800,20,0.15,0,0,6460,NaN,424,0
LIRCMOP6_BC,3,cgan,FE100000,100000,100000,0,0.019060389396859,0.190427586329452,100,96,76,43,14,29,43,0.14,0,15,15,134,8,0.11616353694448,0.357137965757918,286,6700,33500,293.149422,99800,16,20,20,0.0384080781156399,286,99800,16,20,20,0.0384080781156399,99800,20,0.1,0,0,9460,NaN,500,0
LIRCMOP7_BC,1,cgan,first_true_use,4400,4400,0,1.8318215763917,0,100,85,68,3,3,0,3,0.03,11,11,13,17,7,0.49280316893479,0.511043884481674,1,1000,5000,121.443402166667,4200,12,1000,1000,0.106360672063252,1,4200,12,1000,1000,0.106360672063252,4200,20,0.6,3,8,20,NaN,426,0.501213106878178
LIRCMOP7_BC,1,cgan,FE010000,10000,10000,0,0.20150543223606,0.22205691718131,100,28,26,29,26,3,29,0.26,7,7,13,28,95,0.234379577203624,0.351699690022772,28,1540,7700,204.346094958333,10000,26,13.9130434782609,20,0.0504664167719291,27,9800,21,16.4102564102564,20,0.0544210289042695,9800,20,0.1,2,19,580,NaN,448,0.481182213203397
LIRCMOP7_BC,1,cgan,FE030000,30000,30000,0,0.0772411777837812,0.262286795890023,100,62,25,492,52,440,492,0.52,25,16,27,143,326,0.140307653227188,0.237611162730446,127,3520,17600,410.194240625,30000,52,6.33663366336634,20,0.0515383719149932,126,29800,53,6.4,20,0.0493296158306638,29800,20,0.05,0,0,2580,NaN,1400,-0.592371178986033
LIRCMOP7_BC,1,cgan,FE050000,50000,50000,0,0.01090100001309,0.291910812118478,100,13,5,492,86,406,492,0.86,17,16,25,178,512,0.118760352027118,0.200674864221673,227,5520,27600,583.084197958333,50000,86,3.83233532934132,20,0.0714763841010868,226,49800,86,3.90243902439024,20,0.0759567760520084,49800,20,0.1,0,0,4580,NaN,1400,0.0419362758187009
LIRCMOP7_BC,1,cgan,FE070000,70000,70000,0,0.00852945495523953,0.293590542539685,100,0,0,500,91,409,500,0.91,7,1,8,184,559,0.0929829500220345,0.20236665248266,326,7500,37500,728.15169475,70000,91,3.63636363636364,20,0.0712506449899051,325,69800,91,3.61581920903955,20,0.071949830168943,69800,20,0.05,0,0,6580,NaN,1400,-0.101925764754327
LIRCMOP7_BC,1,cgan,FE100000,100000,100000,0,0.00790967321002492,0.293839662615894,100,0,0,500,91,409,500,0.91,7,2,9,203,586,0.0894220526434171,0.223858240571143,473,10440,52200,891.09230525,99800,97,3.36842105263158,20,0.0859683739014447,473,99800,97,3.36842105263158,20,0.0859683739014447,99800,20,0,0,0,9580,NaN,1400,-0.0361220603044165
LIRCMOP7_BC,2,cgan,first_true_use,3800,3800,0,1.8976336632002,0,100,86,59,2,2,0,2,0.02,7,5,8,13,16,0.304734082262163,0.552775823297031,1,1000,5000,127.972341708333,3600,10,947.368421052632,1000,0.109215887554809,1,3600,10,947.368421052632,1000,0.109215887554809,3600,20,0.3,3,10,20,NaN,420,2.52440323071147
LIRCMOP7_BC,2,cgan,FE010000,10000,10000,0,0.293265350378139,0.204861320313299,100,27,22,33,27,6,33,0.27,12,1,13,31,159,0.252608965953611,0.353528525009846,25,1480,7400,203.905087458333,10000,27,12.3076923076923,20,0.0573215948837144,24,9800,24,13.3333333333333,20,0.0573048303825468,9800,20,0.25,0,4,640,NaN,462,0.00563853718692564
LIRCMOP7_BC,2,cgan,FE030000,30000,30000,0,0.0950462288089633,0.255728204790985,100,46,15,393,72,321,393,0.72,28,1,29,139,304,0.117932761698398,0.239773694289001,125,3480,17400,424.927595291667,30000,72,4.74074074074074,20,0.0669921561721061,124,29800,75,4.38356164383562,20,0.0700307691875687,29800,20,0.15,1,0,2640,NaN,1188,0.00708320069269455
LIRCMOP7_BC,2,cgan,FE050000,50000,50000,0,0.012870266880735,0.290629339985026,100,8,3,500,88,412,500,0.88,2,3,5,196,489,0.111301490027425,0.243384441388071,225,5480,27400,605.572055958333,50000,88,3.76470588235294,20,0.0603117890138425,224,49800,86,3.87878787878788,20,0.0573121469768053,49800,20,0,0,0,4640,NaN,1400,-0.375776715926375
LIRCMOP7_BC,2,cgan,FE070000,70000,70000,0,0.0089523971285295,0.293603350911811,100,4,4,500,88,412,500,0.88,7,1,8,205,567,0.0928503386561584,0.246739985911411,325,7480,37400,756.593740291667,70000,88,3.74269005847953,20,0.0849316514605031,324,69800,93,3.49726775956284,20,0.0863197037025711,69800,20,0.1,0,0,6640,NaN,1400,0.347851564842338
LIRCMOP7_BC,2,cgan,FE100000,100000,100000,0,0.00838097015232819,0.293861611538825,100,0,0,500,86,414,500,0.86,3,0,3,203,573,0.0835206257673427,0.229651393175674,472,10420,52100,924.891295625,99800,97,3.36842105263158,20,0.109492174723996,472,99800,97,3.36842105263158,20,0.109492174723996,99800,20,0.2,0,0,9640,NaN,1400,-0.0154829206394524
LIRCMOP7_BC,3,cgan,first_true_use,4200,4200,0,1.80785999148981,0,100,83,72,0,0,0,0,0,17,19,20,12,5,NaN,NaN,1,1000,5000,56.5778609583333,4000,12,1000,1000,0.112678907023002,1,4000,12,1000,1000,0.112678907023002,4000,20,0.6,7,14,20,NaN,424,1.13397125934381
LIRCMOP7_BC,3,cgan,FE010000,10000,10000,0,0.778752612983639,0.0689359929511923,100,48,16,32,24,8,32,0.24,4,0,4,30,82,0.312701025298773,0.786082436371883,27,1520,7600,83.3662244166666,10000,24,15.2380952380952,20,0.0731772136241494,26,9800,20,17.2972972972973,20,0.0727880437197918,9800,20,0.1,0,1,580,NaN,452,0.00964494523205106
LIRCMOP7_BC,3,cgan,FE030000,30000,30000,0,0.105742115185727,0.248777626150882,100,28,13,305,62,243,305,0.62,13,2,15,93,290,0.137647765455359,0.23622750793915,126,3500,17500,192.378921625,30000,62,5.51724137931035,20,0.0578798216303335,125,29800,57,5.98130841121495,20,0.0551685172805206,29800,20,0.15,1,0,2580,NaN,1008,-0.157871671067124
LIRCMOP7_BC,3,cgan,FE050000,50000,50000,0,0.0118619947596245,0.29155724557864,100,5,2,500,88,412,500,0.88,3,3,6,165,540,0.116930885601766,0.217455378476522,226,5500,27500,270.764655583333,50000,88,3.69942196531792,20,0.0581049634349335,225,49800,87,3.80952380952381,20,0.0650512349002284,49800,20,0.05,0,0,4580,NaN,1400,0.00907408277269983
LIRCMOP7_BC,3,cgan,FE070000,70000,70000,0,0.00898611668937193,0.293215563066215,100,1,1,500,93,407,500,0.93,10,0,10,190,579,0.108337902414819,0.231627497680502,325,7480,37400,345.306028708333,70000,93,3.51648351648352,20,0.0782999885817039,324,69800,95,3.45945945945946,20,0.0845734808038563,69800,20,0.1,0,0,6580,NaN,1400,0.445264685279376
LIRCMOP7_BC,3,cgan,FE100000,100000,100000,0,0.00773102675680569,0.294075891860147,100,2,2,500,97,403,500,0.97,0,0,0,209,577,0.0930511058815151,0.230241641283131,473,10440,52200,452.243429666667,99800,93,3.49726775956284,20,0.118930624221013,473,99800,93,3.49726775956284,20,0.118930624221013,99800,20,0.05,0,0,9580,NaN,1400,-0.224882861202052
LIRCMOP8_BC,1,cgan,first_true_use,5200,5200,0,1.77841741876244,0,100,70,57,5,4,1,5,0.04,8,4,10,12,27,0.585700110082546,1.06245353882551,1,1000,5000,122.948242,5000,11,1000,1000,0.106936636641791,1,5000,11,1000,1000,0.106936636641791,5000,20,0.15,3,18,20,NaN,424,-0.142027870222976
LIRCMOP8_BC,1,cgan,FE010000,10000,10000,0,0.422438020424323,0.18227085881947,100,41,37,21,14,7,21,0.14,9,2,11,30,82,0.219189009259271,0.340919384279891,23,1440,7200,191.927927458333,10000,14,20,20,0.0556366094562622,22,9800,16,19.3103448275862,20,0.0612421930140582,9800,20,0.2,4,9,500,NaN,444,-0.0105476860483934
LIRCMOP8_BC,1,cgan,FE030000,30000,30000,0,0.11467649770654,0.248190931626033,100,31,15,357,66,291,357,0.66,10,2,11,133,317,0.122028924828626,0.18242094644047,123,3440,17200,401.086559,30000,66,5.24590163934426,20,0.0391474647661862,122,29800,65,5.20325203252033,20,0.0404088329247845,29800,20,0.3,1,1,2500,NaN,1096,0.492813257193072
LIRCMOP8_BC,1,cgan,FE050000,50000,50000,0,0.0104920808314251,0.292136101730172,100,6,5,500,86,414,500,0.86,6,4,9,176,513,0.0973830300106268,0.207367164736195,221,5400,27000,573.590163833333,50000,86,3.87878787878788,20,0.0636537929932541,220,49800,89,3.74269005847953,20,0.0626480357137888,49800,20,0.1,0,0,4500,NaN,1400,-0.500200028267623
LIRCMOP8_BC,1,cgan,FE070000,70000,70000,0,0.00862816826415857,0.29331533930019,100,0,0,500,95,405,500,0.95,3,1,4,192,553,0.0996182638606973,0.197502200106847,321,7400,37000,719.690437958333,70000,95,3.42245989304813,20,0.0649112436396389,320,69800,91,3.59550561797753,20,0.0710365585347829,69800,20,0,0,0,6500,NaN,1400,0
LIRCMOP8_BC,1,cgan,FE100000,100000,100000,0,0.00816494081150773,0.293699471195927,100,0,0,500,93,407,500,0.93,7,2,9,208,577,0.0908616971251747,0.183271377423094,469,10360,51800,886.148654333333,99800,97,3.33333333333333,20,0.0768729014281363,469,99800,97,3.33333333333333,20,0.0768729014281363,99800,20,0.15,0,0,9500,NaN,1400,0.0650732224783477
LIRCMOP8_BC,2,cgan,first_true_use,5000,5000,0,2.58300764886911,0,100,83,59,9,8,1,9,0.08,5,1,6,21,29,0.76717036104328,1.03400878238171,2,1020,5100,131.844256916667,5000,8,18.6666666666667,20,0.117702782848239,1,4800,8,933.333333333333,1000,0.11787817171969,4800,20,0.2,1,17,20,NaN,416,0.525968122061586
LIRCMOP8_BC,2,cgan,FE010000,10000,10000,0,0.648072397458381,0.110522804682075,100,16,11,31,23,8,31,0.23,32,23,33,30,129,0.211418402109583,0.396187043983347,25,1480,7400,197.248527125,10000,23,15.2380952380952,20,0.0795183554693575,24,9800,41,8,20,0.0797431401398243,9800,20,0.3,1,6,520,NaN,522,0.0859950882824771
LIRCMOP8_BC,2,cgan,FE030000,30000,30000,0,0.0111252418112501,0.291971242611634,100,5,1,428,86,342,428,0.86,5,0,5,157,438,0.0933058600238156,0.180571254515686,125,3480,17400,410.717742375,30000,86,3.90243902439024,20,0.0401135830133609,124,29800,87,3.90243902439024,20,0.0400583761207308,29800,20,0.05,1,0,2520,NaN,1242,0.139709278723083
LIRCMOP8_BC,2,cgan,FE050000,50000,50000,0,0.00842335487498133,0.293496882324158,100,0,0,500,89,411,500,0.89,8,1,9,197,536,0.0921684667358748,0.19438177958555,225,5480,27400,589.747916708333,50000,89,3.69942196531792,20,0.0511984059469605,224,49800,90,3.65714285714286,20,0.0512789162588654,49800,20,0.25,0,0,4520,NaN,1400,0.104626390406571
LIRCMOP8_BC,2,cgan,FE070000,70000,70000,0,0.00802925622984364,0.293807639742015,100,0,0,500,91,409,500,0.91,4,2,6,203,568,0.0850316130433423,0.202239880714429,325,7480,37400,743.617105833333,70000,91,3.69942196531792,20,0.0626214305036419,324,69800,93,3.53591160220994,20,0.065645423693109,69800,20,0,0,0,6520,NaN,1400,-0.212406502264879
LIRCMOP8_BC,2,cgan,FE100000,100000,100000,0,0.00778193651745226,0.293950160421339,100,0,0,500,93,407,500,0.93,3,0,3,215,549,0.0765903817390987,0.171845325776914,473,10440,52200,911.91227975,99800,97,3.45945945945946,20,0.0733390166920293,473,99800,97,3.45945945945946,20,0.0733390166920293,99800,20,0,0,0,9520,NaN,1400,-0.0689375403122255
LIRCMOP8_BC,3,cgan,first_true_use,4600,4600,0,1.78254906920421,0,100,88,72,2,2,0,2,0.02,10,6,10,14,9,0.028061897521647,0.0346975356345407,1,1000,5000,49.65217275,4400,12,1000,1000,0.102785877356621,1,4400,12,1000,1000,0.102785877356621,4400,20,0.35,4,14,20,NaN,424,2.07481377278444
LIRCMOP8_BC,3,cgan,FE010000,10000,10000,0,1.69121088946206,0,100,62,30,53,39,14,53,0.39,5,1,6,68,127,0.261075491954405,0.407371638688367,24,1460,7300,78.49583375,10000,39,8.64864864864865,20,0.0637321787279165,23,9800,36,9.27536231884058,20,0.0629059341573831,9800,20,0.1,1,4,560,NaN,502,0.227650189258224
LIRCMOP8_BC,3,cgan,FE030000,30000,30000,0,0.0752540135664143,0.260413175420052,100,22,16,137,77,60,137,0.77,2,1,3,115,212,0.149379260470101,0.237833885528948,124,3460,17300,160.362752416667,30000,77,4.32432432432432,20,0.0423578241896644,123,29800,73,4.57142857142857,20,0.0455603148984171,29800,20,0,0,3,2560,NaN,670,0.183834568853201
LIRCMOP8_BC,3,cgan,FE050000,50000,50000,0,0.0101740939849848,0.29258971851347,100,7,3,500,88,412,500,0.88,5,1,6,174,548,0.122321637195633,0.198161972264408,224,5460,27300,235.618620166667,50000,88,3.72093023255814,20,0.0533960558982991,223,49800,90,3.67816091954023,20,0.0512471301520637,49800,20,0.05,1,0,4560,NaN,1400,0.538216034234663
LIRCMOP8_BC,3,cgan,FE070000,70000,70000,0,0.00875253567826104,0.293257834216389,100,0,0,500,97,403,500,0.97,4,0,4,191,591,0.106944199199165,0.19388920626223,324,7460,37300,313.282567208333,70000,97,3.40425531914894,20,0.0739571080660657,323,69800,87,3.74269005847953,20,0.0749677123079976,69800,20,0,0,0,6560,NaN,1400,-0.0734591983122892
LIRCMOP8_BC,3,cgan,FE100000,100000,100000,0,0.00815583682578413,0.29362746561142,100,0,0,500,98,402,500,0.98,8,2,10,191,579,0.0992005081616755,0.204069036761898,472,10420,52100,406.033625458333,99800,94,3.47826086956522,20,0.0732482561816846,472,99800,94,3.47826086956522,20,0.0732482561816846,99800,20,0,0,0,9560,NaN,1400,-0.00688191205949994
