problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,query_obj_dist50,query_obj_dist90,feasible_rate
LIRCMOP6_BC,1,70000,70086,318,7,1,7,0,0.0111650883914094,0.033906375285904,7,20,20,0,0.0154804795699163,0.0215718731778351,0,0.0235236997829134,0.0371264244648829,0
LIRCMOP6_BC,1,100000,100006,454,12,1,12,0,0.0171585549697909,0.0592494797842109,12,20,20,7,0.002954259747499,0.00669170886902293,0,0.0112933514377621,0.0152131331623143,0.35
LIRCMOP7_BC,1,10000,10074,45,27,1,27,0,0.0300469210059575,0.0601041617059075,27,20,20,20,0.0024768315383891,0.00295883959388954,0,0.0199587697160949,0.0302637421795592,1
LIRCMOP7_BC,1,30000,30094,136,68,1,68,0,0.01813491973261,0.0705946077376216,68,20,20,1,0.00490682610352176,0.00545790449912025,0,0.00974359822472185,0.0227936292791132,0.05
LIRCMOP7_BC,1,50000,50114,227,58,1,58,0,0.0108230857195355,0.0402134945205951,58,20,20,5,0.0036780400104574,0.00554047568756567,0,0.0135856436851964,0.0347826782517938,0.25
LIRCMOP7_BC,1,70000,70097,318,25,1,25,0,0.00912879883437663,0.0412574005818762,25,20,20,1,0.00411882082298572,0.00593232808971408,0,0.032649216538398,0.0423848521356908,0.05
LIRCMOP7_BC,1,100000,100017,454,56,1,56,0,0.0141080924334755,0.0910401282487534,56,20,20,3,0.00305664649541532,0.00641986423877564,0,0.00816635206347852,0.0216234857578957,0.15
LIRCMOP8_BC,1,10000,10048,45,24,1,24,0,0.0372466279299899,0.102308169415824,24,20,20,12,0.00791693213255654,0.0106413891942489,0,0.00997181857728939,0.0226738009878146,0.6
LIRCMOP8_BC,1,30000,30068,136,20,1,20,0,0.00763268209702601,0.0377177798126587,20,20,20,0,0.0102158458813153,0.0110644278981576,0,0.0238943658411771,0.0344543423012076,0
LIRCMOP8_BC,1,50000,50088,227,60,1,60,0,0.0176680956789067,0.0612410692234032,60,20,20,1,0.00636260996615559,0.00941636314766691,0,0.0122085770747878,0.0336309513774432,0.05
LIRCMOP8_BC,1,70000,70108,318,65,1,65,0,0.0166261319669393,0.0774329476973251,65,20,20,0,0.0047066302206824,0.0137005524075338,0,0.0214925677932682,0.0365286833457855,0
LIRCMOP8_BC,1,100000,100028,454,64,1,64,0,0.0315295650986712,0.0929403020513638,64,20,20,3,0.00348627821611471,0.0447272607531283,0,0.00986873114581088,0.0711387364052915,0.15
LIRCMOP9_BC,1,10000,10195,46,6,1,6,0,0.00278481908713239,0.0043298049402008,6,20,20,0,0.0134285197564989,0.0136901246194549,0,0.0225291907258702,0.0267217437864929,0
LIRCMOP9_BC,1,30000,30129,137,8,1,8,0,0.00507256580883668,0.0151152974556608,8,20,20,20,0.00261600691387117,0.00265392060149096,0,0.030387846569281,0.0342093639497692,1
LIRCMOP9_BC,1,50000,50058,228,10,1,10,0,0.00854777745141978,0.0358087598843699,10,20,20,20,0.0272969977678811,0.0278405429447427,0,0.0577898358047305,0.0588175888371787,1
LIRCMOP9_BC,1,70000,70176,320,6,1,6,0,0.000496569572488597,0.00275736815689877,6,20,20,0,0.00363430279634897,0.00368463192597304,0,0.0256018131554479,0.0313192369068174,0
LIRCMOP9_BC,1,100000,100048,456,11,1,11,0,0.00486273798748101,0.022786563241555,11,20,20,2,0.0040156663801111,0.00471639163077299,0,0.0345017550476393,0.0370243854611497,0.1
LIRCMOP10_BC,1,10000,10198,46,2,1,2,0,0.00907004468731457,0.0151220460106323,2,20,20,20,0.00947586641400652,0.00998812473768629,0,0.0153234820901798,0.0189193040784006,1
LIRCMOP10_BC,1,30000,30151,137,9,1,9,0,0.0030278364800791,0.00905839963438227,9,20,20,20,0.0125316075235512,0.0128005989366718,0,0.0284104983866376,0.0372730535406286,1
LIRCMOP10_BC,1,50000,50171,228,7,1,7,0,0.00296302996736648,0.00673483518595742,7,20,20,20,0.00728986231028799,0.00759754055171671,0,0.0199494875050316,0.0278819442029689,1
LIRCMOP10_BC,1,70000,70191,319,6,1,6,0,0.00238929803615588,0.00521925765634252,6,20,20,20,0.00158342537812177,0.00174716833489733,0,0.0207402031940882,0.0268068209352318,1
LIRCMOP10_BC,1,100000,100111,455,14,1,14,0,0.00513457474340101,0.0101888054123707,14,20,20,20,0.00310483268671767,0.00360372272899466,0,0.0273339953929861,0.032336654058145,1
