addedUpdates,trainingSeconds,endpointRMSE,loggedPostRMSE,preEndpointRMSE,directionError,nearestTrainingObjective,labelAccuracy,offlineFullFE,offlineCalObjRows,offlineCalConRows,problem,seed,moving
0,0,0.346867492432027,NaN,NaN,37.3412377647864,23.910049494734,0.5,200,400,200,LIRCMOP7_BC,1,0
20,9.462097875,0.312996011591782,0.312996011736367,0.346867492001875,37.8346779335061,19.1067251354904,0.5,200,400,200,LIRCMOP7_BC,1,0
200,27.9135649583333,0.137595659265398,0.137595659282058,0.137850588906387,9.80493899843008,0.184459519832046,0.485,200,400,200,LIRCMOP7_BC,1,0
1000,88.3033064166667,0.121349695451082,0.121349695517446,0.122229762270605,10.2235367873324,0.117803860393859,0.5,200,400,200,LIRCMOP7_BC,1,0
2000,161.337872833333,0.120118221938688,0.120118221727258,0.122898419585094,7.50694552239952,0.165138083088228,0.495,200,400,200,LIRCMOP7_BC,1,0
