scope,name,family,problemCount,runCount,candidateCount_mean,candidateCount_median,selectedSeedCount_mean,selectedSeedCount_median,M1_mean,M1_median,M1_eligible_mean,M1_selected_mean,M2_mean,M2_median,M3_mean,M3_median,M3_downstream_mean,M4_mean,M4_median,M4_tight_mean,M4_recover_mean,gateOpenRate_mean,refineUseCount_mean,refineGainPerSeed_mean,UBY_mean,ABS_mean,AGS_mean,FFC_mean,FGY_mean,tightBracketAbsCount_mean,recoverAbsCount_mean,M5_boundaryEce_mean,M5_boundaryEce_median,M5_boundaryGap_mean,M5_boundaryGap_median,M5_validRunCount,auditReadyRunCount,validUpdateCount_mean,auditReadyUpdateCount_mean,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
family,DASCMOP_BC,DASCMOP_BC,9,54,14300.5,12691.5,4386.22222222222,4047,0.04150505063874,0.0361112451490885,0.0436126166698929,0.0308717162526529,0.995051874941783,0.998780671383411,0.0419622132285661,0,0.37948232207373,1,1,0.501424218396257,0.00947396785935195,0.00119644993578125,2.83333333333333,4.8964082924658e-07,0.00104457572117658,4.7037037037037,0,0.925925925925926,0.37948232207373,2193.83333333333,39.8888888888889,0.404492944535223,0.410123524926399,0.404492944535223,0.410123524926399,53,53,707.074074074074,707.074074074074,bridge_topk_1,Bridge ablation with BridgeTopK = 1,beta,222.617956208333
