problem,run,target_FE,actual_FE,gen,bmem_count,chain_count,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,feasible_rate
DASCMOP4_BC,3,10000,10080,48,41,10,6,5,20,0,0.697907133576108,0.964463879537067,0.0783342673212,0
DASCMOP4_BC,3,30000,30100,139,43,10,8,5,20,0,0.440037952371954,0.580158267505694,0.0100142364814994,0
