problem,run,seed,fe,kind,nCritic,epochs,trainingPairs,changedPairs,newRegions,updates,pairVisits,batchesPerEpoch,trainingSeconds,preAllEndpointRMSE,postAllEndpointRMSE,preChangedEndpointRMSE,postChangedEndpointRMSE,prePairDifferenceRMSE,postPairDifferenceRMSE,preSameConditionThickness,postSameConditionThickness
LIRCMOP7_BC,2,2,25800,retrain,5,20,71,135,22,60,1420,3,6.534904625,0.135556415755488,0.131427157261109,0.133000146186934,0.129237474066268,0.0520481815655796,0.053093727336059,0.0621945857630167,0.063759571598551
LIRCMOP7_BC,2,2,26000,retrain,5,20,73,133,18,60,1460,3,7.28002616666667,0.123904753157343,0.121778251521623,0.121230065414245,0.119484411842198,0.0566909412918125,0.0569508997373312,0.0633544032098569,0.0644099319842193
LIRCMOP7_BC,2,2,26200,retrain,5,20,67,124,13,60,1340,3,6.59119870833333,0.123563742631591,0.122023553027652,0.120350116598161,0.118979184934022,0.0573404754574108,0.0572181530177879,0.065321938099429,0.065728271548591
LIRCMOP7_BC,2,2,26400,retrain,5,20,69,127,20,60,1380,3,7.23972425,0.122656235619865,0.120786032668267,0.119617660251635,0.118301792252226,0.0554942348456144,0.0557454982038762,0.0654478493778587,0.0667591176726023
LIRCMOP7_BC,2,2,26600,retrain,5,20,74,135,21,60,1480,3,7.23494891666667,0.117005109835921,0.115707129659693,0.113834731673076,0.112769897320212,0.0583621501379145,0.0583770946407596,0.0667398589988828,0.0674522756975867
LIRCMOP7_BC,2,2,26800,retrain,5,20,72,141,14,60,1440,3,7.21597308333333,0.119955729616047,0.120135690579051,0.11888400890362,0.118923707970002,0.0564452502242764,0.0557960377220664,0.0668961010635607,0.0685481242367766
LIRCMOP7_BC,2,2,27000,retrain,5,20,72,62,0,60,1440,3,6.20293133333333,0.125275537624243,0.123670654297303,0.112673196965034,0.111625525008689,0.0564129509559471,0.0559517826655416,0.0685162405911352,0.0681998553861582
LIRCMOP7_BC,2,2,27200,retrain,5,20,72,139,19,60,1440,3,6.12708333333333,0.121564533320353,0.11580375946697,0.120386669101005,0.114953654745482,0.0563981000957095,0.0563152928803006,0.0685455707238363,0.0661817173062777
LIRCMOP7_BC,2,2,27400,retrain,5,20,74,129,14,60,1480,3,6.17927441666667,0.119549696997297,0.117210429579883,0.11424087886342,0.113113638724173,0.0577651113050793,0.0575403306194204,0.0663671302963787,0.0657840864666971
LIRCMOP7_BC,2,2,27600,retrain,5,20,74,115,9,60,1480,3,6.25866083333333,0.113710199717209,0.110871839480206,0.114371764367747,0.111732356807117,0.0573297917963328,0.0564573933530537,0.0654794683150946,0.0637106436195779
LIRCMOP7_BC,2,2,27800,retrain,5,20,74,143,15,60,1480,3,6.095353625,0.112043915814851,0.112068203068293,0.111666136647729,0.111477892325646,0.0574800789134537,0.056397071290916,0.0631158028928083,0.0620331728985922
LIRCMOP7_BC,2,2,28000,retrain,5,20,73,143,18,60,1460,3,6.33114845833333,0.117755025823443,0.117229546726655,0.115740111210599,0.114265158431782,0.0528174489563344,0.0519388055117079,0.0613102538455378,0.0626043717940641
LIRCMOP7_BC,2,2,28200,retrain,5,20,75,142,20,60,1500,3,6.96746408333333,0.112904305667717,0.109086175374942,0.109693954437951,0.107150175298441,0.0529197298524052,0.0529952902392154,0.0634678226154817,0.0618028733999019
LIRCMOP7_BC,2,2,28400,retrain,5,20,78,139,15,60,1560,3,7.08856016666667,0.113226427464913,0.11112861399183,0.111676265549825,0.109542543879828,0.0547035515889491,0.0537443542684648,0.0620670044362885,0.0598381741414103
LIRCMOP7_BC,2,2,28600,retrain,5,20,80,144,11,60,1600,3,7.03843304166667,0.104971487191808,0.104380328420963,0.102491198310841,0.101923961063097,0.0539514531177798,0.0534550843722788,0.0599006329034693,0.0590028419843385
LIRCMOP7_BC,2,2,28800,retrain,5,20,82,62,4,60,1640,3,6.93955533333333,0.115660515776484,0.115206968709148,0.113467816029066,0.11240278971985,0.0531299416409709,0.0525704701996609,0.0585382027124954,0.0585456909707668
LIRCMOP7_BC,2,2,29000,retrain,5,20,82,153,13,60,1640,3,5.90162791666667,0.105825983624869,0.104705825855974,0.104800307839869,0.103689736917449,0.0534848471649865,0.052769949131712,0.0590470601227775,0.0580785816439561
LIRCMOP7_BC,2,2,29200,retrain,5,20,78,151,13,60,1560,3,6.26769070833333,0.113970908031058,0.113183447776804,0.113467973525008,0.112531509729793,0.0518295419997279,0.0510860306303577,0.0586444403746221,0.0578343852408433
LIRCMOP7_BC,2,2,29400,retrain,5,20,78,150,10,60,1560,3,6.08021466666667,0.105938067200592,0.104677812720464,0.105529849293468,0.10426861541324,0.0527137589094668,0.0520503651733729,0.0579632284452893,0.056613646831678
LIRCMOP7_BC,2,2,29601,retrain,5,20,79,147,15,60,1580,3,6.85317041666667,0.110737058916781,0.103696659958759,0.108643832768585,0.10229368235966,0.0505391473100462,0.0502188299287437,0.0560137789451113,0.0544414698579117
LIRCMOP7_BC,2,2,29801,retrain,5,20,82,155,13,60,1640,3,6.084197875,0.104700887146795,0.105910340448158,0.104119184481543,0.105028557697719,0.0486758249046242,0.0483625227297289,0.0544052388286678,0.0557153334483002
LIRCMOP7_BC,2,2,30001,retrain,5,20,80,153,15,60,1600,3,6.142222625,0.103678225916727,0.101520576704649,0.102924164110747,0.101078497734422,0.0492906753124445,0.0489030485730888,0.0554793581923799,0.0546757174625573
LIRCMOP7_BC,2,2,30201,retrain,5,20,81,147,15,60,1620,3,6.89935241666667,0.103232891486448,0.101420642678958,0.100149488150281,0.0988324605181522,0.050707470798517,0.0504204515690082,0.0548589737482231,0.0548554372373648
LIRCMOP7_BC,2,2,30401,retrain,5,20,80,115,11,60,1600,3,5.77339275,0.104412880542252,0.104116869211811,0.104413887702595,0.104155864169879,0.0491067661627431,0.0487928664201519,0.0545760006099028,0.0546608934077808
LIRCMOP7_BC,2,2,30601,retrain,5,20,80,142,14,60,1600,3,5.92369995833333,0.0982478182292203,0.0947315108275028,0.0968373164521819,0.0940968965163825,0.048952396611796,0.048611454112556,0.0551476662227069,0.0539817745751985
LIRCMOP7_BC,2,2,30801,retrain,5,20,81,152,13,60,1620,3,6.15252433333333,0.106330576262684,0.105836210271445,0.106940286557523,0.106320366598643,0.0500999612524093,0.0497646071005966,0.0536106239801137,0.0533397450574939
LIRCMOP7_BC,2,2,31001,retrain,5,20,81,97,9,60,1620,3,6.22213591666667,0.10252591555684,0.10163445022888,0.103608824434683,0.102508517034918,0.0497268972543552,0.0494861599945133,0.0535777984027315,0.0528845206640494
LIRCMOP7_BC,2,2,31201,retrain,5,20,76,151,14,60,1520,3,6.78579108333333,0.103464466369942,0.102833470866113,0.103376136632085,0.101906234787312,0.0485993910005511,0.0491094067448605,0.0527515724328773,0.0540143888336361
LIRCMOP7_BC,2,2,31402,retrain,5,20,82,152,18,60,1640,3,6.306941875,0.109062543655015,0.099480300438581,0.108486580508944,0.0993272705140825,0.0480065799074835,0.0471022876200815,0.0531932397614359,0.0516214791259663
LIRCMOP7_BC,2,2,31602,retrain,5,20,79,146,12,60,1580,3,6.51678891666667,0.0970392639312068,0.0942549459053187,0.095996345627412,0.0938373642457101,0.0452714178038861,0.0450095222685991,0.0513556243069491,0.0508424862905737
LIRCMOP7_BC,2,2,31802,retrain,5,20,83,153,13,60,1660,3,7.05264808333333,0.098537504692426,0.0981847304233808,0.0990382896099065,0.0983056189073274,0.0480449227044743,0.0481346991683439,0.0517035786938395,0.0520329413193145
LIRCMOP7_BC,2,2,32002,retrain,5,20,80,155,12,60,1600,3,6.208798125,0.10095687350521,0.101158756526417,0.101222707802967,0.100878601317371,0.049033833866955,0.0494248737659715,0.0516250651115519,0.0523534525391834
LIRCMOP7_BC,2,2,32202,retrain,5,20,78,150,13,60,1560,3,6.46431058333333,0.104286816768082,0.10448731839013,0.104019332635528,0.103391700536306,0.0474133183166037,0.0479038581893827,0.0527953629321923,0.0538299946397091
LIRCMOP7_BC,2,2,32402,retrain,5,20,82,154,17,60,1640,3,6.04263229166667,0.107541505249846,0.0964203212749456,0.106816500940963,0.0962025680041514,0.0494815283290111,0.0485691131643451,0.0522236853824871,0.0510716382148531
LIRCMOP7_BC,2,2,32602,retrain,5,20,81,146,10,60,1620,3,6.26022866666667,0.0911471103252289,0.0898114236864319,0.0905750873129297,0.0899878514241823,0.0465153459164499,0.0462971219611836,0.0509406619101617,0.0500608752135193
LIRCMOP7_BC,2,2,32802,retrain,5,20,82,159,17,60,1640,3,5.92201875,0.106102728568688,0.0997182276001779,0.106238840865728,0.0988523842280195,0.0479333233225826,0.0491927868580693,0.0502788861565249,0.0521121564121436
LIRCMOP7_BC,2,2,33002,retrain,5,20,82,159,14,60,1640,3,6.26985629166667,0.0995274885923159,0.0953433601826542,0.0986551561707801,0.0946560507072065,0.0469175384700709,0.0462111585636221,0.051801329964268,0.0503838738798732
LIRCMOP7_BC,2,2,33202,retrain,5,20,84,157,15,60,1680,3,6.75258854166667,0.0997006368461914,0.0998956022111839,0.0993918581508445,0.0994877022301942,0.050008081071204,0.0500441260755899,0.0510448020270333,0.0513831434577433
LIRCMOP7_BC,2,2,33402,retrain,5,20,85,161,13,60,1700,3,6.786000875,0.103175706365804,0.0940271698968794,0.103295574354849,0.0945729114159437,0.0490109077944034,0.0485735092175077,0.0510437730061421,0.0493892091959917
LIRCMOP7_BC,2,2,33605,retrain,5,20,87,162,12,60,1740,3,6.70468258333333,0.0864708521992289,0.0857303876716715,0.0869237879981794,0.0857823745257937,0.0475204250108252,0.0477882083381705,0.0492362663902482,0.0501383473861169
LIRCMOP7_BC,2,2,33805,retrain,5,20,78,153,10,60,1560,3,6.21670825,0.0897724316343445,0.0882277593422546,0.0900982438095655,0.0886681745272031,0.0466052833454974,0.0464027008428342,0.0495903261108352,0.0495580039503146
LIRCMOP7_BC,2,2,34005,retrain,5,20,84,154,17,60,1680,3,6.27248629166667,0.0885712692332355,0.0886218309846132,0.0887869519920084,0.0886553885395697,0.049572724230757,0.0499014344673465,0.0499690672003324,0.0504915930587475
LIRCMOP7_BC,2,2,34209,retrain,5,20,84,151,13,60,1680,3,6.11438433333333,0.0958446420898603,0.0959230208935799,0.0938097055957861,0.0937795573242235,0.0496562154595631,0.0493812642305634,0.0499039386408123,0.0509833802164513
LIRCMOP7_BC,2,2,34411,retrain,5,20,77,159,14,60,1540,3,6.843646375,0.10848607128149,0.106374767113151,0.10848112698138,0.105716091300323,0.0477207600377305,0.0497333348857963,0.0523351018075035,0.056307823549522
LIRCMOP7_BC,2,2,34612,retrain,5,20,80,153,17,60,1600,3,6.291620875,0.10461290333248,0.100085710853638,0.104342260845627,0.0999669573507806,0.0513330040361585,0.0501977894234814,0.0552712425213224,0.053230363110956
LIRCMOP7_BC,2,2,34821,retrain,5,20,82,148,13,60,1640,3,6.143496875,0.105046846020172,0.101300170378907,0.0995647104370373,0.0978141108079301,0.0494212628142509,0.0486221062245724,0.0530902950889396,0.0526234433502008
LIRCMOP7_BC,2,2,35021,retrain,5,20,85,157,14,60,1700,3,6.1321725,0.0928052351171994,0.0907123388895984,0.0931393791395883,0.0914568988278369,0.0481999413709419,0.0474618101741884,0.0526652567162754,0.0515101664315418
LIRCMOP7_BC,2,2,35226,retrain,5,20,80,159,11,60,1600,3,5.91203708333333,0.111446801976624,0.106680695951603,0.112148886355153,0.106157646279731,0.0469677201730347,0.0491711093234546,0.0516760446124095,0.0551071392437056
LIRCMOP7_BC,2,2,35432,retrain,5,20,83,157,16,60,1660,3,6.703046625,0.0971498011726333,0.0957317611136401,0.0962189314426997,0.0948353074915734,0.0484207306654594,0.0479644574226587,0.0542103383196743,0.0540287327187735
LIRCMOP7_BC,2,2,35632,retrain,5,20,85,163,13,60,1700,3,6.01237970833333,0.109260745867916,0.0976368573361112,0.109094638942519,0.0979366145553007,0.046655582765193,0.0449737968693793,0.0537737189743978,0.0519458527178914
LIRCMOP7_BC,2,2,35832,retrain,5,20,81,154,13,60,1620,3,6.45675333333333,0.093025981703225,0.0914637828551139,0.094537806218712,0.0930610099485591,0.0456584708482608,0.0456012490250914,0.0508227484644133,0.0496495203003426
LIRCMOP7_BC,2,2,36032,retrain,5,20,86,157,14,60,1720,3,6.78360945833333,0.0886711279695424,0.0859520243843067,0.0895256556779131,0.0864223990972939,0.0434843051711347,0.0441205954011204,0.0500506692783566,0.0494387433882281
LIRCMOP7_BC,2,2,36234,retrain,5,20,83,154,11,60,1660,3,6.06643558333333,0.0902060708350231,0.0895518985918403,0.091177009791171,0.0899920724023771,0.0441410656417167,0.0448666569995948,0.0495590485830623,0.0487680089929118
LIRCMOP7_BC,2,2,36434,retrain,5,20,82,159,14,60,1640,3,6.26062325,0.0936437162462957,0.0952706433187598,0.0937418445254705,0.0948707624144839,0.0462771713385264,0.0474524697434077,0.0496934412486052,0.0513449350258185
LIRCMOP7_BC,2,2,36640,retrain,5,20,84,159,17,60,1680,3,6.028273875,0.10114652484407,0.0931357135740281,0.10119412447936,0.0936137864759642,0.0450997685775644,0.0436610307562578,0.0516764187573123,0.0505002944517569
LIRCMOP7_BC,2,2,36840,retrain,5,20,83,157,12,60,1660,3,6.100854375,0.0909639443076741,0.0906687300939399,0.0915541200977213,0.0911493969016713,0.0449941783140203,0.0460014507897865,0.049712930458705,0.0500359274344592
LIRCMOP7_BC,2,2,37042,retrain,5,20,84,153,12,60,1680,3,5.90632679166667,0.0886197031588469,0.0881885083995329,0.0882600684881214,0.0874155033291942,0.04787157847216,0.0478310307958147,0.0508729801711404,0.0503530635947567
LIRCMOP7_BC,2,2,37248,retrain,5,20,84,150,10,60,1680,3,5.95960366666667,0.0950847664326093,0.0934807191319166,0.095664473556514,0.0944556536252968,0.0504295667343135,0.0499561880676478,0.0497470659076746,0.0497714283288006
LIRCMOP7_BC,2,2,37449,retrain,5,20,85,162,12,60,1700,3,6.74883870833333,0.0899363670293658,0.087038549857621,0.0900013271428057,0.0873648473229907,0.0471256289460312,0.0465763712815467,0.0500176061746719,0.0495167363536672
LIRCMOP7_BC,2,2,37651,retrain,5,20,78,158,11,60,1560,3,5.82887483333333,0.103467283700494,0.100746306920932,0.104012006828604,0.100966650234888,0.0452842216621568,0.0470123888534776,0.048903898141284,0.050630658855286
LIRCMOP7_BC,2,2,37852,retrain,5,20,83,154,16,60,1660,3,5.92767279166667,0.0898435627769415,0.0858372187905014,0.0894272616995994,0.0858989342737296,0.0455159741473368,0.0440857651299632,0.0504527643264971,0.0486333944761499
LIRCMOP7_BC,2,2,38052,retrain,5,20,84,157,12,60,1680,3,6.11690858333333,0.096675607289421,0.0950184982231327,0.0974730200244182,0.0960768848059017,0.0432764448704558,0.0429631889755091,0.0483254501063643,0.0475501951549889
LIRCMOP7_BC,2,2,38252,retrain,5,20,85,76,8,60,1700,3,5.98576383333333,0.0900216772987448,0.0892466418961441,0.0766440116729324,0.0759897585461149,0.0455695015533761,0.0457234559985592,0.0469273437200013,0.0468451285246017
LIRCMOP7_BC,2,2,38453,retrain,5,20,84,164,13,60,1680,3,6.0630515,0.101338449835767,0.0997987471610317,0.101997449495022,0.100001077779723,0.0458059725153883,0.0480754993044787,0.048422908532076,0.0513957512049256
LIRCMOP7_BC,2,2,38659,retrain,5,20,80,159,14,60,1600,3,6.03844108333333,0.110000509971126,0.0889571457062325,0.110442251800912,0.0895497052507522,0.0465663952531496,0.0441186962162712,0.0487026021982134,0.0465230788208947
LIRCMOP7_BC,2,2,38864,retrain,5,20,83,159,14,60,1660,3,5.78740958333333,0.0856807745015482,0.0833970329059853,0.0861912151101368,0.0839359461902683,0.0478640544215088,0.0480777278716927,0.0471896781671494,0.0474366995823755
LIRCMOP7_BC,2,2,39065,retrain,5,20,87,118,10,60,1740,3,6.7943935,0.0854135211341585,0.0849802764587925,0.086684272525599,0.0858739452531461,0.0462280411991604,0.0467290611139575,0.0474898094990741,0.0472311927640268
LIRCMOP7_BC,2,2,39265,retrain,5,20,80,162,11,60,1600,3,6.033897375,0.0845619108781638,0.081318062537663,0.0850676105977754,0.0815174249786418,0.0447565305945426,0.0452387222389391,0.0470649087169058,0.0474965614386626
LIRCMOP7_BC,2,2,39465,retrain,5,20,78,153,16,60,1560,3,5.91282216666667,0.100746597603228,0.0864374100670439,0.101371988351925,0.0871865308901118,0.045462974098582,0.0437005472923576,0.0466180875087866,0.0441404803522182
LIRCMOP7_BC,2,2,39667,retrain,5,20,81,153,18,60,1620,3,6.44539379166667,0.0862212358708228,0.0802952686277229,0.0872475368099598,0.0809529955639135,0.0448603581942854,0.0461838442921108,0.0441512346077511,0.046101755399639
LIRCMOP7_BC,2,2,39868,retrain,5,20,83,151,17,60,1660,3,6.12057016666667,0.0875579982263771,0.0862383047924601,0.0893539648999878,0.0880088100011075,0.0432870607442194,0.0430170179105602,0.0469372847344265,0.045919137129717
LIRCMOP7_BC,2,2,40068,retrain,5,20,82,129,10,60,1640,3,6.16177983333333,0.0933904298347385,0.0925597403868238,0.0935049103833674,0.0928907642385052,0.0470368330552103,0.0471009114966894,0.046024477248027,0.0452831729211063
LIRCMOP7_BC,2,2,40268,retrain,5,20,79,155,15,60,1580,3,6.7320575,0.0950443623369524,0.0867884100249897,0.0957136166078279,0.0869967882556541,0.0448022053269463,0.0475437258274176,0.0461200399353582,0.0485028190208127
LIRCMOP7_BC,2,2,40468,retrain,5,20,85,157,16,60,1700,3,6.14893416666667,0.0874671751057288,0.0839655255703587,0.0876835064517392,0.0840604869048702,0.0477575416484893,0.0457785962903033,0.0478423409273258,0.0467582885970796
LIRCMOP7_BC,2,2,40674,retrain,5,20,82,160,11,60,1640,3,6.47508266666667,0.0942366369788194,0.091082319534068,0.094692196146344,0.0912634119668636,0.045631786431454,0.0474315817484173,0.0468433358593519,0.049520327903726
LIRCMOP7_BC,2,2,40874,retrain,5,20,85,160,14,60,1700,3,5.9833405,0.0929391646109154,0.0901224122341671,0.093273170898217,0.0901556795668433,0.0457105005864109,0.0436427291860629,0.0489634805057905,0.0479386870887029
LIRCMOP7_BC,2,2,41074,retrain,5,20,85,61,1,60,1700,3,6.09705704166667,0.0832542698049142,0.0834781799726024,0.0757699887717815,0.0752676563384177,0.0436763533081415,0.0437465801957508,0.0476554602876029,0.0486591386839894
LIRCMOP7_BC,2,2,41274,retrain,5,20,81,158,13,60,1620,3,5.97249891666667,0.0875192384623775,0.0857941749440845,0.0879454478960393,0.086045823893663,0.047424935830144,0.0462945665458025,0.0477177689454041,0.0470545942906484
LIRCMOP7_BC,2,2,41474,retrain,5,20,83,156,14,60,1660,3,6.26242304166667,0.0902899629426511,0.0889144296713494,0.0907441947379636,0.0897409013369522,0.0457735748337457,0.0466807214638847,0.0480264406185881,0.0501802660565458
LIRCMOP7_BC,2,2,41674,retrain,5,20,86,153,15,60,1720,3,6.80946529166667,0.0965285459652255,0.0987423315781644,0.0962458679010659,0.0975812744064816,0.0437317296134065,0.044135411139697,0.0510153800856299,0.0545875425556
LIRCMOP7_BC,2,2,41874,retrain,5,20,83,160,11,60,1660,3,6.06129141666667,0.0948332299273993,0.0908604620931882,0.0958763426044649,0.0914591954425885,0.0432877276280562,0.0424943219990552,0.0531807953835044,0.0530684745840464
LIRCMOP7_BC,2,2,42075,retrain,5,20,86,159,14,60,1720,3,6.03318883333333,0.0975362236737472,0.0927171289742058,0.0984804137649398,0.0939471114635225,0.043619867382238,0.0448814561192368,0.0529767296882942,0.0561168218563593
LIRCMOP7_BC,2,2,42276,retrain,5,20,82,159,8,60,1640,3,6.10173229166667,0.0984064600976034,0.0990326670109334,0.0995360556618059,0.0999189722287593,0.0445940516673987,0.0453972590174177,0.0576883796867259,0.0614448218816442
LIRCMOP7_BC,2,2,42482,retrain,5,20,81,142,14,60,1620,3,6.051931875,0.103484187713944,0.104039270743874,0.101576674914536,0.102811311069715,0.0466879822378533,0.0452396743808654,0.0598702539174218,0.0612167608755524
LIRCMOP7_BC,2,2,42682,retrain,5,20,85,158,18,60,1700,3,6.30617820833333,0.103795334822303,0.100715539246249,0.104215492992844,0.10027859025383,0.045372404850712,0.0430880842068044,0.0610188301028919,0.0609929310445789
LIRCMOP7_BC,2,2,42885,retrain,5,20,84,161,12,60,1680,3,5.9972525,0.100732641541772,0.0977553035291023,0.100291152893226,0.0981070850636268,0.0443942483700054,0.0448006533903745,0.0617569396594558,0.0637181769586891
LIRCMOP7_BC,2,2,43085,retrain,5,20,81,159,11,60,1620,3,5.86979641666667,0.120631273323717,0.105452519431548,0.121625684461183,0.106229380880966,0.0449298509741247,0.0469183530937491,0.0632769596583753,0.0672346746329835
LIRCMOP7_BC,2,2,43285,retrain,5,20,82,155,16,60,1640,3,6.134085125,0.100224655355192,0.0990049635430207,0.101407075284695,0.0997817048844766,0.0452259825951575,0.0443472092462518,0.066253405275237,0.0653862114801982
LIRCMOP7_BC,2,2,43485,retrain,5,20,82,156,14,60,1640,3,5.81749620833333,0.108714587725657,0.104594444952372,0.109894026629253,0.105255881279017,0.0452906698679693,0.0461554113867614,0.0648251100883131,0.0651436378715999
LIRCMOP7_BC,2,2,43686,retrain,5,20,83,159,15,60,1660,3,6.01895970833333,0.0923786950261564,0.0883462133002528,0.091966880928108,0.0877022533644061,0.0452389637153193,0.0436555410853977,0.064361822624005,0.0610123759772207
LIRCMOP7_BC,2,2,43886,retrain,5,20,85,147,14,60,1700,3,6.1287365,0.0913173170305196,0.0887956274385763,0.0923843083529921,0.0902243746577106,0.0442246933269719,0.0441245237400837,0.0638072112723746,0.0615934305102815
LIRCMOP7_BC,2,2,44086,retrain,5,20,85,149,12,60,1700,3,6.03806083333333,0.089429422994095,0.0872467894242873,0.0888646001374468,0.086848583926393,0.041329647893863,0.0414581304415338,0.0602780694467186,0.0600640393345699
LIRCMOP7_BC,2,2,44288,retrain,5,20,80,159,9,60,1600,3,5.93526829166667,0.103271597672125,0.0885787495481414,0.103704156343452,0.0877224136832449,0.0412029029070311,0.0395462869477522,0.0593804439352169,0.0568766232651652
LIRCMOP7_BC,2,2,44489,retrain,5,20,84,160,16,60,1680,3,5.95554845833333,0.112523179102555,0.0939551529721453,0.113772860490226,0.0948380639853032,0.0405251491850697,0.0415363776875344,0.0565773853345937,0.0585852706540883
LIRCMOP7_BC,2,2,44689,retrain,5,20,84,162,13,60,1680,3,6.41702770833333,0.0873353181374182,0.0859336263532384,0.0884838231358657,0.0870881797871542,0.0414019212895567,0.0415097977771241,0.0593994229788697,0.0564414681657539
LIRCMOP7_BC,2,2,44889,retrain,5,20,87,88,8,60,1740,3,6.45527758333333,0.0849396851307919,0.0831458324275518,0.0812491527365213,0.0793688496145955,0.0412102499609173,0.0412538812127828,0.0561780210858349,0.0550620072392735
LIRCMOP7_BC,2,2,45090,retrain,5,20,86,168,9,60,1720,3,5.991118125,0.0894126827056778,0.0882730253857317,0.090271503370205,0.0890306952359797,0.0453637248954765,0.04626010346975,0.0547658252111302,0.0553615523467407
LIRCMOP7_BC,2,2,45290,retrain,5,20,83,142,7,60,1660,3,5.901411625,0.0894449046902406,0.089712718830419,0.0874458166909536,0.0869703309027786,0.040421640223543,0.0407760688678787,0.0560240701115822,0.0563991029990865
LIRCMOP7_BC,2,2,45490,retrain,5,20,85,159,13,60,1700,3,6.036320625,0.0938547647168093,0.0921864135059053,0.0947827753985995,0.0928944824785243,0.0474772935786251,0.0456789994756661,0.0566530207335703,0.0553979790539706
LIRCMOP7_BC,2,2,45690,retrain,5,20,81,160,10,60,1620,3,5.8094255,0.0938566116439215,0.0916506084046255,0.0948270349466275,0.0926741884868857,0.0449679208227045,0.0437440291630535,0.0534850185184789,0.0510745292847436
LIRCMOP7_BC,2,2,45895,retrain,5,20,80,157,15,60,1600,3,6.046462,0.104563671379402,0.0875439131271092,0.10578099447684,0.0883183675342505,0.0414178175553819,0.0436024819199064,0.0508499758665477,0.0542089676774723
LIRCMOP7_BC,2,2,46095,retrain,5,20,84,159,16,60,1680,3,6.18345175,0.0910578717242791,0.0824920257110641,0.0918498603650878,0.0833342101253824,0.0407943737739452,0.0393256047109751,0.0553606260849717,0.053053306404638
LIRCMOP7_BC,2,2,46295,retrain,5,20,84,89,5,60,1680,3,5.90289533333333,0.0899400286643501,0.0893895920220499,0.0930646553242802,0.092937739019594,0.0430864286398254,0.0427172341186884,0.0521959852401023,0.0513664607772847
LIRCMOP7_BC,2,2,46495,retrain,5,20,82,162,12,60,1640,3,6.084737375,0.108318680066248,0.0943636569869158,0.109569069208693,0.0952998894051649,0.0406981064562032,0.0425194276930692,0.0497132617172525,0.0516137518161909
LIRCMOP7_BC,2,2,46695,retrain,5,20,83,157,13,60,1660,3,6.58346795833333,0.0842498590240461,0.0829157105937454,0.0845321397767929,0.0824667105927864,0.0392639840421246,0.0381348258614496,0.0535546335748469,0.0521564331721433
LIRCMOP7_BC,2,2,46896,retrain,5,20,80,155,12,60,1600,3,6.12991316666667,0.0937640203534256,0.0857575491765066,0.0938902621554819,0.0858354919073344,0.0414525030202139,0.0435861876279646,0.0510423125177697,0.0536105739590536
LIRCMOP7_BC,2,2,47099,retrain,5,20,83,152,14,60,1660,3,5.90625791666667,0.0873359489438587,0.0868021566979628,0.0885225865886047,0.0877805642941976,0.0451996307211412,0.0437731186168419,0.0544942814986363,0.0542081963894921
LIRCMOP7_BC,2,2,47308,retrain,5,20,84,161,13,60,1680,3,5.96968129166667,0.0919785823497459,0.0850344869470834,0.0922232814297164,0.0844050682334478,0.0420753349928631,0.0416039399456466,0.0538226197064878,0.0526473256115428
LIRCMOP7_BC,2,2,47508,retrain,5,20,76,156,8,60,1520,3,6.572133125,0.116169902091196,0.0894536739301702,0.117261521473988,0.0899768686778338,0.0422618136614004,0.0449402010076884,0.0511626733741292,0.0548789440871317
LIRCMOP7_BC,2,2,47708,retrain,5,20,81,151,13,60,1620,3,6.324495875,0.0877857279179018,0.0883805968265431,0.087588849956165,0.0879605660902152,0.0430592533920149,0.0427176980330202,0.0542631151277473,0.0545383134193921
LIRCMOP7_BC,2,2,47911,retrain,5,20,81,156,15,60,1620,3,6.11621925,0.0901066832849561,0.0853432317742077,0.0911500797515347,0.0863173463440099,0.0452058844545794,0.043362703579899,0.0556773054232569,0.0532142763623159
LIRCMOP7_BC,2,2,48116,retrain,5,20,84,157,13,60,1680,3,5.863595625,0.0801931988434773,0.0764236338592826,0.0805478703264734,0.076881295288266,0.0402298827671951,0.0404410691686356,0.0528608549146486,0.0531757386498385
LIRCMOP7_BC,2,2,48316,retrain,5,20,81,161,12,60,1620,3,5.90971416666667,0.0883082872868374,0.0784385204095389,0.0892929474462427,0.0792002262362076,0.0412622396513807,0.0413957209135652,0.0520159654508786,0.0543824869409063
LIRCMOP7_BC,2,2,48516,retrain,5,20,82,154,13,60,1640,3,5.92992970833333,0.0900381261726925,0.0906440522746878,0.0910628510953185,0.091455932211823,0.0398645282130788,0.0396412708807059,0.0549703090230836,0.0555979401759684
LIRCMOP7_BC,2,2,48716,retrain,5,20,82,157,12,60,1640,3,5.77683579166667,0.0865288907938916,0.0855414559162361,0.0867068943420088,0.0853314181112282,0.0422441003261476,0.0413461324107816,0.0549677262072862,0.0541549760485838
LIRCMOP7_BC,2,2,48916,retrain,5,20,86,162,14,60,1720,3,6.03252308333333,0.0850408683414646,0.0837538778522626,0.0859136579292654,0.0846217210317259,0.0403697055594258,0.0405193304106665,0.0560491954499339,0.0543310789514572
LIRCMOP7_BC,2,2,49116,retrain,5,20,86,146,9,60,1720,3,6.12357608333333,0.0799990393801375,0.0803769421053894,0.0808656590556541,0.0815274526190912,0.0411217978460872,0.0411633429874736,0.0531352402857283,0.0523735252355861
LIRCMOP7_BC,2,2,49317,retrain,5,20,87,167,11,60,1740,3,6.065574625,0.080073690895587,0.0804498405143459,0.0809046708316415,0.081289657527925,0.0392469180769085,0.0392023890865103,0.0528356153623736,0.0512760719313066
