problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP3_BC,DASCMOP_BC,3,1003,4655,2114,2112,1965,1965,12,1953,877,0.0298364474249957,0.0294114394079481,0.0271312632672998,0.995928753180662,0,1,0.333333333333333,0.207373271889401,0.152585765488991,0.472166473194168,0.472166473194168,1,1,100,969,963,963,0.468034234454294,0.468034234454294,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP3_BC,DASCMOP_BC,4,1004,4818,2613,2610,2485,2485,1,2484,923,0.0248064387960945,0.0201401613982657,0.0211725914760279,1,0,1,1,0.0869565217391304,0.0958132045088567,0.488055054394725,0.488055054394725,1,1,100,964,923,923,0.494523508490199,0.494523508490199,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP3_BC,DASCMOP_BC,5,1005,4380,2083,2082,1959,1959,7,1952,885,0.0292552358393094,0.0248886188664443,0.0257392377389523,0.997958141909137,0,1,0.428571428571429,0.117315573770492,0.135758196721311,0.497606624060051,0.497606624060051,1,1,100,970,966,966,0.48143781812194,0.481437818121941,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP4_BC,DASCMOP_BC,1,1001,7651,4201,4189,3401,3401,0,3401,531,0.0285818299285816,0.0295087610361079,0.0243044535297158,1,NaN,1,NaN,0.291678917965304,0.000882093501911203,0.514270139885194,0.514270139885194,1,1,100,603,468,468,0.477201619404928,0.475164687656176,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP4_BC,DASCMOP_BC,2,1002,6768,4214,4204,3440,3440,14,3426,523,0.0520590391438744,0.0518509708923533,0.0456697959959927,0.997093023255814,0,1,0.285714285714286,0.748394629305312,0.00233508464681845,0.353947833885987,0.353947833885987,1,1,97,596,478,478,0.447459497116746,0.446132885829463,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP4_BC,DASCMOP_BC,3,1003,6755,3811,3798,3464,3464,0,3464,552,0.0318442684394585,0.0322564682403072,0.0304477311803554,1,NaN,1,NaN,0.262413394919169,0,0.467318569170701,0.467318569170701,1,1,100,617,477,477,0.473933129732341,0.47387308557327,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP4_BC,DASCMOP_BC,4,1004,7552,4403,4395,3574,3574,0,3574,527,0.0323745400157194,0.0323240420859683,0.0299718880693703,1,NaN,1,NaN,0.27811975377728,0.000839395635142697,0.485136608094125,0.485136608094125,1,1,100,603,513,513,0.45983435950012,0.458866558759356,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP4_BC,DASCMOP_BC,5,1005,8000,4839,4826,3968,3968,4,3964,555,0.0601377763711444,0.0626602333859763,0.0538188126255802,0.999243951612903,0,1,0.25,0.642785065590313,0.00353178607467205,NaN,NaN,0,0,92,625,403,403,0.476309311591917,0.476309311591917,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP5_BC,DASCMOP_BC,1,1001,10405,7222,7202,4025,4025,0,4025,578,0.0242349852759448,0.0261314783663037,0.0189503004773475,1,NaN,1,NaN,0.183105590062112,0.000248447204968944,0.480952363909626,0.480952363909626,1,1,100,637,475,475,0.486133685946362,0.486119523716391,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP5_BC,DASCMOP_BC,2,1002,9114,6256,6236,3795,3795,5,3790,555,0.0336799204302905,0.0358110188351938,0.0256774511711587,0.999472990777339,0,1,0.6,0.467282321899736,0.00079155672823219,0.491021408162235,0.491021408162235,1,1,100,628,501,501,0.481353664845257,0.480624754928905,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP5_BC,DASCMOP_BC,3,1003,9675,6096,6082,3719,3719,14,3705,550,0.0722252843373638,0.0756654731194508,0.0640648298794862,0.997311105135789,0,1,0.285714285714286,0.736032388663968,0.00323886639676113,0.373248408445975,0.363648550240009,1,1,100,628,515,515,0.427759634570861,0.42704267263549,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP5_BC,DASCMOP_BC,4,1004,10560,6995,6979,4031,4031,4,4027,587,0.0329520917736525,0.0318477400371128,0.0243715800885035,0.999751922599851,0,1,0.75,0.731561956791656,0.000744971442761361,0.487689872839178,0.487689872839178,1,1,100,659,564,564,0.475192616693951,0.474024410079437,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP5_BC,DASCMOP_BC,5,1005,9851,6476,6467,3962,3962,4,3958,594,0.0431413785525177,0.0453054104244359,0.0337829710547929,0.999495204442201,0,1,0.5,0.293582617483578,0.00176856998484083,0.498473415291551,0.498473415291551,1,1,100,656,581,581,0.445301844690785,0.444597864534011,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP6_BC,DASCMOP_BC,1,1001,2727,1549,1549,1543,1543,2,1541,484,0.0332213957073336,0.0331869998179758,0.0330615646082641,1,0,1,1,0.266709928617781,0.00194678780012979,0.517289179673488,0.517289179673488,1,1,100,622,505,505,0.471889554913565,0.471889554913565,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP6_BC,DASCMOP_BC,2,1002,3039,1047,1045,1045,1045,2,1043,495,0.0305987454455515,0.0308261130810168,0.0308193763517198,0.998086124401914,0,1,0,0.567593480345158,0.00287631831255992,0.475270401617521,0.475270401617521,1,1,100,668,585,585,0.477901485229785,0.477170961648911,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP6_BC,DASCMOP_BC,3,1003,2524,1497,1493,1489,1489,3,1486,495,0.0376233948983335,0.0356386828219941,0.0355166107762602,0.998656816655473,0,1,0.333333333333333,0.393674293405114,0.00336473755047106,0.468839510732695,0.468839510732695,1,1,100,600,484,484,0.451704733139999,0.451457996882094,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP6_BC,DASCMOP_BC,4,1004,3075,1532,1529,1515,1515,5,1510,493,0.0445478036044165,0.0445971498584909,0.0443272571793993,0.996699669966997,0,1,0,0.699337748344371,0.00264900662251656,0.492177319609959,0.492177319609959,1,1,100,633,524,524,0.454070349777672,0.453989559189315,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP6_BC,DASCMOP_BC,5,1005,3310,1662,1662,1653,1653,2,1651,573,0.0373916202876298,0.0361687556449165,0.036151035242976,0.998790078644888,0,1,0,0.250757116898849,0.000605693519079346,0.481063185029625,0.481063185029625,1,1,100,677,599,599,0.459976752446376,0.459386889815531,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP7_BC,DASCMOP_BC,1,1001,14542,12599,11032,4300,4300,7,4293,618,0.0262935220531048,0.0273686894909804,0.0124010156865556,0.99953488372093,0,1,0.714285714285714,0.667831353365945,0.00302818541812252,0.449380952893017,0.449380952893017,1,1,100,681,590,590,0.464632359796908,0.46439585851206,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP7_BC,DASCMOP_BC,2,1002,13235,11100,10309,4233,4233,4,4229,582,0.031692618008831,0.030539096989149,0.0202308417646962,1,0,1,1,0.346417592811539,0.00331047528966659,0.498844555682486,0.498844555682486,1,1,100,652,538,538,0.476739435607001,0.476739435607001,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
