problem,baseVariant,compareVariant,metric,pairCount,baseMedian,compareMedian,medianDiff,signrankP
MW10_BC,raw,temperature,meanCoreNearGap,5,0.177559795960093,0.16841017809814,0.00792450695335824,0.3125
MW10_BC,raw,auto,meanECE,5,0.183221290647602,0.177571766326418,-0.00778822714728961,1
MW10_BC,raw,beta,meanECE,5,0.183221290647602,0.161230726022485,0.0556051364695744,0.0625
MW10_BC,raw,temperature,meanECE,5,0.183221290647602,0.194164941134872,0.0125261613586055,0.3125
MW11_BC,raw,auto,TGP,5,0,0,0,1
MW11_BC,raw,beta,TGP,5,0,0,0,1
MW11_BC,raw,temperature,TGP,5,0,0,0,1
MW11_BC,raw,auto,TWS,5,0,0,0,1
MW11_BC,raw,beta,TWS,5,0,0,0,1
MW11_BC,raw,temperature,TWS,5,0,0,0,1
MW11_BC,raw,auto,meanCoreNearGap,5,0.290397308285184,0.248443153125244,0.0389440431445058,0.0625
MW11_BC,raw,beta,meanCoreNearGap,5,0.290397308285184,0.25675503113311,0.0305526194034465,0.0625
MW11_BC,raw,temperature,meanCoreNearGap,5,0.290397308285184,0.291655858469637,-0.000225456944273283,0.1875
MW11_BC,raw,auto,meanECE,5,0.289560202383772,0.251399956509893,0.0366354216670701,0.0625
MW11_BC,raw,beta,meanECE,5,0.289560202383772,0.238687868028432,0.0493298479961582,0.0625
MW11_BC,raw,temperature,meanECE,5,0.289560202383772,0.289922444455163,0.000144483649776428,0.625
MW12_BC,raw,auto,TGP,5,0.0623529411764706,0.0247349823321555,0.00233644859813084,0.8125
MW12_BC,raw,beta,TGP,5,0.0623529411764706,0.0341578327444052,-0.00233644859813084,1
MW12_BC,raw,temperature,TGP,5,0.0623529411764706,0.0602125147579693,-0.00700934579439252,0.125
MW12_BC,raw,auto,TWS,5,0.00984112954382424,0.00260755693908189,0.000613683117231199,0.4375
MW12_BC,raw,beta,TWS,5,0.00984112954382424,0.00425961285510115,0.00145607580555968,0.625
MW12_BC,raw,temperature,TWS,5,0.00984112954382424,0.0115014630040032,-0.00238430415506304,0.1875
MW12_BC,raw,auto,meanCoreNearGap,5,0.180001990493992,0.182561779379516,0.000872038703256306,1
MW12_BC,raw,beta,meanCoreNearGap,5,0.180001990493992,0.192746176734505,-0.00453847899746274,0.1875
MW12_BC,raw,temperature,meanCoreNearGap,5,0.180001990493992,0.183806919057953,0.00525108035890176,0.625
MW12_BC,raw,auto,meanECE,5,0.174208579487053,0.173117811716834,0.00548443504903082,1
MW12_BC,raw,beta,meanECE,5,0.174208579487053,0.181485947819387,-0.00119754296583313,0.625
MW12_BC,raw,temperature,meanECE,5,0.174208579487053,0.178056357959667,8.10226322917051e-06,1
MW13_BC,raw,auto,TGP,5,0.0132743362831858,0.0441988950276243,-0.0441988950276243,0.4375
MW13_BC,raw,beta,TGP,5,0.0132743362831858,0.030939226519337,-0.00888888888888889,0.4375
MW13_BC,raw,temperature,TGP,5,0.0132743362831858,0.0188888888888889,0.00222222222222222,0.625
MW13_BC,raw,auto,TWS,5,0.000554459075847312,0.00450050308736502,-0.00226963276978237,0.4375
MW13_BC,raw,beta,TWS,5,0.000554459075847312,0.00284288399395555,-0.00100613584571726,0.4375
MW13_BC,raw,temperature,TWS,5,0.000554459075847312,0.00100215509688307,5.01022720211903e-05,0.625
MW13_BC,raw,auto,meanCoreNearGap,5,0.155361626448508,0.119970594386962,0.0280691318219913,0.3125
MW13_BC,raw,beta,meanCoreNearGap,5,0.155361626448508,0.148928744828721,0.0212496357911992,0.3125
MW13_BC,raw,temperature,meanCoreNearGap,5,0.155361626448508,0.153453875074761,0.000522157386206257,0.8125
MW13_BC,raw,auto,meanECE,5,0.1909121884901,0.156235524183594,0.0204053368286975,0.1875
MW13_BC,raw,beta,meanECE,5,0.1909121884901,0.169623531208319,0.0126132819842624,0.3125
MW13_BC,raw,temperature,meanECE,5,0.1909121884901,0.195430425379307,-0.000830355657381265,0.625
MW14_BC,raw,auto,TGP,5,0.0161616161616162,0,0.0161616161616162,0.125
MW14_BC,raw,beta,TGP,5,0.0161616161616162,0,0.0161616161616162,1
MW14_BC,raw,temperature,TGP,5,0.0161616161616162,0.0455465587044534,0,0.5
MW14_BC,raw,auto,TWS,5,0.000333908437988546,0,0.000333908437988546,0.125
MW14_BC,raw,beta,TWS,5,0.000333908437988546,0,0.000247942316651027,0.8125
MW14_BC,raw,temperature,TWS,5,0.000333908437988546,9.75085204714872e-19,3.04547003333756e-05,0.875
MW14_BC,raw,auto,meanCoreNearGap,5,0.198825689533678,0.239653123237772,-0.0422458193850297,0.0625
MW14_BC,raw,beta,meanCoreNearGap,5,0.198825689533678,0.22882208199848,-0.029996392464802,0.1875
MW14_BC,raw,temperature,meanCoreNearGap,5,0.198825689533678,0.181437471991933,0.00219362152555483,0.4375
MW14_BC,raw,auto,meanECE,5,0.202845315366658,0.252984641937146,-0.0346202055701586,0.0625
MW14_BC,raw,beta,meanECE,5,0.202845315366658,0.233792829361744,-0.0472396611362022,0.1875
MW14_BC,raw,temperature,meanECE,5,0.202845315366658,0.189203428468852,0.00268520134813327,0.625
MW1_BC,raw,auto,TGP,5,0.367032967032967,0.273822562979189,0.129456125545401,0.0625
MW1_BC,raw,beta,TGP,5,0.367032967032967,0.398230088495575,-0.0264174509120483,0.8125
MW1_BC,raw,temperature,TGP,5,0.367032967032967,0.427163198247536,-0.0109769484083425,0.8125
MW1_BC,raw,auto,TWS,5,0.115628190255465,0.105517705181571,0.0367352029614853,0.3125
MW1_BC,raw,beta,TWS,5,0.115628190255465,0.194785265906828,-0.0247304588646795,0.125
MW1_BC,raw,temperature,TWS,5,0.115628190255465,0.119628584193539,0.00554785162802708,0.8125
MW1_BC,raw,auto,meanCoreNearGap,5,0.0598437118968041,0.115008942956443,-0.0551652310596393,0.0625
MW1_BC,raw,beta,meanCoreNearGap,5,0.0598437118968041,0.0494389214979733,0.000928578094088015,0.8125
MW1_BC,raw,temperature,meanCoreNearGap,5,0.0598437118968041,0.0593490441829792,0.00088314889475774,0.625
MW1_BC,raw,auto,meanECE,5,0.100502415085818,0.113748737263723,-0.0188983106802086,0.125
MW1_BC,raw,beta,meanECE,5,0.100502415085818,0.090067433363833,0.0104349817219847,0.0625
MW1_BC,raw,temperature,meanECE,5,0.100502415085818,0.0935773197124227,-0.000765623849135838,0.8125
MW2_BC,raw,auto,TGP,5,0.0685224839400428,0.100858369098712,-0.0470370558586694,0.625
MW2_BC,raw,beta,TGP,5,0.0685224839400428,0.142550911039657,-0.0734514140326842,0.1875
MW2_BC,raw,temperature,TGP,5,0.0685224839400428,0.0774193548387097,0.0118406889128095,1
MW2_BC,raw,auto,TWS,5,0.0052213114763032,0.0101320097987521,-0.00539000804622815,0.3125
MW2_BC,raw,beta,TWS,5,0.0052213114763032,0.0166503181114357,-0.0106715035378513,0.125
MW2_BC,raw,temperature,TWS,5,0.0052213114763032,0.00528653523072874,-6.52237544255391e-05,0.8125
MW2_BC,raw,auto,meanCoreNearGap,5,0.137996367297149,0.137086133796068,0.00204940113926141,0.4375
MW2_BC,raw,beta,meanCoreNearGap,5,0.137996367297149,0.133534723378817,0.00430106040426448,0.0625
MW2_BC,raw,temperature,meanCoreNearGap,5,0.137996367297149,0.147454069184604,-0.000431133428204528,0.625
MW2_BC,raw,auto,meanECE,5,0.146002316267824,0.130912834218322,0.0163298980642559,0.0625
MW2_BC,raw,beta,meanECE,5,0.146002316267824,0.120153004118343,0.0226159985544815,0.0625
MW2_BC,raw,temperature,meanECE,5,0.146002316267824,0.149289211398991,-0.00416383067282924,0.8125
MW3_BC,raw,auto,TGP,5,0,0,0,1
MW3_BC,raw,beta,TGP,5,0,0,0,1
MW3_BC,raw,temperature,TGP,5,0,0,0,1
MW3_BC,raw,auto,TWS,5,0,0,0,1
MW3_BC,raw,beta,TWS,5,0,0,0,1
MW3_BC,raw,temperature,TWS,5,0,0,0,1
MW3_BC,raw,auto,meanCoreNearGap,5,0.259036395987855,0.257837943443811,0.00715006784183891,0.0625
MW3_BC,raw,beta,meanCoreNearGap,5,0.259036395987855,0.284343653025776,-0.0207650560116603,0.625
MW3_BC,raw,temperature,meanCoreNearGap,5,0.259036395987855,0.258883314700658,0.00023664469206186,0.0625
MW3_BC,raw,auto,meanECE,5,0.254832380234377,0.24349128161204,0.0113521348569448,0.0625
MW3_BC,raw,beta,meanECE,5,0.254832380234377,0.234205806629339,0.0231042027550296,0.0625
MW3_BC,raw,temperature,meanECE,5,0.254832380234377,0.255096102101947,0.000165885210555217,0.625
MW4_BC,raw,auto,TGP,5,0.108108108108108,0.111738148984199,0.00370067036733704,0.8125
MW4_BC,raw,beta,TGP,5,0.108108108108108,0.133182844243792,-0.0191441441441441,0.3125
MW4_BC,raw,temperature,TGP,5,0.108108108108108,0.107865168539326,-0.00876606944022675,1
MW4_BC,raw,auto,TWS,5,0.0241138177814513,0.0299501749629128,-0.00820403063774589,0.625
MW4_BC,raw,beta,TWS,5,0.0241138177814513,0.0372818753017257,-0.0035314918277721,0.0625
MW4_BC,raw,temperature,TWS,5,0.0241138177814513,0.0203459699631962,0.00145548282270801,1
MW4_BC,raw,auto,meanCoreNearGap,5,0.149607674516049,0.140962093558204,0.00501202730944997,0.4375
MW4_BC,raw,beta,meanCoreNearGap,5,0.149607674516049,0.150845491998169,-0.00422308173909391,1
MW4_BC,raw,temperature,meanCoreNearGap,5,0.149607674516049,0.154420464761888,0.00120660789863,1
MW4_BC,raw,auto,meanECE,5,0.153164064742644,0.12313876979846,0.029559985796463,0.0625
MW4_BC,raw,beta,meanECE,5,0.153164064742644,0.117530424191414,0.0300411017248291,0.0625
MW4_BC,raw,temperature,meanECE,5,0.153164064742644,0.156931777191572,-0.00200124607270047,1
MW5_BC,raw,auto,TGP,5,0.757749712973594,0.749712973593571,0.0108682072061054,0.625
MW5_BC,raw,beta,TGP,5,0.757749712973594,0.737083811710677,0.00265522875817004,1
MW5_BC,raw,temperature,TGP,5,0.757749712973594,0.736720554272517,0.0306405568385938,0.125
MW5_BC,raw,auto,TWS,5,0.369160507105841,0.388113748461582,-0.0114153279482104,0.3125
MW5_BC,raw,beta,TWS,5,0.369160507105841,0.368642054596481,0.000518452509359668,0.8125
MW5_BC,raw,temperature,TWS,5,0.369160507105841,0.361030620438117,0.0315010989079954,0.3125
MW5_BC,raw,auto,meanCoreNearGap,5,0.0372376095037744,0.0349115570640996,-0.000538148518173069,0.8125
MW5_BC,raw,beta,meanCoreNearGap,5,0.0372376095037744,0.0349826900939739,-0.0016547728528775,0.625
MW5_BC,raw,temperature,meanCoreNearGap,5,0.0372376095037744,0.0362146719400366,-0.00288675469894015,0.4375
MW5_BC,raw,auto,meanECE,5,0.062331511395779,0.0581594262540652,0.00258983214624914,0.0625
MW5_BC,raw,beta,meanECE,5,0.062331511395779,0.0580814734002397,0.00407393710896569,0.125
MW5_BC,raw,temperature,meanECE,5,0.062331511395779,0.0632329312241764,-0.00173415007562745,0.3125
MW6_BC,raw,auto,TGP,5,0.0703781512605042,0.274530271398747,-0.142356746465313,0.3125
MW6_BC,raw,beta,TGP,5,0.0703781512605042,0.175420168067227,-0.0238626864358309,0.3125
MW6_BC,raw,temperature,TGP,5,0.0703781512605042,0.0391752577319588,0.0021141649048626,0.25
MW6_BC,raw,auto,TWS,5,0.00329235038811054,0.0676311675191313,-0.050886809278379,0.0625
MW6_BC,raw,beta,TWS,5,0.00329235038811054,0.0607280242071993,-0.0393231909445064,0.0625
MW6_BC,raw,temperature,TWS,5,0.00329235038811054,0.00485883845391475,-0.0006232626161842,0.3125
MW6_BC,raw,auto,meanCoreNearGap,5,0.152888756598029,0.1289776441199,-0.00972194782983982,0.8125
MW6_BC,raw,beta,meanCoreNearGap,5,0.152888756598029,0.157242041834341,-0.00527479416069099,0.8125
MW6_BC,raw,temperature,meanCoreNearGap,5,0.152888756598029,0.15318908540749,0.000270984448274003,1
MW6_BC,raw,auto,meanECE,5,0.162377535299204,0.121250717136756,0.0131539292782312,0.125
MW6_BC,raw,beta,meanECE,5,0.162377535299204,0.12675340699569,0.0354270377324559,0.0625
MW6_BC,raw,temperature,meanECE,5,0.162377535299204,0.162149933610706,-3.16282678099744e-05,1
MW7_BC,raw,auto,TGP,5,0,0,0,1
MW7_BC,raw,beta,TGP,5,0,0,0,1
MW7_BC,raw,temperature,TGP,5,0,0,0,1
MW7_BC,raw,auto,TWS,5,0,0,0,1
MW7_BC,raw,beta,TWS,5,0,0,0,1
MW7_BC,raw,temperature,TWS,5,0,0,0,1
MW7_BC,raw,auto,meanCoreNearGap,5,0.206415200591484,0.208754099461481,0.00143447470826505,0.3125
MW7_BC,raw,beta,meanCoreNearGap,5,0.206415200591484,0.212618975062141,-0.00101290031850351,1
MW7_BC,raw,temperature,meanCoreNearGap,5,0.206415200591484,0.206441090476528,3.80754280185636e-05,0.4375
MW7_BC,raw,auto,meanECE,5,0.207249376939801,0.192169031270031,0.0156171316703253,0.0625
MW7_BC,raw,beta,meanECE,5,0.207249376939801,0.183339268522873,0.0239101084169276,0.0625
MW7_BC,raw,temperature,meanECE,5,0.207249376939801,0.206995258880907,0.000196371435145809,0.125
MW8_BC,raw,auto,TGP,5,0,0,0,1
MW8_BC,raw,beta,TGP,5,0,0,0,1
MW8_BC,raw,temperature,TGP,5,0,0,0,0.5
MW8_BC,raw,auto,TWS,5,0,0,0,1
MW8_BC,raw,beta,TWS,5,0,0.000108870946972107,0,0.5
MW8_BC,raw,temperature,TWS,5,0,0,0,1
MW8_BC,raw,auto,meanCoreNearGap,5,0.20946501471529,0.221198453140892,-0.0114550898907346,0.625
MW8_BC,raw,beta,meanCoreNearGap,5,0.20946501471529,0.233702513904194,0.000251772991817834,0.8125
MW8_BC,raw,temperature,meanCoreNearGap,5,0.20946501471529,0.207039572514722,0.00487410789728715,0.1875
MW8_BC,raw,auto,meanECE,5,0.213502595201497,0.204998206791446,0.0122400092071736,0.0625
MW8_BC,raw,beta,meanECE,5,0.213502595201497,0.176541883728847,0.0336279842241724,0.0625
MW8_BC,raw,temperature,meanECE,5,0.213502595201497,0.207712942571278,0.00706397773581702,0.0625
MW9_BC,raw,auto,TGP,5,0.0117647058823529,0.00941176470588235,0.00117647058823529,0.3125
MW9_BC,raw,beta,TGP,5,0.0117647058823529,0.00944510035419126,0.00235294117647059,0.25
MW9_BC,raw,temperature,TGP,5,0.0117647058823529,0.0105882352941176,0,1
MW9_BC,raw,auto,TWS,5,0.000931865447528134,0.000641399281218586,9.44850831463999e-05,0.625
MW9_BC,raw,beta,TWS,5,0.000931865447528134,0.000865558179986093,-0.000129085771382153,0.4375
MW9_BC,raw,temperature,TWS,5,0.000931865447528134,0.00108946366117859,-2.42360257912736e-05,1
MW9_BC,raw,auto,meanCoreNearGap,5,0.215097384421276,0.199209304103965,0.0148102853741121,0.0625
MW9_BC,raw,beta,meanCoreNearGap,5,0.215097384421276,0.19896499953702,0.0190219906543897,0.125
MW9_BC,raw,temperature,meanCoreNearGap,5,0.215097384421276,0.212116428475495,4.18029721130919e-05,1
MW9_BC,raw,auto,meanECE,5,0.206946584249569,0.192929316500376,0.0140172677491927,0.0625
MW9_BC,raw,beta,meanECE,5,0.206946584249569,0.183369871836976,0.020521386464375,0.0625
MW9_BC,raw,temperature,meanECE,5,0.206946584249569,0.203400503642176,6.19162127206974e-05,1
