problem,calibratorVariant,run,updateCount,auditReadyUpdateCount,boundaryStarted,meanECE,meanCoreNearGap,TWS,TGP,finalCalibrator,dominantCalibrator
LIRCMOP13_BC,temperature,3,984,945,1,0.123042631616587,0.118372205735653,0.0201628464171153,0.0835978835978836,temperature,temperature
LIRCMOP13_BC,temperature,4,987,945,1,0.127532301725859,0.121791358768795,0.0184874805558505,0.136507936507936,temperature,temperature
LIRCMOP13_BC,temperature,5,987,942,1,0.112742970942456,0.105689081720546,0.0191956044222429,0.174097664543524,temperature,temperature
LIRCMOP14_BC,auto,1,967,927,1,0.101279481517775,0.114521313188127,0.101760395285766,0.310679611650485,beta,beta
LIRCMOP14_BC,auto,2,962,921,1,0.11799841748618,0.116416065226674,0.0697895905621853,0.269272529858849,raw,beta
LIRCMOP14_BC,auto,3,964,925,1,0.135490021675067,0.139953070443639,0.034101995695977,0.151351351351351,beta,beta
LIRCMOP14_BC,auto,4,961,919,1,0.0897310497769261,0.094856068517374,0.112596287963123,0.387377584330794,beta,beta
LIRCMOP14_BC,auto,5,961,916,1,0.125768498701161,0.129862592583781,0.0603004351174437,0.225982532751092,temperature,beta
LIRCMOP14_BC,beta,1,961,921,1,0.0808840317749859,0.0919759236688818,0.0978088739329304,0.387622149837134,beta,beta
LIRCMOP14_BC,beta,2,969,928,1,0.140351862525449,0.155773940462598,0.0400278411711622,0.118534482758621,beta,beta
LIRCMOP14_BC,beta,3,972,933,1,0.157934913917504,0.16359675040618,0.0169784801021709,0.102893890675241,beta,beta
LIRCMOP14_BC,beta,4,963,921,1,0.0982448436361919,0.11367777738204,0.0896932922992921,0.238870792616721,beta,beta
LIRCMOP14_BC,beta,5,964,919,1,0.107688956411107,0.120281697928189,0.0684066129052816,0.236126224156692,beta,beta
LIRCMOP14_BC,raw,1,968,928,1,0.130903687280239,0.131307587304347,0.0320683786432801,0.168103448275862,raw,raw
LIRCMOP14_BC,raw,2,962,921,1,0.104869418713224,0.103469038442575,0.0843864547673553,0.318132464712269,raw,raw
LIRCMOP14_BC,raw,3,971,932,1,0.139983572632865,0.141664028738146,0.023000225195536,0.151287553648069,raw,raw
LIRCMOP14_BC,raw,4,971,929,1,0.147289872451342,0.138619513988977,0.0513842210592328,0.195909580193757,raw,raw
LIRCMOP14_BC,raw,5,958,913,1,0.10253213813358,0.103353090053075,0.0707201460362412,0.393209200438116,raw,raw
LIRCMOP14_BC,temperature,1,968,928,1,0.164970465587068,0.160229291572613,0.03100105562898,0.105603448275862,temperature,temperature
LIRCMOP14_BC,temperature,2,963,922,1,0.123364025114984,0.120415488169344,0.0786538528322539,0.232104121475054,temperature,temperature
LIRCMOP14_BC,temperature,3,965,926,1,0.126262515548402,0.127648737486619,0.0324293083723359,0.207343412526998,temperature,temperature
LIRCMOP14_BC,temperature,4,962,920,1,0.121216977215461,0.121084502842109,0.0439137780360555,0.204347826086957,temperature,temperature
LIRCMOP14_BC,temperature,5,964,919,1,0.115475210322345,0.108461283747474,0.080769554438761,0.261153427638738,temperature,temperature
LIRCMOP1_BC,auto,1,1000,130,1,0.49,0.49,0,0,raw,raw
LIRCMOP1_BC,auto,2,1000,0,1,NaN,NaN,NaN,NaN,raw,raw
LIRCMOP1_BC,auto,3,998,692,1,0.48,0.48,0,0,raw,raw
LIRCMOP1_BC,auto,4,988,789,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP1_BC,auto,5,1000,80,1,0.49,0.49,0,0,raw,raw
LIRCMOP1_BC,beta,1,1000,130,1,0.49,0.49,0,0,raw,raw
LIRCMOP1_BC,beta,2,1000,0,1,NaN,NaN,NaN,NaN,raw,raw
LIRCMOP1_BC,beta,3,998,692,1,0.48,0.48,0,0,raw,raw
LIRCMOP1_BC,beta,4,988,789,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP1_BC,beta,5,1000,80,1,0.49,0.49,0,0,raw,raw
LIRCMOP1_BC,raw,1,1000,130,1,0.49,0.49,0,0,raw,raw
LIRCMOP1_BC,raw,2,1000,0,1,NaN,NaN,NaN,NaN,raw,raw
LIRCMOP1_BC,raw,3,998,692,1,0.48,0.48,0,0,raw,raw
LIRCMOP1_BC,raw,4,988,789,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP1_BC,raw,5,1000,80,1,0.49,0.49,0,0,raw,raw
LIRCMOP1_BC,temperature,1,1000,130,1,0.49,0.49,0,0,temperature,temperature
LIRCMOP1_BC,temperature,2,1000,0,1,NaN,NaN,NaN,NaN,temperature,temperature
LIRCMOP1_BC,temperature,3,998,692,1,0.48,0.48,0,0,temperature,temperature
LIRCMOP1_BC,temperature,4,988,789,1,0.489999999999999,0.489999999999999,0,0,temperature,temperature
LIRCMOP1_BC,temperature,5,1000,80,1,0.49,0.49,0,0,temperature,temperature
LIRCMOP2_BC,auto,1,981,678,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP2_BC,auto,2,987,549,1,0.49,0.49,0,0,raw,raw
LIRCMOP2_BC,auto,3,983,775,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP2_BC,auto,4,998,588,1,0.49,0.49,0,0,raw,raw
LIRCMOP2_BC,auto,5,994,442,1,0.479999999999999,0.479999999999999,0,0,raw,raw
LIRCMOP2_BC,beta,1,981,678,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP2_BC,beta,2,987,549,1,0.49,0.49,0,0,raw,raw
LIRCMOP2_BC,beta,3,983,775,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP2_BC,beta,4,998,588,1,0.49,0.49,0,0,raw,raw
LIRCMOP2_BC,beta,5,994,442,1,0.479999999999999,0.479999999999999,0,0,raw,raw
LIRCMOP2_BC,raw,1,981,678,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP2_BC,raw,2,987,549,1,0.49,0.49,0,0,raw,raw
LIRCMOP2_BC,raw,3,983,775,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP2_BC,raw,4,998,588,1,0.49,0.49,0,0,raw,raw
LIRCMOP2_BC,raw,5,994,442,1,0.479999999999999,0.479999999999999,0,0,raw,raw
LIRCMOP2_BC,temperature,1,981,678,1,0.489999999999999,0.489999999999999,0,0,temperature,temperature
LIRCMOP2_BC,temperature,2,987,549,1,0.49,0.49,0,0,temperature,temperature
LIRCMOP2_BC,temperature,3,983,775,1,0.489999999999999,0.489999999999999,0,0,temperature,temperature
LIRCMOP2_BC,temperature,4,998,588,1,0.49,0.49,0,0,temperature,temperature
LIRCMOP2_BC,temperature,5,994,442,1,0.479999999999999,0.479999999999999,0,0,temperature,temperature
LIRCMOP3_BC,auto,1,1000,228,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP3_BC,auto,2,996,469,1,0.49,0.49,0,0,raw,raw
LIRCMOP3_BC,auto,3,1000,499,1,0.490000000000001,0.490000000000001,0,0,raw,raw
LIRCMOP3_BC,auto,4,988,759,1,0.48,0.48,0,0,raw,raw
LIRCMOP3_BC,auto,5,995,595,1,0.479999999999999,0.479999999999999,0,0,raw,raw
LIRCMOP3_BC,beta,1,1000,228,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP3_BC,beta,2,996,469,1,0.49,0.49,0,0,raw,raw
LIRCMOP3_BC,beta,3,1000,499,1,0.490000000000001,0.490000000000001,0,0,raw,raw
LIRCMOP3_BC,beta,4,988,759,1,0.48,0.48,0,0,raw,raw
LIRCMOP3_BC,beta,5,995,595,1,0.479999999999999,0.479999999999999,0,0,raw,raw
LIRCMOP3_BC,raw,1,1000,228,1,0.489999999999999,0.489999999999999,0,0,raw,raw
LIRCMOP3_BC,raw,2,996,469,1,0.49,0.49,0,0,raw,raw
LIRCMOP3_BC,raw,3,1000,499,1,0.490000000000001,0.490000000000001,0,0,raw,raw
LIRCMOP3_BC,raw,4,988,759,1,0.48,0.48,0,0,raw,raw
LIRCMOP3_BC,raw,5,995,595,1,0.479999999999999,0.479999999999999,0,0,raw,raw
LIRCMOP3_BC,temperature,1,1000,228,1,0.489999999999999,0.489999999999999,0,0,temperature,temperature
LIRCMOP3_BC,temperature,2,996,469,1,0.49,0.49,0,0,temperature,temperature
LIRCMOP3_BC,temperature,3,1000,499,1,0.490000000000001,0.490000000000001,0,0,temperature,temperature
LIRCMOP3_BC,temperature,4,988,759,1,0.48,0.48,0,0,temperature,temperature
LIRCMOP3_BC,temperature,5,995,595,1,0.479999999999999,0.479999999999999,0,0,temperature,temperature
LIRCMOP4_BC,auto,1,996,561,1,0.49,0.49,0,0,raw,raw
LIRCMOP4_BC,auto,2,998,575,1,0.49,0.49,0,0,raw,raw
LIRCMOP4_BC,auto,3,1000,0,1,NaN,NaN,NaN,NaN,raw,raw
LIRCMOP4_BC,auto,4,1000,377,1,0.469999999999999,0.469999999999999,0,0,raw,raw
LIRCMOP4_BC,auto,5,994,550,1,0.416536403029999,0.444309278198547,0,0,beta,beta
LIRCMOP4_BC,beta,1,996,561,1,0.49,0.49,0,0,raw,raw
LIRCMOP4_BC,beta,2,998,575,1,0.49,0.49,0,0,raw,raw
LIRCMOP4_BC,beta,3,1000,0,1,NaN,NaN,NaN,NaN,raw,raw
LIRCMOP4_BC,beta,4,1000,377,1,0.469999999999999,0.469999999999999,0,0,raw,raw
LIRCMOP4_BC,beta,5,994,550,1,0.392968570912846,0.437265836658247,0,0,beta,beta
LIRCMOP4_BC,raw,1,996,561,1,0.49,0.49,0,0,raw,raw
LIRCMOP4_BC,raw,2,998,575,1,0.49,0.49,0,0,raw,raw
LIRCMOP4_BC,raw,3,1000,0,1,NaN,NaN,NaN,NaN,raw,raw
LIRCMOP4_BC,raw,4,1000,377,1,0.469999999999999,0.469999999999999,0,0,raw,raw
LIRCMOP4_BC,raw,5,993,549,1,0.477143458310647,0.495613633483991,0,0,raw,raw
LIRCMOP4_BC,temperature,1,996,561,1,0.49,0.49,0,0,temperature,temperature
LIRCMOP4_BC,temperature,2,998,575,1,0.49,0.49,0,0,temperature,temperature
LIRCMOP4_BC,temperature,3,1000,0,1,NaN,NaN,NaN,NaN,temperature,temperature
LIRCMOP4_BC,temperature,4,1000,377,1,0.469999999999999,0.469999999999999,0,0,temperature,temperature
LIRCMOP4_BC,temperature,5,993,549,1,0.476007677935544,0.495936394116849,0,0,temperature,temperature
LIRCMOP5_BC,auto,1,917,877,1,0.117933680772506,0.0690683450648754,0.215789174013688,0.415051311288483,beta,beta
LIRCMOP5_BC,auto,2,932,887,1,0.106323291152668,0.0801039395401354,0.108373438837416,0.334836527621195,beta,beta
LIRCMOP5_BC,auto,3,947,909,1,0.115790585082939,0.0825212094130808,0.0839929316257677,0.22992299229923,raw,beta
LIRCMOP5_BC,auto,4,933,899,1,0.0994819086638781,0.0723458722155653,0.158071065832501,0.39265850945495,beta,beta
LIRCMOP5_BC,auto,5,927,892,1,0.123610432412421,0.0919498821519495,0.158530092415603,0.368834080717489,beta,beta
LIRCMOP5_BC,beta,1,928,888,1,0.103383337746725,0.0661397367554937,0.163744698330784,0.381756756756757,beta,beta
LIRCMOP5_BC,beta,2,921,876,1,0.121357649236256,0.0629398214303212,0.112487799444744,0.281963470319635,beta,beta
LIRCMOP5_BC,beta,3,945,907,1,0.0962260742575188,0.0725547426936782,0.143417708380998,0.349503858875413,beta,beta
LIRCMOP5_BC,beta,4,944,910,1,0.115860080975617,0.100375088773191,0.074649754097145,0.212087912087912,beta,beta
LIRCMOP5_BC,beta,5,932,897,1,0.118780672506571,0.0917373063796386,0.121770455401366,0.30546265328874,beta,beta
LIRCMOP5_BC,raw,1,932,892,1,0.107440556706342,0.0710260782468022,0.126036668175186,0.321748878923767,raw,raw
LIRCMOP5_BC,raw,2,920,875,1,0.0920210105200582,0.048362012634424,0.207625178497629,0.489142857142857,raw,raw
LIRCMOP5_BC,raw,3,946,908,1,0.1013313658665,0.0509143244075447,0.162767618773781,0.345814977973568,raw,raw
LIRCMOP5_BC,raw,4,937,903,1,0.12407340692653,0.0880523998432601,0.162092364050446,0.385382059800664,raw,raw
LIRCMOP5_BC,raw,5,928,893,1,0.118156330600689,0.0817504799635059,0.167647328768794,0.41545352743561,raw,raw
LIRCMOP5_BC,temperature,1,936,896,1,0.114686239816801,0.0616034867451591,0.162518358907029,0.328125,temperature,temperature
LIRCMOP5_BC,temperature,2,923,878,1,0.0857242644187788,0.0498248733453427,0.23236797015501,0.543280182232346,temperature,temperature
LIRCMOP5_BC,temperature,3,932,894,1,0.0932827847124059,0.0604639629595339,0.189771498494868,0.41834451901566,temperature,temperature
LIRCMOP5_BC,temperature,4,928,894,1,0.109503526364256,0.0694706028820641,0.192528419236661,0.429530201342282,temperature,temperature
LIRCMOP5_BC,temperature,5,923,888,1,0.116025505092818,0.0783801221929609,0.195668016052504,0.429054054054054,temperature,temperature
LIRCMOP6_BC,auto,1,955,916,1,0.151477096570234,0.140912261235584,0.0144321000263675,0.0534934497816594,beta,beta
LIRCMOP6_BC,auto,2,952,908,1,0.117392929555043,0.114329013973369,0.0901592093469121,0.23568281938326,beta,beta
LIRCMOP6_BC,auto,3,929,888,1,0.152509707717188,0.146642968557588,0.0284901610842517,0.125,beta,beta
LIRCMOP6_BC,auto,4,941,907,1,0.116910013413198,0.109356701571358,0.0865136291510117,0.209481808158765,temperature,beta
LIRCMOP6_BC,auto,5,952,918,1,0.15721634078994,0.136619685629729,0.01211000159785,0.0816993464052288,beta,beta
LIRCMOP6_BC,beta,1,948,909,1,0.109816051451008,0.10030741936385,0.156032737137372,0.33993399339934,beta,beta
LIRCMOP6_BC,beta,2,951,907,1,0.107934999364575,0.127632726982241,0.133916961858384,0.30981256890849,beta,beta
LIRCMOP6_BC,beta,3,936,895,1,0.112934360833226,0.11191892726212,0.140887860576517,0.302793296089385,beta,beta
LIRCMOP6_BC,beta,4,950,916,1,0.0889504293349683,0.0736535315296442,0.199728922943587,0.396288209606987,beta,beta
LIRCMOP6_BC,beta,5,948,914,1,0.124397620169451,0.126765121707341,0.101130888114556,0.172866520787746,beta,beta
LIRCMOP6_BC,raw,1,947,908,1,0.164001992301427,0.131041629541652,0.0563748286630398,0.171806167400881,raw,raw
LIRCMOP6_BC,raw,2,947,903,1,0.156747321772938,0.132677041249577,0.0286056828399021,0.1140642303433,raw,raw
LIRCMOP6_BC,raw,3,943,902,1,0.157964517120046,0.146324999034001,0.0161402382294234,0.14079822616408,raw,raw
LIRCMOP6_BC,raw,4,948,914,1,0.119382058902623,0.101668312103179,0.0577033810301985,0.286652078774617,raw,raw
LIRCMOP6_BC,raw,5,966,932,1,0.154130144164012,0.138691194229278,0.00399328576991322,0.036480686695279,raw,raw
LIRCMOP6_BC,temperature,1,951,912,1,0.177932438476391,0.13838094442795,0.00582949059953408,0.0789473684210526,temperature,temperature
LIRCMOP6_BC,temperature,2,946,902,1,0.13830705800869,0.119507010132802,0.0519961725030927,0.174057649667406,temperature,temperature
LIRCMOP6_BC,temperature,3,944,903,1,0.149178796553497,0.144464565946803,0.0294988990376426,0.196013289036545,temperature,temperature
LIRCMOP6_BC,temperature,4,948,914,1,0.107820095822203,0.0889394013617444,0.119806594114694,0.38074398249453,temperature,temperature
LIRCMOP6_BC,temperature,5,964,930,1,0.131944301069269,0.110292779597193,0.0537873677446186,0.231182795698925,temperature,temperature
LIRCMOP7_BC,auto,1,912,883,1,0.250779222498272,0.191125055055981,0.000344436999500961,0.00226500566251416,raw,temperature
LIRCMOP7_BC,auto,2,913,881,1,0.237317783628099,0.177722029904439,0.00119095020151853,0.00908059023836549,raw,temperature
LIRCMOP7_BC,auto,3,912,883,1,0.222764260427755,0.160593152675501,0.00945775047140227,0.0588901472253681,raw,beta
LIRCMOP7_BC,auto,4,912,885,1,0.244181471833991,0.184356294513738,0.00554940600848461,0.0225988700564972,raw,temperature
LIRCMOP7_BC,auto,5,912,885,1,0.262813106907694,0.182693613740323,0.00245749399376802,0.00903954802259887,temperature,temperature
LIRCMOP7_BC,beta,1,912,883,1,0.193292213146036,0.187234445921539,0.00445867775871634,0.0226500566251416,beta,beta
LIRCMOP7_BC,beta,2,913,881,1,0.214499144697813,0.212105723908626,0.000879883355934173,0.00567536889897843,beta,beta
LIRCMOP7_BC,beta,3,912,883,1,0.171968641398465,0.168160832645614,0.0476158159653786,0.124575311438279,beta,beta
LIRCMOP7_BC,beta,4,912,885,1,0.195464114401285,0.184037393258269,0.00920914102422848,0.0350282485875706,beta,beta
LIRCMOP7_BC,beta,5,912,885,1,0.186818223683869,0.271107075906794,0.00312363693094418,0.0112994350282486,beta,beta
LIRCMOP7_BC,raw,1,912,883,1,0.276043488771249,0.17039735192214,0.00399749005352894,0.0158550396375991,raw,raw
LIRCMOP7_BC,raw,2,913,881,1,0.213700454226601,0.16964289789758,0.00176932830262336,0.0136208853575482,raw,raw
LIRCMOP7_BC,raw,3,912,883,1,0.254876893765044,0.194417058474619,0.00686848822460018,0.0169875424688562,raw,raw
LIRCMOP7_BC,raw,4,912,885,1,0.246556545737736,0.170263675189717,0.0074204323598781,0.0350282485875706,raw,raw
LIRCMOP7_BC,raw,5,912,885,1,0.267929406110437,0.207302720944956,0.00200289119657421,0.0101694915254237,raw,raw
LIRCMOP7_BC,temperature,1,912,883,1,0.252267554722532,0.17935927379252,0.00301907190488548,0.0135900339750849,temperature,temperature
LIRCMOP7_BC,temperature,2,913,881,1,0.212138236810858,0.182950638973943,0.00159367662673393,0.0113507377979569,temperature,temperature
LIRCMOP7_BC,temperature,3,912,883,1,0.218574235768055,0.177359465508111,0.0114783800692662,0.044167610419026,temperature,temperature
LIRCMOP7_BC,temperature,4,912,885,1,0.234586059131972,0.212390032940856,0.00630938911048379,0.023728813559322,temperature,temperature
LIRCMOP7_BC,temperature,5,912,885,1,0.265293934312481,0.19849646918258,0.00198888963880818,0.0101694915254237,temperature,temperature
LIRCMOP8_BC,auto,1,912,881,1,0.194589128037743,0.196774881034457,0.00133461434885001,0.00340522133938706,raw,beta
LIRCMOP8_BC,auto,2,913,876,1,0.189027990821961,0.199073197722589,0.00355097970817645,0.0114155251141553,temperature,beta
LIRCMOP8_BC,auto,3,913,877,1,0.171349758151879,0.176214056086217,0.0121145799144104,0.0262257696693273,temperature,beta
LIRCMOP8_BC,auto,4,912,885,1,0.152265345213484,0.149014103071515,0.0223970956679299,0.0745762711864407,temperature,beta
LIRCMOP8_BC,auto,5,912,883,1,0.193820094060912,0.207881864425743,0.000143523041161165,0.00226500566251416,beta,beta
LIRCMOP8_BC,beta,1,912,881,1,0.175824822525476,0.205596852282087,0.00075377879384721,0.00454029511918275,beta,beta
LIRCMOP8_BC,beta,2,913,876,1,0.166494728810553,0.21384805565038,0.0030574066445824,0.0114155251141553,beta,beta
LIRCMOP8_BC,beta,3,913,877,1,0.178959337832457,0.197047398762882,0.00708947465228225,0.0228050171037628,beta,beta
LIRCMOP8_BC,beta,4,912,885,1,0.150644783664449,0.164927125022145,0.0190782754454363,0.0587570621468927,beta,beta
LIRCMOP8_BC,beta,5,912,883,1,0.179116266463121,0.208644769016189,0.000173356684547299,0.00113250283125708,raw,beta
LIRCMOP8_BC,raw,1,912,881,1,0.198330013944357,0.197159108970231,0.00229973736917358,0.0192962542565267,raw,raw
LIRCMOP8_BC,raw,2,913,876,1,0.228411503397004,0.219250571084659,0.00391296964688456,0.0159817351598174,raw,raw
LIRCMOP8_BC,raw,3,913,877,1,0.187510529480922,0.173843968239627,0.0141632420525559,0.0387685290763968,raw,raw
LIRCMOP8_BC,raw,4,912,885,1,0.187745776832248,0.175474331409741,0.00892919841692341,0.0474576271186441,raw,raw
LIRCMOP8_BC,raw,5,912,883,1,0.221892724179343,0.214270523690455,0.00165982122467621,0.00906002265005663,raw,raw
LIRCMOP8_BC,temperature,1,912,881,1,0.199749652979137,0.200055416302066,0.00361838928730656,0.0227014755959137,temperature,temperature
LIRCMOP8_BC,temperature,2,913,876,1,0.216065059088783,0.226693880158823,0.00391323810591416,0.0171232876712329,temperature,temperature
LIRCMOP8_BC,temperature,3,913,877,1,0.252591630195848,0.216544803309363,0.0100908311647928,0.0250855188141391,temperature,temperature
LIRCMOP8_BC,temperature,4,912,885,1,0.212308905996004,0.18423766161611,0.00823968936527226,0.0338983050847458,temperature,temperature
LIRCMOP8_BC,temperature,5,912,883,1,0.221733631834677,0.213799268853918,0.00166028911776196,0.00906002265005663,temperature,temperature
LIRCMOP9_BC,auto,1,941,908,1,0.0867621924723711,0.0310996770415575,0.24596757038823,0.474669603524229,beta,beta
LIRCMOP9_BC,auto,2,930,903,1,0.0910417550869029,0.0416207965011072,0.233760482328327,0.481727574750831,beta,beta
LIRCMOP9_BC,auto,3,930,901,1,0.0924099180618072,0.0493615485535582,0.247668142176686,0.506104328523862,raw,beta
LIRCMOP9_BC,auto,4,931,900,1,0.0796145933111811,0.0304818190126408,0.300191159714063,0.545555555555556,beta,beta
LIRCMOP9_BC,auto,5,928,901,1,0.0825482447425771,0.0301655264256715,0.291012166601434,0.516093229744728,temperature,beta
LIRCMOP9_BC,beta,1,941,908,1,0.106233911877519,0.0310552187780528,0.159944813570253,0.332599118942731,beta,beta
LIRCMOP9_BC,beta,2,933,906,1,0.0911121748378482,0.0472378270283533,0.196116391614283,0.424944812362031,beta,beta
LIRCMOP9_BC,beta,3,930,901,1,0.0963089249296187,0.0476655333332276,0.237007671196078,0.412874583795782,beta,beta
LIRCMOP9_BC,beta,4,935,904,1,0.0990286657757367,0.0370530471190587,0.222658526872607,0.462389380530973,beta,beta
LIRCMOP9_BC,beta,5,934,907,1,0.0879222599806057,0.0281811118720806,0.258835645212361,0.499448732083793,beta,beta
LIRCMOP9_BC,raw,1,937,904,1,0.0816474566428859,0.0484289720951886,0.254855954575822,0.518805309734513,raw,raw
LIRCMOP9_BC,raw,2,937,910,1,0.102108600578976,0.0641776035397912,0.204241689183035,0.451648351648352,raw,raw
LIRCMOP9_BC,raw,3,934,905,1,0.100999941393689,0.0637881248310159,0.211280078350861,0.43646408839779,raw,raw
LIRCMOP9_BC,raw,4,934,903,1,0.0938585731457456,0.0565322118884272,0.209175579857413,0.510520487264673,raw,raw
LIRCMOP9_BC,raw,5,936,909,1,0.0889975822772778,0.0649962946415601,0.210952756712041,0.497249724972497,raw,raw
LIRCMOP9_BC,temperature,1,935,902,1,0.0708490246369222,0.0511954693320164,0.302802085269404,0.595343680709534,temperature,temperature
LIRCMOP9_BC,temperature,2,937,910,1,0.10106711427923,0.0588709437342272,0.234151724600426,0.475824175824176,temperature,temperature
LIRCMOP9_BC,temperature,3,932,903,1,0.0861841345953468,0.0666320497944556,0.239684374185416,0.520487264673311,temperature,temperature
LIRCMOP9_BC,temperature,4,935,904,1,0.0877822295835751,0.0569858601023204,0.214967213151035,0.526548672566372,temperature,temperature
LIRCMOP9_BC,temperature,5,935,908,1,0.107169194711957,0.0562707926872602,0.17319803822598,0.427312775330396,temperature,temperature
MW10_BC,auto,1,979,932,1,0.158520230781012,0.192420335809838,0.0107085464967596,0.0107296137339056,beta,beta
MW10_BC,auto,2,966,893,1,0.177571766326418,0.15799020484178,0.0244913236449789,0.0873460246360582,beta,beta
MW10_BC,auto,3,984,920,1,0.255097659407111,0.253524486020077,0,0,temperature,beta
MW10_BC,auto,4,961,889,1,0.16671156744289,0.158544978615562,0.0286731716965801,0.109111361079865,temperature,beta
MW10_BC,auto,5,956,904,1,0.191009517794892,0.174843362708766,0.00503899684579866,0.0420353982300885,beta,beta
MW10_BC,beta,1,964,917,1,0.171824497649256,0.190203716232375,0.00700324428491073,0.0468920392584515,beta,beta
MW10_BC,beta,2,933,860,1,0.0874331437906425,0.0753170429718816,0.201001356838733,0.497674418604651,beta,beta
MW10_BC,beta,3,982,918,1,0.177982563831401,0.236380292299053,0.0010977720343411,0.00326797385620915,beta,beta
MW10_BC,beta,4,959,887,1,0.159249948360075,0.162123732580519,0.00139313501413512,0,beta,beta
MW10_BC,beta,5,964,912,1,0.161230726022485,0.188285277077969,0.00335044661484846,0.00986842105263158,beta,beta
MW10_BC,raw,1,949,902,1,0.182933120704703,0.15950423605089,0.00584727598989345,0.0631929046563193,raw,raw
MW10_BC,raw,2,939,866,1,0.145113264968642,0.0882459125963502,0.0752056738466002,0.226327944572748,raw,raw
MW10_BC,raw,3,980,916,1,0.243788408459837,0.20319685672187,0.012225310421325,0.0414847161572052,raw,raw
MW10_BC,raw,4,968,896,1,0.21485508482965,0.203724432313943,0.00197578231213049,0.0111607142857143,raw,raw
MW10_BC,raw,5,961,909,1,0.183221290647602,0.177559795960093,0.00342132571440627,0.0517051705170517,raw,raw
MW10_BC,temperature,1,969,922,1,0.169025018512104,0.16841017809814,0.00248184692813567,0.0206073752711497,temperature,temperature
MW10_BC,temperature,2,931,858,1,0.13778394969506,0.080321405642992,0.111139398701873,0.344988344988345,temperature,temperature
MW10_BC,temperature,3,966,902,1,0.231262247101231,0.159376971586904,0.0247208120767837,0.0886917960088692,temperature,temperature
MW10_BC,temperature,4,973,901,1,0.194164941134872,0.191108011429148,0.00350190849905523,0.0166481687014428,temperature,temperature
MW10_BC,temperature,5,956,904,1,0.196014276425057,0.17713089367017,0.00476466322929768,0.0685840707964602,temperature,temperature
MW11_BC,auto,1,912,893,1,0.240384714885006,0.244103055102361,0,0,beta,beta
MW11_BC,auto,2,912,892,1,0.251399956509893,0.248443153125244,0,0,temperature,beta
MW11_BC,auto,3,911,896,1,0.25494183755752,0.260704851168013,0,0,temperature,beta
MW11_BC,auto,4,912,891,1,0.25078683037011,0.248363607392051,0,0,temperature,beta
MW11_BC,auto,5,912,888,1,0.259003833728634,0.259692962506764,0,0,beta,beta
MW11_BC,beta,1,912,893,1,0.230701333786771,0.233900325220644,0,0,beta,beta
MW11_BC,beta,2,912,892,1,0.240230354387614,0.242288792338657,0,0,beta,beta
MW11_BC,beta,3,911,896,1,0.238687868028432,0.265867226138507,0,0,beta,beta
MW11_BC,beta,4,912,891,1,0.234392239875144,0.25675503113311,0,0,beta,beta
MW11_BC,beta,5,912,888,1,0.244769755838908,0.264264707229934,0,0,beta,beta
MW11_BC,raw,1,912,893,1,0.281977239489863,0.287731197114037,0,0,raw,raw
MW11_BC,raw,2,912,892,1,0.289560202383772,0.290397308285184,0,0,raw,raw
MW11_BC,raw,3,911,896,1,0.29157725922459,0.293681369087172,0,0,raw,raw
MW11_BC,raw,4,912,891,1,0.283088937562049,0.287307650536557,0,0,raw,raw
MW11_BC,raw,5,912,888,1,0.291660154086973,0.292970460969863,0,0,raw,raw
MW11_BC,temperature,1,912,893,1,0.281810011871803,0.287798318882758,0,0,temperature,temperature
MW11_BC,temperature,2,912,892,1,0.289922444455163,0.291655858469637,0,0,temperature,temperature
MW11_BC,temperature,3,911,896,1,0.291433931717947,0.293906826031445,0,0,temperature,temperature
MW11_BC,temperature,4,912,891,1,0.282855891080985,0.287798082922973,0,0,temperature,temperature
MW11_BC,temperature,5,912,888,1,0.291515670437197,0.292814239204285,0,0,temperature,temperature
MW12_BC,auto,1,915,858,1,0.204631720582006,0.208775544259345,0.000574037952321015,0.00815850815850816,beta,beta
MW12_BC,auto,2,916,847,1,0.155270385355556,0.159428533161371,0.00468568779373406,0.0531286894923259,beta,beta
MW12_BC,auto,3,916,849,1,0.169478009900179,0.178942249101636,0.0115415469469686,0.0824499411071849,raw,beta
MW12_BC,auto,4,916,849,1,0.173117811716834,0.182561779379516,0.00260755693908189,0.0247349823321555,raw,beta
MW12_BC,auto,5,915,856,1,0.177531487624081,0.19467261739728,0.00181299450609074,0.00817757009345794,beta,beta
MW12_BC,beta,1,915,858,1,0.181877172224536,0.199824034090763,0.00147604764262364,0.00582750582750583,beta,beta
