problem,run,seed,arm,FE,IGD
LIRCMOP8_BC,3,3,mainline,80000,0.00835781302237526
LIRCMOP8_BC,3,3,mainline,90000,0.00821715611700454
LIRCMOP8_BC,3,3,mainline,100000,0.0081028282149543
LIRCMOP8_BC,3,3,de20,10000,0.655662751359032
LIRCMOP8_BC,3,3,de20,20000,0.180481680158424
LIRCMOP8_BC,3,3,de20,30000,0.168621620230541
LIRCMOP8_BC,3,3,de20,40000,0.141747747644476
LIRCMOP8_BC,3,3,de20,50000,0.0453418492538566
LIRCMOP8_BC,3,3,de20,60000,0.0129672006463879
LIRCMOP8_BC,3,3,de20,70000,0.0108126580158155
LIRCMOP8_BC,3,3,de20,80000,0.00987531887091475
LIRCMOP8_BC,3,3,de20,90000,0.00909897194263565
LIRCMOP8_BC,3,3,de20,100000,0.00887606985608706
LIRCMOP8_BC,4,4,mainline,10000,0.417177916823696
LIRCMOP8_BC,4,4,mainline,20000,0.233072693012241
LIRCMOP8_BC,4,4,mainline,30000,0.165045623711946
LIRCMOP8_BC,4,4,mainline,40000,0.125339974533092
LIRCMOP8_BC,4,4,mainline,50000,0.0199833174100974
LIRCMOP8_BC,4,4,mainline,60000,0.0121026412760024
LIRCMOP8_BC,4,4,mainline,70000,0.00990719860800443
LIRCMOP8_BC,4,4,mainline,80000,0.00865970896575975
LIRCMOP8_BC,4,4,mainline,90000,0.0085410501368832
LIRCMOP8_BC,4,4,mainline,100000,0.00843482629108756
LIRCMOP8_BC,4,4,de20,10000,0.253044726063599
LIRCMOP8_BC,4,4,de20,20000,0.17873771282848
LIRCMOP8_BC,4,4,de20,30000,0.16028489413433
LIRCMOP8_BC,4,4,de20,40000,0.135532011033853
LIRCMOP8_BC,4,4,de20,50000,0.0144236642853732
LIRCMOP8_BC,4,4,de20,60000,0.0101826105658538
LIRCMOP8_BC,4,4,de20,70000,0.00903251768660151
LIRCMOP8_BC,4,4,de20,80000,0.00868524553013252
LIRCMOP8_BC,4,4,de20,90000,0.00843978135635615
LIRCMOP8_BC,4,4,de20,100000,0.0082665147603181
LIRCMOP8_BC,5,5,mainline,10000,0.278556965754037
LIRCMOP8_BC,5,5,mainline,20000,0.207767714523426
LIRCMOP8_BC,5,5,mainline,30000,0.131860501644104
LIRCMOP8_BC,5,5,mainline,40000,0.111171182643066
LIRCMOP8_BC,5,5,mainline,50000,0.0765090247984309
LIRCMOP8_BC,5,5,mainline,60000,0.0105224585315108
LIRCMOP8_BC,5,5,mainline,70000,0.00934510933818264
LIRCMOP8_BC,5,5,mainline,80000,0.00852863049064168
LIRCMOP8_BC,5,5,mainline,90000,0.00844542435593613
LIRCMOP8_BC,5,5,mainline,100000,0.00796045912712643
LIRCMOP8_BC,5,5,de20,10000,0.586111079342296
LIRCMOP8_BC,5,5,de20,20000,0.206526434434101
LIRCMOP8_BC,5,5,de20,30000,0.129551267066717
LIRCMOP8_BC,5,5,de20,40000,0.117382224047255
LIRCMOP8_BC,5,5,de20,50000,0.103643523793764
LIRCMOP8_BC,5,5,de20,60000,0.0641322958067186
LIRCMOP8_BC,5,5,de20,70000,0.020574708136806
LIRCMOP8_BC,5,5,de20,80000,0.0154438946300733
LIRCMOP8_BC,5,5,de20,90000,0.0111437820170373
LIRCMOP8_BC,5,5,de20,100000,0.00989748583863096
LIRCMOP8_BC,6,6,mainline,10000,1.68804977995721
LIRCMOP8_BC,6,6,mainline,20000,0.198595550278435
LIRCMOP8_BC,6,6,mainline,30000,0.104822417339456
LIRCMOP8_BC,6,6,mainline,40000,0.083275535245425
LIRCMOP8_BC,6,6,mainline,50000,0.0221875115154995
LIRCMOP8_BC,6,6,mainline,60000,0.0151433098266564
LIRCMOP8_BC,6,6,mainline,70000,0.0104369970838271
LIRCMOP8_BC,6,6,mainline,80000,0.00892835091245864
LIRCMOP8_BC,6,6,mainline,90000,0.00851933706402275
LIRCMOP8_BC,6,6,mainline,100000,0.0082169636736443
LIRCMOP8_BC,6,6,de20,10000,0.423456350508344
LIRCMOP8_BC,6,6,de20,20000,0.234315820304754
LIRCMOP8_BC,6,6,de20,30000,0.191273202191817
LIRCMOP8_BC,6,6,de20,40000,0.188510504786692
LIRCMOP8_BC,6,6,de20,50000,0.0276278151145077
LIRCMOP8_BC,6,6,de20,60000,0.0105578813436854
LIRCMOP8_BC,6,6,de20,70000,0.00876222184227785
LIRCMOP8_BC,6,6,de20,80000,0.00801196858636391
LIRCMOP8_BC,6,6,de20,90000,0.00805709682692849
LIRCMOP8_BC,6,6,de20,100000,0.00782998170638936
LIRCMOP8_BC,7,7,mainline,10000,0.556550598128402
LIRCMOP8_BC,7,7,mainline,20000,0.180135878718592
LIRCMOP8_BC,7,7,mainline,30000,0.154344459156533
LIRCMOP8_BC,7,7,mainline,40000,0.105254595144723
LIRCMOP8_BC,7,7,mainline,50000,0.0125837827652114
LIRCMOP8_BC,7,7,mainline,60000,0.00932191873418919
LIRCMOP8_BC,7,7,mainline,70000,0.0091883318699334
LIRCMOP8_BC,7,7,mainline,80000,0.00849953463666122
LIRCMOP8_BC,7,7,mainline,90000,0.00779629567034292
LIRCMOP8_BC,7,7,mainline,100000,0.00757605205719375
LIRCMOP8_BC,7,7,de20,10000,1.69351576877073
LIRCMOP8_BC,7,7,de20,20000,0.259911667997494
LIRCMOP8_BC,7,7,de20,30000,0.160599827062057
LIRCMOP8_BC,7,7,de20,40000,0.0142471653835995
LIRCMOP8_BC,7,7,de20,50000,0.0113388489177482
LIRCMOP8_BC,7,7,de20,60000,0.00955957955115214
LIRCMOP8_BC,7,7,de20,70000,0.00869142760086189
LIRCMOP8_BC,7,7,de20,80000,0.00840638120526475
LIRCMOP8_BC,7,7,de20,90000,0.00786825450235663
LIRCMOP8_BC,7,7,de20,100000,0.00757905229917053
LIRCMOP8_BC,8,8,mainline,10000,1.68366910471555
LIRCMOP8_BC,8,8,mainline,20000,0.291239290894412
LIRCMOP8_BC,8,8,mainline,30000,0.25378092236422
LIRCMOP8_BC,8,8,mainline,40000,0.172942115248487
LIRCMOP8_BC,8,8,mainline,50000,0.0804222112820388
LIRCMOP8_BC,8,8,mainline,60000,0.0114364515743606
LIRCMOP8_BC,8,8,mainline,70000,0.010023288356341
LIRCMOP8_BC,8,8,mainline,80000,0.00926912500649748
LIRCMOP8_BC,8,8,mainline,90000,0.0084604109036433
LIRCMOP8_BC,8,8,mainline,100000,0.0083966038957706
LIRCMOP8_BC,8,8,de20,10000,1.684887467994
LIRCMOP8_BC,8,8,de20,20000,0.28856108267773
LIRCMOP8_BC,8,8,de20,30000,0.225782587728115
LIRCMOP8_BC,8,8,de20,40000,0.0228194627775267
LIRCMOP8_BC,8,8,de20,50000,0.010593734530851
LIRCMOP8_BC,8,8,de20,60000,0.00973690827993083
LIRCMOP8_BC,8,8,de20,70000,0.00936198432745529
LIRCMOP8_BC,8,8,de20,80000,0.0086749949586399
LIRCMOP8_BC,8,8,de20,90000,0.00865300286091745
LIRCMOP8_BC,8,8,de20,100000,0.00857124956914643
LIRCMOP8_BC,9,9,mainline,10000,1.68880793627879
LIRCMOP8_BC,9,9,mainline,20000,0.243802804882167
LIRCMOP8_BC,9,9,mainline,30000,0.104138442114066
LIRCMOP8_BC,9,9,mainline,40000,0.0123879333269771
LIRCMOP8_BC,9,9,mainline,50000,0.0100569076738266
LIRCMOP8_BC,9,9,mainline,60000,0.00894818986253307
LIRCMOP8_BC,9,9,mainline,70000,0.00857754146098015
LIRCMOP8_BC,9,9,mainline,80000,0.00811806299337833
LIRCMOP8_BC,9,9,mainline,90000,0.00792062128097749
LIRCMOP8_BC,9,9,mainline,100000,0.00765074375426173
LIRCMOP8_BC,9,9,de20,10000,1.69035250753788
LIRCMOP8_BC,9,9,de20,20000,0.211846601313421
LIRCMOP8_BC,9,9,de20,30000,0.0909348832392798
LIRCMOP8_BC,9,9,de20,40000,0.0143616407597902
LIRCMOP8_BC,9,9,de20,50000,0.00962407478094231
LIRCMOP8_BC,9,9,de20,60000,0.00856406525506448
LIRCMOP8_BC,9,9,de20,70000,0.00845879594352262
LIRCMOP8_BC,9,9,de20,80000,0.0084961806509442
LIRCMOP8_BC,9,9,de20,90000,0.00830337148517733
LIRCMOP8_BC,9,9,de20,100000,0.00788245337756853
LIRCMOP8_BC,10,10,mainline,10000,0.378464609170208
LIRCMOP8_BC,10,10,mainline,20000,0.166215390227461
LIRCMOP8_BC,10,10,mainline,30000,0.130505463672491
LIRCMOP8_BC,10,10,mainline,40000,0.0854392637870765
LIRCMOP8_BC,10,10,mainline,50000,0.0717497151598398
LIRCMOP8_BC,10,10,mainline,60000,0.0115460513694892
LIRCMOP8_BC,10,10,mainline,70000,0.00904471830528632
LIRCMOP8_BC,10,10,mainline,80000,0.00852950585093822
LIRCMOP8_BC,10,10,mainline,90000,0.00809402066383679
LIRCMOP8_BC,10,10,mainline,100000,0.00800627459649766
LIRCMOP8_BC,10,10,de20,10000,0.67617337983359
LIRCMOP8_BC,10,10,de20,20000,0.138855158594082
LIRCMOP8_BC,10,10,de20,30000,0.0941417121029293
LIRCMOP8_BC,10,10,de20,40000,0.0754850518665564
LIRCMOP8_BC,10,10,de20,50000,0.0146331534837864
LIRCMOP8_BC,10,10,de20,60000,0.00937033966252072
LIRCMOP8_BC,10,10,de20,70000,0.00879186713333566
LIRCMOP8_BC,10,10,de20,80000,0.0081695734033093
LIRCMOP8_BC,10,10,de20,90000,0.0080552416529897
LIRCMOP8_BC,10,10,de20,100000,0.00804709853716631
LIRCMOP10_BC,1,1,mainline,10000,0.803686197277295
LIRCMOP10_BC,1,1,mainline,20000,0.57373317592585
LIRCMOP10_BC,1,1,mainline,30000,0.323147955157512
LIRCMOP10_BC,1,1,mainline,40000,0.263509254178261
LIRCMOP10_BC,1,1,mainline,50000,0.224081819221039
LIRCMOP10_BC,1,1,mainline,60000,0.218528626430444
LIRCMOP10_BC,1,1,mainline,70000,0.217096291136085
LIRCMOP10_BC,1,1,mainline,80000,0.123520480708504
LIRCMOP10_BC,1,1,mainline,90000,0.103402995334533
LIRCMOP10_BC,1,1,mainline,100000,0.0282497601113109
LIRCMOP10_BC,1,1,de20,10000,0.754280158464856
LIRCMOP10_BC,1,1,de20,20000,0.459495930653971
LIRCMOP10_BC,1,1,de20,30000,0.415662082831014
LIRCMOP10_BC,1,1,de20,40000,0.273436054451903
LIRCMOP10_BC,1,1,de20,50000,0.219004887344318
LIRCMOP10_BC,1,1,de20,60000,0.217613790333786
LIRCMOP10_BC,1,1,de20,70000,0.216860541084209
LIRCMOP10_BC,1,1,de20,80000,0.12385698467476
LIRCMOP10_BC,1,1,de20,90000,0.107999176175356
LIRCMOP10_BC,1,1,de20,100000,0.0305709518979484
LIRCMOP10_BC,2,2,mainline,10000,0.693864913744359
LIRCMOP10_BC,2,2,mainline,20000,0.423812813246206
LIRCMOP10_BC,2,2,mainline,30000,0.283991360007547
LIRCMOP10_BC,2,2,mainline,40000,0.225518944018534
LIRCMOP10_BC,2,2,mainline,50000,0.219593680574264
LIRCMOP10_BC,2,2,mainline,60000,0.215938429766225
LIRCMOP10_BC,2,2,mainline,70000,0.149805092087456
LIRCMOP10_BC,2,2,mainline,80000,0.135319976162236
LIRCMOP10_BC,2,2,mainline,90000,0.111711785009822
LIRCMOP10_BC,2,2,mainline,100000,0.0318826040075249
LIRCMOP10_BC,2,2,de20,10000,0.674556084439937
LIRCMOP10_BC,2,2,de20,20000,0.424344939081469
LIRCMOP10_BC,2,2,de20,30000,0.41595312445006
LIRCMOP10_BC,2,2,de20,40000,0.291626538513369
LIRCMOP10_BC,2,2,de20,50000,0.233399705856759
LIRCMOP10_BC,2,2,de20,60000,0.218096866139501
LIRCMOP10_BC,2,2,de20,70000,0.216001512604588
LIRCMOP10_BC,2,2,de20,80000,0.128184663274993
LIRCMOP10_BC,2,2,de20,90000,0.105072929244242
LIRCMOP10_BC,2,2,de20,100000,0.0272224421012367
LIRCMOP10_BC,3,3,mainline,10000,0.7317141290455
LIRCMOP10_BC,3,3,mainline,20000,0.648849505665135
LIRCMOP10_BC,3,3,mainline,30000,0.455632117955371
LIRCMOP10_BC,3,3,mainline,40000,0.251107528325927
LIRCMOP10_BC,3,3,mainline,50000,0.227573654356727
LIRCMOP10_BC,3,3,mainline,60000,0.0956175978116493
LIRCMOP10_BC,3,3,mainline,70000,0.0378018933673356
LIRCMOP10_BC,3,3,mainline,80000,0.0272990433507292
LIRCMOP10_BC,3,3,mainline,90000,0.0230085717810144
LIRCMOP10_BC,3,3,mainline,100000,0.0202526483004786
LIRCMOP10_BC,3,3,de20,10000,0.716295583927348
LIRCMOP10_BC,3,3,de20,20000,0.660020304543396
LIRCMOP10_BC,3,3,de20,30000,0.643773225384575
LIRCMOP10_BC,3,3,de20,40000,0.482298129098499
LIRCMOP10_BC,3,3,de20,50000,0.414581486800067
LIRCMOP10_BC,3,3,de20,60000,0.227194741184307
LIRCMOP10_BC,3,3,de20,70000,0.179809371370489
LIRCMOP10_BC,3,3,de20,80000,0.0602203248664032
LIRCMOP10_BC,3,3,de20,90000,0.0295934889703898
LIRCMOP10_BC,3,3,de20,100000,0.0243441364784894
LIRCMOP10_BC,4,4,mainline,10000,0.708916094119007
LIRCMOP10_BC,4,4,mainline,20000,0.44806510172098
LIRCMOP10_BC,4,4,mainline,30000,0.283342052357755
LIRCMOP10_BC,4,4,mainline,40000,0.237332026506603
LIRCMOP10_BC,4,4,mainline,50000,0.217747565745284
LIRCMOP10_BC,4,4,mainline,60000,0.218360862322752
LIRCMOP10_BC,4,4,mainline,70000,0.130390636861244
LIRCMOP10_BC,4,4,mainline,80000,0.113371395327143
LIRCMOP10_BC,4,4,mainline,90000,0.104005111820408
LIRCMOP10_BC,4,4,mainline,100000,0.0351545146605657
LIRCMOP10_BC,4,4,de20,10000,0.716230543769894
LIRCMOP10_BC,4,4,de20,20000,0.640917098024787
LIRCMOP10_BC,4,4,de20,30000,0.422029242466615
LIRCMOP10_BC,4,4,de20,40000,0.23211350714883
LIRCMOP10_BC,4,4,de20,50000,0.221086506328294
LIRCMOP10_BC,4,4,de20,60000,0.137949550984273
LIRCMOP10_BC,4,4,de20,70000,0.109603115136355
LIRCMOP10_BC,4,4,de20,80000,0.103850370074725
LIRCMOP10_BC,4,4,de20,90000,0.0421384036908186
LIRCMOP10_BC,4,4,de20,100000,0.0259102332644164
LIRCMOP10_BC,5,5,mainline,10000,0.661294562598077
LIRCMOP10_BC,5,5,mainline,20000,0.635320466896448
LIRCMOP10_BC,5,5,mainline,30000,0.419328250577086
LIRCMOP10_BC,5,5,mainline,40000,0.275738625221922
LIRCMOP10_BC,5,5,mainline,50000,0.224661833218976
LIRCMOP10_BC,5,5,mainline,60000,0.219439044142698
LIRCMOP10_BC,5,5,mainline,70000,0.115102342276723
LIRCMOP10_BC,5,5,mainline,80000,0.0335337659500985
LIRCMOP10_BC,5,5,mainline,90000,0.0250195661097572
LIRCMOP10_BC,5,5,mainline,100000,0.0211157151796351
LIRCMOP10_BC,5,5,de20,10000,0.690219208129943
LIRCMOP10_BC,5,5,de20,20000,0.66038531496775
LIRCMOP10_BC,5,5,de20,30000,0.423284708419514
LIRCMOP10_BC,5,5,de20,40000,0.255021016350038
LIRCMOP10_BC,5,5,de20,50000,0.230469946201947
LIRCMOP10_BC,5,5,de20,60000,0.220324434550668
LIRCMOP10_BC,5,5,de20,70000,0.115814521201107
LIRCMOP10_BC,5,5,de20,80000,0.0458297886388523
LIRCMOP10_BC,5,5,de20,90000,0.0285090892428547
LIRCMOP10_BC,5,5,de20,100000,0.0224129250828435
LIRCMOP10_BC,6,6,mainline,10000,0.689708961668561
LIRCMOP10_BC,6,6,mainline,20000,0.427981988534117
LIRCMOP10_BC,6,6,mainline,30000,0.257803958278227
LIRCMOP10_BC,6,6,mainline,40000,0.221651349170467
LIRCMOP10_BC,6,6,mainline,50000,0.217548084838592
LIRCMOP10_BC,6,6,mainline,60000,0.129516490055544
LIRCMOP10_BC,6,6,mainline,70000,0.105009757111011
LIRCMOP10_BC,6,6,mainline,80000,0.0326931671231605
LIRCMOP10_BC,6,6,mainline,90000,0.02247791753035
LIRCMOP10_BC,6,6,mainline,100000,0.0193461374538083
LIRCMOP10_BC,6,6,de20,10000,0.793686494057774
LIRCMOP10_BC,6,6,de20,20000,0.432886279594281
LIRCMOP10_BC,6,6,de20,30000,0.256529371384238
LIRCMOP10_BC,6,6,de20,40000,0.22416043925848
LIRCMOP10_BC,6,6,de20,50000,0.220283692378955
LIRCMOP10_BC,6,6,de20,60000,0.149903492390592
LIRCMOP10_BC,6,6,de20,70000,0.11457408504888
LIRCMOP10_BC,6,6,de20,80000,0.0399082567684747
LIRCMOP10_BC,6,6,de20,90000,0.0255476079104548
LIRCMOP10_BC,6,6,de20,100000,0.0163068253896332
LIRCMOP10_BC,7,7,mainline,10000,0.95050793278217
LIRCMOP10_BC,7,7,mainline,20000,0.673545730443066
LIRCMOP10_BC,7,7,mainline,30000,0.664515919986169
LIRCMOP10_BC,7,7,mainline,40000,0.463358311168698
LIRCMOP10_BC,7,7,mainline,50000,0.297578077303965
LIRCMOP10_BC,7,7,mainline,60000,0.185064808769645
LIRCMOP10_BC,7,7,mainline,70000,0.0962830614382318
LIRCMOP10_BC,7,7,mainline,80000,0.0483708118840246
LIRCMOP10_BC,7,7,mainline,90000,0.0332592910306698
LIRCMOP10_BC,7,7,mainline,100000,0.0273315733534538
LIRCMOP10_BC,7,7,de20,10000,0.868740726324915
LIRCMOP10_BC,7,7,de20,20000,0.661824928123084
LIRCMOP10_BC,7,7,de20,30000,0.453486654313224
LIRCMOP10_BC,7,7,de20,40000,0.232645913212604
LIRCMOP10_BC,7,7,de20,50000,0.13916447527741
LIRCMOP10_BC,7,7,de20,60000,0.0641237458459828
LIRCMOP10_BC,7,7,de20,70000,0.0272718563832677
LIRCMOP10_BC,7,7,de20,80000,0.0206846698218937
LIRCMOP10_BC,7,7,de20,90000,0.0170480810349845
LIRCMOP10_BC,7,7,de20,100000,0.014695112372875
LIRCMOP10_BC,8,8,mainline,10000,0.813288732277569
LIRCMOP10_BC,8,8,mainline,20000,0.438687736121359
LIRCMOP10_BC,8,8,mainline,30000,0.256995670578267
LIRCMOP10_BC,8,8,mainline,40000,0.23489079808409
LIRCMOP10_BC,8,8,mainline,50000,0.220206364867917
LIRCMOP10_BC,8,8,mainline,60000,0.15317973913121
LIRCMOP10_BC,8,8,mainline,70000,0.133630766999554
LIRCMOP10_BC,8,8,mainline,80000,0.104643914971825
LIRCMOP10_BC,8,8,mainline,90000,0.0303702790112034
LIRCMOP10_BC,8,8,mainline,100000,0.0243498071014134
LIRCMOP10_BC,8,8,de20,10000,0.621326221965772
LIRCMOP10_BC,8,8,de20,20000,0.446490617696763
LIRCMOP10_BC,8,8,de20,30000,0.25383892894326
LIRCMOP10_BC,8,8,de20,40000,0.223313709739725
LIRCMOP10_BC,8,8,de20,50000,0.221974555042929
LIRCMOP10_BC,8,8,de20,60000,0.12697478145664
LIRCMOP10_BC,8,8,de20,70000,0.107703311636347
LIRCMOP10_BC,8,8,de20,80000,0.0306510503868826
LIRCMOP10_BC,8,8,de20,90000,0.0215493867822047
LIRCMOP10_BC,8,8,de20,100000,0.0153650056661383
LIRCMOP10_BC,9,9,mainline,10000,0.737436312416755
LIRCMOP10_BC,9,9,mainline,20000,0.428859576043787
LIRCMOP10_BC,9,9,mainline,30000,0.245646950035201
LIRCMOP10_BC,9,9,mainline,40000,0.219157235566173
LIRCMOP10_BC,9,9,mainline,50000,0.218892529120718
LIRCMOP10_BC,9,9,mainline,60000,0.132532272019488
LIRCMOP10_BC,9,9,mainline,70000,0.104680600490502
LIRCMOP10_BC,9,9,mainline,80000,0.0242585980040953
LIRCMOP10_BC,9,9,mainline,90000,0.0200614798733981
LIRCMOP10_BC,9,9,mainline,100000,0.016819595609625
LIRCMOP10_BC,9,9,de20,10000,0.714874000523618
LIRCMOP10_BC,9,9,de20,20000,0.446560176747776
LIRCMOP10_BC,9,9,de20,30000,0.293229978780133
LIRCMOP10_BC,9,9,de20,40000,0.234092416127614
LIRCMOP10_BC,9,9,de20,50000,0.218330999075593
LIRCMOP10_BC,9,9,de20,60000,0.220543518005365
LIRCMOP10_BC,9,9,de20,70000,0.147626509864495
LIRCMOP10_BC,9,9,de20,80000,0.13172234252799
LIRCMOP10_BC,9,9,de20,90000,0.105187654696802
LIRCMOP10_BC,9,9,de20,100000,0.0276654111361227
LIRCMOP10_BC,10,10,mainline,10000,0.753226228346297
LIRCMOP10_BC,10,10,mainline,20000,0.443416319506009
LIRCMOP10_BC,10,10,mainline,30000,0.239038884072909
LIRCMOP10_BC,10,10,mainline,40000,0.231349630042478
LIRCMOP10_BC,10,10,mainline,50000,0.225887405507669
LIRCMOP10_BC,10,10,mainline,60000,0.146616286954345
LIRCMOP10_BC,10,10,mainline,70000,0.120133077917523
LIRCMOP10_BC,10,10,mainline,80000,0.105096093591893
LIRCMOP10_BC,10,10,mainline,90000,0.0273395292805919
LIRCMOP10_BC,10,10,mainline,100000,0.0218850285516005
LIRCMOP10_BC,10,10,de20,10000,0.740810045152759
LIRCMOP10_BC,10,10,de20,20000,0.447437449271666
LIRCMOP10_BC,10,10,de20,30000,0.284414325272156
LIRCMOP10_BC,10,10,de20,40000,0.235579976028472
LIRCMOP10_BC,10,10,de20,50000,0.225699870986372
LIRCMOP10_BC,10,10,de20,60000,0.142985974719801
LIRCMOP10_BC,10,10,de20,70000,0.110899822660879
LIRCMOP10_BC,10,10,de20,80000,0.105856480564836
LIRCMOP10_BC,10,10,de20,90000,0.0211920792202636
LIRCMOP10_BC,10,10,de20,100000,0.0176939919001418
LIRCMOP12_BC,1,1,mainline,10000,0.336458865632291
LIRCMOP12_BC,1,1,mainline,20000,0.305859127209397
LIRCMOP12_BC,1,1,mainline,30000,0.287045051283544
LIRCMOP12_BC,1,1,mainline,40000,0.280675875274257
LIRCMOP12_BC,1,1,mainline,50000,0.268598925969201
LIRCMOP12_BC,1,1,mainline,60000,0.253961404547714
LIRCMOP12_BC,1,1,mainline,70000,0.146654894206979
LIRCMOP12_BC,1,1,mainline,80000,0.10502384742903
LIRCMOP12_BC,1,1,mainline,90000,0.089784028186866
LIRCMOP12_BC,1,1,mainline,100000,0.0363840578824842
LIRCMOP12_BC,1,1,de20,10000,0.324511113508818
LIRCMOP12_BC,1,1,de20,20000,0.3095420481721
LIRCMOP12_BC,1,1,de20,30000,0.28850494093996
LIRCMOP12_BC,1,1,de20,40000,0.285270988311713
LIRCMOP12_BC,1,1,de20,50000,0.174360911536078
LIRCMOP12_BC,1,1,de20,60000,0.156386561938099
LIRCMOP12_BC,1,1,de20,70000,0.138105616123743
LIRCMOP12_BC,1,1,de20,80000,0.106938784924563
LIRCMOP12_BC,1,1,de20,90000,0.0875525730314699
LIRCMOP12_BC,1,1,de20,100000,0.0341675994614109
LIRCMOP12_BC,2,2,mainline,10000,0.298209963104125
LIRCMOP12_BC,2,2,mainline,20000,0.288803383183936
LIRCMOP12_BC,2,2,mainline,30000,0.287656421955051
LIRCMOP12_BC,2,2,mainline,40000,0.184237154826819
LIRCMOP12_BC,2,2,mainline,50000,0.155504990881758
LIRCMOP12_BC,2,2,mainline,60000,0.140923132451855
LIRCMOP12_BC,2,2,mainline,70000,0.102403679799303
LIRCMOP12_BC,2,2,mainline,80000,0.0845149389350738
LIRCMOP12_BC,2,2,mainline,90000,0.0404110114355462
LIRCMOP12_BC,2,2,mainline,100000,0.0190853707951189
LIRCMOP12_BC,2,2,de20,10000,0.299486685831403
LIRCMOP12_BC,2,2,de20,20000,0.23073991897098
LIRCMOP12_BC,2,2,de20,30000,0.192239112288378
LIRCMOP12_BC,2,2,de20,40000,0.179888111256076
LIRCMOP12_BC,2,2,de20,50000,0.162683711438715
LIRCMOP12_BC,2,2,de20,60000,0.140309521742775
LIRCMOP12_BC,2,2,de20,70000,0.136335483114211
LIRCMOP12_BC,2,2,de20,80000,0.103676756372957
LIRCMOP12_BC,2,2,de20,90000,0.0829763124503035
LIRCMOP12_BC,2,2,de20,100000,0.0445808722334607
LIRCMOP12_BC,3,3,mainline,10000,0.301260768167732
LIRCMOP12_BC,3,3,mainline,20000,0.220477193225706
LIRCMOP12_BC,3,3,mainline,30000,0.169497822807458
LIRCMOP12_BC,3,3,mainline,40000,0.158423041263033
LIRCMOP12_BC,3,3,mainline,50000,0.158108550022208
LIRCMOP12_BC,3,3,mainline,60000,0.152622588838458
LIRCMOP12_BC,3,3,mainline,70000,0.137457496943269
LIRCMOP12_BC,3,3,mainline,80000,0.132631192009602
LIRCMOP12_BC,3,3,mainline,90000,0.0934795354191695
LIRCMOP12_BC,3,3,mainline,100000,0.0828207334213166
LIRCMOP12_BC,3,3,de20,10000,0.294468195906596
LIRCMOP12_BC,3,3,de20,20000,0.288303549765206
LIRCMOP12_BC,3,3,de20,30000,0.203549778523641
LIRCMOP12_BC,3,3,de20,40000,0.167537202708521
LIRCMOP12_BC,3,3,de20,50000,0.143709209985604
LIRCMOP12_BC,3,3,de20,60000,0.137246089627832
LIRCMOP12_BC,3,3,de20,70000,0.132652768995044
LIRCMOP12_BC,3,3,de20,80000,0.094574468194721
LIRCMOP12_BC,3,3,de20,90000,0.0803443476594597
LIRCMOP12_BC,3,3,de20,100000,0.030771781557129
LIRCMOP12_BC,4,4,mainline,10000,0.270824258434928
LIRCMOP12_BC,4,4,mainline,20000,0.169343910781758
LIRCMOP12_BC,4,4,mainline,30000,0.165292914511111
LIRCMOP12_BC,4,4,mainline,40000,0.134203005286268
LIRCMOP12_BC,4,4,mainline,50000,0.128047820801841
LIRCMOP12_BC,4,4,mainline,60000,0.110251759200265
LIRCMOP12_BC,4,4,mainline,70000,0.101125315494584
LIRCMOP12_BC,4,4,mainline,80000,0.0861349996013907
LIRCMOP12_BC,4,4,mainline,90000,0.0399519143847228
LIRCMOP12_BC,4,4,mainline,100000,0.0208210399478327
LIRCMOP12_BC,4,4,de20,10000,0.260663501498621
LIRCMOP12_BC,4,4,de20,20000,0.166419686330941
LIRCMOP12_BC,4,4,de20,30000,0.166442553759516
LIRCMOP12_BC,4,4,de20,40000,0.166491760377034
LIRCMOP12_BC,4,4,de20,50000,0.130148665938718
LIRCMOP12_BC,4,4,de20,60000,0.117258160091003
LIRCMOP12_BC,4,4,de20,70000,0.104980666047194
LIRCMOP12_BC,4,4,de20,80000,0.0974139016986237
LIRCMOP12_BC,4,4,de20,90000,0.0569352636571835
LIRCMOP12_BC,4,4,de20,100000,0.0354581869479282
LIRCMOP12_BC,5,5,mainline,10000,0.302430375543956
LIRCMOP12_BC,5,5,mainline,20000,0.193323215899908
LIRCMOP12_BC,5,5,mainline,30000,0.179016472912655
LIRCMOP12_BC,5,5,mainline,40000,0.153544606243825
LIRCMOP12_BC,5,5,mainline,50000,0.144324744322697
LIRCMOP12_BC,5,5,mainline,60000,0.13575994459824
LIRCMOP12_BC,5,5,mainline,70000,0.101691971492432
LIRCMOP12_BC,5,5,mainline,80000,0.0896709741664944
LIRCMOP12_BC,5,5,mainline,90000,0.0774888662025217
LIRCMOP12_BC,5,5,mainline,100000,0.0334260530721927
LIRCMOP12_BC,5,5,de20,10000,0.439346590246555
LIRCMOP12_BC,5,5,de20,20000,0.416391347307622
LIRCMOP12_BC,5,5,de20,30000,0.407217986580283
LIRCMOP12_BC,5,5,de20,40000,0.225536680070122
LIRCMOP12_BC,5,5,de20,50000,0.208556070522271
LIRCMOP12_BC,5,5,de20,60000,0.149529091508516
LIRCMOP12_BC,5,5,de20,70000,0.117318921936899
LIRCMOP12_BC,5,5,de20,80000,0.0681737655863525
LIRCMOP12_BC,5,5,de20,90000,0.0416126627700158
LIRCMOP12_BC,5,5,de20,100000,0.0222060640378928
