problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
LIRCMOP10_BC,2,10000,10056,47,10,1,0.1,10,0,0.00360373943292962,0.00929838927508998,10,20,3,0.000523477987750615,100,0.195411717776893,0.485430506202786,0,20,0,20,0,2,0.000424755925268121,0.00102408703591836,0,0.00102408703591836,1.97229738828444,0.9,0.0317942336624009,0,0.00530424096854421,0.00705756345338093,0
LIRCMOP10_BC,2,30000,30046,138,19,1,0.19,19,0,0.00607183660193325,0.0217561305798893,19,20,3,0.000994608176726169,100,0.0872722316950262,0.172995838577941,0,20,0,20,11,1.05263157894737,0.000291219544825403,0.000559797469732422,0,0.000679178850731823,1.9881093186118,0.95,0.0226518573912387,0.210526315789474,0.00114807828605377,0.00262097317657295,0.55
LIRCMOP10_BC,2,50000,50066,229,28,1,0.28,28,0,0.00582595243486371,0.0186051288175404,28,20,3,0.00146573836570172,100,0.0798997006901098,0.140524595161104,0,20,0,20,0,0.714285714285714,0.00133783287723835,0.00317997605202078,0,0.00323764194187312,10.98335627747,0.4,-0.00073915257425651,0,0.00172175754986686,0.00333018701827268,0
LIRCMOP10_BC,2,70000,70086,320,35,1,0.35,35,0,0.00764262997036418,0.0182340981046059,35,20,3,0.00183217295712715,91.4285714285714,0.0806499923742908,0.139085617550164,0,20,0,20,13,0.571428571428571,3.62862304006246e-05,0.000185181407613332,0,0.00046284574235813,1.72649760383684,0.55,0.00622065439123854,0.114285714285714,0.00116478030985334,0.0016433509273419,0.65
LIRCMOP10_BC,2,100000,100006,456,44,1,0.44,44,0,0.00454045941378017,0.0142451834246333,44,20,3,0.00230330314610271,72.7272727272727,0.0878547952529791,0.158647066163867,0,20,0,20,6,0.454545454545455,0.00032147419387416,0.000926950179149162,0,0.00152435677480409,5.19615943719632,1,0.025469725466148,0.136363636363636,0.00132956442354231,0.00228854169086289,0.3
