problem,run,targetFE,actualFE,gen,variant,condition_mode,boundaryTargetMode,snapshot_file,train_count,query_count,condition_dim,condition_unique_count,condition_duplicate_count,condition_nn_dist50,condition_nn_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_pair_dec_dist50,train_pair_dec_dist90,advWeight,reconstructionWeight,huberDelta,iter,checkpoint_epoch,chunk_epoch,trainMode,miniBatch,g_updates,d_updates,runtime_sec,train_x_rec50,train_x_rec90,train_x_recmax,train_y_rec50_raw,train_y_rec90_raw,train_y_recmax_raw,train_y_rec50_norm,train_y_rec90_norm,train_y_recmax_norm,status,error_message
LIRCMOP7_BC,1,50000,50156,220,adv_only_epoch500_no_huber,ref_y,feasible_endpoint,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/single_stage_overfit_adv_only_no_huber_20260624_210752/LIRCMOP7_BC_run1_targetFE050000_snapshot.mat,144,30,4,48,96,0,0,0,0,0,0.353200275027107,0.498048455667675,1,0,0.1,500,500,300,epoch,32,2500,2500,16.28695175,0.366854794638976,0.581965463298899,0.897009883497966,0.437083654672572,3.04287240817513,4.48792285771231,0.00820898936321186,0.059057440324841,0.0847581987224388,ok,
