problem,seed,mode,stage,targetFE,actualFE,missing,IGD,HV,p1Feasible,p2Feasible,populationOverlap,archivePairs,activePairs,inactivePairs,eligiblePairs,activeRefCoverage,frontRejectedPairs,infeasibleDominatedPairs,eligibilityRemoved,feasiblePoolEligible,infeasiblePoolEligible,gapMedian,gapP90,trainingEvents,generatorUpdates,criticUpdates,trainingSeconds,lastTrainingFE,lastTrainingPairs,lastTrainingEpochs,lastTrainingUpdates,lastTrainingEndpointRMSE,modelVersion,consumedTrainingFE,consumedTrainingPairs,consumedTrainingEpochs,consumedTrainingUpdates,consumedTrainingRMSE,productionFE,selectedCount,selectedFeasibleRate,survivedP1,survivedP2,cumulativeGuided,nativeBandRate,rebuildInputPoints,netGapReduction
LIRCMOP8_BC,14,cgan,first_true_use,3800,3800,0,1.88015487979927,0,100,59,46,3,3,0,3,0.03,7,8,9,7,10,0.281457434049998,0.447815250427182,1,1000,5000,73.908934875,3600,8,933.333333333333,1000,0.0817776131603075,1,3600,8,933.333333333333,1000,0.0817776131603075,3600,20,0.75,4,9,20,NaN,418,0.470093156152037
LIRCMOP8_BC,14,cgan,FE010000,10000,10000,0,0.318512737764348,0.199058122674044,100,36,26,48,33,15,48,0.33,7,6,10,40,88,0.165671913556683,0.586270142598374,26,1500,7500,121.466876791667,10000,33,11.2280701754386,20,0.0498176245189716,25,9800,34,11.0344827586207,20,0.0526545527990014,9800,20,0.1,1,6,640,NaN,490,0.21966763831546
LIRCMOP8_BC,14,cgan,FE030000,30000,30000,0,0.116077219013751,0.248583456443777,100,15,7,457,82,375,457,0.82,13,14,26,158,399,0.106924177935935,0.190189290757095,126,3500,17500,301.802799791667,30000,82,3.95061728395062,20,0.0449303033591493,125,29800,83,4,20,0.043020763130998,29800,20,0.2,1,0,2640,NaN,1302,-0.127151626707532
LIRCMOP8_BC,14,cgan,FE050000,50000,50000,0,0.064165748398217,0.265060451451931,100,17,9,500,81,419,500,0.81,8,1,9,183,477,0.118576907472971,0.197681816715972,226,5500,27500,501.100285375,50000,81,4,20,0.056745148345127,225,49800,81,4,20,0.0589897025300005,49800,20,0.25,0,0,4640,NaN,1400,-0.18479594150856
LIRCMOP8_BC,14,cgan,FE070000,70000,70000,0,0.00917648634340058,0.293168646589324,100,0,0,500,85,415,500,0.85,2,0,2,204,571,0.106032343027108,0.202328072185567,326,7500,37500,683.712243625,70000,85,3.87878787878788,20,0.0688663568548009,325,69800,91,3.55555555555556,20,0.0692995633142595,69800,20,0.1,0,0,6640,NaN,1400,0.234757938453292
LIRCMOP8_BC,14,cgan,FE100000,100000,100000,0,0.00750741051625604,0.294052828522132,100,0,0,500,98,402,500,0.98,6,1,7,217,571,0.104414305018359,0.176664853658849,474,10460,52300,894.309363833333,99800,96,3.45945945945946,20,0.0705751762520645,474,99800,96,3.45945945945946,20,0.0705751762520645,99800,20,0.1,1,0,9640,NaN,1400,-0.176001606455285
