problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_only,10000,10013,47,122,1,0.43,122,0,0.0039540892262422,0.0118146757593981,122,30,2,0.0320462306277909,10.4918032786885,0.282259259694518,0.445092528213603,0.0353299947055157,0.630616705563757,0.262295081967213,0.57425830731185,2.19684634905803,zero,29,1,30,30,0.245901639344262,0.0212838293626631,0.0249194906264591,0,0.0460706760107587,NaN,0.7,0.0244354100065817,0.511627906976744,0.0384859126358276,0.0469888929041991,0.0471195988976003,0.0390265247484651,1,400,102,604,604,450,154,220,62,79,49,3656,0,144,144,144,142,122,122,122,122,122,0,30
LIRCMOP5_BC,1,ref_only,30000,30023,134,48,1,0.16,48,0,0.000759052126160882,0.00236141511295033,48,30,2,0.0126083530338849,26.6666666666667,0.288106485212537,0.425427154882612,0,1,0.0625,0.312323266608304,0.892700211208365,zero,0,30,30,0,0.625,0.0107557877182293,0.0111358833175957,0,0.0137262204920888,NaN,0.8,0.0238555303161899,0,0.0127500454066449,0.0137262204920888,NaN,0.0137262204920888,0,400,69,538,538,396,142,221,52,34,20,7985,0,60,60,60,60,48,48,48,48,48,0,30
LIRCMOP5_BC,1,ref_only,50000,50032,221,171,1,0.57,171,0,0.00393706887644382,0.0102860325798783,171,30,2,0.0449172576832151,7.48538011695906,0.438428527508627,0.843557152674282,-0,1,0.187134502923977,0.740735503185665,0.600467889268309,zero,20,10,30,0,0.175438596491228,0.00408337520647823,0.00600023806641856,0,0.00799495098311316,NaN,0.7,0.0315663749969189,0,0.00547383176998154,0.00848980540957787,0.00848980540957787,0.00848980540957787,0,400,186,772,772,378,394,302,60,100,60,12832,13,180,180,180,177,171,171,171,171,171,0,30
LIRCMOP5_BC,1,ref_only,70000,70042,308,66,1,0.23,66,0,0.0376350989628175,0.125166181714174,66,30,2,0.0173364854215918,19.3939393939394,0.200959599796223,0.387021178775625,0.198945007767096,0.981955522692831,0.772727272727273,0.564301147113602,4.59034132703647,zero,30,0,30,27,0.454545454545455,0.158761533561103,0.373007992761859,0,0.41562780748366,NaN,0.4,-0.0358581554588825,0.173913043478261,0.220096315866156,0.439890086985228,0.439890086985228,NaN,0.9,400,45,490,490,313,177,189,25,100,25,4195,546,74,74,74,67,66,66,66,66,66,0,30
LIRCMOP5_BC,1,ref_only,100000,100172,439,63,1,0.21,63,0,0.00795067369210204,0.0145337487231959,63,30,2,0.016548463356974,20.3174603174603,0.113131519592285,0.166602167429199,0.201087676035236,0.423573058924328,0.666666666666667,0.173665884676879,0.369361195481323,zero,30,0,30,1,0.476190476190476,0.0122126108504106,0.0138644850972792,0,0.0303734659214857,NaN,0.633333333333333,0.000989051540556105,0.0952380952380952,0.0226600387922164,0.0353961245732933,0.0353961245732933,NaN,0.0333333333333333,400,62,524,524,346,178,255,77,100,77,4263,2140,78,78,78,70,63,63,63,63,63,0,30
LIRCMOP6_BC,1,ref_only,10000,10039,48,43,1,0.15,43,0,0.00365718117022242,0.00961861549769101,43,30,2,0.0112949829261886,29.7674418604651,0.285278136239787,0.407747962720677,0,0.919375683035168,0.13953488372093,1.46803933051404,17.6945026111324,zero,25,5,30,30,0.697674418604651,0.255925110046467,0.263752323689957,0,0.26391127312449,NaN,0.566666666666667,0.00808115620610694,0.8,0.262862182582646,0.264193687177143,0.264062008825077,0.26503563418028,1,400,42,484,484,432,52,198,53,46,20,1071,0,55,55,55,55,43,43,43,43,43,0,30
LIRCMOP6_BC,1,ref_only,30000,30049,135,107,1,0.36,107,0,0.00197399557340312,0.00594123358213904,107,30,2,0.0281061203047019,11.9626168224299,0.281246944933598,0.433252351036664,0,0.48020086936425,0.196261682242991,0.394234161554051,1.0628487116305,zero,16,14,30,0,0.280373831775701,0.00912650368228829,0.00979772025473838,0,0.0204044418109066,NaN,0.666666666666667,0.0134045058703084,0,0.0172592699584923,0.0211263775715673,0.0213101857897335,0.0210165929588455,0,400,113,626,626,461,165,281,59,70,39,6005,11,114,114,114,114,107,107,107,107,107,0,30
LIRCMOP6_BC,1,ref_only,50000,50059,222,162,1,0.54,162,0,0.00125465993774691,0.00490411583543665,162,30,2,0.0425531914893617,7.90123456790123,0.420941837448539,0.692001263381534,0,1,0.111111111111111,0.480223513114228,0.950440629539652,zero,24,6,30,0,0.185185185185185,0.0127015693094158,0.0141613914484747,0,0.0187854444397056,NaN,0.6,0.075860876155664,0,0.0166699891030287,0.0191524322920548,0.0193217659779283,0.0182923968592266,0,400,162,724,724,448,276,290,68,93,64,6886,0,191,191,191,188,162,162,162,162,162,0,30
LIRCMOP6_BC,1,ref_only,70000,70069,309,216,1,0.72,216,0,0.00162557755426124,0.004842012201458,216,30,2,0.0567375886524823,5.92592592592593,0.432561130267537,0.80478045571162,0,1,0.152777777777778,0.596066908895585,0.718972541366337,zero,24,6,30,2,0.138888888888889,0.00655785455880213,0.00933577182163339,0,0.0107571291960868,NaN,0.433333333333333,-0.014300640056074,0.0416666666666667,0.00714814240116181,0.011315356498546,0.0116002071479414,0.00905197862727294,0.0666666666666667,400,225,850,850,461,389,361,78,100,78,13183,3,234,234,234,234,216,216,216,216,216,0,30
LIRCMOP6_BC,1,ref_only,100000,100199,440,225,1,0.75,225,0,0.00273646539132443,0.00754289743438198,225,30,2,0.0591016548463357,5.68888888888889,0.533701273072668,0.99781182592298,0,1,0.0666666666666667,0.918466560357795,1.36515989262965,zero,25,5,30,1,0.133333333333333,0.00463479935341119,0.00872591098060143,0,0.0147338688377985,NaN,0.533333333333333,0.0164285641687896,0.0266666666666667,0.0129448980814365,0.0153630533778449,0.0142506510931818,0.0219379555231314,0.0333333333333333,400,237,874,874,435,439,356,78,100,78,14148,0,234,234,234,234,225,225,225,225,225,0,30
