problem,seed,mode,stage,targetFE,actualFE,missing,IGD,HV,p1Feasible,p2Feasible,populationOverlap,archivePairs,activePairs,inactivePairs,eligiblePairs,activeRefCoverage,frontRejectedPairs,infeasibleDominatedPairs,eligibilityRemoved,feasiblePoolEligible,infeasiblePoolEligible,gapMedian,gapP90,trainingEvents,generatorUpdates,criticUpdates,trainingSeconds,lastTrainingFE,lastTrainingPairs,lastTrainingEpochs,lastTrainingUpdates,lastTrainingEndpointRMSE,modelVersion,consumedTrainingFE,consumedTrainingPairs,consumedTrainingEpochs,consumedTrainingUpdates,consumedTrainingRMSE,productionFE,selectedCount,selectedFeasibleRate,survivedP1,survivedP2,cumulativeGuided,nativeBandRate,rebuildInputPoints,netGapReduction
LIRCMOP5_BC,2,cgan,FE070000,70000,70000,0,0.026395450445615,0.281886462360187,100,85,74,6,3,3,6,0.03,0,0,0,114,22,0.170429362246715,0.190681859938186,144,3060,15300,409.357578458333,36600,8,20,20,0.24249597686413,144,36600,8,20,20,0.24249597686413,69800,6,0,0,0,3904,0,410,0
LIRCMOP5_BC,2,cgan,FE100000,100000,100000,0,0.0121807069803829,0.287788960916242,100,93,55,13,4,9,13,0.04,0,0,0,137,10,0.0911456548136468,0.146570063635459,148,3140,15700,417.482847166667,85000,8,20,20,0.213541977699939,148,85000,8,20,20,0.213541977699939,99800,6,0,0,0,5246,0,426,0
LIRCMOP5_BC,3,cgan,first_true_use,5000,5000,0,1.37590027092965,0,100,79,68,1,1,0,1,0.01,9,4,9,9,7,0.470807221595857,0.470807221595857,1,200,1000,52.0989145416667,4800,9,200,200,0.245706836785175,1,4800,9,200,200,0.245706836785175,4800,18,1,0,0,18,0,420,0
LIRCMOP5_BC,3,cgan,FE010000,10000,10000,0,1.26045095536636,0,100,50,38,36,25,11,36,0.25,11,6,12,37,64,0.372915535321274,0.538335094930879,25,680,3400,130.745445416667,10000,25,10,20,0.134347131664917,24,9800,24,10,20,0.136856995176324,9800,20,1,0,0,486,0,472,0
LIRCMOP5_BC,3,cgan,FE030000,30000,30000,0,1.21696010607796,0,100,61,23,192,60,132,192,0.6,4,3,6,110,219,0.163375508754755,0.291791818544828,121,2600,13000,355.868318708333,30000,60,5,20,0.0695048838684464,120,29800,56,5,20,0.0692906360928407,29800,20,0,0,0,2486,0,774,0
LIRCMOP5_BC,3,cgan,FE050000,50000,50000,0,1.20945875476138,0,100,51,37,495,61,434,495,0.61,14,4,18,146,401,0.139798150071784,0.3013779354566,217,4520,22600,534.011981041667,50000,61,5,20,0.0936875844025747,216,49800,59,5,20,0.0908784042824218,49800,20,0,0,0,4486,0,1400,0.0781294322332243
LIRCMOP5_BC,3,cgan,FE070000,70000,70000,0,1.16036752247274,0,100,15,3,495,44,451,495,0.44,16,3,18,124,513,0.117323689164348,0.313215479589093,316,6500,32500,694.052773833333,70000,44,6.66666666666667,20,0.103962548321399,315,69800,44,6.66666666666667,20,0.100786744499122,69800,20,0,0,0,6486,0,1400,-3.08689099572716
LIRCMOP5_BC,3,cgan,FE100000,100000,100000,0,0.037685677001973,0.276293197978112,100,81,64,10,4,6,10,0.04,0,0,0,115,35,0.115338603536932,0.190307256587759,362,7420,37100,769.084339666666,88600,8,20,20,0.0917475788823273,362,88600,8,20,20,0.0917475788823273,99800,6,1,0,0,8062,0,418,0
LIRCMOP6_BC,1,cgan,first_true_use,5600,5600,0,2.83063676044396,0,100,78,68,11,11,0,11,0.11,6,0,6,20,28,0.645565891249485,0.739862129640655,2,220,1100,59.782539,5600,11,20,20,0.231893350289406,1,5400,8,200,200,0.242324417634367,5400,16,1,0,0,16,0,416,0
LIRCMOP6_BC,1,cgan,FE010000,10000,10000,0,1.35896992096444,0,100,75,45,31,25,6,31,0.25,11,3,12,45,56,0.28441038563314,0.462186495177061,23,640,3200,123.337856958333,10000,25,10,20,0.078098702600416,22,9800,22,10,20,0.0851319530965211,9800,20,0.3,5,0,438,0,452,0.152133509412689
LIRCMOP6_BC,1,cgan,FE030000,30000,30000,0,1.3482062901858,0,100,34,7,497,87,410,497,0.87,10,0,10,160,449,0.207558079030912,0.330218657423566,122,2620,13100,355.227999666667,30000,87,3.33333333333333,20,0.0800149777630105,121,29800,81,3.33333333333333,20,0.0785348463527601,29800,20,0,0,0,2438,0,1376,-0.645257429679291
LIRCMOP6_BC,1,cgan,FE050000,50000,50000,0,0.57549286944994,0.0679435928480804,100,31,31,134,21,113,134,0.21,12,1,13,47,209,0.144273130347413,0.242058217107457,221,4600,23000,536.402382916667,50000,21,10,20,0.0733101530268897,220,49800,24,10,20,0.068788308564458,49800,20,0.25,0,0,4438,0,664,0.0152758219961648
LIRCMOP6_BC,1,cgan,FE070000,70000,70000,0,0.157281145184588,0.155656896361511,100,70,71,14,5,9,14,0.05,4,5,6,68,43,0.139772941477587,0.250581055844133,287,5920,29600,645.853400708333,64000,8,20,20,0.092145162900841,287,64000,8,20,20,0.092145162900841,69800,14,0,0,0,6106,0,430,0.0236576460445165
LIRCMOP6_BC,1,cgan,FE100000,100000,100000,0,0.0204436154841944,0.190690682917288,100,100,78,0,0,0,0,0,0,0,0,115,0,NaN,NaN,339,6960,34800,739.414111375,89000,8,20,20,0.0307801012596984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7754,NaN,400,0
LIRCMOP6_BC,2,cgan,first_true_use,6600,6600,0,2.8205865121493,0,100,84,70,12,12,0,12,0.12,5,0,5,30,20,0.762879806137885,0.895545382629994,2,220,1100,62.1401616666667,6600,12,20,20,0.260246001468415,1,6400,10,200,200,0.270128675905512,6400,20,1,0,0,20,0,420,0
LIRCMOP6_BC,2,cgan,FE010000,10000,10000,0,1.37428552231457,0,100,59,53,19,17,2,19,0.17,4,2,6,29,42,0.370592425714484,0.535137889869786,10,380,1900,89.8625664583333,10000,17,10,20,0.20904297627718,9,9800,15,20,20,0.242790419109285,9800,20,1,0,0,240,0,434,0
LIRCMOP6_BC,2,cgan,FE030000,30000,30000,0,0.155802532154639,0.120277451515274,100,83,89,4,3,1,4,0.03,0,0,0,93,23,0.0855283154523551,0.0912322955441059,48,1140,5700,199.056989625,17600,28,10,20,0.193077065480085,48,17600,28,10,20,0.193077065480085,29800,6,0.833333333333333,0,0,1192,0,408,0
LIRCMOP6_BC,2,cgan,FE050000,50000,50000,0,0.105917520386233,0.148916178022899,100,87,82,6,4,2,6,0.04,0,0,0,107,17,0.0770324537207987,0.0969537770233446,48,1140,5700,199.056989625,17600,28,10,20,0.193077065480085,48,17600,28,10,20,0.193077065480085,49800,8,0.625,0,0,1498,0,410,0
LIRCMOP6_BC,2,cgan,FE070000,70000,70000,0,0.0297131275048784,0.185040042130756,100,86,65,4,4,0,4,0.04,0,14,14,116,18,0.0933022097818772,0.158951246393251,50,1180,5900,203.945502166667,69800,8,20,20,0.235522538654031,50,69800,8,20,20,0.235522538654031,69800,16,0.3125,0,0,2228,0,430,0
LIRCMOP6_BC,2,cgan,FE100000,100000,100000,0,0.0140585422897663,0.192752888926353,100,99,70,5,3,2,5,0.03,0,0,0,122,1,0.205826277104402,0.212124404261134,87,1920,9600,287.829908375,79000,12,20,20,0.0454625867751764,87,79000,12,20,20,0.0454625867751764,99800,4,0.75,0,0,3142,0,408,0
LIRCMOP6_BC,3,cgan,first_true_use,5600,5600,0,2.82028582850242,0,100,83,68,13,11,2,13,0.11,4,0,4,27,20,0.529679372747682,0.878923361399871,2,220,1100,60.0479103333333,5600,11,20,20,0.259495421885658,1,5400,8,200,200,0.257933026483912,5400,16,1,0,0,16,0,420,0
LIRCMOP6_BC,3,cgan,FE010000,10000,10000,0,1.36296017689304,0,100,66,60,35,29,6,35,0.29,8,2,9,37,52,0.393710291428856,0.701516624686202,16,500,2500,105.616956,10000,29,10,20,0.198612374632205,15,9800,22,10,20,0.195327313169608,9800,20,1,0,0,364,0,448,0
LIRCMOP6_BC,3,cgan,FE030000,30000,30000,0,1.34668735005342,0,100,18,7,500,76,424,500,0.76,16,2,18,136,495,0.244655389352634,0.375286097368603,116,2500,12500,336.910146916667,30000,76,4,20,0.160111837020899,115,29800,75,4,20,0.147337427865274,29800,20,0,0,0,2364,0,1400,-0.580413510513308
LIRCMOP6_BC,3,cgan,FE050000,50000,50000,0,0.0922645000864512,0.156612498135331,100,85,98,0,0,0,0,0,3,3,3,81,24,NaN,NaN,148,3140,15700,398.514950041667,47800,8,20,20,0.134146168427715,148,47800,8,20,20,0.134146168427715,49800,4,0,0,0,3606,0,406,0
LIRCMOP6_BC,3,cgan,FE070000,70000,70000,0,0.0219537473728759,0.188483187395017,100,93,78,16,9,7,16,0.09,0,1,1,114,9,0.0794802870440691,0.172954640474105,175,3680,18400,450.614402708333,70000,9,20,20,0.0379214691788432,174,69800,8,20,20,0.0320159973131575,69800,16,0,0,0,4732,0,430,-0.00312734709109103
LIRCMOP6_BC,3,cgan,FE100000,100000,100000,0,0.0125783844230516,0.193278786767577,100,100,82,0,0,0,0,0,0,0,0,120,0,NaN,NaN,184,3860,19300,465.730308166667,71800,11,20,20,0.0346705594746837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5174,NaN,400,0
LIRCMOP7_BC,1,cgan,first_true_use,4400,4400,0,3.49757453040859,0,100,74,63,16,15,1,16,0.15,8,0,8,28,37,0.511043884481674,0.792255688116842,2,220,1100,61.1937626666667,4400,15,20,20,0.209012066666533,1,4200,12,200,200,0.213302477702884,4200,20,1,0,0,20,0,426,0
LIRCMOP7_BC,1,cgan,FE010000,10000,10000,0,0.501658032767443,0.149737905123315,100,46,29,20,16,4,20,0.16,10,4,12,21,72,0.383892292149969,0.511162843756116,27,720,3600,133.420272333333,10000,16,20,20,0.0973467348733534,26,9800,14,20,20,0.0992104475548105,9800,20,0,0,1,548,0,458,0.0961584436941478
LIRCMOP7_BC,1,cgan,FE030000,30000,30000,0,0.101068935881127,0.251800501864312,100,47,18,350,56,294,350,0.56,4,2,5,133,310,0.141789935531156,0.268831522215448,122,2620,13100,362.638282958333,30000,56,5,20,0.0509484706546238,121,29800,51,5,20,0.0517470863688808,29800,20,0.05,0,0,2548,0,1084,-0.18835736493584
LIRCMOP7_BC,1,cgan,FE050000,50000,50000,0,0.0924558143090343,0.257576029661347,100,33,15,496,86,410,496,0.86,20,9,25,172,447,0.156229751587526,0.25214909859419,217,4520,22600,538.486501791667,50000,86,3.33333333333333,20,0.0607386292854515,216,49800,87,3.33333333333333,20,0.0609234026406506,49800,20,0,0,0,4548,0,1400,0.110213261768341
LIRCMOP7_BC,1,cgan,FE070000,70000,70000,0,0.0127111623437707,0.291162770735261,100,10,4,500,86,414,500,0.86,10,1,11,178,507,0.129712970288937,0.226071197700126,317,6520,32600,701.398139916667,70000,86,3.33333333333333,20,0.116812684917841,316,69800,87,3.33333333333333,20,0.116076327244869,69800,20,0.1,0,0,6548,0,1400,-0.162943752998745
LIRCMOP7_BC,1,cgan,FE100000,100000,100000,0,0.00849094412952968,0.293676110062597,100,0,0,500,94,406,500,0.94,2,2,4,204,532,0.105339836835374,0.24224957240026,466,9500,47500,941.158824083333,99800,95,3.33333333333333,20,0.125006647825794,466,99800,95,3.33333333333333,20,0.125006647825794,99800,20,0,0,0,9548,0,1400,0.00205924495338888
LIRCMOP7_BC,2,cgan,first_true_use,3800,3800,0,2.8030894495567,0,100,83,69,8,7,1,8,0.07,5,2,5,18,27,0.603747814411656,0.829753424500189,1,200,1000,52.7329197083333,3600,10,200,200,0.275882477640013,1,3600,10,200,200,0.275882477640013,3600,20,1,0,0,20,0,420,0
LIRCMOP7_BC,2,cgan,FE010000,10000,10000,0,0.231728684909903,0.221897659819186,100,38,31,29,22,7,29,0.22,4,1,5,29,102,0.294184032437579,0.733451891179102,19,560,2800,112.857727291667,10000,22,10,20,0.26508115996711,18,9800,17,10,20,0.287247139955314,9800,20,1,0,0,484,0,446,0
LIRCMOP7_BC,2,cgan,FE030000,30000,30000,0,0.0644686244017777,0.276835954717607,100,31,6,363,61,302,363,0.61,6,0,6,132,341,0.140346901083687,0.339864648709507,118,2540,12700,347.834204375,30000,61,5,20,0.112988764342819,117,29800,53,5,20,0.120510539760444,29800,20,0.05,0,0,2484,0,1094,0.00409509344931061
LIRCMOP7_BC,2,cgan,FE050000,50000,50000,0,0.040471032952468,0.28252061140624,100,9,9,500,89,411,500,0.89,5,1,6,177,525,0.100331552673729,0.262929146354602,218,4540,22700,536.517498875,50000,89,3.33333333333333,20,0.0906032575029417,217,49800,79,4,20,0.10078227869424,49800,20,0.1,0,0,4484,0,1400,-0.612827309495107
LIRCMOP7_BC,2,cgan,FE070000,70000,70000,0,0.0217476245499125,0.287377091730765,100,6,6,500,88,412,500,0.88,7,0,7,184,546,0.104356942805512,0.240709783991908,317,6520,32600,702.18623225,70000,88,3.33333333333333,20,0.0785450147314264,316,69800,78,4,20,0.100510777772682,69800,20,0.05,0,0,6484,0,1392,-0.0117950186228775
LIRCMOP7_BC,2,cgan,FE100000,100000,100000,0,0.00952412051544715,0.292754704113249,100,3,3,500,88,412,500,0.88,9,0,9,200,554,0.0916773213915091,0.214385007993163,464,9460,47300,952.474726458333,99800,92,3.33333333333333,20,0.0968111100967202,464,99800,92,3.33333333333333,20,0.0968111100967202,99800,20,0.15,1,0,9484,0,1400,0.109178215157263
LIRCMOP7_BC,3,cgan,first_true_use,4200,4200,0,3.57444841180729,0,100,80,70,17,17,0,17,0.17,6,0,6,26,20,0.740067122485792,0.978132313059778,2,220,1100,19.4485067916667,4200,17,10,20,0.240365711873969,1,4000,12,200,200,0.245984956165691,4000,20,1,0,0,20,0,424,0
LIRCMOP7_BC,3,cgan,FE010000,10000,10000,0,0.56883262448916,0.125411310823649,100,45,34,23,13,10,23,0.13,3,2,4,23,65,0.29977168194247,0.535509403485762,25,680,3400,64.9625970416667,10000,13,20,20,0.138870021739244,24,9800,13,20,20,0.142081538863534,9800,20,0,0,0,544,0,438,0
LIRCMOP7_BC,3,cgan,FE030000,30000,30000,0,0.104397745753438,0.251400285425457,100,31,13,161,79,82,161,0.79,7,3,10,146,244,0.161498698368456,0.25072417845213,124,2660,13300,252.145186791667,30000,79,4,20,0.0711644303098593,123,29800,81,3.33333333333333,20,0.0690155307915273,29800,20,0,0,0,2544,0,730,0.0277125356234925
LIRCMOP7_BC,3,cgan,FE050000,50000,50000,0,0.0131503476342494,0.290473030955398,100,5,1,500,82,418,500,0.82,8,2,9,178,504,0.137184154033698,0.24405953467432,224,4660,23300,398.15254375,50000,82,3.33333333333333,20,0.142048252849998,223,49800,82,3.33333333333333,20,0.143600749230669,49800,20,0,0,0,4544,0,1400,0.15011674760578
LIRCMOP7_BC,3,cgan,FE070000,70000,70000,0,0.0084195782602883,0.293477688919317,100,1,1,500,90,410,500,0.9,6,1,7,202,529,0.110889485508184,0.238975079601421,323,6640,33200,511.282243083333,70000,90,3.33333333333333,20,0.115254730370061,322,69800,90,3.33333333333333,20,0.115556145866316,69800,20,0.35,0,0,6544,0,1400,-0.0717058098712468
LIRCMOP7_BC,3,cgan,FE100000,100000,100000,0,0.00832109841381013,0.29377192827652,100,1,1,500,95,405,500,0.95,8,1,9,202,559,0.0823575119958327,0.207877680429172,471,9600,48000,642.241240541667,99800,90,3.33333333333333,20,0.140128136060276,471,99800,90,3.33333333333333,20,0.140128136060276,99800,20,0.05,0,0,9544,0,1400,-0.0976754922287568
LIRCMOP8_BC,1,cgan,first_true_use,5200,5200,0,1.84756093246522,0,100,79,69,2,2,0,2,0.02,17,9,19,14,12,0.853340431060335,0.949817462910984,1,200,1000,53.767745125,5000,11,200,200,0.238667283221947,1,5000,11,200,200,0.238667283221947,5000,20,1,0,0,20,0,424,0
LIRCMOP8_BC,1,cgan,FE010000,10000,10000,0,0.643696171756138,0.12857054696307,100,62,29,18,10,8,18,0.1,60,52,64,19,35,0.429560032236268,0.844358938995584,24,660,3300,126.568248166667,10000,10,20,20,0.14692438844321,23,9800,48,6.66666666666667,20,0.138606297587064,9800,20,0,0,0,468,0,516,0
LIRCMOP8_BC,1,cgan,FE030000,30000,30000,0,0.0762767956053282,0.260529580420783,100,46,26,244,71,173,244,0.71,18,3,21,124,188,0.166667646244647,0.260047555783343,123,2640,13200,370.127904291667,30000,71,4,20,0.0886700597092136,122,29600,65,4,20,0.0856310298077206,29800,20,0.2,0,0,2468,0,870,0.783814696645467
LIRCMOP8_BC,1,cgan,FE050000,50000,50000,0,0.00923050298755569,0.293286598707993,100,0,0,500,87,413,500,0.87,3,1,4,176,527,0.118656198385038,0.2087868402717,222,4620,23100,552.921353666667,50000,87,3.33333333333333,20,0.102987679915773,221,49800,92,3.33333333333333,20,0.0986176659263188,49800,20,0.1,0,0,4468,0,1400,0.00580881431843167
LIRCMOP8_BC,1,cgan,FE070000,70000,70000,0,0.00853702641969591,0.29368297949316,100,0,0,500,96,404,500,0.96,8,2,10,196,533,0.101414567573069,0.188370991084232,319,6560,32800,716.649498958333,70000,96,3.33333333333333,20,0.0823680318172234,318,69800,96,3.33333333333333,20,0.0881416858974318,69800,20,0.25,1,0,6468,0,1400,-0.0179860679293921
LIRCMOP8_BC,1,cgan,FE100000,100000,100000,0,0.00738988135312521,0.294272560792317,100,0,0,500,92,408,500,0.92,7,1,8,209,528,0.092866509843024,0.212931154531649,467,9520,47600,961.481050916667,99800,92,3.33333333333333,20,0.0906603914468868,467,99800,92,3.33333333333333,20,0.0906603914468868,99800,20,0.1,0,0,9468,0,1400,-0.0892740758944099
LIRCMOP8_BC,2,cgan,first_true_use,5000,5000,0,3.52107802762655,0,100,84,74,12,12,0,12,0.12,4,0,4,26,21,0.883516916402374,1.07362317395713,2,220,1100,61.5315835416667,5000,12,20,20,0.249801777446144,1,4800,8,200,200,0.243249224624697,4800,16,1,0,0,16,0,416,0
LIRCMOP8_BC,2,cgan,FE010000,10000,10000,0,1.70093845961033,0,100,65,39,27,24,3,27,0.24,8,6,12,38,65,0.543956646187248,0.801511260001417,23,640,3200,125.311430333333,10000,24,10,20,0.138212135410371,22,9800,22,10,20,0.144259059983458,9800,20,0.25,3,0,474,0,450,0.949134588864836
LIRCMOP8_BC,2,cgan,FE030000,30000,30000,0,0.0152567651732072,0.289350661812606,100,7,4,252,79,173,252,0.79,6,2,8,122,333,0.137376353939739,0.222634368250065,123,2640,13200,361.075299958333,30000,79,4,20,0.158923282204803,122,29800,77,4,20,0.154553841881465,29800,20,0.05,0,0,2474,0,886,0
LIRCMOP8_BC,2,cgan,FE050000,50000,50000,0,0.00912375641421308,0.293005228228364,100,0,0,500,96,404,500,0.96,4,2,6,194,569,0.102966309308083,0.212440742804792,221,4600,23000,539.227215625,50000,96,3.33333333333333,20,0.126900341167144,220,49800,95,3.33333333333333,20,0.122118941026349,49800,20,0.2,0,0,4474,0,1400,0.0927544718120273
LIRCMOP8_BC,2,cgan,FE070000,70000,70000,0,0.00853576250336199,0.293441785016304,100,0,0,500,95,405,500,0.95,13,0,13,213,525,0.0876020284891938,0.191876247221663,320,6580,32900,698.796738625,70000,95,3.33333333333333,20,0.122225101791141,319,69800,98,2.85714285714286,20,0.0945712933820178,69800,20,0.45,0,0,6474,0,1400,0.0423921399853495
LIRCMOP8_BC,2,cgan,FE100000,100000,100000,0,0.0078370861543604,0.293861251534096,100,0,0,500,97,403,500,0.97,4,1,5,216,551,0.0680129678941354,0.175588402298989,468,9540,47700,936.580160583334,99800,97,2.85714285714286,20,0.0884728880871805,468,99800,97,2.85714285714286,20,0.0884728880871805,99800,20,0.2,1,0,9474,0,1400,-0.0132278824986174
LIRCMOP8_BC,3,cgan,first_true_use,4600,4600,0,2.20205288973728,0,100,82,74,4,4,0,4,0.04,11,4,11,19,10,0.775892353737568,0.817328601630247,1,200,1000,15.9835227916667,4400,12,200,200,0.249220201019275,1,4400,12,200,200,0.249220201019275,4400,20,1,0,0,20,0,424,0
LIRCMOP8_BC,3,cgan,FE010000,10000,10000,0,1.70570183981249,0,100,70,42,42,32,10,42,0.32,8,1,9,50,63,0.501475429561132,0.666079396778217,18,540,2700,48.365153625,10000,32,10,20,0.166193840437513,17,9800,32,10,20,0.170746786688868,9800,20,1,0,0,420,0,480,0
LIRCMOP8_BC,3,cgan,FE030000,30000,30000,0,0.106052995255457,0.251928782579123,100,24,10,239,61,178,239,0.61,19,7,24,87,210,0.195019303539938,0.298063684812336,118,2540,12700,197.027374875,30000,61,5,20,0.0768839748229081,117,29800,57,5,20,0.0804833000922438,29800,20,0.2,1,1,2420,0,854,0.33966748079388
LIRCMOP8_BC,3,cgan,FE050000,50000,50000,0,0.0102170531489482,0.292861770445858,100,1,1,500,86,414,500,0.86,4,2,6,164,513,0.139338475362584,0.22774285221992,217,4520,22600,307.732224583333,50000,86,3.33333333333333,20,0.110560991169243,216,49800,91,3.33333333333333,20,0.0958193645736392,49800,20,0,0,0,4420,0,1400,0.420942943001191
LIRCMOP8_BC,3,cgan,FE070000,70000,70000,0,0.00880047181408071,0.293578446616499,100,0,0,500,93,407,500,0.93,10,2,12,189,564,0.126409116522814,0.221425826872978,316,6500,32500,397.396650541667,70000,93,3.33333333333333,20,0.0852197797297888,315,69800,94,3.33333333333333,20,0.0846003949140021,69800,20,0.2,0,0,6420,0,1400,0.901872100504873
LIRCMOP8_BC,3,cgan,FE100000,100000,100000,0,0.00787643087358467,0.294097738097853,100,0,0,500,95,405,500,0.95,6,1,6,206,584,0.0944578693897935,0.195895832790191,462,9420,47100,520.074580166667,99800,99,2.85714285714286,20,0.0727836234789175,462,99800,99,2.85714285714286,20,0.0727836234789175,99800,20,0.2,0,0,9420,0,1400,0.137322115417183
