problem,mode,runs,IGDAUCMean,IGDAUCStd,finalIGDMean,finalIGDStd,finalHVMean,finalHVStd,quotaOccupancyMean,quotaOccupancyStd,postModelQuotaOccupancyMean,postModelQuotaOccupancyStd,nativeBandRateMean,nativeBandRateStd,projectionMedianMean,projectionMedianStd,uniqueGuidedUpdateRateMean,uniqueGuidedUpdateRateStd,trainingSecondsMean,trainingSecondsStd,wallSecondsMean,wallSecondsStd
LIRCMOP5_BC,cgan,3,0.840109168878988,0.279422262576286,0.0214471509252583,0.0141096889012617,0.283823232684671,0.0065242893764879,0.673213092852371,0.141527855024336,0.706754009620726,0.148515618041545,0,0,NaN,NaN,0.164535694469048,0.0817419444391944,575.339677791667,178.526901910968,691.052321652778,194.490459901754
LIRCMOP6_BC,cgan,3,0.729947029896726,0.206213128364991,0.0156935140656707,0.00417975052393017,0.19224078620374,0.001367939064378,0.536740146960588,0.23160518694529,0.567426651728977,0.242638861241992,0,0,NaN,NaN,0.19289588802619,0.156085272143992,497.658109305555,227.478815417962,608.647945625,238.429948748487
LIRCMOP7_BC,cgan,3,0.341319843782963,0.0340712545477941,0.00877872101959565,0.000651096919128649,0.293400914150789,0.00056168126370056,0.954442217768871,0.0035923392544419,0.991547933925662,0.0068098723886709,0,0,NaN,NaN,0.283473094387294,0.0988452444266345,845.291597027778,175.937767018604,974.473636305555,207.708060139879
LIRCMOP8_BC,cgan,3,0.429989346229632,0.0240542265351648,0.00770113279369009,0.000270268563049786,0.294077183474755,0.000206423583615304,0.947294589178357,0.00296566103946866,0.992385098236608,0.00613150380931264,0,0,NaN,NaN,0.309920960659755,0.0904796392964073,806.045263888889,247.970638476139,930.355087277778,278.883536646339
