problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_tau,10000,10013,47,99,1,0.33,99,0,0.00441943859261722,0.011703512581015,99,30,3,0.025574786876776,32.3232323232323,0.322004522588684,0.420549227658863,0,0.422769933880056,0.0606060606060606,0.984626041131753,2.62453594538265,zero,30,0,30,30,0.303030303030303,0.0311577944412866,0.0375346159872651,0,0.0503127082433936,NaN,0.5,-7.82730368822926e-05,0.575757575757576,0.039709522259991,0.050538491328672,0.050538491328672,NaN,1,400,100,600,600,473,127,205,49,79,40,2607,0,120,120,120,120,99,99,99,99,99,0,30
LIRCMOP5_BC,1,ref_tau,30000,30023,134,77,1,0.26,77,0,0.00130938104296841,0.00416149546741341,77,30,3,0.0198915009041591,41.5584415584416,0.348267188682341,0.45186396715988,-0,0.655191986286378,0.0909090909090909,0.539975203465981,1.21485191646857,zero,20,10,30,0,0.38961038961039,0.0107964223053021,0.0165310927728202,0,0.0173297253668507,NaN,0.233333333333333,-0.0756772249215937,0,0.015206933684552,0.0199317845084383,0.0199317845084383,0.0212088763725841,0,400,74,548,548,419,129,213,50,50,28,5062,28,84,84,84,84,77,77,77,77,77,0,30
LIRCMOP5_BC,1,ref_tau,50000,50033,221,37,1,0.13,37,0,0.00349863211564832,0.00761908435705568,37,30,3,0.00955825368121932,86.4864864864865,0.546524907622892,0.740034221945646,-0,0,0,0.763033226517431,1.34008350585126,zero,30,0,30,14,0.810810810810811,0.0254542324498488,0.0688066183163828,0,0.0688066183163828,NaN,0.333333333333333,-0.0124644552128353,0.153846153846154,0.0260892695106898,0.0758963372637081,0.0758963372637081,NaN,0.466666666666667,400,48,496,496,316,180,89,19,100,19,2650,64,57,57,57,46,37,37,37,37,37,0,30
LIRCMOP5_BC,1,ref_tau,70000,70043,308,63,1,0.22,63,0,0.00620258312322071,0.0356875873916367,63,30,3,0.0162748643761302,50.7936507936508,0.0899411112354304,0.315080391106293,0.452917506319255,0.981157410196983,0.666666666666667,0.331092239400684,1.0907929268146,zero,30,0,30,0,0.476190476190476,0.00407474562525165,0.00624869972098574,0,0.00624869972098574,NaN,0.866666666666667,0.0282928025118314,0,0.00459417629881628,0.0063309098169238,0.0063309098169238,NaN,0,400,63,526,526,350,176,243,52,100,52,4612,1176,101,101,101,94,63,63,63,63,63,0,30
LIRCMOP5_BC,1,ref_tau,100000,100173,439,64,1,0.22,64,0,0.00551363423014982,0.0183170559409643,64,30,3,0.0165331955567037,50,0.119441556346622,0.178777753135814,0.47785668803695,1,0.671875,0.191841421388461,0.426447736547803,zero,30,0,30,8,0.46875,0.00563813240415943,0.0108283405017377,0,0.0293662581576657,NaN,0.933333333333333,0.0635043062865329,0.0909090909090909,0.00583448165217703,0.033010259671583,0.033010259671583,NaN,0.266666666666667,400,68,536,536,341,195,267,76,100,76,4888,2043,88,88,88,76,64,64,64,64,64,0,30
LIRCMOP6_BC,1,ref_tau,10000,10229,49,44,1,0.15,44,0,0.00438986263038687,0.00882719072375483,44,30,3,0.0113665719452338,72.7272727272727,0.294999528537635,0.397846266046249,0,0.375990477181217,0.0681818181818182,1.25895631151639,34.2904703326627,zero,16,14,30,30,0.681818181818182,0.557030334238046,0.597844321018812,0,0.608360150242969,NaN,0.666666666666667,0.00849256323249536,1,0.560336022889461,0.609422236730548,0.607795016266837,0.610338725610896,1,400,43,486,486,426,60,133,40,38,17,1186,0,50,50,50,50,44,44,44,44,44,0,30
LIRCMOP6_BC,1,ref_tau,30000,30009,135,105,1,0.35,105,0,0.00200593435977512,0.00637480499316058,105,30,3,0.027124773960217,30.4761904761905,0.351821450127362,0.503124150843962,0.0508193274616379,0.746280480164424,0.276190476190476,0.677596118115061,3.06857676137644,zero,26,4,30,30,0.285714285714286,0.0361599372516683,0.0405194346959663,0,0.0449091349362696,NaN,0.233333333333333,-0.114159919462651,0.4,0.0446893231525667,0.0470194414587113,0.0473166887721497,0.045484628292256,1,400,103,606,606,451,155,271,58,65,40,5395,36,111,111,111,108,105,105,105,105,105,0,30
LIRCMOP6_BC,1,ref_tau,50000,50019,222,183,1,0.61,183,0,0.00186960263127465,0.00457954913064043,183,30,3,0.0472746060449496,17.4863387978142,0.43567763788107,0.7084599623139,-0,0.95469363369346,0.147540983606557,0.709023241737457,1.19668606477243,zero,30,0,30,3,0.163934426229508,0.00860455102394083,0.0232022732924458,0,0.0245789908914842,NaN,0.533333333333333,0.00415348969489082,0.0819672131147541,0.0128546134033097,0.0247925126539668,0.0247925126539668,NaN,0.1,400,171,742,742,453,289,333,72,100,72,8311,0,216,216,216,213,183,183,183,183,183,0,30
LIRCMOP6_BC,1,ref_tau,70000,70029,309,189,1,0.63,189,0,0.000772276436221132,0.00226288861622473,189,30,3,0.0488245931283906,16.9312169312169,0.455269942436959,0.741875875614753,0,1,0.174603174603175,0.577513359563185,0.856703803661221,zero,30,0,30,0,0.158730158730159,0.0100969875327202,0.0138572446490862,0,0.0165609506397574,NaN,0.433333333333333,-0.0198606536662633,0,0.0121207174852993,0.0167572594291237,0.0167572594291237,NaN,0,400,195,790,790,461,329,328,73,100,73,9831,1,219,219,219,215,189,189,189,189,189,0,30
LIRCMOP6_BC,1,ref_tau,100000,100159,440,171,1,0.57,171,0,0.00134345257481557,0.004247264444556,171,30,3,0.0441746318780677,18.7134502923977,0.527591948067928,0.823853733394934,0,1,0.222222222222222,1.08867212683558,5.78751467154807,zero,23,7,30,13,0.175438596491228,0.0230462690736162,0.0810759836937352,0,0.0824584426949906,NaN,0.733333333333333,0.0908432768019757,0.245614035087719,0.0239273188539295,0.0825643051395711,0.0686919377374968,0.0983416693076226,0.433333333333333,400,171,742,742,443,299,318,72,91,64,8493,18,189,189,189,189,171,171,171,171,171,0,30
