problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_tau,10000,10013,47,79,1,0.27,79,0,0.0071936300148411,0.0190235596720723,79,30,3,0.0204081632653061,8.10126582278481,0.359815543790264,0.470047469992521,0,1,0.151898734177215,1.30462848952577,20.8648544951776,zero,22,8,30,30,0.379746835443038,0.357430743252846,0.404270683521725,0,0.404270683521725,NaN,0.3,-0.0217536654421413,0.592592592592593,0.379940095345545,0.405243646629381,0.405001952371418,0.404926122842607,1,400,93,586,586,447,139,189,45,56,30,4420,0,88,88,88,88,79,79,79,79,79,0,30
LIRCMOP5_BC,1,ref_tau,30000,30023,134,189,1,0.63,189,0,0.00166148298785748,0.00495685662240017,189,30,3,0.0488245931283906,3.38624338624339,0.267314222182828,0.428947854142963,0,0.99344142352666,0.158730158730159,0.28856715853351,0.601840189083922,zero,30,0,30,2,0.158730158730159,0.00477571057224005,0.00829510971668459,0,0.00829510971668459,NaN,0.733333333333333,0.0395679574514197,0.0634920634920635,0.00502402011369941,0.00890481020068265,0.00890481020068265,NaN,0.0666666666666667,400,183,766,766,447,319,323,68,100,68,9520,16,204,204,204,204,189,189,189,189,189,0,30
LIRCMOP5_BC,1,ref_tau,50000,50033,221,43,1,0.15,43,0,0.00236517396357583,0.0102428487283942,43,30,3,0.0111082407646603,14.8837209302326,0.299083071954962,0.528165168738364,0.565580130174165,1,0.27906976744186,0.295973462236469,0.780411923592428,zero,8,22,30,4,0.697674418604651,0.000424450061967546,0.0124909806193774,0,0.0129665486555622,NaN,0.666666666666667,0.0306776527259524,0.266666666666667,0.00414250116066949,0.0133023334038726,0.00429767842931876,0.0137628788323329,0.133333333333333,400,42,484,484,361,123,196,44,25,15,7159,1,45,45,45,45,43,43,43,43,43,0,30
LIRCMOP5_BC,1,ref_tau,70000,70043,308,51,1,0.17,51,0,0.00449120905848832,0.0205888911665893,51,30,3,0.0131748902092483,12.5490196078431,0.165584338368554,1.46444339338715,0.0439743229557956,0.623109468435012,0.254901960784314,1.37873934866337,8.22235522540588,zero,30,0,30,9,0.588235294117647,0.00478296922156896,0.0117784084543361,0,0.0186505764999819,NaN,0.2,-0.423439058737059,0.117647058823529,0.0226693197080408,0.0262281833686947,0.0262281833686947,NaN,0.3,400,43,486,486,302,184,101,24,100,24,2473,48,72,72,72,69,51,51,51,51,51,0,30
LIRCMOP5_BC,1,ref_tau,100000,100173,439,59,1,0.2,59,0,0.00922600905127628,0.035923129852574,59,30,3,0.0152415396538362,10.8474576271186,0.147838644290795,0.290837725764713,0.200194644555564,0.855716460298715,0.745762711864407,0.295895763560075,0.369865539135441,zero,30,0,30,4,0.508474576271186,0.00484054569461129,0.00582076865645553,0,0.00716273789732537,NaN,0.8,0.0567123598387607,0.1,0.00948593530994726,0.0120173844838923,0.0120173844838923,NaN,0.133333333333333,400,54,508,508,313,195,238,74,100,74,4405,1976,83,83,83,63,59,59,59,59,59,0,30
LIRCMOP6_BC,1,ref_tau,10000,10009,48,39,1,0.13,39,0,0.00613918701373895,0.0154848622923506,39,30,3,0.0100749160423663,16.4102564102564,0.296590334224055,0.543053651883117,-0,0.498729416651496,0.153846153846154,1.33992750305921,29.0714775895258,zero,17,13,30,30,0.769230769230769,0.444066044459994,0.475788723619781,0,0.477411462859989,NaN,0.5,0.000496764506909719,1,0.444714196708642,0.477791156475857,0.477684471661544,0.477687018348811,1,400,39,478,478,427,51,195,40,36,16,1023,0,48,48,48,48,39,39,39,39,39,0,30
LIRCMOP6_BC,1,ref_tau,30000,30019,135,99,1,0.33,99,0,0.00149687217853044,0.0056236599860118,99,30,3,0.025574786876776,6.46464646464646,0.332355657193226,0.470698633646529,0,0.671076363557541,0.121212121212121,0.354868044490461,0.553409124052146,zero,30,0,30,6,0.303030303030303,0.00495430426912271,0.00586523204468767,0,0.00753894387160313,NaN,0.966666666666667,0.114054346004131,0.0909090909090909,0.00521505830560007,0.00818457231379029,0.00818457231379029,NaN,0.2,400,90,580,580,421,159,260,58,68,41,5359,22,111,111,111,111,99,99,99,99,99,0,30
LIRCMOP6_BC,1,ref_tau,50000,50029,222,190,1,0.64,190,0,0.0016876770364925,0.00502244851435399,190,30,3,0.0490829243089641,3.36842105263158,0.33774186623031,0.738903061988855,0,0.782860810969073,0.115789473684211,0.579379754767585,0.656365945331157,zero,30,0,30,0,0.157894736842105,0.00906736258775821,0.0101451444903868,0,0.013498081168469,NaN,0.8,0.0618616361106428,0,0.0130436003013172,0.0137004821030212,0.0137004821030212,NaN,0,400,177,754,754,469,285,296,68,100,68,9053,5,204,204,204,204,190,190,190,190,190,0,30
LIRCMOP6_BC,1,ref_tau,70000,70039,309,25,1,0.09,25,0,0.0132095131556925,0.0270687764849351,25,30,3,0.00645827951433738,25.6,0.214466465983219,0.473638087419608,0.630687974009581,0.970737566573644,0.52,0.449660850726463,1.31362112459239,zero,30,0,30,3,1.2,0.00635074351105953,0.00796762754903687,0,0.013864138306691,NaN,0.2,-0.0271863260507844,0.222222222222222,0.00953574812839789,0.0140120737601567,0.0140120737601567,NaN,0.1,400,21,442,442,289,153,172,19,100,19,4975,365,36,36,36,28,25,25,25,25,25,0,30
LIRCMOP6_BC,1,ref_tau,100000,100169,440,40,1,0.14,40,0,0.0193680451864768,0.0334558488926539,40,30,3,0.0103332472229398,16,0.165833307112075,0.317668913112428,0.250706642172367,0.684210298106049,0.575,0.310997085768181,1.20701688178398,zero,30,0,30,14,0.75,0.00114389424353097,0.00332692733036951,0,0.00332692733036951,NaN,0.933333333333333,0.0326954982665489,0.285714285714286,0.00120206429842674,0.00344306433808995,0.00344306433808995,NaN,0.466666666666667,400,38,476,476,281,195,198,57,100,57,4845,1283,40,40,40,40,40,40,40,40,40,0,30
