problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,25949,21300,19443,7148,7148,119,7029,914,0.0710938476764,0.0716936392306657,0.0674205389871384,0.98447118074986,0,1,0.0672268907563025,0.542040119504908,0.0273154075970977,0,0,0,0.00111919418019026,8,0,0,0.0672268907563025,3810,192,0.16610330009091,0.16610330009091,1,1,99,905,872,872,0.250270172712583,0.247278085159371,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP1_BC,DASCMOP_BC,2,1002,25453,21190,19409,7157,7157,142,7015,918,0.0645677961048572,0.0654981012496819,0.0615311641993001,0.980857901355316,0,1,0.0352112676056338,0.51831789023521,0.0382038488952245,0,0,0,0.000698616738857063,5,0,0,0.0352112676056338,3636,268,0.180212910074313,0.167588981880804,1,1,96,868,838,838,0.259386233535095,0.255792792114633,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP1_BC,DASCMOP_BC,3,1003,24534,20404,18607,7000,7000,80,6920,920,0.0575237408540775,0.0573072476054086,0.0516828257273942,0.989714285714286,0,1,0.1,0.497976878612717,0.0284682080924855,0,0,0,0.00114285714285714,8,0,0,0.1,3446,197,0.246917314174057,0.246917314174057,1,1,100,915,909,909,0.291984039542317,0.287938528493254,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP1_BC,DASCMOP_BC,4,1004,25028,20687,18820,7009,7009,98,6911,920,0.0640074506707629,0.0646114967431832,0.0620479492332406,0.987159366528749,0,1,0.0816326530612245,0.580234408913327,0.03183330921719,0,0,0,0.001141389641889,8,0,0,0.0816326530612245,4010,220,0.207231055857062,0.141568098610744,1,1,88,884,878,878,0.246550157367076,0.243148007401792,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP1_BC,DASCMOP_BC,5,1005,25717,20858,19047,7063,7063,162,6901,917,0.0585516595757298,0.0591340306596964,0.0566616827758789,0.978904148378876,0,1,0.0802469135802469,0.499492827126503,0.0462251847558325,0,0,0,0.00184057765821889,13,0,0,0.0802469135802469,3447,319,0.173252340321604,0.173252340321604,1,1,98,896,834,834,0.218716972112411,0.213136062069122,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP1_BC,DASCMOP_BC,6,1006,26249,21837,19503,7074,7074,138,6936,914,0.0699881794223541,0.0709008033755513,0.068100728290628,0.981764206955047,0,1,0.0652173913043478,0.558391003460208,0.0321510957324106,0,0,0,0.00127226463104326,9,0,0,0.0652173913043478,3873,223,0.155618845440283,0.155618845440283,1,1,93,884,857,857,0.230267607196277,0.227296240581543,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP2_BC,DASCMOP_BC,1,1001,31055,26989,19631,7191,7191,449,6742,917,0.0423318665781719,0.0409674006315825,0.0430599480640849,0.939229592546238,0.0289532293986637,1,0.0267260579064588,0.421684959952536,0.0809848709581727,0.011866235167206,32,1.61774962286633e-05,0.00166875260742595,12,0,13,0.0267260579064588,2843,546,0.207342228526083,0.149121910610922,1,1,100,822,818,818,0.188927733824091,0.179708866964227,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP2_BC,DASCMOP_BC,2,1002,32332,28673,20138,7198,7198,358,6840,918,0.0464134293643123,0.0454208501744199,0.046734306617286,0.951931091969992,0.00558659217877095,1,0.0335195530726257,0.423976608187135,0.0649122807017544,0,0,0,0.00166712975826619,12,0,2,0.0335195530726257,2900,444,0.18782618864681,0.18782618864681,1,1,98,853,849,849,0.201444715828514,0.192312597377459,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP2_BC,DASCMOP_BC,3,1003,33003,29588,20142,7200,7200,465,6735,920,0.0422987523970053,0.0417536387654135,0.0434910473143548,0.937777777777778,0.0301075268817204,1,0.0365591397849462,0.505716406829993,0.0803266518188567,0,0,0,0.00236111111111111,17,0,14,0.0365591397849462,3406,541,0.17665204503522,0.172610262556044,1,1,100,787,784,784,0.183648282857645,0.176920926232642,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
DASCMOP2_BC,DASCMOP_BC,4,1004,32813,28866,20835,7300,7300,404,6896,916,0.0407306403016085,0.0399928161390064,0.0404803425830038,0.947260273972603,0.0396039603960396,1,0.047029702970297,0.420098607888631,0.0704756380510441,0.00755939524838013,23,5.89426723776522e-07,0.0026027397260274,19,0,16,0.047029702970297,2897,486,0.176587113241962,0.176587113241962,1,1,100,843,839,839,0.190996657136891,0.182149172436712,0,0,0,beta,selector_random_shortlist,Selector ablation: random selection within Pareto shortlist,beta,226.851042041667
