problem,seed,mode,stage,targetFE,actualFE,missing,IGD,HV,p1Feasible,p2Feasible,populationOverlap,archivePairs,activePairs,inactivePairs,eligiblePairs,activeRefCoverage,frontRejectedPairs,infeasibleDominatedPairs,eligibilityRemoved,feasiblePoolEligible,infeasiblePoolEligible,gapMedian,gapP90,trainingEvents,generatorUpdates,criticUpdates,trainingSeconds,lastTrainingFE,lastTrainingPairs,lastTrainingEpochs,lastTrainingUpdates,lastTrainingEndpointRMSE,modelVersion,consumedTrainingFE,consumedTrainingPairs,consumedTrainingEpochs,consumedTrainingUpdates,consumedTrainingRMSE,productionFE,selectedCount,selectedFeasibleRate,survivedP1,survivedP2,cumulativeGuided,nativeBandRate,rebuildInputPoints,netGapReduction
LIRCMOP6_BC,3,fallback_only,FE050000,50000,50000,0,0.0870193163290329,0.159235143123226,100,72,82,1,1,0,1,0.01,0,0,0,85,40,0.0994556486806701,0.0994556486806701,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,402,0
LIRCMOP6_BC,3,fallback_only,FE070000,70000,70000,0,0.0214311326665897,0.188807430096027,100,91,78,27,15,12,27,0.15,0,1,1,119,11,0.0743254478274179,0.116102589320385,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,452,0
LIRCMOP6_BC,3,fallback_only,FE100000,100000,100000,0,0.0134595175619477,0.192797161779195,100,100,85,0,0,0,0,0,0,0,0,121,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,400,0
LIRCMOP6_BC,3,pair_only,first_true_use,4800,4800,0,2.93509502965795,0,100,92,76,3,2,1,3,0.02,0,0,0,21,8,0.489945922677675,0.881694716714406,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,4600,2,0,0,2,2,1,402,0.144744357213999
LIRCMOP6_BC,3,pair_only,FE010000,10000,10000,0,1.34944761535738,0,100,61,33,152,48,104,152,0.48,19,1,20,75,149,0.0325121142052625,0.359982514615543,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,9800,20,0.15,3,5,368,1,680,1.314508922375
LIRCMOP6_BC,3,pair_only,FE030000,30000,30000,0,1.3461777589141,0,100,47,25,500,79,421,500,0.79,10,0,10,277,410,0.00269886427291728,0.1026468474207,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,29800,20,0.75,8,2,2368,1,1400,0.0529663146134822
LIRCMOP6_BC,3,pair_only,FE050000,50000,50000,0,0.327721557000952,0.0468942702681194,100,31,31,20,3,17,20,0.03,17,5,19,27,102,0.041121939562443,0.0645258522892862,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,49800,8,0.75,6,2,4270,1,444,0.0905626390874124
LIRCMOP6_BC,3,pair_only,FE070000,70000,70000,0,0.0279343997762229,0.188260533647772,100,100,86,56,5,51,56,0.05,0,0,0,163,1,0.0736865189623552,0.0966455314004987,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,69800,10,1,3,3,5044,1,498,0
LIRCMOP6_BC,3,pair_only,FE100000,100000,100000,0,0.0131691216847597,0.19298150086928,100,100,90,0,0,0,0,0,0,0,0,112,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5054,NaN,400,0
LIRCMOP7_BC,1,cgan,first_true_use,4400,4400,0,1.94335108384291,0,100,82,75,3,3,0,3,0.03,11,11,13,18,10,0.49280316893479,0.511043884481674,1,1000,5000,103.627514291667,4200,12,1000,1000,0.10718775494591,1,4200,12,1000,1000,0.10718775494591,4200,20,0.5,4,8,20,NaN,426,0.947526511051967
LIRCMOP7_BC,1,cgan,FE010000,10000,10000,0,0.222865336526068,0.215257694055866,100,30,28,21,19,2,21,0.19,3,0,3,23,81,0.284095181574071,0.3788986055164,27,1520,7600,182.444206083333,10000,19,17.2972972972973,20,0.0506539650828112,26,9800,11,20,20,0.0564998085648461,9800,20,0.1,2,10,580,NaN,432,0.0227853956053928
LIRCMOP7_BC,1,cgan,FE030000,30000,30000,0,0.106814413253034,0.249448767510013,100,29,7,500,76,424,500,0.76,1,5,6,149,431,0.150024534048387,0.278616709200363,127,3520,17600,428.93533275,30000,76,4.38356164383562,20,0.0535802616403412,126,29800,64,5.07936507936508,20,0.0486349645516638,29800,20,0.1,1,1,2580,NaN,1400,0.0501603712815357
LIRCMOP7_BC,1,cgan,FE050000,50000,50000,0,0.0791380824412716,0.260086534125296,100,37,19,500,87,413,500,0.87,17,0,17,189,456,0.127999341626439,0.246598934721906,227,5520,27600,658.853169625,50000,87,3.80952380952381,20,0.0615362833294781,226,49800,87,3.74269005847953,20,0.0544300758565115,49800,20,0.05,0,0,4580,NaN,1400,0.10648072158548
LIRCMOP7_BC,1,cgan,FE070000,70000,70000,0,0.0129051588235627,0.291442181519239,100,1,1,500,85,415,500,0.85,8,2,10,187,542,0.114615299315066,0.222750512230183,326,7500,37500,887.564391375,70000,85,3.87878787878788,20,0.0903968038431872,325,69800,87,3.74269005847953,20,0.1018622632869,69800,20,0,0,0,6580,NaN,1400,-0.105576781197693
LIRCMOP7_BC,1,cgan,FE100000,100000,100000,0,0.00835136579252522,0.293679320018986,100,0,0,500,93,407,500,0.93,6,1,7,193,560,0.122224973450677,0.233690618113604,473,10440,52200,1188.29061666667,99800,92,3.59550561797753,20,0.124650519984022,473,99800,92,3.59550561797753,20,0.124650519984022,99800,20,0,0,0,9580,NaN,1400,-0.106876515647908
LIRCMOP7_BC,1,fallback_only,first_true_use,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN
LIRCMOP7_BC,1,fallback_only,FE010000,10000,10000,0,0.231928572178899,0.211443097237474,100,32,30,12,9,3,12,0.09,12,5,12,16,52,0.251741574171025,0.365648164589333,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,434,0
LIRCMOP7_BC,1,fallback_only,FE030000,30000,30000,0,0.100970791640152,0.253623165000078,100,34,14,244,89,155,244,0.89,2,2,4,154,233,0.168487346734364,0.249554693451938,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,870,0
LIRCMOP7_BC,1,fallback_only,FE050000,50000,50000,0,0.0694432407747153,0.261583119732815,100,53,29,500,84,416,500,0.84,8,1,9,180,338,0.148812475239228,0.286998594075169,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,1,fallback_only,FE070000,70000,70000,0,0.0147267442971217,0.290288262287748,100,23,7,499,85,414,499,0.85,13,12,24,185,435,0.148415764812636,0.2446222367418,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,1,fallback_only,FE100000,100000,100000,0,0.00915629275822532,0.29334093026745,100,0,0,500,92,408,500,0.92,5,1,6,196,529,0.128196661257074,0.263258716734126,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,1,pair_only,first_true_use,3400,3400,0,3.61604242408447,0,100,96,90,1,1,0,1,0.01,1,0,1,21,4,0.257413931402977,0.257413931402977,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,3200,2,0,0,2,2,1,402,0.296922005258747
LIRCMOP7_BC,1,pair_only,FE010000,10000,10000,0,0.306400663168576,0.195063780409254,100,59,44,46,14,32,46,0.14,5,0,5,53,79,0.0114240682678382,0.209980032551351,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,9800,20,0.5,8,8,552,1,494,0.238226481902813
LIRCMOP7_BC,1,pair_only,FE030000,30000,30000,0,0.10463706951742,0.254890951104789,100,31,14,500,72,428,500,0.72,15,0,15,322,320,0.000167965247920062,0.00506823538153932,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,29800,20,0.65,4,2,2552,1,1400,0.196782453391973
LIRCMOP7_BC,1,pair_only,FE050000,50000,50000,0,0.060974002223852,0.266417493887423,100,25,22,500,86,414,500,0.86,7,0,7,372,360,0.000280213125744406,0.037860906820154,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,49800,20,0.8,7,5,4552,1,1400,0.119237415785983
LIRCMOP7_BC,1,pair_only,FE070000,70000,70000,0,0.00760909475538383,0.294771403718993,100,2,1,500,91,409,500,0.91,9,0,9,299,513,0.000550318088288459,0.0252590377840337,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,69800,20,0.5,2,1,6552,1,1400,0.179802184451961
LIRCMOP7_BC,1,pair_only,FE100000,100000,100000,0,0.00739339512914588,0.294936300095634,100,0,0,500,89,411,500,0.89,0,0,0,296,544,0.000228205997637295,0.00272734624714667,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,99800,20,0.45,2,0,9552,1,1400,0.139220094863186
LIRCMOP7_BC,2,cgan,first_true_use,3800,3800,0,2.59663622631394,0,100,80,55,7,6,1,7,0.06,6,2,6,18,32,0.494804232653407,0.673938914532176,1,1000,5000,128.245163375,3600,10,947.368421052632,1000,0.112631060627001,1,3600,10,947.368421052632,1000,0.112631060627001,3600,20,0.6,3,8,20,NaN,420,0.648152291921261
LIRCMOP7_BC,2,cgan,FE010000,10000,10000,0,0.227441768522962,0.223681166457154,100,21,15,46,32,14,46,0.32,12,2,14,48,157,0.182419560479749,0.219643379483281,21,1400,7000,186.456753041667,10000,32,10.8474576271186,20,0.0361553090926302,20,9800,31,11.0344827586207,20,0.0366380048407864,9800,20,0.2,0,2,640,NaN,488,0.105231259422815
LIRCMOP7_BC,2,cgan,FE030000,30000,30000,0,0.0943008249411632,0.257678602876285,100,58,18,318,67,251,318,0.67,11,2,12,146,277,0.135776599442962,0.278678075385115,121,3400,17000,415.817854291667,30000,67,4.88549618320611,20,0.0575033227608294,120,29800,68,5,20,0.0534092164572157,29800,20,0.05,1,0,2640,NaN,1026,0.043502122900059
LIRCMOP7_BC,2,cgan,FE050000,50000,50000,0,0.0494857633772628,0.269781257763803,100,25,10,500,83,417,500,0.83,5,1,6,159,438,0.123953071520798,0.261163880950591,221,5400,27000,639.8896265,50000,83,4.1025641025641,20,0.0696204980836155,220,49800,85,3.92638036809816,20,0.0647721964031371,49800,20,0.1,0,0,4640,NaN,1400,0.0203836100333109
LIRCMOP7_BC,2,cgan,FE070000,70000,70000,0,0.0183825703226021,0.287219397278542,100,4,3,500,80,420,500,0.8,4,1,5,174,574,0.115355012012872,0.233828237311327,321,7400,37000,855.217987333333,70000,80,4.05063291139241,20,0.0923979798955406,320,69800,83,3.95061728395062,20,0.106537587509894,69800,20,0.05,0,0,6640,NaN,1400,-0.1002967990478
LIRCMOP7_BC,2,cgan,FE100000,100000,100000,0,0.00894111145302405,0.29358861884264,100,0,0,500,87,413,500,0.87,4,1,5,190,571,0.122926316384659,0.244113605619037,467,10320,51600,1039.15916808333,99800,93,3.53591160220994,20,0.124836456102511,467,99800,93,3.53591160220994,20,0.124836456102511,99800,20,0.05,0,0,9640,NaN,1400,-0.413761705064062
LIRCMOP7_BC,2,fallback_only,first_true_use,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN
LIRCMOP7_BC,2,fallback_only,FE010000,10000,10000,0,0.161228107286238,0.252032918087612,100,51,37,43,36,7,43,0.36,9,6,12,48,98,0.296477111563422,0.464066684766929,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,478,0
LIRCMOP7_BC,2,fallback_only,FE030000,30000,30000,0,0.0681963911423882,0.275577944129757,100,30,17,500,57,443,500,0.57,4,1,5,145,458,0.119049884072157,0.276244640560321,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,2,fallback_only,FE050000,50000,50000,0,0.0263275545933205,0.28585879595038,100,9,8,500,75,425,500,0.75,11,2,12,171,511,0.119690191874704,0.308948461956406,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,2,fallback_only,FE070000,70000,70000,0,0.01318881972774,0.290514430481813,100,6,6,500,92,408,500,0.92,8,4,12,184,543,0.0897576141061369,0.239433651025762,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,2,fallback_only,FE100000,100000,100000,0,0.00928412694289524,0.292885915022366,100,2,2,499,94,405,499,0.94,10,0,10,194,563,0.110012884281786,0.253920752490945,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,2,pair_only,first_true_use,3200,3200,0,3.52297688472334,0,100,88,78,6,5,1,6,0.05,1,0,1,16,12,0.56525030989572,0.849617357008099,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,3000,4,0,0,4,4,1,404,0.560028208455348
LIRCMOP7_BC,2,pair_only,FE010000,10000,10000,0,0.272428678454025,0.206494581495736,100,49,27,40,24,16,40,0.24,1,2,3,39,110,0.0566518940713672,0.352229888905096,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,9800,20,0.45,9,4,542,1,484,1.09189262621684
LIRCMOP7_BC,2,pair_only,FE030000,30000,30000,0,0.050628725719758,0.281020430698756,100,3,2,500,65,435,500,0.65,10,1,11,265,480,1.55273248109171e-05,0.0188873308416051,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,29800,20,0.6,4,0,2542,1,1400,0.697121520150559
LIRCMOP7_BC,2,pair_only,FE050000,50000,50000,0,0.0242363507551072,0.287335896055977,100,7,4,500,81,419,500,0.81,0,0,0,297,524,0.000104085973447302,0.0125926340481827,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,49800,20,0.7,4,2,4542,1,1400,0.105585373842238
LIRCMOP7_BC,2,pair_only,FE070000,70000,70000,0,0.0101461462097789,0.292097715152338,100,4,3,500,96,404,500,0.96,1,0,1,306,510,0.000596310922816096,0.0138326667693641,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,69800,20,0.55,4,1,6542,1,1400,0.458859528448884
LIRCMOP7_BC,2,pair_only,FE100000,100000,100000,0,0.00668624636608591,0.294982040699385,100,0,0,500,83,417,500,0.83,0,0,0,299,552,0.000198020321331155,0.00806895068140816,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,99800,20,0.4,0,0,9542,1,1400,1.43735132794144
LIRCMOP7_BC,3,cgan,first_true_use,4200,4200,0,1.98790818762268,0,100,75,53,7,6,1,7,0.06,10,4,10,14,21,0.814249509349376,1.14403546223334,1,1000,5000,131.511382166667,4000,12,1000,1000,0.116010909100648,1,4000,12,1000,1000,0.116010909100648,4000,20,0.3,1,15,20,NaN,424,0.531117971096414
LIRCMOP7_BC,3,cgan,FE010000,10000,10000,0,0.190292212340736,0.224175960794013,100,52,30,54,32,22,54,0.32,5,1,6,61,102,0.125596998143414,0.279052606432823,25,1480,7400,197.9167675,10000,32,10.6666666666667,20,0.0394676914146895,24,9800,39,9.14285714285714,20,0.0408704893504435,9800,20,0.1,0,2,600,NaN,510,0
LIRCMOP7_BC,3,cgan,FE030000,30000,30000,0,0.0584003921763294,0.270397246728206,100,16,9,383,63,320,383,0.63,14,6,19,110,320,0.125603774999221,0.238783505515714,124,3460,17300,424.416385208333,30000,63,5.16129032258065,20,0.061267969684459,123,29800,59,5.56521739130435,20,0.0607810056306765,29800,20,0,0,0,2600,NaN,1160,-0.366275175971117
LIRCMOP7_BC,3,cgan,FE050000,50000,50000,0,0.0106047600468802,0.292233854552137,100,2,2,500,84,416,500,0.84,7,1,8,176,539,0.126488936152745,0.227752542789404,223,5440,27200,582.141467333333,50000,84,3.95061728395062,20,0.0924773278242787,222,49800,86,3.78698224852071,20,0.0833954208590296,49800,20,0.2,0,0,4600,NaN,1400,-0.111605047519274
LIRCMOP7_BC,3,cgan,FE070000,70000,70000,0,0.00967219650793886,0.29300836916348,100,0,0,500,86,414,500,0.86,10,3,13,187,580,0.099359559519313,0.205215243297193,323,7440,37200,691.406497916667,70000,86,3.83233532934132,20,0.117058699692206,322,69800,89,3.67816091954023,20,0.11566512367747,69800,20,0.1,0,0,6600,NaN,1400,-0.581367790160678
LIRCMOP7_BC,3,cgan,FE100000,100000,100000,0,0.00828226400188557,0.29376464996453,100,0,0,500,95,405,500,0.95,6,0,6,199,583,0.100216271032042,0.209542507200554,471,10400,52000,826.642388583334,99800,95,3.45945945945946,20,0.1192683108062,471,99800,95,3.45945945945946,20,0.1192683108062,99800,20,0.05,0,0,9600,NaN,1400,0.0730691261621699
LIRCMOP7_BC,3,fallback_only,first_true_use,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN
LIRCMOP7_BC,3,fallback_only,FE010000,10000,10000,0,0.4844735017498,0.153996501555984,100,57,35,25,12,13,25,0.12,11,4,11,21,48,0.30078738566412,0.440890326310648,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,454,0
LIRCMOP7_BC,3,fallback_only,FE030000,30000,30000,0,0.111131476415187,0.248535443402071,100,58,27,282,55,227,282,0.55,7,2,9,148,204,0.209296734551618,0.291682686578971,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,946,0
LIRCMOP7_BC,3,fallback_only,FE050000,50000,50000,0,0.0121929463484732,0.29157949304869,100,4,2,500,83,417,500,0.83,7,4,11,151,490,0.160881393062604,0.259597832804574,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,3,fallback_only,FE070000,70000,70000,0,0.00911070968957885,0.293194460875148,100,5,3,500,89,411,500,0.89,3,1,4,184,522,0.118676680758861,0.275441196318105,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,3,fallback_only,FE100000,100000,100000,0,0.00852327111907379,0.293453700616481,100,0,0,500,94,406,500,0.94,4,3,7,195,553,0.105720581733195,0.279547983989677,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP7_BC,3,pair_only,first_true_use,2800,2800,0,4.39055268747364,0,100,97,93,0,0,0,0,0,1,0,1,13,3,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,2600,2,0,0,2,2,1,402,0.416092374126368
LIRCMOP7_BC,3,pair_only,FE010000,10000,10000,0,0.351996364065129,0.178875695463541,100,45,42,54,14,40,54,0.14,22,14,22,38,95,0.0251246870996045,0.174725160811998,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,9800,20,0.6,12,10,578,1,504,0.130611544535828
LIRCMOP7_BC,3,pair_only,FE030000,30000,30000,0,0.0916247033035139,0.255051237846295,100,52,20,500,72,428,500,0.72,11,0,11,301,351,0.00087697825725466,0.0725186269864967,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,29800,20,0.7,4,6,2578,1,1400,0.428920203444637
LIRCMOP7_BC,3,pair_only,FE050000,50000,50000,0,0.00716113900878623,0.294220759748016,100,3,1,500,85,415,500,0.85,1,0,1,272,525,0.000838923451296597,0.00736003287662151,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,49800,20,0.5,2,0,4578,1,1400,0.226248282055919
LIRCMOP7_BC,3,pair_only,FE070000,70000,70000,0,0.00666865877441103,0.294829135697583,100,0,0,500,92,408,500,0.92,1,0,1,323,503,0.000289232447384903,0.00362230485629994,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,69800,20,0.5,1,0,6578,1,1400,-0.0542917382168184
LIRCMOP7_BC,3,pair_only,FE100000,100000,100000,0,0.00665973920757684,0.295153321199711,100,2,1,500,93,407,500,0.93,7,0,7,313,516,0.000232776558418497,0.0045302059408774,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,99800,20,0.55,1,0,9578,1,1400,0.0902111773270268
LIRCMOP8_BC,1,cgan,first_true_use,5200,5200,0,1.83811598284179,0,100,74,58,4,4,0,4,0.04,6,2,8,17,20,0.853340431060335,1.04620366941523,1,1000,5000,103.359791208333,5000,11,1000,1000,0.106520983849675,1,5000,11,1000,1000,0.106520983849675,5000,20,0.35,4,14,20,NaN,424,0.438998418731291
LIRCMOP8_BC,1,cgan,FE010000,10000,10000,0,0.680621738102893,0.131322733532215,100,49,23,40,21,19,40,0.21,8,1,8,36,110,0.21341441487569,0.30498926464695,25,1480,7400,174.29779625,10000,21,15.609756097561,20,0.0574281267884039,24,9800,20,16.8421052631579,20,0.0541560128171515,9800,20,0.2,1,3,500,NaN,478,0.315622604388014
LIRCMOP8_BC,1,cgan,FE030000,30000,30000,0,0.115902469695525,0.249856378229097,100,21,14,468,83,385,468,0.83,9,3,12,137,382,0.145312132801139,0.219794000921307,124,3460,17300,422.098349625,30000,83,4.12903225806452,20,0.0469086960368572,123,29800,73,4.60431654676259,20,0.0476275540880279,29800,20,0.15,0,2,2500,NaN,1318,0.441146221125044
LIRCMOP8_BC,1,cgan,FE050000,50000,50000,0,0.0127664118070928,0.291421875477931,100,1,1,500,80,420,500,0.8,9,1,9,160,529,0.13996528010344,0.219493855506823,224,5460,27300,660.772455083333,50000,80,4.05063291139241,20,0.0712395202662808,223,49800,80,4.1025641025641,20,0.0685244987637361,49800,20,0.4,0,0,4500,NaN,1400,-0.242555961117201
LIRCMOP8_BC,1,cgan,FE070000,70000,70000,0,0.00884753969857348,0.29346907409245,100,0,0,500,90,410,500,0.9,4,2,6,183,557,0.114722189589623,0.202457500436935,324,7460,37300,899.833014083333,70000,90,3.63636363636364,20,0.0695858252903562,323,69800,89,3.67816091954023,20,0.0732028722555895,69800,20,0.15,0,0,6500,NaN,1400,0.226689478187994
LIRCMOP8_BC,1,cgan,FE100000,100000,100000,0,0.00773753452204754,0.294143645473835,100,0,0,500,93,407,500,0.93,5,0,5,207,567,0.0955176881914616,0.21428905846268,472,10420,52100,1209.11190458333,99800,96,3.47826086956522,20,0.0726992318933773,472,99800,96,3.47826086956522,20,0.0726992318933773,99800,20,0,0,0,9500,NaN,1400,0.00574535631302753
LIRCMOP8_BC,1,fallback_only,first_true_use,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN
LIRCMOP8_BC,1,fallback_only,FE010000,10000,10000,0,1.69434672573897,0,100,58,16,71,52,19,71,0.52,11,5,15,69,107,0.391775070858471,0.526867844346897,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,534,0
LIRCMOP8_BC,1,fallback_only,FE030000,30000,30000,0,0.0923333660359948,0.254669359918438,100,47,21,103,60,43,103,0.6,3,2,5,94,132,0.190074713387006,0.359747482160447,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,596,0
LIRCMOP8_BC,1,fallback_only,FE050000,50000,50000,0,0.00984456137471965,0.292515201154426,100,0,0,500,83,417,500,0.83,3,4,7,162,515,0.118596664690887,0.228223503058292,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1386,0
LIRCMOP8_BC,1,fallback_only,FE070000,70000,70000,0,0.0088216874866445,0.293101537949463,100,0,0,500,93,407,500,0.93,4,1,5,178,531,0.111180763762173,0.238242017360169,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP8_BC,1,fallback_only,FE100000,100000,100000,0,0.00850068300650884,0.293458574422416,100,0,0,500,93,407,500,0.93,8,4,12,187,544,0.0833587487063476,0.216419295619883,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP8_BC,1,pair_only,first_true_use,4400,4400,0,1.88669846090265,0,100,92,84,4,4,0,4,0.04,1,1,2,12,3,0.967275520685434,1.13229735825028,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,4200,4,0.75,3,4,4,1,404,0.953055537103797
LIRCMOP8_BC,1,pair_only,FE010000,10000,10000,0,0.419694531654702,0.183177013928498,100,33,31,103,23,80,103,0.23,17,1,18,46,140,0.0331923472076042,0.219686413092007,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,9800,20,0.45,9,8,482,1,572,0.611690954819407
LIRCMOP8_BC,1,pair_only,FE030000,30000,30000,0,0.121692825647082,0.250011215296652,100,30,15,500,82,418,500,0.82,16,12,23,271,423,0.00238867415023395,0.045089084675936,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,29800,20,0.65,2,3,2482,1,1400,0.367663046783378
