variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,50000,50100,216,1,82,82,0,0,0.43,0,6.90548840098317,10.8639939060066,0.0115493586315162,0.0257556465015304,10.8639939060066,0,0.05,0,0.05,0.02,143.884892086331,0.05,198,0,NaN,6.7173938002871,6.93268964431307,10.8639939060066,0.016999140663408,0.0140756216069849,0.0332474754026514,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,70000,70100,296,1,85,85,0,0,0.27,0,9.23306621426867,15.9672450516689,0.0159488861042257,0.0238220181998678,15.9672450516689,0,0.05,0,0.05,0.025,129.87012987013,0.05,200,0,NaN,10.4119240104244,9.23321149071996,15.9672450516689,0.0181025757254143,0.0164141310967151,0.0247246711743384,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,1,1,100,30,100000,100000,100100,416,1,101,101,0,0,0.28,0,7.50493610256704,13.8856091034081,0.0119144536780104,0.0174116315590394,13.8856091034081,0,0.05,0,0.05,0.02,168.067226890756,0.05,200,0,NaN,8.40506714511704,7.54055814246726,13.8856091034081,0.0141454373851859,0.013749479082528,0.0187503937491256,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,30000,30100,140,1,18,18,1,0,0.05,0,57.9632433827654,90.4320045690967,0.017903327599547,0.0257368951935576,90.4345028836,0,0.05,0,0.05,0.01,192.307692307692,0.05,200,0,NaN,61.2922707993541,58.1378221391596,90.4345028836,0.0193912652381754,0.0182910523326187,0.0271434156745558,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,50000,50100,220,1,69,69,0,0,0.27,0,6.28928138079416,12.5451472094652,0.0122696618962016,0.0201180198888078,12.5523414267412,0,0.05,0,0.05,0.015,169.491525423729,0.05,200,0,NaN,7.2401557055175,6.33005346327794,12.5523414267412,0.0154332760575026,0.014807792084649,0.0213185646742989,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,70000,70100,300,1,85,85,0,0,0.27,0,10.2153219287584,18.0234388291339,0.0130409563508294,0.0218480307833079,18.0234388291339,0,0.05,0,0.05,0.02,170.940170940171,0.05,200,0,NaN,10.8446526549478,10.2212328714537,18.0234388291339,0.0154968900685069,0.0146819655971562,0.0224667056402585,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,100,30,100000,100000,100100,420,1,82,82,0,0,0.21,0,12.6907602320743,17.4983392033428,0.0134360733295807,0.017548475716319,17.4983392033428,0,0.05,0,0.05,0.015,163.934426229508,0.05,200,0,NaN,13.161428813115,12.7547915595616,17.4983392033428,0.0156792821167083,0.0151447706640599,0.0191055431923887,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,30000,30150,132,1,34,34,0,0,0.11,0,8.91883156564419,21.9762722776164,0.0111420818935244,0.0207057746243956,21.9762722776164,0,0.05,0,0.05,0.015,175.438596491228,0.05,200,0,NaN,11.5633098568969,9.05208391783547,21.9762722776164,0.0138787117373719,0.0123043371141808,0.0207649510007615,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,50000,50150,212,1,48,48,0.01,0.000321119385201724,0.3,0,3.02351885453112,8.81214271683891,0.00805412070211201,0.0142326204661356,8.81214271683891,0.0416666666666667,0.05,0.0416666666666667,0.05,0.02,151.515151515151,0.05,167,0.015,NaN,4.09610800279545,3.04175513855785,8.81214271683891,0.00995854947945147,0.00907461093549107,0.0153927540392313,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,70000,70150,292,1,74,74,0,0.000195408249335925,0.22,0,4.00523458317047,10.7301172228227,0.00850235533222211,0.0146740225090786,10.7301172228227,0,0.05,0,0.05,0.03,133.333333333333,0.05,187,0.005,NaN,5.301212938,4.04135506209243,10.7301172228227,0.0102581872213157,0.00939549093871051,0.0150963278537399,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,100,30,100000,100000,100150,412,1,142,142,0.005,0.000491500141229908,0.32,0,3.42203540518416,8.33810697271674,0.00783747849351383,0.0127305253162411,8.36754305324276,0.0140845070422535,0.05,0.0140845070422535,0.05,0.03,136.054421768707,0.05,155,0.08,NaN,4.15041928287337,3.49551744098559,8.36754305324276,0.00929295590489072,0.00904277988573534,0.0135929634769964,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10200,47,1,44,44,0.76,0.455767971933879,0.78,0,0.110602002355605,0.332710111928676,0.0601833674957545,0.0880326679490715,0.358267447370774,0.522727272727273,0.05,0.704545454545455,0.05,0.16,16.3265306122449,0.05,13,0.52,NaN,0.180742536748126,0.147866846519824,0.358267447370774,0.0755312947649179,0.0741558187604837,0.0945493711568513,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30200,127,1,76,76,0.515,0.0208855269958455,0.82,0,0.041159012425791,0.112602734564012,0.0446283006156548,0.0639692137669039,0.145013587954951,0.75,0.05,0.789473684210526,0.05,0.83,1.44498229896684,0.05,15,0.185,NaN,0.0723480000282603,0.057523982159445,0.145013587954951,0.0513523958017567,0.0495928003282372,0.0676956173531638,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50200,207,1,137,137,0.13,0.000436295517155386,0.85,0,0.0935010996761906,0.201850934297038,0.0417389498468452,0.0651945352919178,0.205802487286988,0.868613138686131,0.05,0.934306569343066,0.05,0.625,2.52079657171666,0.05,6,0.29,NaN,0.113550265905909,0.0968680274152087,0.205802487286988,0.0497703601242131,0.0485579277300568,0.0690741129565413,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70200,287,1,156,156,0.125,0.00110594491289488,0.72,0,0.0836729196537222,0.506376025900228,0.0413701337391307,0.0569791488793273,0.506376025900228,0.67948717948718,0.05,0.737179487179487,0.05,0.555,3.18369945877109,0.05,4,0.22,NaN,0.187209423768119,0.0882685681854593,0.506376025900228,0.0474843911754234,0.0471691020302541,0.0619790416052858,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100200,407,1,22,22,0,0.122017509290606,0.66,0,1.28476363720386,2.13805734502571,0.0578288195588298,0.130875091982069,2.15944376711346,0,0.05,0,0.05,0.075,43.7636761487965,0.05,0,0.21,NaN,1.31295499987619,1.30991003134556,2.15944376711346,0.0757473993999118,0.0597487550067413,0.130875091982069,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10050,45,1,32,32,0.85,0.0645601447746595,0.53,0,0.0672757453753455,0.135272997919435,0.0221524832675698,0.0474169925225228,0.159227254283225,0.46875,0.05,0.5625,0.05,0.785,1.61329353875938,0.05,0,0.18,NaN,0.0884655654217592,0.0806688876802672,0.159227254283225,0.0314592237207624,0.0258138965818308,0.0579729997373381,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30050,125,1,55,55,0.28,0.0106159783881905,0.69,0,0.0881373890010447,0.171382987106622,0.0323664471941855,0.0527462304866802,0.178295375426281,0.836363636363636,0.05,0.872727272727273,0.05,0.86,1.35034771453649,0.05,13,0.22,NaN,0.165124863285636,0.103161735609459,0.178295375426281,0.0413215002414489,0.0385825013101118,0.0549325001908983,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50050,205,1,85,85,0.11,0.00517087853833164,0.84,0,0.108289422282262,0.639795685032235,0.0426170101454414,0.0757409221115766,0.639795685032235,0.517647058823529,0.05,0.576470588235294,0.05,0.425,4.79616306954437,0.05,15,0.195,NaN,0.275262515833154,0.127625232185885,0.639795685032235,0.0521467621231561,0.047713685998102,0.0783666016163738,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70050,285,1,90,90,0.385,0.014274840411337,0.75,0,0.069664088964189,0.165250771385401,0.0272385348020324,0.0402131069990598,0.17235133870334,0.688888888888889,0.05,0.8,0.05,0.26,6.04047115675023,0.05,0,0.355,NaN,0.087852189175193,0.0761958423358333,0.17235133870334,0.0292451696283024,0.0311571012822529,0.0468450301160983,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100050,405,1,63,63,0.19,0.00426185607279296,0.63,0,0.0954240707871827,0.20775258901268,0.0355252277293841,0.0474574856382738,0.218624857471958,0.666666666666667,0.05,0.714285714285714,0.05,0.67,2.1654395842356,0.05,0,0.25,NaN,0.11129121561392,0.098994093661046,0.218624857471958,0.0381085737397231,0.038282945634831,0.0538649411568465,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10000,48,1,9,9,1,0,0.6,0,8.39836106523918,9.76090658762852,0.217170710341637,0.228275966721163,9.76090658762852,0,0.05,0,0.05,0.02,160,0.05,200,1,NaN,8.50258016087833,8.39989385453453,9.76090658762852,0.218318587738462,0.217240863108057,0.228275966721163,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30000,128,1,106,106,0.325,0.0130044609040874,0.82,0,0.0621554012467092,0.179214265202554,0.043943575508699,0.0664570694003767,0.186544190661068,0.773584905660377,0.05,0.792452830188679,0.05,0.685,2.10570646451885,0.05,8,0.215,NaN,0.0917540913149991,0.0763429275690306,0.186544190661068,0.052877853358471,0.0493894096361553,0.0732606066176063,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50000,208,1,103,103,0.22,0.00674672945801707,0.77,0,0.0593662916180582,0.148461032277261,0.0387770524082636,0.0557744601774358,0.148461032277261,0.757281553398058,0.05,0.757281553398058,0.05,0.825,1.4655235582912,0.05,3,0.2,NaN,0.0858046353925021,0.0649134067836091,0.148461032277261,0.0462040586483886,0.0442796477916921,0.0593391798963491,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70000,288,1,69,69,0.45,0.0526489463733055,0.85,0,0.0476082289834479,0.335089479652199,0.0357758578148309,0.0703544208927213,0.335089479652199,0.72463768115942,0.05,0.72463768115942,0.05,0.505,3.80517503805175,0.05,2,0.39,NaN,0.117458020470791,0.0549740820642609,0.335089479652199,0.0449960620603901,0.0412954054812814,0.0711993061836367,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100000,408,1,34,34,0.815,0.399386940137983,0.51,0,0.0102573310818972,0.068819069009856,0.0182173583880071,0.0248277197752403,0.0948306937430612,0.735294117647059,0.05,0.911764705882353,0.05,0.455,3.16505776230416,0.05,3,0.57,NaN,0.0568027334530497,0.052039143738391,0.0948306937430612,0.0202938861157959,0.0205200221107453,0.026309279398449,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10050,49,1,9,9,0,0,0.61,0,13.7480637110993,16.5336375250103,0.255564340519239,0.289572836357453,16.5336375250103,0,0.05,0,0.05,0.015,178.571428571428,0.05,200,1,NaN,14.1861446988824,13.7567441630924,16.5336375250103,0.259758296259025,0.256752465136144,0.289664677066708,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30050,129,1,102,102,0.37,0.0448049336445132,0.9,0,0.0408848196891605,0.0955339030918278,0.036265079742188,0.0509993653714103,0.106951433477654,0.862745098039216,0.05,0.96078431372549,0.05,0.79,1.5890672175433,0.05,18,0.31,NaN,0.0527578667654512,0.0450189262676743,0.106951433477654,0.0424997076871796,0.0414759337319729,0.0544557629448921,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50050,209,1,179,179,0.19,0.0084840592610097,0.8,0,0.0267878056227066,0.0530339232282787,0.0318295352326409,0.0452847376041365,0.0607061479226284,0.955307262569832,0.05,1,0.05,0.875,1.30352603793261,0.05,16,0.29,NaN,0.0345677251569973,0.0298356797178236,0.0607061479226284,0.0366754820387549,0.0348580160661708,0.0485322471996432,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70050,289,1,187,187,0.155,0.000940285120383733,0.81,0,0.0589881084362275,0.115816416652653,0.0337233712471994,0.0481154235351992,0.121455693563701,0.946524064171123,0.05,0.951871657754011,0.05,0.83,1.44571345959231,0.05,0,0.15,NaN,0.0714421190255497,0.0665591510349058,0.121455693563701,0.0392949832818991,0.0382103764931106,0.0508505877052891,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100050,409,1,242,242,0.17,0.00476150583164582,0.83,0,0.0416582847461899,0.124735423387246,0.0341832278346145,0.047823480596696,0.124735423387246,0.867768595041322,0.05,0.871900826446281,0.05,0.75,1.70357751277683,0.05,1,0.225,NaN,0.0622387732944506,0.0450513869018504,0.124735423387246,0.0390067325477214,0.0379240223429324,0.0496707540119829,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10050,48,1,6,6,0,0,0.75,0,18.5685319466985,22.7286871443469,0.235511208840042,0.24250232031779,22.7286871443469,0,0.05,0,0.05,0.015,185.185185185185,0.05,200,1,NaN,19.0237273420771,18.5697680348063,22.7286871443469,0.235888059638597,0.235546850129433,0.24250232031779,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30050,128,1,116,116,0.39,0.0505805496371653,0.82,0,0.0460441229069155,0.137329602601451,0.0320062675192868,0.04470023993163,0.137329602601451,0.887931034482759,0.05,0.913793103448276,0.05,0.89,1.26095454258874,0.05,11,0.305,NaN,0.0631538703357439,0.0486890973885516,0.137329602601451,0.0362546880301347,0.0350346965917018,0.047385251168556,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50050,208,1,199,199,0.21,0.014498531699899,0.88,0,0.047462980787713,0.136940356506443,0.0332242056166333,0.0542388006868546,0.150540685353168,0.864321608040201,0.05,0.884422110552764,0.05,0.63,2.19611288020204,0.05,4,0.275,NaN,0.0775973999600189,0.0509929645553856,0.150540685353168,0.0399330547947077,0.0372264877197288,0.057258165354497,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70050,288,1,204,204,0.12,0.0015881603312655,0.78,0,0.0808416796741462,0.42856366217576,0.0380902897767853,0.0554055528343181,0.42856366217576,0.892156862745098,0.05,0.892156862745098,0.05,0.28,5.98623166716552,0.05,7,0.29,NaN,0.173754740811538,0.0844603309941346,0.42856366217576,0.0436807692377208,0.0422238434304415,0.0592110764650687,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100050,408,1,29,29,0.09,0.000155342324526193,0.72,0,0.216068725377463,0.719435847395743,0.0522410264289597,0.0860518044809233,0.719435847395743,0.310344827586207,0.05,0.379310344827586,0.05,0.465,3.73831775700935,0.05,0,0.145,NaN,0.305042563327277,0.238543272244151,0.719435847395743,0.0563605628463764,0.0535564431170618,0.0891546488173174,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10200,48,1,14,14,1,0,0.66,0,8.43859143931783,10.3044753459953,0.210794781040308,0.224101333358452,10.3044753459953,0,0.05,0,0.05,0.015,168.067226890756,0.05,200,1,NaN,8.28561805544384,8.48300850911555,10.3044753459953,0.207761157003135,0.210869411675125,0.224101333358452,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30200,128,1,98,98,0.44,0.0487023709058324,0.87,0,0.0439199069391331,0.101239217672295,0.0355034701827147,0.0590381064789781,0.116115821668743,0.897959183673469,0.05,1,0.05,0.655,2.16262975778547,0.05,24,0.395,NaN,0.0585013780518249,0.0521277871671133,0.116115821668743,0.0418638357656311,0.0391198940225616,0.0604160398853112,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50200,208,1,142,142,0.28,0.0226037963536309,0.86,0,0.030432520907542,0.0638718846830203,0.032709584840218,0.0529586213399141,0.0978295652076034,0.950704225352113,0.05,1,0.05,0.785,1.61433529744128,0.05,23,0.33,NaN,0.0463662085925992,0.0389483431744914,0.0978295652076034,0.0384714678365602,0.0349632021672898,0.0541161471581912,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70200,288,1,157,157,0.18,0.0101839506757691,0.84,0,0.0734355140772774,0.430474419620042,0.0424813816259903,0.0730939475348599,0.430474419620042,0.808917197452229,0.05,0.821656050955414,0.05,0.66,2.26014238897051,0.05,12,0.35,NaN,0.189783086350681,0.0794718202133722,0.430474419620042,0.0495686716186186,0.0447516249929953,0.0741070060186904,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100200,408,1,218,218,0.13,0.00390790948069642,0.76,0,0.124747048083118,1.04977431362568,0.0441135717724781,0.0695307988005848,1.04977431362568,0.68348623853211,0.05,0.68348623853211,0.05,0.3,9.94530084535057,0.05,20,0.42,NaN,0.355111714748558,0.129474788288214,1.04977431362568,0.0516085840825925,0.0488114273464118,0.0741602266252978,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10200,45,1,79,79,0.43,0.0588952291750179,0.75,0,0.0979129925458036,0.20482902037331,0.062529186315064,0.0880971731065474,0.206839983038756,0.594936708860759,0.05,0.69620253164557,0.05,0.41,3.53794445427207,0.05,66,0.405,NaN,0.122979255014479,0.106164976644969,0.206839983038756,0.0717015306451816,0.0687433582415081,0.0911592935557958,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30200,125,1,95,95,0.385,0.0655713330117009,0.8,0,0.0537109342367795,0.206268499498709,0.0440153602695181,0.0597255401810014,0.212423435791991,0.842105263157895,0.05,0.842105263157895,0.05,0.635,2.34686693264492,0.05,22,0.375,NaN,0.109541555364543,0.0579315402811704,0.212423435791991,0.0501008558021452,0.0488573800073534,0.0645217930995903,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50200,205,1,142,142,0.28,0.0186450031665519,0.78,0,0.0464378456620555,0.222341771359522,0.0344823755547326,0.0553052329364413,0.222341771359522,0.880281690140845,0.05,0.894366197183099,0.05,0.635,2.39177230327673,0.05,11,0.225,NaN,0.101716261707652,0.0485780316520527,0.222341771359522,0.040919008837694,0.0394810357152702,0.0572669775005107,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70200,285,1,194,194,0.09,0.000183000221782032,0.81,0,0.111728835799419,0.279612082349227,0.0298993884542391,0.0473180645972386,0.279612082349227,0.768041237113402,0.05,0.798969072164949,0.05,0.275,8.20008200082001,0.05,0,0.115,NaN,0.161940422631555,0.115839844174884,0.279612082349227,0.0387299124819721,0.0364218667036368,0.0521456282830765,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100200,405,1,243,243,0.125,0.000492912224977133,0.8,0,0.0889864127467003,0.225609505322563,0.0305504671554395,0.0423829247560588,0.225609505322563,0.790123456790123,0.05,0.798353909465021,0.05,0.225,11.3314447592068,0.05,0,0.19,NaN,0.1293119935656,0.091192474863549,0.225609505322563,0.0362369756318507,0.0358386192364034,0.046070938609419,0
