variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,10000,30,0.8,35.0666666666667,35.0666666666667,0.458125,0.130043995278306,0.579166666666667,0,2.73206933864842,4.47016528884118,0.088984594584523,0.116433995696171,4.47612179253162,0.41398769437697,0.05,0.46966816816847,0.05,0.466875,59.7125396639938,0.05,61.0416666666667,0.45,NaN,3.03005190199196,2.74864026005627,4.47612179253162,0.0985724895717012,0.0960438836559323,0.122228841455436,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,30000,30,0.966666666666667,86.0666666666667,86.0666666666667,0.334655172413793,0.0690757361791656,0.626896551724138,0,4.06480753656995,6.93154251208911,0.0367693676579825,0.0608709013447069,6.93828319640974,0.609580096254845,0.05,0.654035903453117,0.05,0.474137931034483,43.2788807482259,0.05,50.6551724137931,0.302068965517241,NaN,4.43473196704554,4.09015356292211,6.93828319640974,0.0449461599441102,0.0408832966216892,0.0644774629349445,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,50000,30,1,117.6,117.6,0.2605,0.0514862108879588,0.65,0,1.13139263431208,2.30080301584009,0.0304857579952876,0.0542631238686235,2.30602567028682,0.613716971215265,0.05,0.633549733540555,0.05,0.482333333333333,33.7808866377386,0.05,51.2666666666667,0.277666666666667,NaN,1.34981408106671,1.14191535189448,2.30602567028682,0.0388140627172851,0.0342395358087874,0.057764163675164,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,70000,30,1,138.433333333333,138.433333333333,0.2735,0.0537384328958,0.61,0,1.37131795111967,2.63240554532144,0.0284686425723679,0.0515597455187765,2.63908008710583,0.620788494616105,0.05,0.633841214792061,0.05,0.415666666666667,33.013559599771,0.05,50.8333333333333,0.315833333333333,NaN,1.59478070169373,1.38078123747207,2.63908008710583,0.0365854287303898,0.0318781982678129,0.0551728141706334,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,100000,30,1,154.766666666667,154.766666666667,0.292,0.0592365847164963,0.588,0,1.41683739248076,2.54602140124853,0.0290758081608102,0.0504757978192089,2.55071565413024,0.578649742089151,0.05,0.595731448017631,0.05,0.419166666666667,35.7101338388385,0.05,46.0333333333333,0.314666666666667,NaN,1.55019501370297,1.43220640652152,2.55071565413024,0.0353929284695619,0.0321941653003192,0.0541674524178908,0
