problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_tau,10000,10013,47,102,1,0.34,102,0,0.0037783914542859,0.00991357722395756,102,30,3,0.00533947547505627,62.7450980392157,0.32149827983491,0.458458590676833,0,0.408886799314609,0.117647058823529,0.360537569112592,1.4441715365281,zero,30,0,30,30,0.294117647058824,0.00760965351965036,0.00862369567772931,0,0.0180416738484759,NaN,0.533333333333333,0.00927694649529599,0.705882352941177,0.0117305269804132,0.0196897269422928,0.0196897269422928,NaN,1,400,101,602,602,453,149,235,51,78,37,3281,0,111,111,111,108,102,102,102,102,102,0,30
LIRCMOP5_BC,1,ref_tau,30000,30023,134,31,1,0.11,31,0,0.000625606503240116,0.00327960436360079,31,30,3,0.00162278176202691,200,0.330673513782306,0.397953005862763,0,0.0812778936615439,0.0967741935483871,0.342747321798283,0.560028972083578,zero,1,29,30,2,0.967741935483871,0.00225270666351748,0.0101192304063147,0,0.0101192304063147,NaN,0.8,0.0699229360210606,0.181818181818182,0.00336030978299708,0.0101192304063147,0.000299701310886599,0.0101192304063147,0.0666666666666667,400,46,492,492,404,88,150,39,27,15,3997,0,45,45,45,45,31,31,31,31,31,0,30
LIRCMOP5_BC,1,ref_tau,50000,50032,221,60,1,0.21,60,0,0.0100813156541515,0.0503827646760126,60,30,3,0.00314086792650369,106.666666666667,0.136281761214416,0.289171612660649,0.146440423241111,0.884327381530794,0.683333333333333,0.231394364154542,0.381150799312912,zero,30,0,30,0,0.5,0.0038666464356512,0.00539295595430242,0,0.00709000774132514,NaN,0.4,-0.00384520112858375,0,0.00650566030037819,0.00888115584456107,0.00888115584456107,NaN,0,400,48,496,496,318,178,199,34,94,30,4047,745,85,85,85,69,60,60,60,60,60,0,30
LIRCMOP5_BC,1,ref_tau,70000,70042,308,75,1,0.26,75,0,0.0352830184356317,0.0828149129503509,75,30,3,0.00392608490812961,85.3333333333333,0.179866456756366,0.305788773590663,0.111438248755624,0.594868004252658,0.693333333333333,0.153717911205051,0.372465005526454,zero,30,0,30,9,0.4,0.00147086233160191,0.00237074451846167,0,0.00237147535768027,NaN,1,0.0496971035796499,0.269230769230769,0.0027004734020664,0.00330395699513425,0.00330395699513425,NaN,0.3,400,82,564,564,368,196,251,55,100,55,5607,1766,99,99,99,75,75,75,75,75,75,0,30
LIRCMOP5_BC,1,ref_tau,100000,100172,439,57,1,0.19,57,0,0.0123312676760566,0.0240676255949814,57,30,3,0.00298382453017851,112.280701754386,0.133849931292043,0.211579910925434,0.32242084778226,0.842351773196611,0.736842105263158,0.136986331133955,0.16421211248208,zero,30,0,30,0,0.526315789473684,0.0051257719404452,0.00690533440181569,0,0.00991699034233311,NaN,0.766666666666667,0.0102825598290661,0,0.00870404546821086,0.0130109707685061,0.0130109707685061,NaN,0,400,66,532,532,350,182,264,77,100,77,4437,2062,113,113,113,91,57,57,57,57,57,0,30
LIRCMOP6_BC,1,ref_tau,10000,10024,48,36,1,0.12,36,0,0.00567232732239875,0.0119032862597268,36,30,3,0.00188452075590221,177.777777777778,0.303048434307689,0.35457748476737,-0,0.850107940459815,0.138888888888889,0.348878431406407,1.99360122318433,zero,28,2,30,16,0.833333333333333,0.00549727819499646,0.0193719772491226,0,0.0290602479107929,NaN,0.266666666666667,-0.0235722604087229,0.666666666666667,0.0178380922163693,0.0299787235915627,0.0300907148900192,0.0241993521016848,0.533333333333333,400,36,472,472,427,45,217,41,44,13,709,0,39,39,39,39,36,36,36,36,36,0,30
LIRCMOP6_BC,1,ref_tau,30000,30034,135,141,1,0.47,141,0,0.00152454351380875,0.00447319779571717,141,30,3,0.00738103962728367,45.3900709219858,0.330252090481111,0.504504818086296,0,1,0.184397163120567,0.496988781744625,0.861210044938327,zero,23,7,30,13,0.212765957446809,0.00203491667488769,0.011231253252569,0,0.0115063053772344,NaN,0.4,-0.0560463424135558,0.0851063829787234,0.00690537131939741,0.0116912566318258,0.00888513201671008,0.0133487663350661,0.433333333333333,400,144,688,688,479,209,301,73,75,56,7081,17,157,157,157,154,141,141,141,141,141,0,30
LIRCMOP6_BC,1,ref_tau,50000,50044,222,192,1,0.64,192,0,0.00134213905096536,0.00386876365000019,192,30,3,0.0100507773648118,33.3333333333333,0.348681166620201,0.601166496002941,0,1,0.078125,0.603087540656247,2.00688236210128,zero,28,2,30,13,0.15625,0.00450851270209565,0.0266830622038382,0,0.0294500191828169,NaN,0.466666666666667,-0.00423191461200259,0.28125,0.0119842632435682,0.0323837814527427,0.0325850405840585,0.0138857232233863,0.433333333333333,400,192,784,784,489,295,356,73,100,73,8941,0,217,217,217,217,192,192,192,192,192,0,30
LIRCMOP6_BC,1,ref_tau,70000,70054,309,171,1,0.57,171,0,0.000820065431290344,0.00275922072231312,171,30,3,0.00895147359053552,37.4269005847953,0.399771649656682,0.788269528705475,-0,1,0.175438596491228,0.890901065901484,1.88124176793689,zero,30,0,30,9,0.175438596491228,0.0109317939471201,0.0316247780899151,0,0.0356314899168536,NaN,0.666666666666667,0.0160134350569346,0.0701754385964912,0.015499885454881,0.0356508344255396,0.0356508344255396,NaN,0.3,400,192,784,784,458,326,320,69,93,62,11567,0,186,186,186,186,171,171,171,171,171,0,30
LIRCMOP6_BC,1,ref_tau,100000,100184,440,78,1,0.27,78,0,0.0060818868084429,0.0176296120800876,78,30,3,0.0040831283044548,82.0512820512821,0.173968813210938,1.11245754457798,0.492392519003739,0.87106215730697,0.448717948717949,2.03621385864879,1.31660759820791,zero,30,0,30,13,0.384615384615385,0.0130285040477064,0.0521398378262258,0,0.052281593913185,NaN,1,0.0673580396031729,0.148148148148148,0.0232120828164315,0.0620659765395252,0.0620659765395252,NaN,0.433333333333333,400,64,528,528,327,201,216,31,100,31,5284,228,88,88,88,88,78,78,78,78,78,0,30
