problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,26327,22301,19464,7046,7046,230,6816,912,0.0595473076468037,0.063031899590748,0.0380420937069707,0.968776610843031,0,1,0.0434782608695652,0.561473004694836,0.0583920187793427,0,0,0,0.00141924496168039,10,0,0,NaN,3827,398,0.228589171444092,0.16589589491631,1,1,99,899,865,865,0.253230559475322,0.24018244034781,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP1_BC,DASCMOP_BC,2,1002,24561,21317,19025,7006,7006,216,6790,919,0.0644470414992113,0.0678383332442609,0.0411563667277036,0.970882101056238,0,1,0.0555555555555556,0.67820324005891,0.0506627393225331,0,0,0,0.00171281758492721,12,0,0,NaN,4605,344,0.177227814046791,0.177227814046791,1,1,99,917,876,876,0.257552895437507,0.246624010355061,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP1_BC,DASCMOP_BC,3,1003,25602,21748,19324,7051,7051,165,6886,920,0.0663183554804594,0.0710934498760465,0.0411070686566083,0.978726421784144,0,1,0.0909090909090909,0.513069997095556,0.0615742085390648,0,0,0,0.00212735782158559,15,0,0,NaN,3533,424,0.167158364439802,0.167158364439802,1,1,98,920,888,888,0.253314277728428,0.235697545953888,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP1_BC,DASCMOP_BC,4,1004,26345,23058,19743,7196,7196,257,6939,920,0.070848878343335,0.0741265823526099,0.0433519105144471,0.965397443023902,0,1,0.0311284046692607,0.75875486381323,0.0639861651534803,0,0,0,0.00111172873818788,8,0,0,NaN,5265,444,0.188447520183433,0.188447520183433,1,1,95,863,846,846,0.23987338534018,0.220063104070202,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP1_BC,DASCMOP_BC,5,1005,25530,21311,19407,7160,7160,132,7028,917,0.0770404895797609,0.0839214165039646,0.0446389038464375,0.982960893854749,0,1,0.0757575757575758,0.557057484348321,0.0626067159931702,0,0,0,0.00139664804469274,10,0,0,NaN,3915,440,0.172830533454023,0.172830533454023,1,1,92,904,855,855,0.253818877070986,0.232805747429965,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP1_BC,DASCMOP_BC,6,1006,24918,21224,19132,7017,7017,153,6864,917,0.0697518317084907,0.0740790851154591,0.0460552781189217,0.980333475844378,0,1,0.0980392156862745,0.640297202797203,0.0544871794871795,0,0,0,0.00213766566908935,15,0,0,NaN,4395,374,0.228710091117777,0.155408478933612,1,1,94,897,859,859,0.241294309377965,0.227834800512114,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP2_BC,DASCMOP_BC,1,1001,32135,28969,20135,7285,7285,588,6697,919,0.0361230098393529,0.0374673724343864,0.019965397647381,0.921207961564859,0,1,0.0238095238095238,0.619083171569359,0.10736150515156,0,0,0,0.00192175703500343,14,0,0,NaN,4146,719,0.187785259690684,0.18053079950298,1,1,100,750,746,746,0.208854557346284,0.200918053389299,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP2_BC,DASCMOP_BC,2,1002,32449,29672,20394,7247,7247,665,6582,920,0.0365523567770419,0.0377088152821222,0.0213825492932086,0.910721677935698,0,1,0.0270676691729323,0.708599209966576,0.117289577635977,0.00107642626480086,2,3.89630747845334e-07,0.00248378639437008,18,0,0,NaN,4664,772,0.15896625869017,0.15896625869017,1,1,100,684,680,680,0.185243769871607,0.179294655705898,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP2_BC,DASCMOP_BC,3,1003,32095,29086,20105,7184,7184,499,6685,922,0.0412759722452791,0.0432101353647768,0.0179552774127893,0.934159242761693,0,1,0.0521042084168337,0.579655946148093,0.11114435302917,0.00322927879440258,3,5.98906369117528e-08,0.00361915367483296,26,0,0,NaN,3875,743,0.206047523155597,0.206047523155597,1,1,100,762,758,758,0.208948673208877,0.200907395979939,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
DASCMOP2_BC,DASCMOP_BC,4,1004,34549,31833,21262,7325,7325,798,6527,919,0.0347513818723514,0.0360772145060862,0.0161650789551861,0.893788395904437,0,1,0.025062656641604,0.568561360502528,0.153362953883867,0.00322927879440258,4,1.30847831213925e-08,0.00273037542662116,20,0,0,NaN,3711,1001,0.137930164686324,0.137930164686324,1,1,100,622,618,618,0.154025774015745,0.143604703860957,0,0,0,beta,feasible_forward_off,Refinement ablation: disable feasible forward exploit,beta,228.045577791667
